NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation
URS,Fencing,63,47,36,133,146,279,11558
URS,Football,36,0,51,15,87,102,7906
URS,Gymnastics,141,99,48,509,288,797,26707
URS,Handball,55,14,15,15,84,99,4419
URS,Hockey,0,0,32,15,32,47,6264
URS,Judo,5,5,13,8,23,31,4876
URS,Modern Pentathlon,13,9,5,27,27,54,1821
URS,Rhythmic Gymnastics,1,0,1,0,2,2,848
URS,Rowing,23,87,45,166,155,321,11625
URS,Sailing,7,9,4,90,20,110,7266
URS,Shooting,17,15,17,90,49,139,12580
URS,Swimming,18,46,60,347,124,471,26416
URS,Synchronized Swimming,0,0,0,5,0,5,909
URS,Table Tennis,0,0,0,8,0,8,2480
URS,Tennis,0,0,0,10,0,10,3446
URS,Volleyball,81,48,12,0,141,141,4003
URS,Water Polo,22,22,34,21,78,99,4418
URS,Weightlifting,39,21,2,9,62,71,4256
URS,Wrestling,62,31,23,44,116,160,7734
URU,Art Competitions,0,0,0,8,0,8,3578
URU,Athletics,0,0,0,57,0,57,43294
URU,Basketball,0,0,24,57,24,81,5111
URU,Boxing,0,0,1,35,1,36,6584
URU,Canoe Sprint,0,0,0,1,0,1,756
URU,Canoeing,0,0,0,4,0,4,6171
URU,Cycling,0,1,0,102,1,103,10859
URU,Cycling Road,0,0,0,1,0,1,493
URU,Diving,0,0,0,1,0,1,3193
URU,Equestrianism,0,0,0,9,0,9,6344
URU,Fencing,0,0,0,45,0,45,11558
URU,Football,31,0,0,16,31,47,7906
URU,Judo,0,0,0,8,0,8,4876
URU,Modern Pentathlon,0,0,0,11,0,11,1821
URU,Rowing,0,1,5,41,6,47,11625
URU,Rugby Sevens,0,0,0,14,0,14,928
URU,Sailing,0,0,0,38,0,38,7266
URU,Shooting,0,0,0,7,0,7,12580
URU,Swimming,0,0,0,73,0,73,26416
URU,Taekwondo,0,0,0,1,0,1,870
URU,Tennis,0,0,0,2,0,2,3446
URU,Water Polo,0,0,0,15,0,15,4418
URU,Weightlifting,0,0,0,4,0,4,4256
USA,3x3 Basketball,4,0,4,4,8,12,128
USA,Archery,22,20,18,138,60,198,2846
USA,Art Competitions,4,5,0,553,9,562,3578
USA,Artistic Gymnastics,9,6,11,117,26,143,2297
USA,Artistic Swimming,0,9,0,4,9,13,257
USA,Athletics,596,350,244,2335,1190,3525,43294
USA,Badminton,0,0,0,45,0,45,1816
USA,Baseball,24,0,44,20,68,88,894
USA,Baseball/Softball,0,39,0,0,39,39,234
USA,Basketball,329,24,36,0,389,389,5111
USA,Beach Volleyball,14,4,4,46,22,68,756
USA,Boxing,50,27,41,155,118,273,6584
USA,Breaking,0,0,1,3,1,4,33
USA,Canoe Slalom,0,0,1,8,1,9,256
USA,Canoe Sprint,1,1,0,4,2,6,756
USA,Canoeing,8,7,6,290,21,311,6171
USA,Cycling,16,31,31,445,78,523,10859
USA,Cycling BMX Freestyle,0,2,0,6,2,8,42
USA,Cycling BMX Racing,0,0,0,12,0,12,115
USA,Cycling Mountain Bike,0,1,0,7,1,8,144
USA,Cycling Road,0,0,0,15,0,15,493
USA,"Cycling Road, Cycling Track",0,0,0,5,0,5,30
USA,"Cycling Road, Triathlon",0,0,0,2,0,2,2
USA,Cycling Track,6,0,5,15,11,26,878
USA,Diving,48,52,47,159,147,306,3193
USA,Equestrian,0,11,0,33,11,44,835
USA,Equestrianism,30,49,53,324,132,456,6344
USA,Fencing,10,19,52,686,81,767,11558
USA,Figure Skating,0,0,1,4,1,5,54
USA,Football,86,24,34,218,144,362,7906
USA,Golf,15,12,14,90,41,131,487
USA,Gymnastics,60,71,63,1819,194,2013,26707
USA,Handball,0,0,0,142,0,142,4419
USA,Hockey,0,0,30,168,30,198,6264
USA,Ice Hockey,0,11,0,0,11,11,60
USA,Jeu De Paume,1,0,0,1,1,2,11
USA,Judo,2,4,8,99,14,113,4876
USA,Karate,0,0,1,3,1,4,81
USA,Lacrosse,0,12,0,0,12,12,60
USA,Marathon Swimming,0,0,0,5,0,5,89
USA,"Marathon Swimming, Swimming",0,0,0,3,0,3,52
USA,Modern Pentathlon,0,12,5,84,17,101,1821
USA,Polo,2,5,5,0,12,12,95
USA,Rhythmic Gymnastics,0,0,0,29,0,29,848
USA,Roque,1,1,1,1,3,4,4
USA,Rowing,190,101,97,519,388,907,11625
USA,Rugby,36,0,0,0,36,36,162
USA,Rugby Sevens,0,0,12,65,12,77,928
USA,Sailing,60,45,37,180,142,322,7266
USA,Shooting,121,43,43,504,207,711,12580
USA,Skateboarding,0,2,3,19,5,24,168
USA,Softball,45,15,0,0,60,60,478
USA,Sport Climbing,0,2,1,9,3,12,108
USA,Surfing,2,0,0,7,2,9,88
USA,Swimming,698,311,197,648,1206,1854,26416
USA,Synchronized Swimming,16,3,11,32,30,62,909
USA,Table Tennis,0,0,0,85,0,85,2480
USA,Taekwondo,3,2,6,13,11,24,870
USA,Tennis,34,12,20,169,66,235,3446
USA,Trampoline Gymnastics,0,0,0,4,0,4,64
USA,Trampolining,0,0,0,8,0,8,152
USA,Triathlon,1,5,2,35,8,43,822
USA,Tug-Of-War,5,5,4,21,14,35,170
USA,Volleyball,48,49,61,155,158,313,4003
USA,Water Polo,45,72,59,193,176,369,4418
USA,Weightlifting,17,17,12,120,46,166,4256
USA,Wrestling,57,46,41,270,144,414,7734
UZB,Archery,0,0,0,4,0,4,2846
UZB,Artistic Gymnastics,0,0,0,26,0,26,2297
UZB,Athletics,0,0,0,105,0,105,43294
UZB,Boxing,10,2,8,52,20,72,6584
UZB,Canoe Sprint,0,0,0,7,0,7,756
UZB,Canoeing,0,0,0,47,0,47,6171
UZB,Cycling,0,0,0,5,0,5,10859
UZB,Cycling Road,0,0,0,6,0,6,493
UZB,Diving,0,0,0,1,0,1,3193
UZB,Fencing,0,0,0,7,0,7,11558
UZB,Football,0,0,0,21,0,21,7906
UZB,Gymnastics,0,0,1,34,1,35,26707
UZB,Judo,1,2,7,75,10,85,4876
UZB,Modern Pentathlon,0,0,0,3,0,3,1821
UZB,Rhythmic Gymnastics,0,0,0,19,0,19,848
UZB,Rowing,0,0,0,11,0,11,11625
UZB,Shooting,0,0,0,22,0,22,12580
UZB,Swimming,0,0,0,61,0,61,26416
UZB,Table Tennis,0,0,0,2,0,2,2480
UZB,Taekwondo,2,1,0,17,3,20,870
UZB,Tennis,0,0,0,7,0,7,3446
UZB,Trampolining,0,0,1,4,1,5,152
UZB,Weightlifting,2,1,0,27,3,30,4256
UZB,Wrestling,5,3,5,54,13,67,7734
VAN,Archery,0,0,0,1,0,1,2846
VAN,Athletics,0,0,0,26,0,26,43294
VAN,Boxing,0,0,0,2,0,2,6584
VAN,Judo,0,0,0,4,0,4,4876
VAN,Rowing,0,0,0,2,0,2,11625
VAN,Swimming,0,0,0,2,0,2,26416
VAN,Table Tennis,0,0,0,6,0,6,2480
VAN,Weightlifting,0,0,0,1,0,1,4256
VEN,Archery,0,0,0,5,0,5,2846
VEN,Art Competitions,0,0,0,1,0,1,3578
VEN,Athletics,1,1,1,125,3,128,43294
VEN,Basketball,0,0,0,22,0,22,5111
VEN,Beach Volleyball,0,0,0,4,0,4,756
VEN,Boxing,1,2,3,81,6,87,6584
VEN,Canoeing,0,0,0,5,0,5,6171
VEN,Cycling,0,0,1,103,1,104,10859
VEN,Cycling BMX Freestyle,0,1,0,0,1,1,42
VEN,Cycling Road,0,0,0,1,0,1,493
VEN,Diving,0,0,0,19,0,19,3193
VEN,Equestrian,0,0,0,2,0,2,835
VEN,Equestrianism,0,0,0,10,0,10,6344
VEN,Fencing,1,0,0,99,1,100,11558
VEN,Football,0,0,0,16,0,16,7906
VEN,Golf,0,0,0,2,0,2,487
VEN,Gymnastics,0,0,0,23,0,23,26707
VEN,Judo,0,0,0,44,0,44,4876
VEN,Karate,0,0,0,3,0,3,81
VEN,Marathon Swimming,0,0,0,1,0,1,89
VEN,Rowing,0,0,0,4,0,4,11625
VEN,Sailing,0,0,0,22,0,22,7266
VEN,Shooting,0,0,1,60,1,61,12580
VEN,Softball,0,0,0,15,0,15,478
VEN,Swimming,0,0,1,171,1,172,26416
VEN,Synchronized Swimming,0,0,0,5,0,5,909
VEN,Table Tennis,0,0,0,12,0,12,2480
VEN,Taekwondo,0,0,2,9,2,11,870
VEN,Tennis,0,0,0,11,0,11,3446
VEN,Triathlon,0,0,0,2,0,2,822
VEN,Volleyball,0,0,0,34,0,34,4003
VEN,Weightlifting,0,2,1,33,3,36,4256
VEN,Wrestling,0,0,0,39,0,39,7734
VIE,Archery,0,0,0,8,0,8,2846
VIE,Artistic Gymnastics,0,0,0,3,0,3,2297
VIE,Athletics,0,0,0,31,0,31,43294
VIE,Badminton,0,0,0,9,0,9,1816
VIE,Boxing,0,0,0,6,0,6,6584
VIE,Canoe Sprint,0,0,0,1,0,1,756
VIE,Canoeing,0,0,0,1,0,1,6171
VIE,Cycling,0,0,0,1,0,1,10859
VIE,Cycling Road,0,0,0,1,0,1,493
VIE,Fencing,0,0,0,5,0,5,11558
VIE,Gymnastics,0,0,0,14,0,14,26707
VIE,Judo,0,0,0,5,0,5,4876
VIE,Rowing,0,0,0,9,0,9,11625
VIE,Shooting,1,1,0,25,2,27,12580
VIE,Swimming,0,0,0,44,0,44,26416
VIE,Table Tennis,0,0,0,2,0,2,2480
VIE,Taekwondo,0,1,0,9,1,10,870
VIE,Weightlifting,0,1,0,11,1,12,4256
VIE,Wrestling,0,0,0,8,0,8,7734
VIN,Athletics,0,0,0,39,0,39,43294
VIN,Swimming,0,0,0,10,0,10,26416
VNM,Athletics,0,0,0,5,0,5,43294
VNM,Boxing,0,0,0,1,0,1,6584
VNM,Cycling,0,0,0,31,0,31,10859
VNM,Fencing,0,0,0,8,0,8,11558
VNM,Judo,0,0,0,3,0,3,4876
VNM,Shooting,0,0,0,5,0,5,12580
VNM,Swimming,0,0,0,9,0,9,26416
WIF,Athletics,0,0,5,7,5,12,43294
WIF,Cycling,0,0,0,3,0,3,10859
WIF,Sailing,0,0,0,2,0,2,7266
WIF,Shooting,0,0,0,2,0,2,12580
WIF,Weightlifting,0,0,0,1,0,1,4256
YAR,Athletics,0,0,0,7,0,7,43294
YAR,Judo,0,0,0,2,0,2,4876
YAR,Wrestling,0,0,0,2,0,2,7734
YEM,Athletics,0,0,0,16,0,16,43294
YEM,Gymnastics,0,0,0,4,0,4,26707
YEM,Judo,0,0,0,10,0,10,4876
YEM,Shooting,0,0,0,2,0,2,12580
YEM,Swimming,0,0,0,7,0,7,26416
YEM,Taekwondo,0,0,0,2,0,2,870
YEM,Wrestling,0,0,0,1,0,1,7734
YMD,Athletics,0,0,0,3,0,3,43294
YMD,Boxing,0,0,0,2,0,2,6584
YUG,Archery,0,0,0,2,0,2,2846
YUG,Art Competitions,0,0,0,15,0,15,3578
YUG,Athletics,0,2,0,193,2,195,43294
YUG,Basketball,12,48,24,48,84,132,5111
YUG,Boxing,3,2,6,34,11,45,6584
YUG,Canoeing,3,3,1,41,7,48,6171
YUG,Cycling,0,0,0,82,0,82,10859
YUG,Diving,0,0,0,2,0,2,3193
YUG,Equestrianism,0,0,0,7,0,7,6344
YUG,Fencing,0,0,0,25,0,25,11558
YUG,Football,16,40,17,87,73,160,7906
YUG,Gymnastics,5,2,11,629,18,647,26707
YUG,Handball,43,14,15,43,72,115,4419
YUG,Judo,0,0,2,22,2,24,4876
YUG,Rhythmic Gymnastics,0,0,0,4,0,4,848
YUG,Rowing,4,2,7,119,13,132,11625
YUG,Sailing,0,0,0,18,0,18,7266
YUG,Shooting,2,0,1,54,3,57,12580
YUG,Swimming,1,1,0,102,2,104,26416
YUG,Table Tennis,0,2,2,5,4,9,2480
YUG,Tennis,0,0,0,6,0,6,3446
YUG,Volleyball,0,0,0,12,0,12,4003
YUG,Water Polo,37,39,0,46,76,122,4418
YUG,Weightlifting,0,0,0,4,0,4,4256
YUG,Wrestling,4,6,6,63,16,79,7734
ZAM,Athletics,0,1,1,78,2,80,43294
ZAM,Badminton,0,0,0,1,0,1,1816
ZAM,Boxing,0,0,1,55,1,56,6584
ZAM,Fencing,0,0,0,1,0,1,11558
ZAM,Football,0,0,0,74,0,74,7906
ZAM,Judo,0,0,0,14,0,14,4876
ZAM,Swimming,0,0,0,18,0,18,26416
ZAM,Wrestling,0,0,0,2,0,2,7734
ZIM,Archery,0,0,0,9,0,9,2846
ZIM,Athletics,0,0,0,87,0,87,43294
ZIM,Boxing,0,0,0,11,0,11,6584
ZIM,Cycling,0,0,0,9,0,9,10859
ZIM,Diving,0,0,0,17,0,17,3193
ZIM,Equestrianism,0,0,0,1,0,1,6344
ZIM,Football,0,0,0,17,0,17,7906
ZIM,Golf,0,0,0,1,0,1,487
ZIM,Hockey,15,0,0,15,15,30,6264
ZIM,Judo,0,0,0,7,0,7,4876
ZIM,Rowing,0,0,0,9,0,9,11625
ZIM,Sailing,0,0,0,8,0,8,7266
ZIM,Shooting,0,0,0,21,0,21,12580
ZIM,Swimming,2,4,1,64,7,71,26416
ZIM,Tennis,0,0,0,19,0,19,3446
ZIM,Triathlon,0,0,0,3,0,3,822
ZIM,Weightlifting,0,0,0,1,0,1,4256
