NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Partipate_Rate,,Score,Rank
SWE,Volleyball,0,0,0,12,0,12,4003,0,0,0,0,0.002997752,,0.022840874,32
SWE,Water Polo,0,7,17,47,24,71,4418,0,0.098591549,0.23943662,0.338028169,0.01607062,,0.220650173,14
SWE,Weightlifting,0,0,4,61,4,65,4256,0,0,0.061538462,0.061538462,0.015272556,,0.061092711,27
SWE,Wrestling,28,27,31,205,86,291,7734,0.096219931,0.092783505,0.10652921,0.295532646,0.037626067,,0.330377239,7
SWZ,Athletics,0,0,0,36,0,36,43294,0,0,0,0,0.000831524,,0,3
SWZ,Boxing,0,0,0,9,0,9,6584,0,0,0,0,0.00136695,,0,3
SWZ,Shooting,0,0,0,2,0,2,12580,0,0,0,0,0.000158983,,0,3
SWZ,Swimming,0,0,0,20,0,20,26416,0,0,0,0,0.000757117,,0,3
SWZ,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,,0,3
SWZ,Weightlifting,0,0,0,3,0,3,4256,0,0,0,0,0.000704887,,0,3
SYR,Artistic Gymnastics,0,0,0,5,0,5,2297,0,0,0,0,0.002176752,,0.00538379,11
SYR,Athletics,1,0,0,33,1,34,43294,0.029411765,0,0,0.029411765,0.000785328,,0.469812097,1
SYR,Boxing,0,0,1,18,1,19,6584,0,0,0.052631579,0.052631579,0.002885784,,0.280364357,4
SYR,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,,0.014949997,8
SYR,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,,0.003775024,12
SYR,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,,0.00123142,14
SYR,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,,0.008277704,10
SYR,Football,0,0,0,15,0,15,7906,0,0,0,0,0.001897293,,0.019927757,7
SYR,Judo,0,0,0,10,0,10,4876,0,0,0,0,0.002050861,,0.012524294,9
SYR,Shooting,0,0,0,12,0,12,12580,0,0,0,0,0.000953895,,0.021891676,6
SYR,Swimming,0,0,0,15,0,15,26416,0,0,0,0,0.000567838,,0.040716418,5
SYR,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,,0.002784612,13
SYR,Triathlon,0,0,0,2,0,2,822,0,0,0,0,0.00243309,,0.001231262,15
SYR,Weightlifting,0,0,1,13,1,14,4256,0,0,0.071428571,0.071428571,0.003289474,,0.314464425,3
SYR,Wrestling,0,1,0,37,1,38,7734,0,0.026315789,0,0.026315789,0.00491337,,0.46748783,2
TAN,Athletics,0,2,0,107,2,109,43294,0,0.018348624,0,0.018348624,0.00251767,,0,3
TAN,Boxing,0,0,0,36,0,36,6584,0,0,0,0,0.005467801,,0,3
TAN,Hockey,0,0,0,16,0,16,6264,0,0,0,0,0.002554278,,0,3
TAN,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,,0,3
TAN,Swimming,0,0,0,8,0,8,26416,0,0,0,0,0.000302847,,0,3
TCH,Archery,0,0,0,4,0,4,2846,0,0,0,0,0.001405481,,0.006238672,26
TCH,Art Competitions,0,1,2,84,3,87,3578,0,0.011494253,0.022988506,0.034482759,0.02431526,,0.032465341,22
TCH,Athletics,11,8,5,339,24,363,43294,0.03030303,0.022038567,0.013774105,0.066115702,0.008384534,,0.201152134,6
TCH,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,,0.003925458,28
TCH,Basketball,0,0,0,123,0,123,5111,0,0,0,0,0.024065741,,0.02768524,23
TCH,Boxing,3,1,2,45,6,51,6584,0.058823529,0.019607843,0.039215686,0.117647059,0.007746051,,0.113278612,10
TCH,Canoeing,10,7,1,151,18,169,6171,0.059171598,0.041420118,0.00591716,0.106508876,0.027386161,,0.173950658,8
TCH,Cycling,2,3,8,160,13,173,10859,0.011560694,0.01734104,0.046242775,0.075144509,0.015931485,,0.101834908,13
TCH,Diving,1,1,0,17,2,19,3193,0.052631579,0.052631579,0,0.105263158,0.005950517,,0.093405662,15
TCH,Equestrianism,1,0,0,56,1,57,6344,0.01754386,0,0,0.01754386,0.008984868,,0.037426222,19
TCH,Fencing,0,0,0,108,0,108,11558,0,0,0,0,0.009344177,,0.033443321,21
TCH,Football,16,17,0,51,33,84,7906,0.19047619,0.202380952,0,0.392857143,0.010624842,,0.35344169,4
TCH,Gymnastics,19,42,17,979,78,1057,26707,0.017975402,0.039735099,0.016083254,0.073793756,0.039577639,,0.392087016,2
TCH,Handball,0,16,0,72,16,88,4419,0,0.181818182,0,0.181818182,0.019914008,,0.138027529,9
TCH,Hockey,0,16,0,0,16,16,6264,0,1,0,1,0.002554278,,0.386132696,3
TCH,Ice Hockey,0,0,8,0,8,8,60,0,0,1,1,0.133333333,,0.426499901,1
TCH,Judo,0,0,1,16,1,17,4876,0,0,0.058823529,0.058823529,0.003486464,,0.036658756,20
TCH,Modern Pentathlon,0,3,1,29,4,33,1821,0,0.090909091,0.03030303,0.121212121,0.018121911,,0.056575624,18
TCH,Rhythmic Gymnastics,0,0,0,4,0,4,848,0,0,0,0,0.004716981,,0.001873831,30
TCH,Rowing,7,4,34,201,45,246,11625,0.028455285,0.016260163,0.138211382,0.182926829,0.02116129,,0.310457112,5
TCH,Sailing,0,0,0,12,0,12,7266,0,0,0,0,0.001651528,,0.01607941,24
TCH,Shooting,4,3,2,184,9,193,12580,0.020725389,0.015544041,0.010362694,0.046632124,0.015341812,,0.087411428,16
TCH,Swimming,0,0,0,110,0,110,26416,0,0,0,0,0.004164143,,0.060143902,17
TCH,Synchronized Swimming,0,0,0,1,0,1,909,0,0,0,0,0.00110011,,0.001898541,29
TCH,Table Tennis,0,0,0,12,0,12,2480,0,0,0,0,0.00483871,,0.005874844,27
TCH,Tennis,1,2,4,28,7,35,3446,0.028571429,0.057142857,0.114285714,0.2,0.010156703,,0.102572207,12
TCH,Volleyball,0,11,12,60,23,83,4003,0,0.13253012,0.144578313,0.277108434,0.020734449,,0.178668721,7
TCH,Water Polo,0,0,0,43,0,43,4418,0,0,0,0,0.009732911,,0.013091658,25
TCH,Weightlifting,3,2,3,58,8,66,4256,0.045454545,0.03030303,0.045454545,0.121212121,0.015507519,,0.101556543,14
TCH,Wrestling,1,7,7,90,15,105,7734,0.00952381,0.066666667,0.066666667,0.142857143,0.013576416,,0.10834769,11
TGA,Archery,0,0,0,3,0,3,2846,0,0,0,0,0.001054111,,0,4
TGA,Athletics,0,0,0,22,0,22,43294,0,0,0,0,0.000508154,,0,4
TGA,Boxing,0,1,0,13,1,14,6584,0,0.071428571,0,0.071428571,0.002126367,,0,4
TGA,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,,0,4
TGA,Swimming,0,0,0,7,0,7,26416,0,0,0,0,0.000264991,,0,4
TGA,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,,0,4
TGA,Weightlifting,0,0,0,5,0,5,4256,0,0,0,0,0.001174812,,0,4
THA,Archery,0,0,0,7,0,7,2846,0,0,0,0,0.002459592,,0.007049773,20
THA,Athletics,0,0,0,163,0,163,43294,0,0,0,0,0.003764956,,0.120002206,4
THA,Badminton,0,1,0,65,1,66,1816,0,0.015151515,0,0.015151515,0.036343612,,0.09263278,5
THA,Basketball,0,0,0,9,0,9,5111,0,0,0,0,0.001760908,,0.012108488,16
THA,Boxing,4,4,8,79,16,95,6584,0.042105263,0.042105263,0.084210526,0.168421053,0.014428919,,0.632993,3
THA,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,,0.001453734,26
THA,Canoeing,0,0,0,1,0,1,6171,0,0,0,0,0.000162048,,0.013582785,14
THA,Cycling,0,0,0,50,0,50,10859,0,0,0,0,0.004604476,,0.036041483,8
THA,Cycling BMX Racing,0,0,0,3,0,3,115,0,0,0,0,0.026086957,,0.001146459,27
THA,Cycling Road,0,0,0,4,0,4,493,0,0,0,0,0.00811359,,0.001920399,24
THA,Cycling Track,0,0,0,2,0,2,878,0,0,0,0,0.002277904,,0.001822318,25
THA,Diving,0,0,0,6,0,6,3193,0,0,0,0,0.001879111,,0.007505978,19
THA,Equestrian,0,0,0,7,0,7,835,0,0,0,0,0.008383234,,0.003798794,23
THA,Equestrianism,0,0,0,2,0,2,6344,0,0,0,0,0.000315259,,0.013977899,13
THA,Fencing,0,0,0,19,0,19,11558,0,0,0,0,0.001643883,,0.027285566,9
THA,Football,0,0,0,28,0,28,7906,0,0,0,0,0.003541614,,0.02304241,12
THA,Golf,0,0,0,12,0,12,487,0,0,0,0,0.024640657,,0.00633216,21
THA,Judo,0,0,0,12,0,12,4876,0,0,0,0,0.002461034,,0.012383829,15
THA,Modern Pentathlon,0,0,0,1,0,1,1821,0,0,0,0,0.000549149,,0.003860628,22
THA,Rowing,0,0,0,8,0,8,11625,0,0,0,0,0.000688172,,0.025828705,11
THA,Sailing,0,0,0,39,0,39,7266,0,0,0,0,0.005367465,,0.026552511,10
THA,Shooting,0,0,0,131,0,131,12580,0,0,0,0,0.010413355,,0.074342761,6
THA,Skateboarding,0,0,0,1,0,1,168,0,0,0,0,0.005952381,,0.000120344,28
THA,Swimming,0,0,0,88,0,88,26416,0,0,0,0,0.003331314,,0.072727178,7
THA,Table Tennis,0,0,0,14,0,14,2480,0,0,0,0,0.005645161,,0.009118874,18
THA,Taekwondo,2,2,3,11,7,18,870,0.111111111,0.111111111,0.166666667,0.388888889,0.020689655,,0.642630314,2
THA,Tennis,0,0,0,13,0,13,3446,0,0,0,0,0.00377249,,0.010138917,17
THA,Weightlifting,5,4,5,33,14,47,4256,0.106382979,0.085106383,0.106382979,0.29787234,0.011043233,,0.758265914,1
TJK,Archery,0,0,0,2,0,2,2846,0,0,0,0,0.000702741,,0.004109922,9
TJK,Athletics,1,0,0,12,1,13,43294,0.076923077,0,0,0.076923077,0.000300273,,0.466213545,1
TJK,Boxing,0,0,2,14,2,16,6584,0,0,0.125,0.125,0.002430134,,0.252330274,4
TJK,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,,0.004690932,8
TJK,Judo,0,0,3,17,3,20,4876,0,0,0.15,0.15,0.004101723,,0.313294925,3
TJK,Shooting,0,0,0,4,0,4,12580,0,0,0,0,0.000317965,,0.022057178,6
TJK,Swimming,0,0,0,11,0,11,26416,0,0,0,0,0.000416414,,0.048762641,5
TJK,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,,0.00371323,10
TJK,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,,0.006270529,7
TJK,Wrestling,0,1,0,11,1,12,7734,0,0.083333333,0,0.083333333,0.00155159,,0.463754914,2
TKM,Athletics,0,0,0,13,0,13,43294,0,0,0,0,0.000300273,,0,4
TKM,Boxing,0,0,0,7,0,7,6584,0,0,0,0,0.001063183,,0,4
TKM,Judo,0,0,0,13,0,13,4876,0,0,0,0,0.00266612,,0,4
TKM,Shooting,0,0,0,5,0,5,12580,0,0,0,0,0.000397456,,0,4
TKM,Swimming,0,0,0,13,0,13,26416,0,0,0,0,0.000492126,,0,4
TKM,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,,0,4
TKM,Weightlifting,0,1,0,14,1,15,4256,0,0.066666667,0,0.066666667,0.003524436,,0,4
TKM,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,,0,4
TLS,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,,0,2
TLS,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,,0,2
TLS,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,,0,2
TLS,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,,0,2
TOG,Athletics,0,0,0,33,0,33,43294,0,0,0,0,0.00076223,,0,5
TOG,Boxing,0,0,0,8,0,8,6584,0,0,0,0,0.001215067,,0,5
TOG,Canoeing,0,0,1,2,1,3,6171,0,0,0.333333333,0.333333333,0.000486145,,0,5
TOG,Cycling,0,0,0,5,0,5,10859,0,0,0,0,0.000460448,,0,5
TOG,Judo,0,0,0,3,0,3,4876,0,0,0,0,0.000615258,,0,5
TOG,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,,0,5
TOG,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,,0,5
TOG,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,,0,5
TOG,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,,0,5
TOG,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,,0,5
TPE,Archery,0,6,6,103,12,115,2846,0,0.052173913,0.052173913,0.104347826,0.04040759,,0.253038682,6
TPE,Artistic Gymnastics,0,1,1,36,2,38,2297,0,0.026315789,0.026315789,0.052631579,0.016543317,,0.06687997,13
TPE,Athletics,0,1,1,136,2,138,43294,0,0.007246377,0.007246377,0.014492754,0.003187509,,0.120400731,8
TPE,Badminton,4,1,0,40,5,45,1816,0.088888889,0.022222222,0,0.111111111,0.024779736,,0.416442375,3
TPE,Baseball,0,20,0,47,20,67,894,0,0.298507463,0,0.298507463,0.074944072,,0.500861374,1
TPE,Basketball,0,0,0,11,0,11,5111,0,0,0,0,0.002152221,,0.013257463,25
TPE,Boxing,1,0,3,27,4,31,6584,0.032258065,0,0.096774194,0.129032258,0.004708384,,0.198594513,7
TPE,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,,0,32
TPE,Canoe Slalom,0,0,0,5,0,5,256,0,0,0,0,0.01953125,,0.001841725,29
TPE,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,,0.00180146,30
TPE,Cycling,0,0,0,41,0,41,10859,0,0,0,0,0.00377567,,0.0313434,16
TPE,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,,0.001146829,31
TPE,Diving,0,0,0,6,0,6,3193,0,0,0,0,0.001879111,,0.008128409,26
TPE,Equestrian,0,0,0,1,0,1,835,0,0,0,0,0.001197605,,0.001997948,28
TPE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,,0.015530014,23
TPE,Fencing,0,0,0,10,0,10,11558,0,0,0,0,0.000865202,,0.02829611,17
TPE,Football,0,0,0,13,0,13,7906,0,0,0,0,0.001644321,,0.01998389,19
TPE,Golf,0,0,1,10,1,11,487,0,0,0.090909091,0.090909091,0.022587269,,0.077557424,11
TPE,Gymnastics,0,0,0,92,0,92,26707,0,0,0,0,0.00344479,,0.07254956,12
TPE,Judo,0,1,0,48,1,49,4876,0,0.020408163,0,0.020408163,0.010049221,,0.047145997,15
TPE,Karate,0,0,1,1,1,2,81,0,0,0.5,0.5,0.024691358,,0.313232673,5
TPE,Modern Pentathlon,0,0,0,3,0,3,1821,0,0,0,0,0.001647446,,0.004529895,27
TPE,Rowing,0,0,0,6,0,6,11625,0,0,0,0,0.000516129,,0.028273838,18
TPE,Sailing,0,0,0,13,0,13,7266,0,0,0,0,0.001789155,,0.018498501,22
TPE,Shooting,0,0,1,73,1,74,12580,0,0,0.013513514,0.013513514,0.005882353,,0.053573033,14
TPE,Softball,0,0,0,45,0,45,478,0,0,0,0,0.094142259,,0.019035541,21
TPE,Swimming,0,0,0,166,0,166,26416,0,0,0,0,0.00628407,,0.089854389,10
TPE,Table Tennis,0,1,3,79,4,83,2480,0,0.012048193,0.036144578,0.048192771,0.033467742,,0.107272751,9
TPE,Taekwondo,2,1,6,14,9,23,870,0.086956522,0.043478261,0.260869565,0.391304348,0.026436782,,0.436504047,2
TPE,Tennis,0,0,0,26,0,26,3446,0,0,0,0,0.00754498,,0.01373772,24
TPE,Weightlifting,2,2,7,59,11,70,4256,0.028571429,0.028571429,0.1,0.157142857,0.016447368,,0.321416123,4
TPE,Wrestling,0,0,0,7,0,7,7734,0,0,0,0,0.000905094,,0.019069058,20
TTO,Athletics,7,7,14,267,28,295,43294,0.023728814,0.023728814,0.047457627,0.094915254,0.006813877,,0.667044556,1
TTO,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,,0.001686784,13
TTO,Boxing,0,0,0,6,0,6,6584,0,0,0,0,0.0009113,,0.008517448,9
TTO,Cycling,0,0,0,47,0,47,10859,0,0,0,0,0.004328207,,0.034865086,4
TTO,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,,0,15
TTO,Cycling Track,0,0,0,8,0,8,878,0,0,0,0,0.009111617,,0.005075701,11
TTO,Gymnastics,0,0,0,4,0,4,26707,0,0,0,0,0.000149773,,0.032511632,5
TTO,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,,0.005614638,10
TTO,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,,0.014045832,7
TTO,Sailing,0,0,0,8,0,8,7266,0,0,0,0,0.001101018,,0.009942018,8
TTO,Shooting,0,0,0,8,0,8,12580,0,0,0,0,0.00063593,,0.016015748,6
TTO,Swimming,0,0,1,40,1,41,26416,0,0,0.024390244,0.024390244,0.00155209,,0.059920042,3
TTO,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,,0.002632663,12
TTO,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,,0.00086936,14
TTO,Weightlifting,0,1,2,5,3,8,4256,0,0.125,0.25,0.375,0.001879699,,0.406264459,2
TUN,Archery,0,0,0,5,0,5,2846,0,0,0,0,0.001756852,,0.005296923,21
TUN,Athletics,1,3,1,75,5,80,43294,0.0125,0.0375,0.0125,0.0625,0.001847831,,0.462994278,3
TUN,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,,0.010442729,18
TUN,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,,0.001337956,25
TUN,Boxing,0,0,2,48,2,50,6584,0,0,0.04,0.04,0.007594168,,0.197585002,5
TUN,Canoe Slalom,0,0,0,3,0,3,256,0,0,0,0,0.01171875,,0.001092262,26
TUN,Canoe Sprint,0,0,0,6,0,6,756,0,0,0,0,0.007936508,,0.002855555,23
TUN,Canoeing,0,0,0,8,0,8,6171,0,0,0,0,0.001296386,,0.01121818,17
TUN,Cycling,0,0,0,10,0,10,10859,0,0,0,0,0.000920895,,0.019187854,14
TUN,Fencing,0,1,1,38,2,40,11558,0,0.025,0.025,0.05,0.003460806,,0.229473865,4
TUN,Football,0,0,0,65,0,65,7906,0,0,0,0,0.008221604,,0.034639647,10
TUN,Gymnastics,0,0,0,8,0,8,26707,0,0,0,0,0.000299547,,0.044944967,7
TUN,Handball,0,0,0,72,0,72,4419,0,0,0,0,0.016293279,,0.036162624,9
TUN,Judo,0,0,0,43,0,43,4876,0,0,0,0,0.008818704,,0.022787268,11
TUN,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,,6.50E-05,27
TUN,"Marathon Swimming, Swimming",0,0,0,4,0,4,52,0,0,0,0,0.076923077,,0.001547282,24
TUN,Modern Pentathlon,0,0,0,6,0,6,1821,0,0,0,0,0.003294893,,0.004024417,22
TUN,Rowing,0,0,0,13,0,13,11625,0,0,0,0,0.00111828,,0.020833319,13
TUN,Sailing,0,0,0,11,0,11,7266,0,0,0,0,0.0015139,,0.013508205,15
TUN,Shooting,0,0,0,11,0,11,12580,0,0,0,0,0.000874404,,0.02212979,12
TUN,Swimming,3,0,1,29,4,33,26416,0.090909091,0,0.03030303,0.121212121,0.001249243,,0.47043538,2
TUN,Table Tennis,0,0,0,19,0,19,2480,0,0,0,0,0.00766129,,0.010131212,19
TUN,Taekwondo,1,1,2,9,4,13,870,0.076923077,0.076923077,0.153846154,0.307692308,0.014942529,,0.649520702,1
TUN,Tennis,0,0,0,8,0,8,3446,0,0,0,0,0.002321532,,0.00692573,20
TUN,Volleyball,0,0,0,82,0,82,4003,0,0,0,0,0.020484637,,0.040738306,8
TUN,Weightlifting,0,0,0,18,0,18,4256,0,0,0,0,0.004229323,,0.011350566,16
TUN,Wrestling,0,0,1,41,1,42,7734,0,0,0.023809524,0.023809524,0.005430566,,0.112254701,6
TUR,Archery,1,0,3,66,4,70,2846,0.014285714,0,0.042857143,0.057142857,0.024595924,,0.08022882,7
TUR,Art Competitions,0,0,0,3,0,3,3578,0,0,0,0,0.000838457,,0.00618451,22
TUR,Artistic Gymnastics,0,0,1,63,1,64,2297,0,0,0.015625,0.015625,0.027862429,,0.029747499,12
TUR,Athletics,1,2,3,262,6,268,43294,0.003731343,0.007462687,0.01119403,0.02238806,0.006190234,,0.13019432,6
TUR,Badminton,0,0,0,4,0,4,1816,0,0,0,0,0.002202643,,0.003232635,27
TUR,Basketball,0,0,0,42,0,42,5111,0,0,0,0,0.00821757,,0.015681549,19
TUR,Boxing,1,5,4,71,10,81,6584,0.012345679,0.061728395,0.049382716,0.12345679,0.012302552,,0.184083298,5
TUR,Canoeing,0,0,0,2,0,2,6171,0,0,0,0,0.000324097,,0.010634856,21
TUR,Cycling,0,0,0,40,0,40,10859,0,0,0,0,0.00368358,,0.02228466,16
TUR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,,0.001005599,29
TUR,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,,0.005492386,24
TUR,Equestrianism,0,0,0,39,0,39,6344,0,0,0,0,0.006147541,,0.016237849,18
TUR,Fencing,0,0,0,38,0,38,11558,0,0,0,0,0.003287766,,0.022954125,14
TUR,Football,0,0,0,71,0,71,7906,0,0,0,0,0.008980521,,0.025799674,13
TUR,Gymnastics,0,0,0,11,0,11,26707,0,0,0,0,0.000411877,,0.04489607,11
TUR,Judo,1,0,1,53,2,55,4876,0.018181818,0,0.018181818,0.036363636,0.011279737,,0.059048209,9
TUR,Karate,0,1,3,3,4,7,81,0,0.142857143,0.428571429,0.571428571,0.086419753,,0.367022655,2
TUR,"Marathon Swimming, Swimming",0,0,0,5,0,5,52,0,0,0,0,0.096153846,,0.001285899,28
TUR,Modern Pentathlon,0,0,0,4,0,4,1821,0,0,0,0,0.002196595,,0.003240961,26
TUR,Rowing,0,0,0,5,0,5,11625,0,0,0,0,0.000430108,,0.019968535,17
TUR,Sailing,0,0,0,60,0,60,7266,0,0,0,0,0.008257638,,0.022365149,15
TUR,Shooting,0,2,0,54,2,56,12580,0,0.035714286,0,0.035714286,0.00445151,,0.078546684,8
TUR,Swimming,0,0,0,130,0,130,26416,0,0,0,0,0.00492126,,0.058818257,10
TUR,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,,0.004657727,25
TUR,Taekwondo,1,3,6,12,10,22,870,0.045454545,0.136363636,0.272727273,0.454545455,0.025287356,,0.352030161,3
TUR,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,,0.005922138,23
TUR,Volleyball,0,0,0,37,0,37,4003,0,0,0,0,0.009243068,,0.013341857,20
TUR,Weightlifting,8,2,2,57,12,69,4256,0.115942029,0.028985507,0.028985507,0.173913043,0.016212406,,0.306271373,4
TUR,Wrestling,29,18,21,218,68,286,7734,0.101398601,0.062937063,0.073426573,0.237762238,0.036979571,,0.714579551,1
TUV,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,,0,1
TUV,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,,0,1
UAE,Athletics,0,0,0,25,0,25,43294,0,0,0,0,0.000577447,,0,6
UAE,Cycling,0,0,0,16,0,16,10859,0,0,0,0,0.001473432,,0,6
UAE,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,,0,6
UAE,Equestrian,0,0,0,6,0,6,835,0,0,0,0,0.007185629,,0,6
UAE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,,0,6
UAE,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,,0,6
UAE,Judo,0,0,1,12,1,13,4876,0,0,0.076923077,0.076923077,0.00266612,,0,6
UAE,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,,0,6
UAE,Shooting,1,0,0,16,1,17,12580,0.058823529,0,0,0.058823529,0.001351351,,0,6
UAE,Swimming,0,0,0,64,0,64,26416,0,0,0,0,0.002422774,,0,6
UAE,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,,0,6
UAE,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,,0,6
UAR,Athletics,0,0,0,2,0,2,43294,0,0,0,0,4.62E-05,,0,6
UAR,Boxing,0,0,1,3,1,4,6584,0,0,0.25,0.25,0.000607533,,0,6
UAR,Diving,0,0,0,4,0,4,3193,0,0,0,0,0.00125274,,0,6
UAR,Equestrianism,0,0,0,6,0,6,6344,0,0,0,0,0.000945776,,0,6
UAR,Fencing,0,0,0,9,0,9,11558,0,0,0,0,0.000778681,,0,6
UAR,Football,0,0,0,17,0,17,7906,0,0,0,0,0.002150266,,0,6
UAR,Gymnastics,0,0,0,48,0,48,26707,0,0,0,0,0.001797282,,0,6
UAR,Rowing,0,0,0,9,0,9,11625,0,0,0,0,0.000774194,,0,6
UAR,Shooting,0,0,0,3,0,3,12580,0,0,0,0,0.000238474,,0,6
UAR,Water Polo,0,0,0,10,0,10,4418,0,0,0,0,0.002263468,,0,6
UAR,Weightlifting,0,0,0,7,0,7,4256,0,0,0,0,0.001644737,,0,6
UAR,Wrestling,0,1,0,3,1,4,7734,0,0.25,0,0.25,0.000517197,,0,6
UGA,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,,0.00454525,9
UGA,Athletics,5,2,2,179,9,188,43294,0.026595745,0.010638298,0.010638298,0.04787234,0.004342403,,0.759913121,1
UGA,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,,0.002783126,10
UGA,Boxing,0,3,1,70,4,74,6584,0,0.040540541,0.013513514,0.054054054,0.011239368,,0.464502316,2
UGA,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,,0.01977284,6
UGA,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,,0,11
UGA,Hockey,0,0,0,17,0,17,6264,0,0,0,0,0.002713921,,0.020437298,5
UGA,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,,0.021200838,4
UGA,Swimming,0,0,0,14,0,14,26416,0,0,0,0,0.000529982,,0.049933625,3
UGA,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,,0.007565373,8
UGA,Weightlifting,0,0,0,7,0,7,4256,0,0,0,0,0.001644737,,0.009738555,7
UKR,Archery,1,3,4,68,8,76,2846,0.013157895,0.039473684,0.052631579,0.105263158,0.026704146,,0.139357339,18
UKR,Artistic Gymnastics,0,1,0,83,1,84,2297,0,0.011904762,0,0.011904762,0.036569438,,0.053005204,24
UKR,Artistic Swimming,0,0,10,2,10,12,257,0,0,0.833333333,0.833333333,0.046692607,,0.400051022,2
UKR,Athletics,3,3,19,442,25,467,43294,0.006423983,0.006423983,0.040685225,0.053533191,0.010786714,,0.370540788,6
UKR,Badminton,0,0,0,21,0,21,1816,0,0,0,0,0.011563877,,0.014049068,32
UKR,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,,0.02718483,28
UKR,Boxing,5,4,7,35,16,51,6584,0.098039216,0.078431373,0.137254902,0.31372549,0.007746051,,0.379193723,5
UKR,Breaking,0,0,0,3,0,3,33,0,0,0,0,0.090909091,,0.001049843,40
UKR,Canoe Slalom,0,0,0,5,0,5,256,0,0,0,0,0.01953125,,0.002411702,38
UKR,Canoe Sprint,0,4,1,25,5,30,756,0,0.133333333,0.033333333,0.166666667,0.03968254,,0.183690718,17
UKR,Canoeing,3,2,7,51,12,63,6171,0.047619048,0.031746032,0.111111111,0.19047619,0.010209042,,0.238253443,13
