NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Competitions
USA,Edward Marsh,1,1,0,0,1
USA,Edward Marshall,0,0,0,0,1
USA,Edward Masterson,0,0,0,0,1
USA,Edward Mccartan,0,0,0,0,1
USA,Edward Mechling,0,0,0,0,1
USA,Edward Melaika,0,0,0,0,1
USA,Edward Mendoza,0,0,0,0,1
USA,Edward Meyers,1,0,0,1,2
USA,Edward Moore,1,1,0,0,1
USA,Edward Murphy,1,0,1,0,3
USA,Edward O'brien,1,0,1,0,1
USA,Edward O'toole,0,0,0,0,1
USA,Edward Patton,1,0,0,1,1
USA,Edward Renz,0,0,0,0,1
USA,Edward Roberts,0,0,0,0,1
USA,Edward Scrobe,0,0,0,0,16
USA,Edward Shumaker,0,0,0,0,1
USA,Edward Siegler,1,0,0,1,4
USA,Edward Souza,0,0,0,0,1
USA,Edward Sr.,0,0,0,0,1
USA,Edward Testa,0,0,0,0,1
USA,Edward Trevelyan,1,1,0,0,1
USA,Edward Tritschler,0,0,0,0,4
USA,Edward Turkington,1,1,0,0,1
USA,Edward Vebell,0,0,0,0,2
USA,Edward Washburn,0,0,0,0,1
USA,Edward Weston,0,0,0,0,3
USA,Edward Willkie,0,0,0,0,1
USA,Edward Wright,0,0,0,0,1
USA,Edwin Anderson,0,0,0,0,2
USA,Edwin Argo,1,1,0,0,2
USA,Edwin Billington,4,0,1,3,7
USA,Edwin Codman,0,0,0,0,2
USA,Edwin Eliason,0,0,0,0,1
USA,Edwin Fullinwider,0,0,0,0,3
USA,Edwin Genung,0,0,0,0,1
USA,Edwin Gilbert,1,1,0,0,1
USA,Edwin Gross,1,0,1,0,1
USA,Edwin Hedley,1,1,0,0,1
USA,Edwin Howard,0,0,0,0,1
USA,Edwin Hunter,0,0,0,0,2
USA,Edwin Jackson,1,0,1,0,1
USA,Edwin Jr.,1,1,0,0,2
USA,Edwin Knox,0,0,0,0,1
USA,Edwin Moses,3,2,0,1,3
USA,Edwin Myers,1,0,0,1,1
USA,Edwin Pritchard,0,0,0,0,1
USA,Edwin Richards,0,0,0,0,2
USA,Edwin Rick,0,0,0,0,1
USA,Edwin Salisbury,1,1,0,0,1
USA,Edwin Schell,0,0,0,0,1
USA,Edwin Smith,2,1,1,0,3
USA,Edwin Swatek,1,0,1,0,2
USA,Edwin Teague,0,0,0,0,1
USA,Edwin Turner,0,0,0,0,1
USA,Edwin Young,1,0,0,1,1
USA,Eelco Wassenaar,0,0,0,0,1
USA,Egon Erickson,0,0,0,0,1
USA,Eino Pentti,0,0,0,0,2
USA,Elaina Oden,1,0,0,1,2
USA,Elaine (-hugo-vidal-),0,0,0,0,1
USA,Elaine (-penrose),1,0,1,0,3
USA,Elaine (ingram-),0,0,0,0,3
USA,Elaine Youngs,1,0,0,1,3
USA,Elbert Lambert,0,0,0,0,1
USA,Elbert Root,1,0,1,0,1
USA,Eldon Jenne,0,0,0,0,1
USA,Eleanor (-dilweg),0,0,0,0,1
USA,Eleanor (-drye),4,1,1,2,5
USA,Eleanor (-gash),0,0,0,0,1
USA,Eleanor (-lanning),0,0,0,0,2
USA,Eleanor -whalen),1,1,0,0,2
USA,Eleanor Garatti-saville,4,2,1,1,4
USA,Eleanor Logan,3,3,0,0,3
USA,Eleanor Modrakowska,0,0,0,0,2
USA,Eleanor Montgomery,0,0,0,0,2
USA,Elena Donne,1,1,0,0,1
USA,Elena Pirozhkova,0,0,0,0,2
USA,Elery Greathouse,0,0,0,0,1
USA,Elexa (wills-),0,0,0,0,1
USA,Eli Bremer,0,0,0,0,1
USA,Eli Dershwitz,0,0,0,0,5
USA,Eli Parsons,0,0,0,0,2
USA,Elicia Marshall,0,0,0,0,1
USA,Elija Godwin,1,0,0,1,1
USA,Elinor Purrier,0,0,0,0,1
USA,Elisabeth (-mccutcheon),0,0,0,0,1
USA,Elisabeth Halliday,0,0,0,0,2
USA,Elise Cranny,0,0,0,0,3
USA,Elise Swanson,0,0,0,0,1
USA,Elizabeth (-campbell),3,2,1,0,3
USA,Elizabeth (-harrington),0,0,0,0,6
USA,Elizabeth (-hills),0,0,0,0,3
USA,Elizabeth (-isaak),1,0,1,0,3
USA,Elizabeth (-kinnard),0,0,0,0,1
USA,Elizabeth (-o'leary),0,0,0,0,1
USA,Elizabeth (-schwartz),3,2,1,0,3
USA,Elizabeth (-stillings),1,1,0,0,2
USA,Elizabeth (johnson-),0,0,0,0,1
USA,Elizabeth (mullen-),1,0,1,0,1
USA,Elizabeth (patton-),4,2,1,1,8
USA,Elizabeth Anders,1,0,0,1,1
USA,Elizabeth Armstrong,2,1,1,0,2
USA,Elizabeth Beglin,1,0,0,1,2
USA,Elizabeth Beisel,2,0,1,1,5
USA,Elizabeth Botsford,2,2,0,0,3
USA,Elizabeth Bradley,0,0,0,0,1
USA,Elizabeth Callahan,0,0,0,0,5
USA,Elizabeth Delacruz,0,0,0,0,1
USA,Elizabeth Masakayan,0,0,0,0,1
USA,Elizabeth Mason,0,0,0,0,4
USA,Elizabeth Miles,0,0,0,0,1
USA,Elizabeth Mitchell,3,1,2,0,4
USA,Elizabeth Nye,1,0,1,0,1
USA,Elizabeth Okino,1,0,0,1,6
USA,Elizabeth Robles,1,0,0,1,1
USA,Elizabeth Ryan,1,0,0,1,1
USA,Elizabeth Tartakovsky,0,0,0,0,2
USA,Elizabeth Tchou,0,0,0,0,1
USA,Elizabeth Wagstaff,1,1,0,0,3
USA,Elizabeth White,1,0,1,0,3
USA,Elizabeth Yeager,0,0,0,0,1
USA,Elizaveta Pletneva,0,0,0,0,1
USA,Elizebeth Burch,0,0,0,0,1
USA,Ella Buchanan,0,0,0,0,1
USA,Elle St.,0,0,0,0,1
USA,Ellen (-lee),2,0,1,1,2
USA,Ellen (munroe-),0,0,0,0,1
USA,Ellen Owen,0,0,0,0,1
USA,Ellen Tomek,0,0,0,0,3
USA,Ellen Wilson,0,0,0,0,2
USA,Ellery Clark,2,2,0,0,4
USA,Elliot Hovey,0,0,0,0,2
USA,Elliot Weintrob,0,0,0,0,1
USA,Elliott Denman,0,0,0,0,1
USA,Elliott Jones,0,0,0,0,1
USA,Elliott Simons,0,0,0,0,2
USA,Ellis Coleman,0,0,0,0,1
USA,Ellison Brown,0,0,0,0,1
USA,Ellsworth Webb,0,0,0,0,1
USA,Ellwood Cook,0,0,0,0,1
USA,Elmer Edes,0,0,0,0,1
USA,Elmer Jr.,1,0,1,0,1
USA,Elmer Lindroth,0,0,0,0,1
USA,Elsie Windes,2,1,1,0,2
USA,Elta -henricksen),0,0,0,0,1
USA,Elva (martinez-),0,0,0,0,2
USA,Elwood Godfrey,0,0,0,0,1
USA,Emelyn -righter),1,1,0,0,1
USA,Emerson Norton,1,0,1,0,1
USA,Emerson Spencer,1,1,0,0,1
USA,Emil Beyer,1,0,1,0,4
USA,Emil Breitkreutz,1,0,0,1,1
USA,Emil Freymark,0,0,0,0,1
USA,Emil Jr.,0,0,0,0,4
USA,Emil Milev,0,0,0,0,2
USA,Emil Muller,0,0,0,0,2
USA,Emil Schwegler,0,0,0,0,3
USA,Emil Snider,0,0,0,0,1
USA,Emil Voigt,3,0,1,2,7
USA,Emile Waldteufel,0,0,0,0,1
USA,Emily (porter-),1,1,0,0,1
USA,Emily (smiley-),1,1,0,0,3
USA,Emily Caruso,0,0,0,0,2
USA,Emily Cross,1,0,1,0,2
USA,Emily Delleman,0,0,0,0,1
USA,Emily Deriel,1,0,1,0,1
USA,Emily Ehrlich,1,1,0,0,1
USA,Emily Fox,1,1,0,0,1
USA,Emily Infeld,0,0,0,0,1
USA,Emily Jacobson,0,0,0,0,1
USA,Emily Kallfelz,0,0,0,0,1
USA,Emily Mackay,0,0,0,0,1
USA,Emily Regan,1,1,0,0,1
USA,Emily Sams,1,1,0,0,1
USA,Emily Silver,1,0,1,0,1
USA,Emily Sisson,0,0,0,0,2
USA,Emily Sonnett,2,1,0,1,2
USA,Emma (-wright),0,0,0,0,2
USA,Emma Coburn,1,0,0,1,3
USA,Emma Cooke,2,0,2,0,2
USA,Emma Deberdine,0,0,0,0,1
USA,Emma Hunt,0,0,0,0,1
USA,Emma Navarro,0,0,0,0,1
USA,Emma Weber,1,1,0,0,2
USA,Emma Weyant,2,0,1,1,2
USA,Emma White,1,0,0,1,1
USA,Emmett Swanson,0,0,0,0,4
USA,Emory Ii,1,1,0,0,1
USA,Endel Ots,0,0,0,0,1
USA,English Gardner,2,1,1,0,3
USA,Enkelejda -bekurti),0,0,0,0,2
USA,Ephraim Graham,1,0,0,1,2
USA,Erhard Neumann,0,0,0,0,2
USA,Erhardt Kapp,0,0,0,0,1
USA,Eric Barnes,2,1,1,0,2
USA,Eric Bravin,0,0,0,0,3
USA,Eric Evans,0,0,0,0,1
USA,Eric Filia,1,0,1,0,1
USA,Eric Fonoimoana,1,1,0,0,1
USA,Eric Giddens,0,0,0,0,1
USA,Eric Griffin,0,0,0,0,1
USA,Eric Guerrero,0,0,0,0,1
USA,Eric Hurd,0,0,0,0,1
USA,Eric Jackson,0,0,0,0,1
USA,Eric Jr.,0,0,0,0,1
USA,Eric Krenz,0,0,0,0,1
USA,Eric Lindroth,1,0,0,1,1
USA,Eric Mueller,1,0,1,0,2
USA,Eric Namesnik,2,0,2,0,2
USA,Eric Ridder,1,1,0,0,1
USA,Eric Sato,2,1,0,1,2
USA,Eric Shanteau,1,1,0,0,3
USA,Eric Thomas,0,0,0,0,1
USA,Eric Uptagrafft,0,0,0,0,2
USA,Eric Weston,0,0,0,0,1
USA,Eric Wilson,0,0,0,0,1
USA,Eric Wunderlich,0,0,0,0,1
USA,Erica -fraley),0,0,0,0,1
USA,Erica Bougard,0,0,0,0,1
USA,Erica Mclain,0,0,0,0,1
USA,Erica Sullivan,1,0,1,0,1
USA,Erica Wheeler,0,0,0,0,1
USA,Erica Wu,0,0,0,0,1
USA,Erich Buljung,1,0,1,0,2
USA,Erich Federschmidt,1,0,1,0,1
USA,Erich Fischer,0,0,0,0,1
USA,Ericka Lorenz,2,0,1,1,2
USA,Erik Imler,0,0,0,0,1
USA,Erik Jr.,1,0,1,0,2
USA,Erik Shoji,2,0,0,2,3
USA,Erik Storck,0,0,0,0,1
USA,Erik Sullivan,0,0,0,0,2
USA,Erik Vendt,3,1,2,0,5
USA,Erika (-holderith),1,1,0,0,1
USA,Erika (-stebbins),0,0,0,0,4
USA,Erika (-strader),0,0,0,0,3
USA,Erika Brown,2,0,1,1,3
USA,Erika Connolly,1,0,1,0,2
USA,Erika Reineke,0,0,0,0,1
USA,Erin (-mcgregor),1,0,0,1,1
USA,Erin (-mckenzie),2,2,0,0,2
USA,Erin (veenstra-),0,0,0,0,4
USA,Erin Aldrich,0,0,0,0,1
USA,Erin Blanchard,0,0,0,0,1
USA,Erin Donohue,0,0,0,0,1
USA,Erin Gemmell,1,0,1,0,2
USA,Erin Gilreath,0,0,0,0,1
USA,Erin Hartwell,2,0,1,1,3
USA,Erin Huck,0,0,0,0,1
USA,Erin Phenix,1,1,0,0,1
USA,Erin Reese,0,0,0,0,1
USA,Erinn Smart,1,0,1,0,3
USA,Erkki Koutonen,0,0,0,0,1
USA,Ernest Bayer,1,0,1,0,1
USA,Ernest Carter,0,0,0,0,1
USA,Ernest Fiene,0,0,0,0,1
USA,Ernest Grunfeld,1,1,0,0,1
USA,Ernest Harmon,0,0,0,0,1
USA,Ernest Jr.,0,0,0,0,1
USA,Ernest Kockler,0,0,0,0,2
USA,Ernest Riedel,1,0,0,1,4
USA,Ernest Tippin,0,0,0,0,1
USA,Ernest Weber,0,0,0,0,1
USA,Ernest Young,1,1,0,0,1
USA,Ernestine -wallace),0,0,0,0,1
USA,Ernst Heincke,0,0,0,0,1
USA,Ernst Reckeweg,1,1,0,0,4
USA,Erriyon Knighton,0,0,0,0,2
USA,Errol Spence,0,0,0,0,1
USA,Ervin Acel,0,0,0,0,1
USA,Ervin Barker,0,0,0,0,1
USA,Ervin Hall,1,0,1,0,1
USA,Estelle (-diehl),0,0,0,0,2
USA,Esther (-fair),0,0,0,0,1
USA,Esther Jones,1,1,0,0,1
USA,Esther Lofgren,1,1,0,0,1
USA,Ethel (-engelsen),0,0,0,0,1
USA,Ethel (-watkins),2,2,0,0,2
USA,Ethel Harrington,0,0,0,0,1
USA,Ethelda (-schlatke),3,3,0,0,3
USA,Eugen Weisz,0,0,0,0,1
USA,Eugene Belisle,0,0,0,0,1
USA,Eugene Bolden,0,0,0,0,1
USA,Eugene Clark,0,0,0,0,1
USA,Eugene Davis,1,0,0,1,2
USA,Eugene Glazer,0,0,0,0,3
USA,Eugene Iii,0,0,0,0,2
USA,Eugene Iv,1,0,1,0,1
USA,Eugene Jr.,0,0,0,0,2
USA,Eugene Lenz,0,0,0,0,1
USA,Eugene Mercer,0,0,0,0,2
USA,Eugene Oberst,1,0,0,1,1
USA,Eugene Rogers,1,1,0,0,1
USA,Eugene Speicher,0,0,0,0,1
USA,Eugene Swift,0,0,0,0,1
USA,Eugene Venzke,0,0,0,0,1
USA,Eugene Vidal,0,0,0,0,1
USA,Euphrasia -berlin),1,1,0,0,1
USA,Eva Lee,0,0,0,0,3
USA,Evan Jager,1,0,1,0,2
USA,Evan Olson,1,0,0,1,1
USA,Evan Whitfield,0,0,0,0,1
USA,Evander Holyfield,1,0,0,1,1
USA,Evelyn (-baker),0,0,0,0,3
USA,Evelyn (-fuller),0,0,0,0,2
USA,Evelyn (-haydon),0,0,0,0,1
USA,Evelyn (-konno),2,0,0,2,2
USA,Evelyn (-ojeda),1,1,0,0,1
USA,Evelyn (-washington),5,4,1,0,8
USA,Evelyne -butler),1,0,1,0,1
USA,Everard Endt,1,1,0,0,1
USA,Everett Bradley,1,0,1,0,1
USA,Everett Ellis,0,0,0,0,1
USA,Evita Griskenas,0,0,0,0,2
USA,Evy Leibfarth,1,0,0,1,5
USA,Ezra Glantz,0,0,0,0,1
USA,F. Gregory,0,0,0,0,1
USA,F. Strong,1,0,0,1,1
USA,F. Weill,0,0,0,0,1
USA,Faith Dillon,0,0,0,0,1
USA,Fanny Hopeau,0,0,0,0,1
USA,Farrah Hall,0,0,0,0,2
USA,Fay Moulton,2,0,1,1,5
USA,Felice Mueller,0,0,0,0,1
USA,Felicia Stancil,0,0,0,0,2
USA,Felicia Zimmermann,0,0,0,0,4
USA,Felicie -downs),0,0,0,0,2
USA,Felisha Johnson,0,0,0,0,1
USA,Felix Farrell,2,2,0,0,2
USA,Felix Ucko,0,0,0,0,2
USA,Ferdinand (-shields),0,0,0,0,1
USA,Ferdinand Jr.,0,0,0,0,1
USA,Ferdinanda (-bauman),0,0,0,0,1
USA,Fernando Vargas,0,0,0,0,1
USA,Festus Iii,0,0,0,0,1
USA,Fidel Labarba,1,1,0,0,1
USA,Fili Dolegiewicz,0,0,0,0,1
USA,Finis Smith,1,1,0,0,2
USA,Fiona O'keeffe,0,0,0,0,1
USA,Fletcher Jr.,0,0,0,0,1
USA,Flora Hyman,1,0,1,0,1
USA,Florence (-campbell),0,0,0,0,1
USA,Florence (-newkirk),0,0,0,0,1
USA,Floy Terry,0,0,0,0,1
USA,Floyd Heard,0,0,0,0,1
USA,Floyd Jr.,3,0,0,3,3
USA,Floyd Morgenstern,0,0,0,0,1
USA,Floyd Patterson,1,1,0,0,1
USA,Folau Niua,0,0,0,0,2
USA,Foluke Akinradewo,3,1,1,1,3
USA,Forbes Jr.,0,0,0,0,1
USA,Ford Konno,4,2,2,0,4
USA,Forest Fletcher,0,0,0,0,2
USA,Forest Mcneir,1,1,0,0,1
USA,Forest Montgomery,0,0,0,0,2
USA,Forrest Smithson,1,1,0,0,1
USA,Forrest Towns,1,1,0,0,1
USA,Fortune Gordien,2,0,1,1,3
USA,Fotios Klopas,0,0,0,0,1
USA,Foxhall Keene,1,1,0,0,1
USA,Foy Draper,1,1,0,0,1
USA,Francea -goodridge),0,0,0,0,2
USA,Francena Mccorory,2,2,0,0,3
USA,Frances Gorn-),0,0,0,0,2
USA,Frances Jones,0,0,0,0,1
USA,Frances Lermond,0,0,0,0,1
USA,Frances Schroth,3,1,0,2,3
USA,Frances Tiafoe,0,0,0,0,2
USA,Francesca Russo,0,0,0,0,1
USA,Francine Fox,1,0,1,0,1
USA,Francis (-lutz-),0,0,0,0,4
USA,Francis Allen,0,0,0,0,1
USA,Francis Alley,0,0,0,0,1
USA,Francis Bartkus,0,0,0,0,1
USA,Francis Budd,0,0,0,0,2
USA,Francis Cassidy,0,0,0,0,1
USA,Francis Chapin,0,0,0,0,3
USA,Francis Chapot,2,0,2,0,10
USA,Francis Connolly,0,0,0,0,2
USA,Francis Davis,1,1,0,0,1
USA,Francis Delaney,1,0,1,0,1
USA,Francis English,0,0,0,0,1
USA,Francis Frederick,1,1,0,0,1
USA,Francis Goheen,1,0,1,0,1
USA,Francis Gorman,1,0,1,0,1
USA,Francis Haas,1,1,0,0,2
USA,Francis Holmes,0,0,0,0,2
USA,Francis Honeycutt,1,0,0,1,2
USA,Francis Hunter,1,1,0,0,2
USA,Francis Hussey,1,1,0,0,1
USA,Francis Irons,1,1,0,0,5
USA,Francis Johnson,1,1,0,0,1
USA,Francis Jr.,1,0,0,1,2
USA,Francis Lane,1,0,0,1,1
USA,Francis Millard,1,0,1,0,1
USA,Francis Molther,0,0,0,0,1
USA,Francis Newton,2,0,1,1,2
USA,Francis Ryan,0,0,0,0,2
USA,Francis Schreiner,1,0,0,1,1
USA,Francis Sheehan,0,0,0,0,1
USA,Francisco Andreu,0,0,0,0,2
USA,Frank (digennara-),1,1,0,0,1
USA,Frank Anger,0,0,0,0,2
USA,Frank Belote,0,0,0,0,3
USA,Frank Benson,0,0,0,0,12
USA,Frank Booth,1,0,1,0,1
USA,Frank Bornamann,0,0,0,0,3
USA,Frank Brilando,0,0,0,0,4
USA,Frank Capsouras,0,0,0,0,1
USA,Frank Carr,0,0,0,0,6
USA,Frank Castleman,1,0,1,0,4
USA,Frank Chamberlin,0,0,0,0,1
USA,Frank Chow,0,0,0,0,1
USA,Frank Connell,0,0,0,0,2
USA,Frank Connor,0,0,0,0,2
USA,Frank Covelli,0,0,0,0,2
USA,Frank Coyle,0,0,0,0,1
USA,Frank Cuhel,1,0,1,0,1
USA,Frank Cumiskey,1,0,1,0,20
USA,Frank Devlin,0,0,0,0,1
USA,Frank Dooley,1,1,0,0,1
USA,Frank Duffy,0,0,0,0,2
USA,Frank Dummerth,1,0,0,1,1
USA,Frank Famiano,0,0,0,0,1
USA,Frank Floyd,0,0,0,0,2
USA,Frank Foss,1,1,0,0,1
USA,Frank Frost,1,0,0,1,1
USA,Frank Greer,1,1,0,0,1
USA,Frank Hall,1,1,0,0,2
USA,Frank Haller,1,0,1,0,1
USA,Frank Haubold,2,0,1,1,20
USA,Frank Havens,2,1,1,0,5
USA,Frank Hejduk,0,0,0,0,2
USA,Frank Hekma,0,0,0,0,1
USA,Frank Henry,3,1,2,0,4
USA,Frank Hughes,2,1,0,1,2
USA,Frank Iii,1,1,0,0,1
USA,Frank Ingels,0,0,0,0,1
USA,Frank Jarvis,1,1,0,0,3
USA,Frank Jirouch,0,0,0,0,2
USA,Frank Jr.,7,3,1,3,12
USA,Frank Kehoe,2,0,1,1,2
USA,Frank Krick,0,0,0,0,3
USA,Frank Kriz,1,1,0,0,17
USA,Frank Kurtz,1,0,0,1,2
USA,Frank Lewis,1,1,0,0,1
USA,Frank Little,0,0,0,0,1
USA,Frank Lubin,1,1,0,0,1
USA,Frank Mackey,1,1,0,0,1
USA,Frank Maichle,0,0,0,0,1
USA,Frank Mannon,0,0,0,0,1
USA,Frank Mccabe,1,1,0,0,1
USA,Frank Meissner,1,0,0,1,2
USA,Frank Molinaro,0,0,0,0,1
USA,Frank Montaldi,0,0,0,0,1
USA,Frank Mullen,0,0,0,0,1
USA,Frank Murphy,1,0,0,1,1
USA,Frank Nelson,1,0,1,0,1
USA,Frank Pierce,0,0,0,0,1
USA,Frank Raad,0,0,0,0,3
USA,Frank Riley,0,0,0,0,1
USA,Frank Safanda,0,0,0,0,9
USA,Frank Schell,1,1,0,0,1
USA,Frank Schicke,0,0,0,0,4
USA,Frank Shea,0,0,0,0,2
USA,Frank Shorter,2,1,1,0,3
USA,Frank Small,0,0,0,0,1
USA,Frank Sodano,0,0,0,0,1
USA,Frank Spellman,1,1,0,0,1
USA,Frank Synnott,1,0,1,0,1
USA,Frank Tate,1,1,0,0,1
USA,Frank Testa,0,0,0,0,1
USA,Frank Thompson,0,0,0,0,2
USA,Frank Troeh,2,1,1,0,2
USA,Frank Waller,2,0,2,0,2
USA,Frank Wendling,0,0,0,0,1
USA,Frank Wheaton,0,0,0,0,2
USA,Frank Wright,2,1,0,1,2
USA,Frank Wykoff,3,3,0,0,5
USA,Frank Zuna,0,0,0,0,1
USA,Franklin Green,1,0,1,0,1
USA,Franklin Held,0,0,0,0,1
USA,Franklin Iv,1,0,1,0,2
USA,Franklin Johnson,0,0,0,0,1
USA,Franklin Jr.,0,0,0,0,4
USA,Franklin Shakespeare,1,1,0,0,1
USA,Franz Federschmidt,1,0,1,0,1
USA,Franz Greinert,0,0,0,0,1
USA,Fred Feary,1,0,0,1,1
USA,Fred Kerley,2,0,1,1,4
USA,Fred Rodriguez,0,0,0,0,1
USA,Fred Sanderson,0,0,0,0,1
USA,Fred Schwind,0,0,0,0,3
USA,Fred Sharaga,0,0,0,0,1
USA,Fred Sr.,2,1,1,0,3
USA,Freddie Crittenden,0,0,0,0,1
USA,Frederic Conant,1,0,1,0,1
USA,Frederic Hewitt,0,0,0,0,1
USA,Frederic King,0,0,0,0,1
USA,Frederic Murray,1,0,0,1,1
USA,Frederic Schenck,0,0,0,0,1
USA,Frederic Sr.,0,0,0,0,2
USA,Frederic Tootell,1,1,0,0,1
USA,Frederick Alderman,1,1,0,0,1
USA,Frederick Allen,0,0,0,0,1
USA,Frederick Bellars,0,0,0,0,1
USA,Frederick Boylstein,1,0,0,1,1
USA,Frederick Cresser,1,1,0,0,1
USA,Frederick Cunningham,0,0,0,0,2
USA,Frederick Denman,0,0,0,0,2
USA,Frederick Dixon,0,0,0,0,1
USA,Frederick Engelhardt,1,0,1,0,2
USA,Frederick Faller,0,0,0,0,3
USA,Frederick Feitshans,0,0,0,0,1
USA,Frederick Gilmore,1,0,0,1,1
USA,Frederick Grinham,0,0,0,0,3
USA,Frederick Hansen,1,1,0,0,1
USA,Frederick Hassam,0,0,0,0,1
USA,Frederick Heckwolf,0,0,0,0,1
USA,Frederick Hendschel,0,0,0,0,2
USA,Frederick Hird,3,1,0,2,8
USA,Frederick Hussman,0,0,0,0,1
USA,Frederick Iii,0,0,0,0,1
USA,Frederick Iv,1,0,0,1,1
USA,Frederick Jr.,1,0,0,1,1
USA,Frederick Kahele,0,0,0,0,2
USA,Frederick Kaiser,0,0,0,0,1
USA,Frederick Kelly,1,1,0,0,1
USA,Frederick Koenig,0,0,0,0,1
USA,Frederick Kolberg,1,0,0,1,1
USA,Frederick Lauer,1,0,0,1,2
USA,Frederick Leinweber,0,0,0,0,1
USA,Frederick Lewis,10,9,1,0,10
USA,Frederick Lorz,0,0,0,0,1
USA,Frederick Lowe,0,0,0,0,3
USA,Frederick Luke,0,0,0,0,1
USA,Frederick Macmonnies,1,0,1,0,1
USA,Frederick Meyer,2,0,1,1,12
USA,Frederick Moloney,1,0,0,1,3
USA,Frederick Newhouse,2,1,1,0,2
USA,Frederick O'connor,0,0,0,0,1
USA,Frederick Orlofsky,0,0,0,0,8
USA,Frederick Pitts,0,0,0,0,1
USA,Frederick Plum,0,0,0,0,1
USA,Frederick Richard,1,0,0,1,9
USA,Frederick Roethlisberger,0,0,0,0,8
USA,Frederick Samara,0,0,0,0,1
USA,Frederick Schmidt,2,1,0,1,2
USA,Frederick Schule,1,1,0,0,2
USA,Frederick Selding,0,0,0,0,1
USA,Frederick Semple,1,0,1,0,3
USA,Frederick Sheffield,1,1,0,0,1
USA,Frederick Shick,0,0,0,0,1
USA,Frederick Snyder,1,0,1,0,2
USA,Frederick Spaulding,0,0,0,0,2
USA,Frederick Suerig,1,0,1,0,1
USA,Frederick Taylor,3,1,0,2,7
USA,Frederick Tisue,0,0,0,0,1
USA,Frederick Tyler,1,1,0,0,2
USA,Frederick Warmbold,1,0,0,1,1
USA,Frederick Weber,0,0,0,0,2
USA,Frederick Weicker,0,0,0,0,1
USA,Frederick Wight,0,0,0,0,2
USA,Frederick Wilt,0,0,0,0,2
USA,Frederick Winters,1,0,1,0,1
USA,Frederico Narganes,0,0,0,0,1
USA,Fredric Honebein,0,0,0,0,1
USA,Fredua Adu,0,0,0,0,1
USA,Frentorish Bowie,3,1,1,1,3
USA,Fritz (ltkefedder-),0,0,0,0,1
USA,Fritz Fivian,0,0,0,0,1
USA,Gabriel Gardner,1,1,0,0,2
USA,Gabriel Jennings,0,0,0,0,1
USA,Gabriel Slonina,0,0,0,0,1
USA,Gabriel Woodward,1,0,0,1,1
USA,Gabriele Cunningham,0,0,0,0,1
USA,Gabrielle Douglas,3,3,0,0,10
USA,Gabrielle Rose,0,0,0,0,1
USA,Gabrielle Thomas,5,3,1,1,5
USA,Gail (-roper),0,0,0,0,1
USA,Gail (-whitney),0,0,0,0,6
USA,Gail (-wong),0,0,0,0,1
USA,Gail (wolze-),0,0,0,0,1
USA,Gail Marquis,1,0,1,0,1
USA,Gail Ricketson,1,0,0,1,1
USA,Gale Fitzgerald,0,0,0,0,2
USA,Galen Rupp,2,0,1,1,6
USA,Galen Spencer,1,1,0,0,2
USA,Gangelo Hancock,0,0,0,0,1
USA,Gardner Williams,0,0,0,0,2
USA,Garland Jr.,0,0,0,0,8
USA,Garnett Wikoff,0,0,0,0,1
USA,Garrett Bender,0,0,0,0,1
USA,Garrett Jr.,1,0,1,0,2
USA,Garrett Klugh,0,0,0,0,1
USA,Garrett Miller,0,0,0,0,1
USA,Garrett Muagututia,1,0,0,1,2
USA,Garrett Scantling,0,0,0,0,1
USA,Garrett Weber-gale,2,2,0,0,4
USA,Garry Bjorklund,0,0,0,0,1
USA,Gary Alexander,0,0,0,0,1
USA,Gary Anderson,2,2,0,0,3
USA,Gary Carlsen,0,0,0,0,1
USA,Gary Conelly,2,2,0,0,2
USA,Gary Dilley,1,0,1,0,1
USA,Gary Drinnon,0,0,0,0,1
USA,Gary Figueroa,1,0,1,0,1
USA,Gary Gubner,0,0,0,0,1
USA,Gary Ilman,2,2,0,0,3
USA,Gary Jr.,10,5,3,2,10
USA,Gary Kinder,0,0,0,0,1
USA,Gary Morgan,0,0,0,0,1
USA,Gary Neist,0,0,0,0,1
USA,Gary Newton,0,0,0,0,1
USA,Gary Payton,2,2,0,0,2
USA,Gary Piantedosi,0,0,0,0,1
USA,Gary Russell,0,0,0,0,1
USA,Gary Sheerer,1,0,0,1,2
USA,Gary Sr.,4,1,2,1,7
USA,Gary Stenlund,0,0,0,0,1
USA,Gary Tobian,3,1,2,0,3
USA,Gaston Strobino,1,0,0,1,1
USA,Gavin Arroyo,0,0,0,0,2
USA,Gavin Bottger,0,0,0,0,1
USA,Gavin Hadden,0,0,0,0,4
USA,Gavin Hoover,0,0,0,0,2
USA,Gay -maclellan),0,0,0,0,1
USA,Gayle Dull,1,0,1,0,2
USA,Gayle Hopkins,0,0,0,0,1
USA,Gayle Thompson,0,0,0,0,1
USA,Geena (-lara),0,0,0,0,1
USA,Genai Kerr,0,0,0,0,1
USA,Genevra Stone,1,0,1,0,3
USA,Geoffrey Gaberino,1,1,0,0,1
USA,Geoffrey Madrigali,1,0,0,1,2
USA,Geoffrey Picard,1,0,0,1,1
USA,Geoffrey Vanderstock,0,0,0,0,1
USA,Georganne Moline,0,0,0,0,1
USA,George (-masters),0,0,0,0,3
USA,George Ahlgren,1,1,0,0,1
