NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,TOPSIS_Score_Sum,Host,Sport_topsis_score,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Bronze,Total_Gold,Total_No_Medal,Total_Silver,Gold_Ratio,Silver_Ratio,Bronze_Ratio,No_Medal_Ratio
PUR,Wrestling,1,0,3,0,1,0,0,0.437735773,0,0,0,540,449,6294,451,0,0,0.001851852,0.000476644
QAT,Athletics,1,0,6,0,1,0.08395059,0,0.606144172,1,0,0,1452,1500,38865,1477,0,0,0.000688705,0.000154381
QAT,Beach Volleyball,0,0,2,0,0,0.159962156,0,0.311500859,0,0,2,32,32,660,32,0,0,0,0.003030303
QAT,Shooting,0,0,2,0,0,0,0,0,0,0,0,443,446,11244,447,0,0,0,0.000177873
QAT,Swimming,0,0,1,0,0,0.002248224,0,0.013269922,0,0,0,1096,1241,22946,1133,0,0,0,4.36E-05
QAT,Weightlifting,0,0,1,0,0,0.080581957,0,0.433425117,1,0,0,240,241,3538,237,0,0,0,0.000282646
ROU,Archery,0,0,1,0,0,0,0,0.002195283,0,0,0,118,155,2433,140,0,0,0,0.000411015
ROU,Artistic Gymnastics,1,0,34,0,1,0.004486578,0,0.022200216,0,0,0,44,42,2169,42,0,0,0.022727273,0.015675426
ROU,Athletics,0,0,12,0,0,0,0,0.161691126,0,0,0,1452,1500,38865,1477,0,0,0,0.000308761
ROU,Boxing,0,0,1,0,0,0,0,0.136961869,0,0,0,493,278,5536,277,0,0,0,0.000180636
ROU,Canoe Sprint,0,0,3,0,0,0.002250696,0,0.008294457,0,0,0,44,42,628,42,0,0,0,0.00477707
ROU,Cycling Mountain Bike,0,0,1,0,0,0,0,0.012511162,0,0,0,4,3,133,4,0,0,0,0.007518797
ROU,Fencing,0,0,1,0,0,0.086140832,0,0.18179531,0,1,0,626,654,9635,643,0,0,0,0.000103788
ROU,Judo,0,0,1,0,0,0,0,0.076386984,0,0,0,374,190,4122,190,0,0,0,0.000242601
ROU,Rhythmic Gymnastics,0,0,1,0,0,0,0,0,,,,56,56,680,56,0,0,0,0.001470588
ROU,Rowing,0,11,28,6,17,0.75915364,0,0.666566029,2,6,1,1086,1074,8392,1073,0.010242086,0.005591799,0,0.003336511
ROU,Sailing,0,0,1,0,0,0,0,0,,,,396,479,5947,444,0,0,0,0.000168152
ROU,Swimming,1,1,3,0,2,0.00449892,0,0.072905145,0,0,0,1096,1241,22946,1133,0.000805802,0,0.000912409,0.000130742
ROU,Table Tennis,0,0,9,0,0,0.016813602,0,0.023370805,0,0,0,80,74,2252,74,0,0,0,0.003996448
ROU,Tennis,0,0,7,0,0,0.002248224,0,0.043991199,0,0,0,144,122,3058,122,0,0,0,0.002289078
ROU,Triathlon,0,0,1,0,0,0,0,0.001795003,0,0,0,19,19,765,19,0,0,0,0.00130719
ROU,Water Polo,0,0,13,0,0,0,0,0,,,,412,402,3205,399,0,0,0,0.004056162
ROU,Weightlifting,0,0,1,1,1,0,0,0,,,,240,241,3538,237,0,0.004219409,0,0.000282646
ROU,Wrestling,0,0,5,0,0,0.079989894,0,0.158222612,0,0,1,540,449,6294,451,0,0,0,0.000794407
RSA,Archery,0,0,1,0,0,0,0,0,,,,118,155,2433,140,0,0,0,0.000411015
RSA,Artistic Gymnastics,0,0,6,0,0,0.008973156,0,0.006699054,0,0,0,44,42,2169,42,0,0,0,0.002766252
RSA,Athletics,0,0,35,5,5,0.02473788,0,0.455664446,0,0,0,1452,1500,38865,1477,0,0.00338524,0,0.000900553
RSA,Badminton,0,0,1,0,0,0,0,0,,,,76,70,1600,70,0,0,0,0.000625
RSA,Canoe Sprint,0,0,8,0,0,0,0,0,,,,44,42,628,42,0,0,0,0.012738854
RSA,Cycling BMX Freestyle,0,0,1,0,0,0,0,0,,,,4,4,30,4,0,0,0,0.033333333
RSA,Cycling BMX Racing,0,0,1,0,0,0,0,0.011309852,0,0,0,4,4,103,4,0,0,0,0.009708738
RSA,Cycling Mountain Bike,1,0,1,0,1,0,0,0.211894342,0,0,0,4,3,133,4,0,0,0.25,0.007518797
RSA,Cycling Road,0,0,3,0,0,0.001125348,0,0.013606661,0,0,0,6,7,473,7,0,0,0,0.006342495
RSA,Cycling Track,0,0,2,0,0,0.002250696,0,0.005343279,0,0,0,56,56,710,56,0,0,0,0.002816901
RSA,Diving,0,0,1,0,0,0.001125348,0,0.003516002,0,0,0,167,166,2694,166,0,0,0,0.000371195
RSA,Equestrian,0,0,1,0,0,0,0,0.001158589,0,0,0,29,30,747,29,0,0,0,0.001338688
RSA,Fencing,0,0,1,0,0,0,0,0,,,,626,654,9635,643,0,0,0,0.000103788
RSA,Golf,0,0,4,0,0,0,0,0.013769881,0,0,0,20,19,429,19,0,0,0,0.009324009
RSA,Hockey,0,0,33,0,0,0.003376044,0,0.067604438,0,0,0,580,589,4526,569,0,0,0,0.007291206
RSA,Judo,0,0,1,0,0,0,0,0.003245158,0,0,0,374,190,4122,190,0,0,0,0.000242601
RSA,Rowing,0,0,3,0,0,0.087274768,0,0.243610266,1,1,0,1086,1074,8392,1073,0,0,0,0.000357483
RSA,Rugby Sevens,13,0,13,0,13,0.079989894,0,0.462078877,0,0,1,76,76,698,78,0,0,0.171052632,0.018624642
RSA,Skateboarding,0,0,3,0,0,0,0,0.023558362,0,0,0,8,8,144,8,0,0,0,0.020833333
RSA,Sport Climbing,0,0,4,0,0,0,0,0.036402777,0,0,0,6,6,90,6,0,0,0,0.044444444
RSA,Surfing,0,0,3,0,0,0.086140832,0,0.316854137,0,1,0,4,4,76,4,0,0,0,0.039473684
RSA,Swimming,0,1,10,1,2,0.134331073,0,0.427464375,1,1,0,1096,1241,22946,1133,0.000805802,0.000882613,0,0.000435806
RSA,Triathlon,0,0,3,0,0,0.082238118,0,0.05448223,0,0,1,19,19,765,19,0,0,0,0.003921569
RSA,Wrestling,0,0,1,0,0,0,0,0,,,,540,449,6294,451,0,0,0,0.000158881
RWA,Athletics,0,0,2,0,0,0,0,0.432431833,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
RWA,Cycling Road,0,0,3,0,0,0,0,0.618031677,0,0,0,6,7,473,7,0,0,0,0.006342495
RWA,Fencing,0,0,1,0,0,0,0,0,,,,626,654,9635,643,0,0,0,0.000103788
RWA,Swimming,0,0,2,0,0,0.001125348,0,0.168876473,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SAM,Athletics,0,0,1,0,0,0.001125348,0,0.180685401,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SAM,Boxing,0,0,1,0,0,0,0,0.337192077,0,0,0,493,278,5536,277,0,0,0,0.000180636
SAM,Canoe Sprint,0,0,2,0,0,0.005621796,0,0.855887802,0,0,0,44,42,628,42,0,0,0,0.003184713
SAM,Judo,0,0,1,0,0,0,0,0.089231559,0,0,0,374,190,4122,190,0,0,0,0.000242601
SAM,Rugby Sevens,0,0,12,0,0,0,0,0,,,,76,76,698,78,0,0,0,0.017191977
SAM,Sailing,0,0,2,0,0,0,0,0.037379105,0,0,0,396,479,5947,444,0,0,0,0.000336304
SAM,Swimming,0,0,2,0,0,0,0,0,,,,1096,1241,22946,1133,0,0,0,8.72E-05
SAM,Weightlifting,0,0,2,0,0,0,0,0,,,,240,241,3538,237,0,0,0,0.000565291
SAM,Wrestling,0,0,1,0,0,0,0,0,,,,540,449,6294,451,0,0,0,0.000158881
SEN,Athletics,0,0,3,0,0,0,0,0.949864033,0,0,0,1452,1500,38865,1477,0,0,0,7.72E-05
SEN,Canoe Slalom,0,0,3,0,0,0,0,0.064899889,0,0,0,10,10,226,10,0,0,0,0.013274336
SEN,Canoe Sprint,0,0,1,0,0,0,0,0,,,,44,42,628,42,0,0,0,0.001592357
SEN,Fencing,0,0,1,0,0,0,0,0.006115761,0,0,0,626,654,9635,643,0,0,0,0.000103788
SEN,Judo,0,0,1,0,0,0,0,0.055808567,0,0,0,374,190,4122,190,0,0,0,0.000242601
SEN,Swimming,0,0,2,0,0,0,0,0.021675672,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SEN,Table Tennis,0,0,1,0,0,0,0,0.005028241,0,0,0,80,74,2252,74,0,0,0,0.00044405
SEN,Taekwondo,0,0,1,0,0,0,0,0,,,,96,56,662,56,0,0,0,0.001510574
SEY,Athletics,0,0,1,0,0,0.001125348,0,0.959845613,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SEY,Swimming,0,0,2,0,0,0.001125348,0,0.573342716,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SGP,Athletics,0,0,3,0,0,0,0,0.022529386,0,0,0,1452,1500,38865,1477,0,0,0,7.72E-05
SGP,Badminton,0,0,4,0,0,0,0,0.052666808,0,0,0,76,70,1600,70,0,0,0,0.0025
SGP,Canoe Sprint,0,0,1,0,0,0,0,0,,,,44,42,628,42,0,0,0,0.001592357
SGP,Equestrian,0,0,1,0,0,0,0,0.007896734,0,0,0,29,30,747,29,0,0,0,0.001338688
SGP,Fencing,0,0,2,0,0,0,0,0.00548614,0,0,0,626,654,9635,643,0,0,0,0.000207577
SGP,Golf,0,0,1,0,0,0,0,0,,,,20,19,429,19,0,0,0,0.002331002
SGP,Rowing,0,0,1,0,0,0,0,0.001523634,0,0,0,1086,1074,8392,1073,0,0,0,0.000119161
SGP,Sailing,1,0,1,0,1,0,0,0.139326183,0,0,0,396,479,5947,444,0,0,0.002525253,0.000168152
SGP,Shooting,0,0,2,0,0,0,0,0.013961308,0,0,0,443,446,11244,447,0,0,0,0.000177873
SGP,Swimming,0,0,12,0,0,0.085252187,0,0.45594847,1,0,0,1096,1241,22946,1133,0,0,0,0.000522967
SGP,Table Tennis,0,0,3,0,0,0.002250696,0,0.541702258,0,0,0,80,74,2252,74,0,0,0,0.001332149
SKN,Athletics,0,0,2,0,0,0.003368633,0,1,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
SKN,Swimming,0,0,1,0,0,0,0,0,,,,1096,1241,22946,1133,0,0,0,4.36E-05
SLE,Athletics,0,0,1,0,0,0,0,1,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SLE,Judo,0,0,1,0,0,0,0,0.04223804,0,0,0,374,190,4122,190,0,0,0,0.000242601
SLE,Swimming,0,0,2,0,0,0,0,0.061689015,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SLO,Archery,0,0,4,0,0,0,0,0.012611617,0,0,0,118,155,2433,140,0,0,0,0.001644061
SLO,Artistic Gymnastics,0,0,6,0,0,0,0,0,,,,44,42,2169,42,0,0,0,0.002766252
SLO,Athletics,0,0,8,0,0,0.002248224,0,0.233153064,0,0,0,1452,1500,38865,1477,0,0,0,0.000205841
SLO,Canoe Slalom,0,0,8,0,0,0.080581957,0,0.158660729,1,0,0,10,10,226,10,0,0,0,0.03539823
SLO,Cycling Mountain Bike,0,0,1,0,0,0,0,0.025029246,0,0,0,4,3,133,4,0,0,0,0.007518797
SLO,Cycling Road,0,0,9,0,0,0.160572265,0,0.216554941,1,0,1,6,7,473,7,0,0,0,0.019027484
SLO,Golf,0,0,2,0,0,0,0,0.010386884,0,0,0,20,19,429,19,0,0,0,0.004662005
SLO,Handball,0,0,32,0,0,0,0,0,,,,414,412,3172,421,0,0,0,0.010088272
SLO,Judo,0,1,5,0,1,0.126444531,0,0.422498473,1,1,0,374,190,4122,190,0.005263158,0,0,0.001213003
SLO,Rhythmic Gymnastics,0,0,1,0,0,0,0,0.00297074,0,0,0,56,56,680,56,0,0,0,0.001470588
SLO,Rowing,0,0,2,0,0,0,0,0,,,,1086,1074,8392,1073,0,0,0,0.000238322
SLO,Sailing,0,0,5,1,1,0.003373572,0,0.348113283,0,0,0,396,479,5947,444,0,0.002252252,0,0.00084076
SLO,Sport Climbing,0,1,2,0,1,0.080581957,0,0.428200851,1,0,0,6,6,90,6,0.166666667,0,0,0.022222222
SLO,Swimming,0,0,10,0,0,0.005621796,0,0.123589878,0,0,0,1096,1241,22946,1133,0,0,0,0.000435806
SLO,Table Tennis,0,0,5,0,0,0.002250696,0,0.013525657,0,0,0,80,74,2252,74,0,0,0,0.002220249
SLO,Taekwondo,0,0,1,0,0,0,0,0.012295912,0,0,0,96,56,662,56,0,0,0,0.001510574
SLO,Volleyball,0,0,13,0,0,0,0,0,,,,375,372,2884,372,0,0,0,0.004507628
SMR,Archery,0,0,1,0,0,0,0,0,,,,118,155,2433,140,0,0,0,0.000411015
SMR,Athletics,0,0,1,0,0,0,0,0,,,,1452,1500,38865,1477,0,0,0,2.57E-05
SMR,Shooting,0,0,1,0,0,0.209196215,0,0.600603795,0,2,1,443,446,11244,447,0,0,0,8.89E-05
SMR,Swimming,0,0,1,0,0,0.001125348,0,0.040402881,0,0,0,1096,1241,22946,1133,0,0,0,4.36E-05
SMR,Wrestling,0,0,1,0,0,0,0,0,0,0,1,540,449,6294,451,0,0,0,0.000158881
SOL,Athletics,0,0,1,0,0,0.001125348,0,0.585004085,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SOL,Swimming,0,0,1,0,0,0,0,0.040788402,0,0,0,1096,1241,22946,1133,0,0,0,4.36E-05
SOM,Athletics,0,0,1,0,0,0,0,1,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SRB,3x3 Basketball,0,0,4,0,0,0.319924312,0,0.229198023,0,0,4,16,16,80,16,0,0,0,0.05
SRB,Athletics,0,0,6,0,0,0,0,0.031414642,0,0,0,1452,1500,38865,1477,0,0,0,0.000154381
SRB,Basketball,12,0,12,0,12,0.079989894,0,0.411530242,0,0,1,403,413,3888,407,0,0,0.029776675,0.00308642
SRB,Boxing,0,0,3,0,0,0,0,0.002355129,0,0,0,493,278,5536,277,0,0,0,0.000541908
SRB,Canoe Sprint,0,0,13,0,0,0.002250696,0,0.049609895,0,0,0,44,42,628,42,0,0,0,0.020700637
SRB,Cycling Road,0,0,2,0,0,0,0,0,,,,6,7,473,7,0,0,0,0.00422833
SRB,Judo,0,0,12,0,0,0.001125348,0,0.012597785,0,0,0,374,190,4122,190,0,0,0,0.002911208
SRB,Rowing,0,0,3,0,0,0,0,0.010585268,0,0,0,1086,1074,8392,1073,0,0,0,0.000357483
SRB,Shooting,0,2,4,0,2,0.176589152,0,0.090229207,0,1,1,443,446,11244,447,0.004484305,0,0,0.000355745
SRB,Swimming,0,0,12,0,0,0.006742205,0,0.045599249,0,0,0,1096,1241,22946,1133,0,0,0,0.000522967
SRB,Table Tennis,0,0,1,0,0,0.002250696,0,0.009160008,0,0,0,80,74,2252,74,0,0,0,0.00044405
SRB,Taekwondo,0,0,2,1,1,0.160563035,0,0.253496778,1,0,1,96,56,662,56,0,0.017857143,0,0.003021148
SRB,Tennis,0,1,1,0,1,0.003373572,0,0.04031108,0,0,0,144,122,3058,122,0.008196721,0,0,0.000327011
SRB,Volleyball,0,0,26,0,0,0.959772936,0,0.323992146,0,0,12,375,372,2884,372,0,0,0,0.009015257
SRB,Water Polo,0,13,0,0,13,1.047565441,0,0.650970661,13,0,0,412,402,3205,399,0.032338308,0,0,0
SRB,Wrestling,0,0,5,0,0,0,0,0.051037103,0,0,1,540,449,6294,451,0,0,0,0.000794407
SRI,Athletics,0,0,3,0,0,0,0,0.978645155,0,0,0,1452,1500,38865,1477,0,0,0,7.72E-05
SRI,Badminton,0,0,1,0,0,0.002248224,0,0.037657723,0,0,0,76,70,1600,70,0,0,0,0.000625
SRI,Swimming,0,0,2,0,0,0.001125348,0,0.050361062,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SSD,Athletics,0,0,2,0,0,0,0,0,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
SSD,Basketball,0,0,12,0,0,0,0,0,,,,403,413,3888,407,0,0,0,0.00308642
STP,Athletics,0,0,1,0,0,0,0,0.270187583,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
STP,Canoe Sprint,0,0,1,0,0,0.002250696,0,0.800194878,0,0,0,44,42,628,42,0,0,0,0.001592357
STP,Judo,0,0,1,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000242601
SUD,Athletics,0,0,1,0,0,0,0,0.970737606,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SUD,Rowing,0,0,1,0,0,0,0,0.002112687,0,0,0,1086,1074,8392,1073,0,0,0,0.000119161
SUD,Swimming,0,0,2,0,0,0.001125348,0,0.019044434,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SUI,Artistic Gymnastics,0,0,49,0,0,0.03578925,0,0.023630054,0,0,0,44,42,2169,42,0,0,0,0.022591056
SUI,Athletics,0,0,46,0,0,0.014602375,0,0.117772814,0,0,0,1452,1500,38865,1477,0,0,0,0.001183584
SUI,Badminton,0,0,2,0,0,0.002248224,0,0.004262476,0,0,0,76,70,1600,70,0,0,0,0.00125
SUI,Beach Volleyball,2,0,2,0,2,0.159970972,0,0.134728768,0,0,2,32,32,660,32,0,0,0.0625,0.003030303
SUI,Canoe Slalom,0,0,5,0,0,0,0,0.012814721,0,0,0,10,10,226,10,0,0,0,0.022123894
SUI,Cycling BMX Freestyle,0,0,1,0,0,0.079981078,0,0.293465496,0,0,1,4,4,30,4,0,0,0,0.033333333
SUI,Cycling BMX Racing,1,0,5,0,1,0,0,0.085048513,0,0,0,4,4,103,4,0,0,0.25,0.048543689
SUI,Cycling Mountain Bike,0,0,4,0,0,0.172281664,0,0.1999994,1,2,1,4,3,133,4,0,0,0,0.030075188
SUI,Cycling Road,0,0,9,0,0,0.087274768,0,0.056789246,0,1,0,6,7,473,7,0,0,0,0.019027484
SUI,Cycling Track,0,0,5,0,0,0.005621796,0,0.007326265,0,0,0,56,56,710,56,0,0,0,0.007042254
SUI,Equestrian,0,0,16,1,1,0.009002784,0,0.032009518,0,0,0,29,30,747,29,0,0.034482759,0,0.021419009
SUI,Fencing,0,0,2,0,0,0.008980559,0,0.154004849,0,0,0,626,654,9635,643,0,0,0,0.000207577
SUI,Golf,0,0,3,0,0,0.001125348,0,0.005220858,0,0,0,20,19,429,19,0,0,0,0.006993007
SUI,Judo,0,0,3,0,0,0,0,0.0564161,0,0,0,374,190,4122,190,0,0,0,0.000727802
SUI,Modern Pentathlon,0,0,2,0,0,0,0,0,,,,66,66,1623,66,0,0,0,0.001232286
SUI,Rowing,2,0,15,0,2,0,0,0.409677756,0,0,0,1086,1074,8392,1073,0,0,0.001841621,0.001787417
SUI,Sailing,0,0,7,0,0,0.004501392,0,0.089188998,0,0,0,396,479,5947,444,0,0,0,0.001177064
SUI,Shooting,1,1,4,0,2,0.121370714,0,0.353450788,1,0,1,443,446,11244,447,0.002242152,0,0.002257336,0.000355745
SUI,Sport Climbing,0,0,1,0,0,0,0,0.006567497,0,0,0,6,6,90,6,0,0,0,0.011111111
SUI,Swimming,1,0,20,0,1,0.174649058,0,0.074477114,0,0,2,1096,1241,22946,1133,0,0,0.000912409,0.000871612
SUI,Tennis,0,0,2,0,0,0.211468603,0,0.10652248,1,2,0,144,122,3058,122,0,0,0,0.000654022
SUI,Triathlon,0,0,5,1,1,0.006747144,0,0.082918086,0,0,0,19,19,765,19,0,0.052631579,0,0.006535948
SUR,Athletics,0,0,1,0,0,0,0,0,,,,1452,1500,38865,1477,0,0,0,2.57E-05
SUR,Badminton,0,0,1,0,0,0.001125348,0,0.031878871,0,0,0,76,70,1600,70,0,0,0,0.000625
SUR,Cycling Track,0,0,2,0,0,0.001125348,0,0.053417636,0,0,0,56,56,710,56,0,0,0,0.002816901
SUR,Swimming,0,0,2,0,0,0.001125348,0,0.958259079,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SVK,Archery,0,0,1,0,0,0,0,0.002484843,0,0,0,118,155,2433,140,0,0,0,0.000411015
SVK,Athletics,0,0,10,0,0,0.001125348,0,0.078524896,0,0,0,1452,1500,38865,1477,0,0,0,0.000257301
SVK,Boxing,0,0,1,0,0,0,0,0.001736808,0,0,0,493,278,5536,277,0,0,0,0.000180636
SVK,Canoe Slalom,1,0,7,0,1,0.086140832,0,0.115113797,0,1,0,10,10,226,10,0,0,0.1,0.030973451
SVK,Cycling Road,0,0,3,0,0,0.001125348,0,0.021564186,0,0,0,6,7,473,7,0,0,0,0.006342495
SVK,Judo,0,0,1,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000242601
SVK,Sailing,0,0,1,0,0,0,0,0,,,,396,479,5947,444,0,0,0,0.000168152
SVK,Shooting,0,0,7,0,0,0.086203113,0,0.152660128,1,0,0,443,446,11244,447,0,0,0,0.000622554
SVK,Skateboarding,0,0,1,0,0,0,0,0,,,,8,8,144,8,0,0,0,0.006944444
SVK,Swimming,0,0,2,0,0,0.005611926,0,0.064035292,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SVK,Table Tennis,0,0,1,0,0,0.001125348,0,0.008366122,0,0,0,80,74,2252,74,0,0,0,0.00044405
SVK,Tennis,0,0,1,0,0,0.001125348,0,0.037684849,0,0,0,144,122,3058,122,0,0,0,0.000327011
SVK,Wrestling,0,0,1,0,0,0,0,0.055544826,0,0,0,540,449,6294,451,0,0,0,0.000158881
SWE,Athletics,0,1,22,0,1,0.252926542,0,0.449172709,2,1,0,1452,1500,38865,1477,0.000666667,0,0,0.000566062
SWE,Beach Volleyball,0,2,0,0,2,0,0,0,,,,32,32,660,32,0.0625,0,0,0
SWE,Boxing,0,0,2,0,0,0,0,0.093991059,0,0,0,493,278,5536,277,0,0,0,0.000361272
SWE,Canoe Slalom,0,0,2,0,0,0,0,0.008076486,0,0,0,10,10,226,10,0,0,0,0.008849558
SWE,Canoe Sprint,0,0,5,0,0,0.001125348,0,0.007417455,0,0,0,44,42,628,42,0,0,0,0.007961783
SWE,Cycling Mountain Bike,1,0,0,0,1,0,0,0,0,0,0,4,3,133,4,0,0,0.25,0
SWE,Cycling Road,0,0,2,0,0,0,0,0,,,,6,7,473,7,0,0,0,0.00422833
SWE,Diving,0,0,1,0,0,0,0,0.114339222,0,0,0,167,166,2694,166,0,0,0,0.000371195
SWE,Equestrian,0,0,22,0,0,0.376086298,0,0.099290236,4,1,0,29,30,747,29,0,0,0,0.029451138
SWE,Golf,0,0,4,0,0,0.001125348,0,0.068534136,0,0,0,20,19,429,19,0,0,0,0.009324009
SWE,Handball,0,0,33,0,0,0.007874964,0,0.296078853,0,0,0,414,412,3172,421,0,0,0,0.010403531
SWE,Judo,1,0,1,0,1,0.003373572,0,0.02675484,0,0,0,374,190,4122,190,0,0,0.002673797,0.000242601
SWE,"Marathon Swimming, Swimming",0,0,4,0,0,0,0,0,,,,0,0,52,0,0,0,0,0.076923077
SWE,Modern Pentathlon,0,0,1,0,0,0,0,0,,,,66,66,1623,66,0,0,0,0.000616143
SWE,Sailing,2,0,4,2,4,0.339128874,0,0.422557148,1,3,0,396,479,5947,444,0,0.004504505,0.005050505,0.000672608
SWE,Shooting,0,0,10,1,1,0,0,0.417018965,0,0,0,443,446,11244,447,0,0.002237136,0,0.000889363
SWE,Skateboarding,0,0,1,0,0,0,0,0.008204357,0,0,0,8,8,144,8,0,0,0,0.006944444
SWE,Swimming,0,2,32,0,2,0.11417831,0,0.299757283,0,1,0,1096,1241,22946,1133,0.001611604,0,0,0.001394579
SWE,Table Tennis,0,0,8,4,4,0.00449892,0,0.067762518,0,0,0,80,74,2252,74,0,0.054054054,0,0.003552398
SWE,Triathlon,0,0,1,0,0,0,0,0,,,,19,19,765,19,0,0,0,0.00130719
SWE,Wrestling,0,0,2,0,0,0,0,0.336680163,0,0,0,540,449,6294,451,0,0,0,0.000317763
SWZ,Athletics,0,0,1,0,0,0.002248224,0,0.936624965,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SWZ,Swimming,0,0,2,0,0,0,0,0.541754604,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
SYR,Artistic Gymnastics,0,0,5,0,0,0,0,0,,,,44,42,2169,42,0,0,0,0.00230521
SYR,Athletics,0,0,1,0,0,0,0,0.468499414,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
SYR,Equestrian,0,0,1,0,0,0,0,0.013220848,0,0,0,29,30,747,29,0,0,0,0.001338688
SYR,Judo,0,0,1,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000242601
SYR,Swimming,0,0,1,0,0,0,0,0.017215913,0,0,0,1096,1241,22946,1133,0,0,0,4.36E-05
SYR,Weightlifting,0,0,1,0,0,0.079989894,0,0.31510399,0,0,1,240,241,3538,237,0,0,0,0.000282646
TAN,Athletics,0,0,4,0,0,0,0,0.951606622,0,0,0,1452,1500,38865,1477,0,0,0,0.00010292
TAN,Judo,0,0,1,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000242601
TAN,Swimming,0,0,2,0,0,0,0,0,,,,1096,1241,22946,1133,0,0,0,8.72E-05
TGA,Athletics,0,0,1,0,0,0,0,0.065534822,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
TGA,Boxing,0,0,1,0,0,0,0,0,,,,493,278,5536,277,0,0,0,0.000180636
TGA,Swimming,0,0,2,0,0,0.002248224,0,0.019573763,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
THA,Athletics,0,0,2,0,0,0.001125348,0,0.085832248,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
THA,Badminton,0,0,8,1,1,0.003373572,0,0.111584783,0,0,0,76,70,1600,70,0,0.014285714,0,0.005
THA,Boxing,1,0,7,0,1,0.079981078,0,0.636545857,0,0,1,493,278,5536,277,0,0,0.002028398,0.001264451
THA,Cycling BMX Racing,0,0,2,0,0,0,0,0.047124671,0,0,0,4,4,103,4,0,0,0,0.019417476
THA,Cycling Road,0,0,3,0,0,0,0,0,0,0,0,6,7,473,7,0,0,0,0.006342495
THA,Cycling Track,0,0,2,0,0,0,0,0,,,,56,56,710,56,0,0,0,0.002816901
THA,Equestrian,0,0,1,0,0,0.003376044,0,0.015786285,0,0,0,29,30,747,29,0,0,0,0.001338688
THA,Golf,0,0,4,0,0,0.001125348,0,0.045010166,0,0,0,20,19,429,19,0,0,0,0.009324009
THA,Judo,0,0,1,0,0,0,0,0.007640275,0,0,0,374,190,4122,190,0,0,0,0.000242601
THA,Modern Pentathlon,0,0,1,0,0,0,0,0,,,,66,66,1623,66,0,0,0,0.000616143
THA,Rowing,0,0,1,0,0,0,0,0.004133885,0,0,0,1086,1074,8392,1073,0,0,0,0.000119161
THA,Sailing,0,0,4,0,0,0.003376044,0,0.023491707,0,0,0,396,479,5947,444,0,0,0,0.000672608
THA,Shooting,0,0,5,0,0,0.014562934,0,0.072096068,0,0,0,443,446,11244,447,0,0,0,0.000444682
THA,Skateboarding,0,0,1,0,0,0,0,0,,,,8,8,144,8,0,0,0,0.006944444
THA,Swimming,0,0,2,0,0,0.002250696,0,0.048163614,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
THA,Table Tennis,0,0,5,0,0,0.001125348,0,0.012690274,0,0,0,80,74,2252,74,0,0,0,0.002220249
THA,Taekwondo,0,1,2,0,1,0.12020334,0,0.648370667,1,0,1,96,56,662,56,0.017857143,0,0,0.003021148
THA,Weightlifting,1,0,1,2,3,0,0,0,,,,240,241,3538,237,0,0.008438819,0.004166667,0.000282646
TJK,Athletics,0,0,1,0,0,0,0,0.463774774,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
TJK,Boxing,1,0,2,0,1,0,0,0.253564391,0,0,0,493,278,5536,277,0,0,0.002028398,0.000361272
TJK,Judo,2,0,4,0,2,0.001125348,0,0.315645912,0,0,0,374,190,4122,190,0,0,0.005347594,0.000970403
TJK,Swimming,0,0,2,0,0,0.001125348,0,0.018491501,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
