Name,NOC,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals
Poul Liebst,DEN,0,0,0,0
Poul Mark,DEN,1,0,1,0
Poul Mik-meyer,DEN,0,0,0,0
Poul Mortensen,DEN,0,0,0,0
Poul Nielsen,DEN,0,0,0,0
Poul Ohff,DEN,0,0,0,0
Poul Otto,DEN,0,0,0,0
Poul Pedersen,DEN,1,0,1,0
Poul Petersen,DEN,0,0,0,0
Poul Poulsen,DEN,0,0,0,0
Poul Rasmussen,DEN,0,0,0,0
Poul Schiang,DEN,0,0,0,0
Poul Srensen,DEN,1,1,0,0
Poul Svendsen,DEN,1,0,0,1
Poul Thymann,DEN,1,0,0,1
Poul Zellmann,GER,0,0,0,0
Poul-Erik Hyer),DEN,1,1,0,0
Poulomi Ghatak,IND,0,0,0,0
Pourchainaux,FRA,0,0,0,0
Pourya Norouziyan,IRI,0,0,0,0
Poutavanh Phengthalangsy,LAO,0,0,0,0
Povilas Mykolaitis,LTU,0,0,0,0
Povilas Vitonis,LTU,0,0,0,0
Povl Gerlow,DEN,0,0,0,0
Powei Bello,NGR,0,0,0,0
Pr (petersson-),SWE,2,0,2,0
Pr Arvidsson,SWE,1,1,0,0
Pr Gerell,SWE,0,0,0,0
Pr Hurtig,SWE,0,0,0,0
Pr Jilsn,SWE,0,0,0,0
Pr Lindn,SWE,0,0,0,0
Pr Lindstrm,SWE,0,0,0,0
Pr Westerlind,SWE,0,0,0,0
Pr-Gunnar Jnsson,SWE,0,0,0,0
Prabhjot Singh,IND,0,0,0,0
Prabin Tuladhar,NEP,0,0,0,0
Pradairol,FRA,0,0,0,0
Pradeeban Peter-paul,CAN,0,0,0,0
Pradeep Banerjee,IND,0,0,0,0
Praderm Muangkasem,THA,0,0,0,0
Pradip Kumar,IND,0,0,0,0
Prafulla Mullick,IND,0,0,0,0
Prahtip Mitra,IND,0,0,0,0
Prajim Wongsuwan,THA,0,0,0,0
Prajin Rungrote,THA,0,0,0,0
Prakash Nanjappa,IND,0,0,0,0
Pramdiph Singh,IND,0,0,0,0
Prameela (-aiyappa),IND,0,0,0,0
Pramila Rijal,NEP,0,0,0,0
Pramote Sangskulrote,THA,0,0,0,0
Pramote Teerawiwatana,THA,0,0,0,0
Pramsiri Bunphithak,THA,0,0,0,0
Pranati Nayak,IND,0,0,0,0
Pranee Kitipongpitaya,THA,0,0,0,0
Praneel Naidu,FIJ,0,0,0,0
Praneeth B.,IND,0,0,0,0
Pranitha Vardhineni,IND,0,0,0,0
Prapan Duangchaoom,THA,0,0,0,0
Prapawadee Jaroenrattanatarakoon,THA,1,1,0,0
Praphalsai Minpraphal,THA,0,0,0,0
Prarthana Thombare,IND,0,0,0,0
Prasan Suvannasith,THA,0,0,0,0
Prasert Sumpradit,THA,0,0,0,0
Prasiddha Shah,NEP,0,0,0,0
Prasit Boonprasert,THA,0,0,0,0
Prateep Areerob,THA,0,0,0,0
Prateep Chermudhai,THA,0,0,0,0
Prateep Pinitwong,THA,0,0,0,0
Prateep Polphantin,THA,0,0,0,0
Pratviel,FRA,0,0,0,0
Praveen Chithravel,IND,0,0,0,0
Praveen Jordan,INA,0,0,0,0
Praveen Sobti,IND,0,0,0,0
Pravin Jadhav,IND,0,0,0,0
Pravit Suwanwichit,THA,0,0,0,0
Prcio Zancani,BRA,0,0,0,0
Preben Blach,DEN,0,0,0,0
Preben Christiansen,DEN,0,0,0,0
Preben Hoch,DEN,0,0,0,0
Preben Isaksson,DEN,1,0,0,1
Preben Jensen,DEN,0,0,0,0
Preben Krab,DEN,1,0,0,1
Preben Larsen,DEN,0,0,0,0
Preben Rasmussen,DEN,0,0,0,0
Precht Jensen,DEN,0,0,0,0
Precious Achiuwa,NGR,0,0,0,0
Precious Bichiri,NGR,0,0,0,0
Precious Dede,NGR,0,0,0,0
Precious Makina,ZAM,0,0,0,0
Precious Mckenzie,GBR,0,0,0,0
Predrag Danilovi,SCG,1,0,1,0
Predrag Drobnjak,SCG,0,0,0,0
Predrag Filipovi,SCG,0,0,0,0
Predrag Filipovi,SRB,0,0,0,0
Predrag Joki,MNE,0,0,0,0
Predrag Joki,SCG,1,0,1,0
Predrag Kovaevi,YUG,0,0,0,0
Predrag Manojlovi,YUG,1,0,1,0
Predrag Milo,YUG,0,0,0,0
Predrag Momirovi,SCG,0,0,0,0
Predrag Sari,YUG,0,0,0,0
Predrag Spasi,YUG,0,0,0,0
Predrag Stojakovi,SCG,0,0,0,0
Predrag Timko,YUG,0,0,0,0
Predrag Zimonji,SCG,1,0,0,1
Preecha Chiocharn,THA,0,0,0,0
Preecha Nopparat,THA,0,0,0,0
Preeda Chullamondhol,THA,0,0,0,0
Preeda Phengdisth,THA,0,0,0,0
Preeja Sreedharan,IND,0,0,0,0
Preeti Dubey,IND,0,0,0,0
Prem Nath,IND,0,0,0,0
Prema Sonir,IND,0,0,0,0
Premanut Wattananusith,THA,0,0,0,0
Prenam Pesse,TOG,0,0,0,0
Preston Carrington,USA,0,0,0,0
Preston Steiger,USA,0,0,0,0
Preurot,FRA,0,0,0,0
Prevdorjiin Nyamlkhagva,MGL,0,0,0,0
Prevdorjiin Orkhon,MGL,0,0,0,0
Prevdorjin Serdamba,MGL,1,0,1,0
Previin Dagvasren,MGL,0,0,0,0
Prevjargalyn Lkhamdegd,MGL,0,0,0,0
Prevjavyn Temjin,MGL,0,0,0,0
Preya Dechdumrong,THA,0,0,0,0
Priit Tasane,EST,0,0,0,0
Priit Tomson,URS,1,0,0,1
Prikeba Phipps,USA,0,0,0,0
Prilleux,FRA,0,0,0,0
Primitivo Martnez,PHI,0,0,0,0
Primo Baran,ITA,1,1,0,0
Primo Erin,YUG,0,0,0,0
Primo Higa,SOL,0,0,0,0
Primo Kobe,SLO,0,0,0,0
Primo Kozmus,SLO,2,1,1,0
Primo Magnani,ITA,1,1,0,0
Primo Meozzi,ITA,0,0,0,0
Primo Rogli,SLO,0,0,0,0
Primo Trancar,SLO,0,0,0,0
Primo Zamparini,ITA,1,0,1,0
Primoz Roglic,SLO,1,1,0,0
Prince Al-saud,KSA,1,0,0,1
Prince Al-shalan,KSA,0,0,0,0
Prince Amara,SLE,0,0,0,0
Prince Amartey,GHA,1,0,0,1
Prince Dahal,NEP,0,0,0,0
Prince Dzanie,GHA,0,0,0,0
Prince Koranteng,GHA,0,0,0,0
Prince Mumba,ZAM,0,0,0,0
Princess Dudu,NGR,0,0,0,0
Princess Nigeradze,RUS,0,0,0,0
Prisca (-polzine),BAR,0,0,0,0
Prisca Awiti,MEX,1,0,1,0
Prisca Chesang,UGA,0,0,0,0
Prisca Chilufya,ZAM,0,0,0,0
Prisca Singamo,MAW,0,0,0,0
Priscah (-chepsirut),KEN,1,0,1,0
Priscah (ngetich-),KEN,0,0,0,0
Priscila Marques,BRA,0,0,0,0
Priscila Tommy,VAN,0,0,0,0
Priscilla (mayes-),GBR,0,0,0,0
Priscilla Arditto,ECU,0,0,0,0
Priscilla Carnaval,BRA,0,0,0,0
Priscilla Cherry,MRI,0,0,0,0
Priscilla Frederick,ANT,0,0,0,0
Priscilla Gneto,FRA,1,0,0,1
Priscilla Lopes-schliep,CAN,1,0,0,1
Priscilla Mamba,SWZ,0,0,0,0
Priscilla Ruddle,AUS,0,0,0,0
Priscilla Tommy,VAN,0,0,0,0
Prisilla Brens,DOM,0,0,0,0
Prisilla Rivera,DOM,0,0,0,0
Prisis Ruiz,CUB,0,0,0,0
Priska Doppmann,SUI,0,0,0,0
Priska Polaekov,TCH,0,0,0,0
Pritam Sandhu,KEN,0,0,0,0
Pritam Singh,IND,0,0,0,0
Prithika Pavade,FRA,0,0,0,0
Prithipal Chatterjee,IND,0,0,0,0
Prithipal Singh,IND,3,1,1,1
Prithviraj Tondaiman,IND,0,0,0,0
Privel Hinkati,BEN,0,0,0,0
Procopio Hernndez,MEX,0,0,0,0
Procopio Reyes,MEX,0,0,0,0
Prodan Gardzhev,BUL,2,1,0,1
Prodan Georgiev,BUL,0,0,0,0
Prodromos Katsantonis,CYP,0,0,0,0
Prodromos Korkizoglou,GRE,0,0,0,0
Proletina Kalcheva,BUL,0,0,0,0
Promise Amukamara,NGR,0,0,0,0
Promise Isaac,NGR,1,0,1,0
Prosper,FRA,0,0,0,0
Prospre Bruggeman,BEL,1,0,1,0
Prospre Verlaeckt,BEL,0,0,0,0
Prospre Verschelden,BEL,0,0,0,0
"Proudfoot, Souers",USA,0,0,0,0
Prspero Mammana,ARG,0,0,0,0
Prudence (-young),NZL,0,0,0,0
Prudence Sekgodiso,RSA,0,0,0,0
Prudencio Cardona,COL,0,0,0,0
Prudencio Gmez,URU,0,0,0,0
Prudent Joye,FRA,0,0,0,0
Prviz Barov,AZE,0,0,0,0
Prvoslav Ili,YUG,0,0,0,0
Prvoslav Mihajlovi,YUG,1,0,1,0
Przemysaw Czajkowski,POL,0,0,0,0
Przemysaw Czerwiski,POL,0,0,0,0
Przemysaw Krajewski,POL,0,0,0,0
Przemysaw Lewandowski,POL,0,0,0,0
Przemysaw Matyjaszek,POL,0,0,0,0
Przemysaw Miarczyski,POL,1,0,0,1
Przemysaw Niemiec,POL,0,0,0,0
Przemysaw Radkiewicz,POL,0,0,0,0
Przemysaw Staczyk,POL,0,0,0,0
Przemysaw Wacha,POL,0,0,0,0
Przemyslaw Korsak,POL,0,0,0,0
Przemyslaw Pietucha,CAN,0,0,0,0
Przemyslaw Zamojski,POL,0,0,0,0
Pter (buchwald-),HUN,2,0,0,2
Pter (poteliczky),HUN,1,1,0,0
Pter (skribanek-),HUN,0,0,0,0
Pter Abay,HUN,1,0,1,0
Pter Almsi,HUN,0,0,0,0
Pter Bacsa,HUN,0,0,0,0
Pter Baczak,HUN,2,1,0,1
Pter Bcsi,HUN,0,0,0,0
Pter Bernek,HUN,0,0,0,0
Pter Biros,HUN,3,3,0,0
Pter Boros,HUN,0,0,0,0
Pter Czgai,HUN,0,0,0,0
Pter Farkas,HUN,1,1,0,0
Pter Gulys,HUN,0,0,0,0
Pter Holoda,HUN,0,0,0,0
Pter Horvth,HUN,0,0,0,0
Pter Juhsz,HUN,1,0,1,0
Pter Kardi,HUN,0,0,0,0
Pter Kokas,HUN,0,0,0,0
Pter Kovcs,HUN,1,0,0,1
Pter Kuna,HUN,0,0,0,0
Pter Kusztor,HUN,0,0,0,0
Pter Lendvay,HUN,0,0,0,0
Pter Lzr,HUN,0,0,0,0
Pter Mart,HUN,2,0,1,1
Pter Mdos,HUN,1,0,0,1
Pter Molnr,HUN,0,0,0,0
Pter Nagy,HUN,0,0,0,0
Pter Papp,HUN,0,0,0,0
Pter Parsch,HUN,0,0,0,0
Pter Piti,HUN,0,0,0,0
Pter Povzsay,HUN,0,0,0,0
Pter Rusorn,HUN,2,1,0,1
Pter Sidi,HUN,0,0,0,0
Pter Somfai,HUN,1,0,0,1
Pter Srfalvi,HUN,0,0,0,0
Pter Ss,HUN,0,0,0,0
Pter Szab,HUN,0,0,0,0
Pter Szittya,HUN,0,0,0,0
Pter Takcs,HUN,0,0,0,0
Pter Tamtom,HUN,0,0,0,0
Pter Tlgyesi,HUN,0,0,0,0
Pter Tth,HUN,3,2,0,1
Pter Tvri,HUN,0,0,0,0
Pter Vnky,SWE,0,0,0,0
Pter Vpi,HUN,1,0,1,0
Pter Vrhelyi,HUN,0,0,0,0
Pteris Zelti,URS,0,0,0,0
Ptur (-ronson),ISL,0,0,0,0
Ptur Gumundsson,ISL,0,0,0,0
Ptur Sigursson,ISL,0,0,0,0
Pu Qifeng,CHN,0,0,0,0
Pu Wei,CHN,0,0,0,0
Pu Yiqi,CHN,0,0,0,0
Pua Kealoha,USA,2,1,1,0
Pua Ulberg,SAM,0,0,0,0
Publio Morbiducci,ITA,0,0,0,0
Puccio Pucci,ITA,0,0,0,0
Puch Hem,CAM,0,0,0,0
Puck Pieterse,NED,0,0,0,0
Pujan Jalalpoor,IRI,0,0,0,0
Pujawati Rahayu,INA,0,0,0,0
Pujol,FRA,0,0,0,0
Pulella Gopichand,IND,0,0,0,0
Puliksenija Jovanoska,MKD,0,0,0,0
Puntsag-Ochiryn Prevsren,MGL,0,0,0,0
Puntsagiin Skhbat,MGL,0,0,0,0
Purevjavyn Nrbat,MGL,0,0,0,0
Puripol Boonson,THA,0,0,0,0
Purity Kirui,KEN,0,0,0,0
Purma Bannerjee,IND,0,0,0,0
Purnama Pandiangan,INA,0,0,0,0
Pusarla Sindhu,IND,1,0,1,0
Pushpa Ojha,NEP,0,0,0,0
Pushpamali Ramanayake,SRI,0,0,0,0
Puttita Supajirakul,THA,0,0,0,0
Putu Wiradamungga,INA,0,0,0,0
Pvel Segura,MEX,0,0,0,0
Pvels Murns,LAT,0,0,0,0
Pvels Seivanovs,URS,2,1,1,0
Pvels Senievs,URS,1,0,1,0
Pyae Han,MYA,0,0,0,0
Pyambuugiin Tuul,MGL,0,0,0,0
Pyly Akilov,HUN,0,0,0,0
Pyo Hyeon-gi,KOR,0,0,0,0
Pyon Kwang-sun,PRK,0,0,0,0
Pyotr (-sahlin),RUS,0,0,0,0
Pyotr Asayonok,BLR,0,0,0,0
Pyotr Avilov,URS,0,0,0,0
Pyotr Bochkaryov,RUS,0,0,0,0
Pyotr Bolotnikov,URS,1,1,0,0
Pyotr Brayko,RUS,0,0,0,0
Pyotr Breus,URS,1,0,0,1
Pyotr Gayevsky,RUS,0,0,0,0
Pyotr Gorelikov,URS,0,0,0,0
Pyotr Gornushko,URS,0,0,0,0
Pyotr Khamukov,RUS,0,0,0,0
Pyotr Kozhevnikov,URS,0,0,0,0
Pyotr Litvinchuk,BLR,0,0,0,0
Pyotr Nikolayev,URS,0,0,0,0
Pyotr Petrinich,EUN,0,0,0,0
Pyotr Pochenchuk,URS,1,0,1,0
Pyotr Romashkin,UZB,0,0,0,0
Pyotr Samoylenko,RUS,0,0,0,0
Pyotr Skripchenkov,URS,0,0,0,0
Pyotr Tolstikhin,URS,0,0,0,0
Pyotr Ugryumov,RUS,0,0,0,0
Pyotr Vasilyev,UZB,0,0,0,0
Pyotr Zakovorot,RUS,0,0,0,0
Pyotr Zayev,URS,1,0,1,0
Pyotro Sarafyniuk,UKR,0,0,0,0
Pyrros Dimas,GRE,4,3,0,1
QUAKE,TPE,0,0,0,0
QUINN,CAN,1,1,0,0
Qaied Al-adwani,KUW,0,0,0,0
Qais Ashfaq,GBR,0,0,0,0
Qamar Zia,PAK,1,0,0,1
Qasim Zia,PAK,1,1,0,0
Qazi Hussain,PAK,1,0,1,0
Qazi Rehman,PAK,0,0,0,0
Qazi Waheed,PAK,0,0,0,0
Qendrim Guri,KOS,0,0,0,0
Qi Cai,CHN,0,0,0,0
Qi Chunxia,CHN,0,0,0,0
Qi Haifeng,CHN,0,0,0,0
Qi Han,USA,0,0,0,0
Qi Hui,CHN,0,0,0,0
Qi Liu,CHN,0,0,0,0
Qi Shi,CHN,0,0,0,0
Qi Su,CHN,0,0,0,0
Qi Wang,CHN,0,0,0,0
Qi Yuhong,CHN,0,0,0,0
Qian Hong,CHN,2,1,0,1
Qian Li,CHN,2,1,1,0
Qian Li,POL,0,0,0,0
Qian Wang,CHN,0,0,0,0
Qian Yang,CHN,2,2,0,0
Qian Yunjuan,CHN,0,0,0,0
Qian Zhenhua,CHN,0,0,0,0
Qian Zhou,CHN,1,0,0,1
Qiang Huang,MAS,0,0,0,0
Qiang Shen,CAN,0,0,0,0
Qiang Wang,CHN,0,0,0,0
Qiangbing Li,AUT,0,0,0,0
Qianhong (he-),GER,0,0,0,0
Qianli Qian,AUT,0,0,0,0
Qianqian Dai,CHN,0,0,0,0
Qianqian Huang,CHN,0,0,0,0
Qianting Tang,CHN,3,0,2,1
Qianyi Wang,CHN,3,2,1,0
Qianyu Pang,CHN,2,0,1,1
Qianyu Yang,HKG,0,0,0,0
Qiao Hong,CHN,4,2,1,1
Qiao Leiying,CHN,0,0,0,0
Qiao Sen,CHN,0,0,0,0
Qiao Ya,CHN,0,0,0,0
Qiao Yunping,CHN,1,0,1,0
Qiaozhu Chen,CHN,0,0,0,0
Qibin Huang,CHN,0,0,0,0
Qieyang Shenjie,CHN,1,0,0,1
Qin Chenlu,CHN,0,0,0,0
Qin Dongya,CHN,1,0,0,1
Qin Kai,CHN,5,2,1,2
Qin Qiang,CHN,0,0,0,0
Qin Wang,CHN,0,0,0,0
Qin Wangping,CHN,0,0,0,0
Qin Xuejing,CHN,0,0,0,0
Qin Yiyuan,CHN,2,0,0,2
Qing Guo,CHN,1,0,1,0
Qing Ma,CHN,0,0,0,0
Qingfeng Wu,CHN,2,0,0,2
Qingtong Li,CHN,0,0,0,0
Qingyi Liu,CHN,1,0,0,1
Qingyuan Chen,CHN,0,0,0,0
Qinwen Zheng,CHN,1,1,0,0
Qiong Huang,CHN,2,1,1,0
Qiong Maimaitituersun,CHN,0,0,0,0
Qiongyue Zhang,CHN,1,0,0,1
Qiqi Guo,CHN,1,1,0,0
Qiu Aihua,CHN,0,0,0,0
Qiu Bo,CHN,1,0,1,0
Qiu Chen,CHN,1,0,0,1
Qiu Haitao,CHN,0,0,0,0
Qiu Jian,CHN,1,1,0,0
Qiu Qiaoping,CHN,0,0,0,0
Qiu Shengjiong,CHN,0,0,0,0
Qiu Yingling,CHN,0,0,0,0
Qiu Yuhan,CHN,0,0,0,0
Qiu Ziao,CHN,0,0,0,0
Qiuxia Cui,CHN,0,0,0,0
Qiuyun Liao,CHN,1,0,1,0
Qixuan An,CHN,1,0,1,0
Qiyuan Qiu,CHN,1,0,1,0
Qiyun Zhong,CHN,0,0,0,0
Qu Baowei,CHN,0,0,0,0
Qu Feifei,CHN,0,0,0,0
Qu Jingyu,CHN,0,0,0,0
Qu Ridong,CHN,0,0,0,0
Qu Xiaoming,CHN,0,0,0,0
Qu Yun,CHN,0,0,0,0
Qu Yunxia,CHN,1,0,0,1
Quadri Aruna,NGR,0,0,0,0
Quah Wen,SGP,0,0,0,0
Quan Zhang,CHN,0,0,0,0
Quanera Hayes,USA,2,2,0,0
Quanesha Burks,USA,0,0,0,0
Quanita Bobbs,RSA,0,0,0,0
Quanita Underwood,USA,0,0,0,0
Quarto Pianesi,ITA,0,0,0,0
Quazi Caesar,BAN,0,0,0,0
Quch Nam,VIE,0,0,0,0
Quedjau Nhabali,UKR,0,0,0,0
Queen Harrison,USA,0,0,0,0
Quentin Antognelli,MON,0,0,0,0
Quentin Bigot,FRA,0,0,0,0
Quentin Brooks,USA,0,0,0,0
Quentin Caleyron,FRA,0,0,0,0
Quentin Delapierre,FRA,0,0,0,0
Quentin Jouffroy,FRA,1,1,0,0
Quentin Rew,NZL,0,0,0,0
Quentin Wheeler,USA,0,0,0,0
Queralt Casas,ESP,0,0,0,0
Quewin Nortje,RSA,1,0,0,1
Quiarol Flores,HON,0,0,0,0
Quincey Clark,USA,0,0,0,0
Quincey Daniels,USA,1,0,0,1
Quincy Detenamo,NRU,0,0,0,0
Quincy Hall,USA,2,2,0,0
Quincy Penn,BAH,0,0,0,0
Quincy Porter,USA,0,0,0,0
Quincy Watts,USA,2,2,0,0
Quincy Wilson,USA,2,1,1,0
Quinta Steenbergen,NED,0,0,0,0
Quinten Dalm,NED,0,0,0,0
Quintilio Mazzoncini,ITA,1,0,0,1
Quinto Vadi,ITA,0,0,0,0
Quinton Fortune,RSA,0,0,0,0
Quinton Paynter,BER,0,0,0,0
Quinty Roeffen,NED,0,0,0,0
Quirinius Zegger,NED,0,0,0,0
Qusai Aboudy,IRQ,0,0,0,0
R Espinosa,CUB,0,0,0,0
R. Aublin,FRA,0,0,0,0
R. Baron,FRA,0,0,0,0
R. Bouillet,FRA,0,0,0,0
R. Burns,IND,0,0,0,0
R. Dorpe,BEL,0,0,0,0
R. Duparc,FRA,1,0,1,0
R. Fret,FRA,0,0,0,0
R. Gauthier-lafond,FRA,0,0,0,0
R. Guilmart,FRA,0,0,0,0
R. Guimbert,FRA,0,0,0,0
R. Jr.,PHI,0,0,0,0
R. Landtsheere,BEL,0,0,0,0
R. Laycock,GBR,0,0,0,0
R. Macors,BEL,0,0,0,0
R. Mcgaw,GBR,0,0,0,0
R. Mckenzie,GBR,0,0,0,0
R. Nyffeler,SUI,0,0,0,0
R. Pastorino,ITA,0,0,0,0
R. Ranasinghe,SRI,0,0,0,0
R. Rode,SUI,0,0,0,0
R. Stphan,FRA,0,0,0,0
R. Taormina,ITA,1,1,0,0
RAFAELLE,BRA,1,0,1,0
RAHUL,IND,0,0,0,0
RANI,IND,0,0,0,0
RAYGUN,AUS,0,0,0,0
REINIER,BRA,1,1,0,0
RICHARLISON,BRA,1,1,0,0
Ra (-ptak),POL,0,0,0,0
RaNae (-seaman),USA,0,0,0,0
Raa Sraka,SLO,0,0,0,0
Raad Al-dulaimi,IRQ,0,0,0,0
Raafat Attia,EGY,0,0,0,0
Raafat Attia,UAR,0,0,0,0
Raasin Mcintosh,LBR,0,0,0,0
Raatbek Sanatbayev,KGZ,0,0,0,0
Rabab Awad,EGY,0,0,0,0
Rabab Cheddar,MAR,0,0,0,0
Rababe Arafi,MAR,0,0,0,0
Rabah Aboud,ALG,0,0,0,0
Rabah Gherbi,ALG,0,0,0,0
Rabah Khaloufi,FRA,0,0,0,0
Rabah Labiod,ALG,0,0,0,0
Rabah Madjer,ALG,0,0,0,0
Rabah Yousif,SUD,0,0,0,0
Rabangaki Nawai,KIR,0,0,0,0
Rabani Ghulam,AFG,0,0,0,0
Rabi Mohamed,EGY,0,0,0,0
Rabi Thapa,NEP,0,0,0,0
Rabia Ashiq,PAK,0,0,0,0
Rabia Glec,GER,0,0,0,0
Rabia Makhloufi,ALG,0,0,0,0
Rabieb Sangnual,THA,0,0,0,0
Rabindranath Bhatta,IND,0,0,0,0
Rabiou Gao,NIG,0,0,0,0
Rabod Krcher,GER,1,0,1,0
Race Imboden,USA,2,0,0,2
Racha Soula,TUN,0,0,0,0
Rachael (-sanna),AUS,0,0,0,0
Rachael Adams,USA,1,0,0,1
Rachael Adhiambo,KEN,0,0,0,0
Rachael Darragh,IRL,0,0,0,0
Rachael Kininmonth,AUS,0,0,0,0
Rachael Lynch,AUS,0,0,0,0
Rachael Nachula,ZAM,0,0,0,0
Rachael Sporn,AUS,3,0,2,1
Rachael Taylor,AUS,1,0,1,0
Rachael Vanderwal,GBR,0,0,0,0
Rachamin Talbi,ISR,0,0,0,0
Racheal Kundananji,ZAM,0,0,0,0
Racheal Nachula,ZAM,0,0,0,0
Rached Boudhina,TUN,0,0,0,0
Rachel (-chafes),FRA,0,0,0,0
Rachel (-steinmetz),NZL,0,0,0,0
Rachel (-watson),USA,1,0,0,1
Rachel (atwell-),GBR,0,0,0,0
Rachel (helps-),NZL,0,0,0,0
Rachel (lavalle-),CAN,0,0,0,0
Rachel Barlow,RSA,0,0,0,0
Rachel Beliveau,CAN,0,0,0,0
Rachel Bootsma,USA,1,1,0,0
Rachel Bragg,GBR,0,0,0,0
Rachel Bugg,AUS,0,0,0,0
Rachel Cabral,PHI,0,0,0,0
Rachel Cawthorn,GBR,0,0,0,0
Rachel Daly,GBR,0,0,0,0
Rachel Dawson,USA,0,0,0,0
Rachel Dincoff,USA,0,0,0,0
Rachel Fattal,USA,2,2,0,0
Rachel Fox-crosbee,GBR,0,0,0,0
Rachel Garcia,USA,1,0,1,0
Rachel Glenn,USA,0,0,0,0
Rachel Harris,AUS,0,0,0,0
Rachel Heal,GBR,0,0,0,0
Rachel Hirst,GBR,0,0,0,0
Rachel Hollebeke),USA,2,2,0,0
Rachel Honderich,CAN,0,0,0,0
Rachel Hunter,CAN,0,0,0,0
Rachel Imison,AUS,1,1,0,0
Rachel Jarry,AUS,1,0,0,1
Rachel Klamer,NED,0,0,0,0
Rachel Komisarz,USA,2,1,1,0
Rachel Lack,AUS,0,0,0,0
Rachel Laybourne,GBR,0,0,0,0
Rachel Leblanc-bazinet,CAN,0,0,0,0
Rachel Lovell,AUS,0,0,0,0
Rachel Mcquillan,AUS,1,0,0,1
Rachel Moret,SUI,0,0,0,0
Rachel Morin,FRA,0,0,0,0
Rachel Neylan,AUS,0,0,0,0
Rachel Nicol,CAN,0,0,0,0
Rachel Pellaud,SUI,0,0,0,0
Rachel Petrie,NZL,0,0,0,0
Rachel Presser,AUS,0,0,0,0
Rachel Prez,CUB,0,0,0,0
Rachel Ren,AUS,0,0,0,0
Rachel Riddell,CAN,0,0,0,0
Rachel Rogers,FIJ,0,0,0,0
Rachel Schill,CAN,0,0,0,0
Rachel Schneider,USA,0,0,0,0
Rachel Smith,GBR,0,0,0,0
Rachel Stoyanov,BUL,0,0,0,0
Rachel Sung,USA,0,0,0,0
Rachel Tallent,AUS,0,0,0,0
Rachel Thompson,SLE,0,0,0,0
Rachel Walker,GBR,0,0,0,0
Rachel White,AUS,0,0,0,0
Rachel Wilding,GBR,0,0,0,0
Rachel Wilkes,AUS,0,0,0,0
Rachel Williams,GBR,0,0,0,0
Rachel Yankey,GBR,0,0,0,0
Rachel Yurkovich,USA,0,0,0,0
Rachele Barbieri,ITA,0,0,0,0
Rachele Bruni,ITA,1,0,1,0
Rachelle (-clausen),CAN,0,0,0,0
Rachelle Jong-viinberg,CAN,1,0,1,0
Rachelle Kunkel,USA,0,0,0,0
Rachid Atmane,ALG,0,0,0,0
Rachid Azzedine,FRA,0,0,0,0
Rachid Berradi,ITA,0,0,0,0
Rachid Bouaita,FRA,0,0,0,0
Rachid Chouhal,MLT,0,0,0,0
Rachid El-basir,MAR,1,0,1,0
Rachid El-ghanmouni,MAR,0,0,0,0
Rachid El-haddak,MAR,0,0,0,0
Rachid Ghanimi,MAR,1,0,0,1
Rachid Habchaoui,ALG,0,0,0,0
Rachid Khdar,MAR,0,0,0,0
Rachid Kisri,MAR,0,0,0,0
Rachid Kram,ALG,0,0,0,0
Rachid Muratake,JPN,0,0,0,0
Rachid Rguig,MAR,0,0,0,0
Rachid Roussafi,MAR,0,0,0,0
Rachid Sidib,BUR,0,0,0,0
Rachid Ziar,ALG,0,0,0,0
Rachida Mahamane,NIG,0,0,0,0
Rachida Ouerdane,ALG,0,0,0,0
Rachidatou Maikido,NIG,0,0,0,0
Rachita (panda-),IND,0,0,0,0
Rachot Kanjanavanit,THA,0,0,0,0
Racquel Sheath,NZL,0,0,0,0
Rad Aweisat,PLE,0,0,0,0
Rada Owen,USA,0,0,0,0
Radamel King,COL,0,0,0,0
Radams Llanas,MEX,0,0,0,0
Radams Tamayo,CUB,0,0,0,0
Radams Valle,PUR,0,0,0,0
Radcliffe Lawrence,JAM,0,0,0,0
Rade Sunara,YUG,0,0,0,0
Radek Beinhauer,TCH,0,0,0,0
Radek Havel,TCH,0,0,0,0
Radek Juka,CZE,0,0,0,0
Radek Juska,CZE,0,0,0,0
Radek Slouf,CZE,1,0,0,1
Radek Tpnek,CZE,1,0,0,1
Radek Zavadil,TCH,0,0,0,0
Radek Zruba,CZE,0,0,0,0
Radhames Dijkhoff,NED,0,0,0,0
Radhams Mora,DOM,0,0,0,0
Radhey Vijayrania,IND,0,0,0,0
Radhi Al-jadi,TUN,0,0,0,0
Radhouane Chebbi,TUN,0,0,0,0
Radhouane Slimane,TUN,0,0,0,0
Radia Ubri,IOA,0,0,0,0
Radik Sayev,AZE,1,1,0,0
Radim Konek,CZE,0,0,0,0
Radim Novk,CZE,0,0,0,0
Radion Kertanti,SVK,0,0,0,0
Radislav Pavievi,YUG,0,0,0,0
Radivoj Kora,YUG,1,0,1,0
Radivoj Krivokapi,YUG,0,0,0,0
Radka Novotnikova,CZE,0,0,0,0
Radka Stoyanova,BUL,1,0,1,0
Radka Tuskov,CZE,0,0,0,0
Radka Vodikov,CZE,0,0,0,0
Radka Zemanov,TCH,0,0,0,0
Radmila (-savi),YUG,1,0,1,0
