Name,NOC,Sport,Bronze_Medals,Gold_Medals,No Medals,Silve_Medals,Tota_Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank,Birth_Year,Age_in_2028
Karissa Schweizer,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1996,32
Grant Fisher,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1997,31
Jarrion Lawson,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1994,34
Gwen Berry,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Hillary Bor,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Elise Cranny,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1996,32
Devon Allen,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1994,34
Kendell Williams,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1995,33
Maggie Malone,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1993,35
Ronnie Baker,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1993,35
Hobbs Kessler,USA,Athletics,0,0,2,0,0,2,2024,0.001165157,11953,2003,25
Matthew Centrowitz,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Rudy Winkler,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1994,34
Juvaughn Harrison,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1999,29
Zachery Ziemek,USA,Athletics,0,0,2,0,0,2,2020,0.001165157,11953,1993,35
Erriyon Knighton,USA,Athletics,0,0,1,0,0,1,2020,0,22629,2004,24
Erica Bougard,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1993,35
Erin Reese,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1995,33
Daniel Roberts,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1997,31
Deanna Price,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1993,35
David Kendziera,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1994,34
Emily Sisson,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1991,37
Elle St.,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1995,33
Emily Mackay,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1998,30
Darryl Sullivan,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1997,31
Elinor Purrier,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1995,33
Ajee Wilson,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1994,34
Alaysha Johnson,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1996,32
Abdihamid Nur,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1998,30
Alicia Monson,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1998,30
Adelaide Aquilla,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1999,29
Allie Wilson,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1996,32
Anavia Battle,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1999,29
Andrew Evans,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1988,40
Anna Cockrell,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1997,31
Ariana Ince,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1989,39
Annie Kunz,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1993,35
Courtney Wayment,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1998,30
Cravon Gillespie,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1996,32
Curtis Thompson,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1996,32
Dakotah Lindwurm,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1995,33
Daniel Haugh,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1995,33
Christian Coleman,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1996,32
Christina Clemons,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1990,38
Cj Allen,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1995,33
Conner Mantz,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1996,32
Cole Hocker,USA,Athletics,0,0,1,0,0,1,2020,0,22629,2001,27
Clayton Young,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1993,35
Benard Keter,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1992,36
Anna Hall,USA,Athletics,0,0,1,0,0,1,2024,0,22629,2001,27
Brandon Miller,USA,Athletics,0,0,1,0,0,1,2024,0,22629,2002,26
Brooke Andersen,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1995,33
Bryce Hoppel,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1997,31
Brynn King,USA,Athletics,0,0,1,0,0,1,2024,0,22629,2000,28
Chari Hawkins,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1991,37
Chase Jackson,USA,Athletics,0,0,1,0,0,1,2024,0,22629,1994,34
Chepkerker Tuliamuk,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1989,39
Chris Benard,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1990,38
McEWEN Shelby,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1996,32
McCULLOUGH Conor,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1991,37
McCOY Rachel,USA,Athletics,0,0,1,0,0,1,2020,0,22629,1995,33
Phillip Chew,USA,Badminton,0,0,3,0,0,3,2020,0.002327667,8721,1994,34
Vinson Chiu,USA,Badminton,0,0,2,0,0,2,2024,0.001165157,11953,1998,30
Beiwen Zhang,USA,Badminton,0,0,1,0,0,1,2020,0,22629,1990,38
Annie Xu,USA,Badminton,0,0,1,0,0,1,2024,0,22629,1999,29
Howard Shu,USA,Badminton,0,0,1,0,0,1,2020,0,22629,1990,38
Jennie Gai,USA,Badminton,0,0,1,0,0,1,2024,0,22629,2001,27
Kerry Xu,USA,Badminton,0,0,1,0,0,1,2024,0,22629,1999,29
Tina Charles,USA,Basketball,0,3,0,0,3,3,2020,0.229657469,169,1988,40
Kevin Durant,USA,Basketball,0,3,0,0,3,3,2020,0.229657469,169,1988,40
Draymond Green,USA,Basketball,0,2,0,0,2,2,2020,0.15737653,556,1990,38
Brittney Griner,USA,Basketball,0,2,0,0,2,2,2020,0.15737653,556,1990,38
Breanna Stewart,USA,Basketball,0,2,0,0,2,2,2020,0.15737653,556,1994,34
Anthony Davis,USA,Basketball,0,1,0,0,1,1,2024,0.080611276,4224,1993,35
Bam Adebayo,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1997,31
Ariel Atkins,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1996,32
Damian Lillard,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1990,38
Chelsea Gray,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1992,36
Derrick White,USA,Basketball,0,1,0,0,1,1,2024,0.080611276,4224,1994,34
Devin Booker,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1996,32
Alyssa Thomas,USA,Basketball,0,1,0,0,1,1,2024,0.080611276,4224,1992,36
A'ja Wilson,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1996,32
Javale Mcgee,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1988,40
Jackie Young,USA,Basketball,0,1,0,0,1,1,2024,0.080611276,4224,1997,31
Jewell Loyd,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1993,35
Jayson Tatum,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1998,30
Joel Embiid,USA,Basketball,0,1,0,0,1,1,2024,0.080611276,4224,1994,34
Jrue Holiday,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1990,38
Kahleah Copper,USA,Basketball,0,1,0,0,1,1,2024,0.080611276,4224,1994,34
Jerami Grant,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1994,34
Keldon Johnson,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1999,29
Khris Middleton,USA,Basketball,0,1,0,0,1,1,2020,0.080611276,4224,1991,37
Alix Klineman,USA,Beach Volleyball,0,1,0,0,1,1,2020,0.080611276,4224,1989,39
Andrew Benesh,USA,Beach Volleyball,0,0,1,0,0,1,2024,0,22629,1995,33
Chase Budinger,USA,Beach Volleyball,0,0,1,0,0,1,2024,0,22629,1988,40
Kelly Cheng,USA,Beach Volleyball,0,0,1,0,0,1,2024,0,22629,1998,30
Kelly Claes,USA,Beach Volleyball,0,0,1,0,0,1,2020,0,22629,1995,33
Kristen Nuss,USA,Beach Volleyball,0,0,1,0,0,1,2024,0,22629,1997,31
Miles Evans,USA,Beach Volleyball,0,0,1,0,0,1,2024,0,22629,1989,39
Miles Partain,USA,Beach Volleyball,0,0,1,0,0,1,2024,0,22629,2001,27
Duke Ragan,USA,Boxing,0,0,0,1,1,1,2020,0.086108042,2712,1997,31
Keyshawn Davis,USA,Boxing,0,0,0,1,1,1,2020,0.086108042,2712,1999,29
Richard Torrez,USA,Boxing,0,0,0,1,1,1,2020,0.086108042,2712,1999,29
Omari Jones,USA,Boxing,1,0,0,0,1,1,2024,0.079861291,6185,2002,26
Oshae Jones,USA,Boxing,1,0,0,0,1,1,2020,0.079861291,6185,1998,30
Jahmal Harvey,USA,Boxing,0,0,1,0,0,1,2024,0,22629,2002,26
Delante Johnson,USA,Boxing,0,0,1,0,0,1,2020,0,22629,1998,30
Naomi Graham,USA,Boxing,0,0,1,0,0,1,2020,0,22629,1989,39
JEFFRO,USA,Breaking,0,0,1,0,0,1,2024,0,22629,1994,34
LOGISTX,USA,Breaking,0,0,1,0,0,1,2024,0,22629,2003,25
SUNNY,USA,Breaking,0,0,1,0,0,1,2024,0,22629,1989,39
Evy Leibfarth,USA,Canoe Slalom,0,0,2,0,0,2,2020,0.001165157,11953,2004,24
Michal Smolen,USA,Canoe Slalom,0,0,1,0,0,1,2020,0,22629,1993,35
Nevin Harrison,USA,Canoe Sprint,0,1,0,0,1,1,2020,0.080611276,4224,2002,26
Jonas Ecker,USA,Canoe Sprint,0,0,2,0,0,2,2024,0.001165157,11953,2002,26
Hannah Roberts,USA,Cycling BMX Freestyle,0,0,0,1,1,1,2020,0.086108042,2712,2001,27
Justin Dowell,USA,Cycling BMX Freestyle,0,0,1,0,0,1,2020,0,22629,2000,28
Marcus Christopher,USA,Cycling BMX Freestyle,0,0,1,0,0,1,2024,0,22629,2002,26
Nick Bruce,USA,Cycling BMX Freestyle,0,0,1,0,0,1,2020,0,22629,1992,36
Alise Willoughby,USA,Cycling BMX Racing,0,0,1,0,0,1,2020,0,22629,1991,37
Daleny Vaughn,USA,Cycling BMX Racing,0,0,1,0,0,1,2024,0,22629,2001,27
Felicia Stancil,USA,Cycling BMX Racing,0,0,1,0,0,1,2020,0,22629,1995,33
Kamren Larsen,USA,Cycling BMX Racing,0,0,1,0,0,1,2024,0,22629,1999,29
Payton Ridenour,USA,Cycling BMX Racing,0,0,1,0,0,1,2020,0,22629,2002,26
Christopher Blevins,USA,Cycling Mountain Bike,0,0,1,0,0,1,2020,0,22629,1998,30
Haley Batten,USA,Cycling Mountain Bike,0,0,1,0,0,1,2020,0,22629,1998,30
Kate Courtney,USA,Cycling Mountain Bike,0,0,1,0,0,1,2020,0,22629,1995,33
Riley Amos,USA,Cycling Mountain Bike,0,0,1,0,0,1,2024,0,22629,2002,26
Chloe Dygert,USA,Cycling Road,0,0,2,0,0,2,2020,0.001165157,11953,1997,31
Lawson Craddock,USA,Cycling Road,0,0,2,0,0,2,2020,0.001165157,11953,1992,36
McNULTY Brandon,USA,Cycling Road,0,0,2,0,0,2,2020,0.001165157,11953,1998,30
Kristen Faulkner,USA,"Cycling Road, Cycling Track",0,0,2,0,0,2,2024,0.001165157,11953,1992,36
Emily Ehrlich,USA,Cycling Track,0,1,0,0,1,1,2024,0.080611276,4224,1993,35
Olivia Cummins,USA,Cycling Track,0,1,0,0,1,1,2024,0.080611276,4224,2003,25
Megan Jastrab,USA,Cycling Track,1,0,2,0,1,3,2020,0.079894383,4975,2002,26
Lily Williams,USA,Cycling Track,1,0,1,0,1,2,2020,0.079870749,5334,1994,34
Emma White,USA,Cycling Track,1,0,0,0,1,1,2020,0.079861291,6185,1997,31
Michael Hixon,USA,Diving,0,0,1,2,2,3,2020,0.164773181,372,1994,34
Jessica Parratto,USA,Diving,0,0,2,1,1,3,2020,0.086139666,1640,1994,34
Andrew Capobianco,USA,Diving,0,0,1,1,1,2,2020,0.08611725,1957,1999,29
Sarah Bacon,USA,Diving,0,0,1,1,1,2,2024,0.08611725,1957,1996,32
Delaney Schnell,USA,Diving,0,0,1,1,1,2,2020,0.08611725,1957,1998,30
Krysta Palmer,USA,Diving,1,0,1,0,1,2,2020,0.079870749,5334,1992,36
Katrina Young,USA,Diving,0,0,2,0,0,2,2020,0.001165157,11953,1992,36
Carson Tyler,USA,Diving,0,0,2,0,0,2,2024,0.001165157,11953,2004,24
Alison Gibson,USA,Diving,0,0,1,0,0,1,2020,0,22629,1999,29
Brandon Loschiavo,USA,Diving,0,0,1,0,0,1,2020,0,22629,1997,31
Hailey Hernandez,USA,Diving,0,0,1,0,0,1,2020,0,22629,2003,25
Jessica Springsteen,USA,Equestrian,0,0,1,1,1,2,2020,0.08611725,1957,1991,37
Karl Cook,USA,Equestrian,0,0,0,1,1,1,2024,0.086108042,2712,1990,38
Alexander Massialas,USA,Fencing,2,0,3,1,3,6,2020,0.18231056,321,1994,34
Gerek Meinhardt,USA,Fencing,2,0,4,0,2,6,2020,0.152044889,621,1990,38
Race Imboden,USA,Fencing,2,0,2,0,2,4,2020,0.151987557,645,1993,35
Lauren Scruggs,USA,Fencing,0,1,0,1,2,2,2024,0.125233651,941,2003,25
Daryl Homer,USA,Fencing,0,0,4,1,1,5,2020,0.086224064,1456,1990,38
Lee Kiefer,USA,Fencing,0,1,4,0,1,5,2020,0.080739301,3280,1994,34
Mei Weintraub,USA,Fencing,0,1,0,0,1,1,2024,0.080611276,4224,2002,26
Courtney Hurley,USA,Fencing,1,0,5,0,1,6,2020,0.080050158,4757,1990,38
Kelley Hurley,USA,Fencing,1,0,5,0,1,6,2020,0.080050158,4757,1988,40
Miles Chamley-watson,USA,Fencing,1,0,3,0,1,4,2020,0.07993218,4857,1989,39
Nick Itkin,USA,Fencing,1,0,1,0,1,2,2020,0.079870749,5334,1999,29
Katharine Holmes,USA,Fencing,0,0,4,0,0,4,2020,0.003487533,7794,1993,35
Nicole Ross,USA,Fencing,0,0,4,0,0,4,2020,0.003487533,7794,1989,39
Eli Dershwitz,USA,Fencing,0,0,3,0,0,3,2020,0.002327667,8721,1995,33
Andrew Mackiewicz,USA,Fencing,0,0,2,0,0,2,2020,0.001165157,11953,1995,33
Jacqueline Dubrovich,USA,Fencing,0,0,2,0,0,2,2020,0.001165157,11953,1994,34
Hadley Husisian,USA,Fencing,0,0,2,0,0,2,2024,0.001165157,11953,2003,25
Jacob Hoyle,USA,Fencing,0,0,2,0,0,2,2020,0.001165157,11953,1994,34
Elizabeth Tartakovsky,USA,Fencing,0,0,2,0,0,2,2024,0.001165157,11953,2000,28
Anne-elizabeth Stone,USA,Fencing,0,0,2,0,0,2,2020,0.001165157,11953,1990,38
Tobin Heath,USA,Football,1,2,1,0,3,4,2020,0.185563414,296,1988,40
Kelley O'hara,USA,Football,1,1,1,0,2,3,2020,0.120070875,1267,1988,40
Emily Sams,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,1999,29
Emily Fox,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,1998,30
Mallory Swanson,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,1998,30
Jaedyn Shaw,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2004,24
Jenna Nighswonger,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2000,28
Croix Bethune,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2001,27
Samantha Coffey,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,1998,30
Korbin Albert,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2003,25
Naomi Girma,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2000,28
Sophia Smith,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2000,28
Casey Murphy,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,1996,32
Trinity Rodman,USA,Football,0,1,0,0,1,1,2024,0.080611276,4224,2002,26
Lindsey Horan,USA,Football,1,0,1,0,1,2,2020,0.079870749,5334,1994,34
Christen Press,USA,Football,1,0,1,0,1,2,2020,0.079870749,5334,1988,40
Crystal Dunn,USA,Football,1,0,1,0,1,2,2020,0.079870749,5334,1992,36
Rose Lavelle,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1995,33
Tierna Davidson,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1998,30
Abby Dahlkemper,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1993,35
Samantha Mewis,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1992,36
Lynn Williams,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1993,35
Catarina Macario,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1999,29
Casey Krueger,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1990,38
Emily Sonnett,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1993,35
Alyssa Naeher,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1988,40
Adrianna Franch,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1990,38
Julie Ertz,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1992,36
Jane Campbell,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1995,33
Kristie Mewis,USA,Football,1,0,0,0,1,1,2020,0.079861291,6185,1991,37
Caleb Wiley,USA,Football,0,0,1,0,0,1,2024,0,22629,2004,24
Djordje Mihailovic,USA,Football,0,0,1,0,0,1,2024,0,22629,1998,30
Benjamin Cremaschi,USA,Football,0,0,1,0,0,1,2024,0,22629,2005,23
Gianluca Busio,USA,Football,0,0,1,0,0,1,2024,0,22629,2002,26
Gabriel Slonina,USA,Football,0,0,1,0,0,1,2024,0,22629,2004,24
McGLYNN Jack,USA,Football,0,0,1,0,0,1,2024,0,22629,2003,25
Maximilian Dietz,USA,Football,0,0,1,0,0,1,2024,0,22629,2002,26
Josh Atencio,USA,Football,0,0,1,0,0,1,2024,0,22629,2002,26
Griffin Yow,USA,Football,0,0,1,0,0,1,2024,0,22629,2002,26
Xander Schauffele,USA,Golf,0,1,0,0,1,1,2020,0.080611276,4224,1993,35
Scottie Scheffler,USA,Golf,0,1,0,0,1,1,2024,0.080611276,4224,1996,32
Nelly Korda,USA,Golf,0,1,0,0,1,1,2020,0.080611276,4224,1998,30
Jessica Korda,USA,Golf,0,0,1,0,0,1,2020,0,22629,1993,35
Danielle Kang,USA,Golf,0,0,1,0,0,1,2020,0,22629,1992,36
Collin Morikawa,USA,Golf,0,0,1,0,0,1,2020,0,22629,1997,31
Justin Thomas,USA,Golf,0,0,1,0,0,1,2020,0,22629,1993,35
Abigail Tamer,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2003,25
Alexandra Hammel,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1996,32
Amanda Golini,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1995,33
Ashley Hoffman,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1996,32
Ashley Sessa,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2004,24
Brooke Deberdine,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1999,29
Elizabeth Yeager,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2003,25
Emma Deberdine,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2001,27
Karlie Kisha,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1995,33
Kelee Lepage,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1997,31
Kelsey Bing,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1997,31
Leah Crouse,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2000,28
Madeleine Zimmer,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2001,27
Megan Valzonis,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1999,29
Meredith Sholder,USA,Hockey,0,0,1,0,0,1,2024,0,22629,1999,29
Sophia Gladieux,USA,Hockey,0,0,1,0,0,1,2024,0,22629,2002,26
Angelica Delgado,USA,Judo,0,0,2,0,0,2,2020,0.001165157,11953,1990,38
Colton Brown,USA,Judo,0,0,2,0,0,2,2020,0.001165157,11953,1991,37
Celia Laborde,USA,Judo,0,0,1,0,0,1,2024,0,22629,1990,38
Jack Yonezuka,USA,Judo,0,0,1,0,0,1,2024,0,22629,2003,25
Ashley Twichell,USA,Marathon Swimming,0,0,1,0,0,1,2020,0,22629,1989,39
Haley Anderson,USA,Marathon Swimming,0,0,1,0,0,1,2020,0,22629,1991,37
Samantha Schultz,USA,Modern Pentathlon,0,0,1,0,0,1,2020,0,22629,1992,36
Laura Zeng,USA,Rhythmic Gymnastics,0,0,2,0,0,2,2020,0.001165157,11953,1999,29
Nick Mead,USA,Rowing,0,1,0,0,1,1,2024,0.080611276,4224,1995,33
Kara Kohler,USA,Rowing,1,0,1,0,1,2,2020,0.079870749,5334,1991,37
Henry Hollingsworth,USA,Rowing,1,0,0,0,1,1,2024,0.079861291,6185,1997,31
Evan Olson,USA,Rowing,1,0,0,0,1,1,2024,0.079861291,6185,1997,31
Christian Tabash,USA,Rowing,1,0,0,0,1,1,2024,0.079861291,6185,1999,29
Pieter Quinton,USA,Rowing,1,0,0,0,1,1,2024,0.079861291,6185,1998,30
Rielly Milne,USA,Rowing,1,0,0,0,1,1,2024,0.079861291,6185,1996,32
Peter Chatain,USA,Rowing,1,0,0,0,1,1,2024,0.079861291,6185,1999,29
Grace Luczak,USA,Rowing,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Austin Hack,USA,Rowing,0,0,2,0,0,2,2020,0.001165157,11953,1992,36
Anders Weiss,USA,Rowing,0,0,2,0,0,2,2020,0.001165157,11953,1992,36
Tracy Eisser,USA,Rowing,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Alison Rusher,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1996,32
Clark Dean,USA,Rowing,0,0,1,0,0,1,2020,0,22629,2000,28
Claire Collins,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1996,32
Cicely Madden,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1995,33
Charlotte Buck,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1995,33
Benjamin Davison,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1996,32
Brooke Mooney,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1996,32
Ben Davison,USA,Rowing,0,0,1,0,0,1,2024,0,22629,1996,32
Andrew Reed,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1991,37
Alexander Richards,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1995,33
Julian Venonsky,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1993,35
Kelsey Reelick,USA,Rowing,0,0,1,0,0,1,2024,0,22629,1991,37
Justin Best,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1997,31
Gia Doonan,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1994,34
Emily Kallfelz,USA,Rowing,0,0,1,0,0,1,2024,0,22629,1997,31
Jessica Thoennes,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1995,33
Daniel Miklasevich,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1997,31
Madeleine Wanamaker,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1995,33
Liam Corrigan,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1997,31
Kristine O'brien,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1991,37
Kristina Wagner,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1993,35
Kendall Chase,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1994,34
Margaret Hedeman,USA,Rowing,0,0,1,0,0,1,2024,0,22629,2000,28
Michael Grady,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1996,32
Mary Reckford,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1992,36
Oliver Bub,USA,Rowing,0,0,1,0,0,1,2024,0,22629,1998,30
Nina Castagna,USA,Rowing,0,0,1,0,0,1,2024,0,22629,2000,28
Nicholas Mead,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1995,33
Molly Bruggeman,USA,Rowing,0,0,1,0,0,1,2024,0,22629,1992,36
Regina Salmons,USA,Rowing,0,0,1,0,0,1,2020,0,22629,1997,31
Alena Olsen,USA,Rugby Sevens,1,0,0,0,1,1,2024,0.079861291,6185,1995,33
Sammy Sullivan,USA,Rugby Sevens,1,0,0,0,1,1,2024,0.079861291,6185,1998,30
Alex Sedrick,USA,Rugby Sevens,1,0,0,0,1,1,2024,0.079861291,6185,1998,30
Steph Rovetti,USA,Rugby Sevens,1,0,0,0,1,1,2024,0.079861291,6185,1991,37
Martin Iosefo,USA,Rugby Sevens,0,0,2,0,0,2,2020,0.001165157,11953,1990,38
Madison Hughes,USA,Rugby Sevens,0,0,2,0,0,2,2020,0.001165157,11953,1992,36
Lauren Doyle,USA,Rugby Sevens,0,0,2,0,0,2,2020,0.001165157,11953,1991,37
Carlin Isles,USA,Rugby Sevens,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Danny Barrett,USA,Rugby Sevens,0,0,2,0,0,2,2020,0.001165157,11953,1990,38
Aaron Cummings,USA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629,1997,31
Cheta Emba,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1993,35
Ilona Maher,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1996,32
Cody Melphy,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1993,35
Alev Kelter,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1991,37
Adam Channel,USA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629,1997,31
Ariana Ramsey,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,2000,28
Abby Gustaitis,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1991,37
Kristi Kirshe,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1994,34
Kevon Williams,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1991,37
Kayla Canett,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1998,30
Jordan Matyas,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1993,35
Joe Schroeder,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1993,35
Maka Unufe,USA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629,1991,37
Maceo Brown,USA,Rugby Sevens,0,0,1,0,0,1,2020,0,22629,1995,33
Lucas Lacamp,USA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629,2001,27
Marcus Tupuola,USA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629,1995,33
Hans Henken,USA,Sailing,1,0,0,0,1,1,2024,0.079861291,6185,1992,36
Ian Barrows,USA,Sailing,1,0,0,0,1,1,2024,0.079861291,6185,1995,33
Charlie Buckingham,USA,Sailing,0,0,2,0,0,2,2020,0.001165157,11953,1989,39
Daniela Moroz,USA,Sailing,0,0,1,0,0,1,2024,0,22629,2001,27
Anna Weis,USA,Sailing,0,0,1,0,0,1,2020,0,22629,1998,30
Dominique Stater,USA,Sailing,0,0,1,0,0,1,2024,0,22629,2001,27
