NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year,Total_Competitions
SUI,Joana Heidrich,1,0,0,1,1991,1
SUI,Joel Girrbach,0,0,0,0,1993,1
SUI,Jolanda Annen,0,0,0,0,1992,2
SUI,Jolanda Neff,1,1,0,0,1993,1
SUI,Jonah Plock,0,0,0,0,1998,1
SUI,Jonas Raess,0,0,0,0,1994,2
SUI,Julia Niederberger,0,0,0,0,2000,2
SUI,Julie Derron,1,0,1,0,1996,1
SUI,Julien Bonvin,0,0,0,0,1999,1
SUI,Julien Wanders,0,0,0,0,1996,1
SUI,Kim Metraux,0,0,0,0,1995,1
SUI,Lea Sprunger,0,0,0,0,1990,2
SUI,Lena Bickel,0,0,0,0,2004,6
SUI,Lena Wernli,0,0,0,0,2001,1
SUI,Leonie Pointet,0,0,0,0,2001,2
SUI,Linda Fahrni,0,0,0,0,1993,1
SUI,Linda Indergand,1,0,0,1,1993,1
SUI,Linda Zanetti,0,0,0,0,2002,1
SUI,Lionel Spitz,0,0,0,0,2001,2
SUI,Lisa Loetscher,0,0,0,0,2000,1
SUI,Lisa Mamie,0,0,0,0,1998,4
SUI,Loic Gasch,0,0,0,0,1994,1
SUI,Lore Hoffmann,0,0,0,0,1996,1
SUI,Luca Giubellini,0,0,0,0,2003,8
SUI,Lucas Malcotti,0,0,0,0,1995,1
SUI,Lucien Cujean,0,0,0,0,1989,1
SUI,Maja Siegenthaler,0,0,0,0,1992,2
SUI,Marc Hirschi,0,0,0,0,1998,2
SUI,Maria Ugolkova,0,0,0,0,1989,3
SUI,Markus Kessler,0,0,0,0,1992,1
SUI,Marlen Reusser,1,0,1,0,1991,2
SUI,Martin Dougoud,0,0,0,0,1991,3
SUI,Martin Fuchs,0,0,0,0,1992,4
SUI,Martina Strahl,0,0,0,0,1987,1
SUI,Mateo Sanz,0,0,0,0,1953,1
SUI,Mathias Flueckiger,1,0,1,0,1988,2
SUI,Matteo Giubellini,0,0,0,0,2004,9
SUI,Matthias Kyburz,0,0,0,0,1990,1
SUI,Maud Jayet,0,0,0,0,1996,2
SUI,Maurin Lange,0,0,0,0,2000,1
SUI,Mauro Schmid,0,0,0,0,1999,2
SUI,Max Heinzer,0,0,0,0,1987,2
SUI,Max Studer,0,0,0,0,1996,3
SUI,Melody Johner,0,0,0,0,1984,4
SUI,Michael Schaer,0,0,0,0,1986,1
SUI,Michele Niggeler,0,0,0,0,1992,2
SUI,Michelle Andres,0,0,0,0,1997,1
SUI,Michelle Heimberg,0,0,0,0,2000,1
SUI,Mirco Gerson,0,0,0,0,1992,1
SUI,Morgane Metraux,0,0,0,0,1997,1
SUI,Mujinga Kambundji,0,0,0,0,1992,6
SUI,Nadine Aeberhard,0,0,0,0,2002,1
SUI,Naemi Braendle,0,0,0,0,2001,1
SUI,Nicola Spirig,0,0,0,0,1982,2
SUI,Nikita Ducarroz,1,0,0,1,1996,2
SUI,Nils Liess,0,0,0,0,1996,5
SUI,Nils Stump,0,0,0,0,1997,2
SUI,Nina Betschart,0,0,0,0,1995,1
SUI,Nina Brunner,1,0,0,1,1981,1
SUI,Nina Christen,2,1,0,1,1994,4
SUI,Nino Schurter,0,0,0,0,1986,2
SUI,Noe Ponti,1,0,0,1,2001,6
SUI,Noe Seifert,0,0,0,0,1998,9
SUI,Noemi Rueegg,0,0,0,0,2001,1
SUI,Pablo Braegger,0,0,0,0,1992,8
SUI,Pascale Stocklin,0,0,0,0,1997,1
SUI,Pascale Walker,0,0,0,0,1995,1
SUI,Patricia Merz,0,0,0,0,1993,1
SUI,Patrick Brunner,0,0,0,0,2000,1
SUI,Paul Jacquot,0,0,0,0,1995,1
SUI,Pauline Brunner,0,0,0,0,1994,1
SUI,Petra Klingler,0,0,0,0,1992,1
SUI,Pius Schwizer,0,0,0,0,1962,2
SUI,Rachel Moret,0,0,0,0,1989,1
SUI,Rachel Pellaud,0,0,0,0,1995,2
SUI,Raphael Ahumada,0,0,0,0,2001,1
SUI,Riccarda Dietsche,0,0,0,0,1996,1
SUI,Ricky Petrucciani,0,0,0,0,2000,2
SUI,Robin Froidevaux,0,0,0,0,1998,3
SUI,Robin Godel,0,0,0,0,1998,4
SUI,Roman Mityukov,1,0,0,1,2000,7
SUI,Roman Roeoesli,1,0,0,1,1993,2
SUI,Sabrina Jaquet,0,0,0,0,1987,1
SUI,Salome Kora,0,0,0,0,1994,5
SUI,Salome Lang,0,0,0,0,1997,1
SUI,Sarah Atcho-jaquier,0,0,0,0,1995,1
SUI,Sarah King,0,0,0,0,1959,1
SUI,Sascha Lehmann,0,0,0,0,1998,1
SUI,Sebastien Schneiter,0,0,0,0,1995,2
SUI,Silke Lemmens,0,0,0,0,1999,1
SUI,Silvan Wicki,0,0,0,0,1995,1
SUI,Simon Ehammer,0,0,0,0,2000,1
SUI,Simon Marquart,0,0,0,0,1996,2
SUI,Simon Westermann,0,0,0,0,1998,1
SUI,Sina Frei,1,0,1,0,1997,2
SUI,Stan Wawrinka,0,0,0,0,1985,1
SUI,Stefan Bissegger,0,0,0,0,1998,2
SUI,Stefan Kueng,0,0,0,0,1993,4
SUI,Stefan Reichmuth,0,0,0,0,1994,1
SUI,Steve Guerdat,1,0,1,0,1982,4
SUI,Sylvain Fridelance,0,0,0,0,1995,1
SUI,Tadesse Abraham,0,0,0,0,1982,2
SUI,Taha Serhani,0,0,0,0,1995,8
SUI,Tanja Huberli,0,0,0,0,1992,1
SUI,Tanja Hueberli,1,0,0,1,1992,1
SUI,Thery Schir,0,0,0,0,1993,3
SUI,Thierry Bollin,0,0,0,0,2000,2
SUI,Thomas Koechlin,0,0,0,0,1991,1
SUI,Tim Roth,0,0,0,0,1961,1
SUI,Timothe Mumenthaler,0,0,0,0,2002,1
SUI,Tobias Kuenzi,0,0,0,0,1998,1
SUI,Valentina Rosamilia,0,0,0,0,2003,1
SUI,Valere Thiebaud,0,0,0,0,1999,1
SUI,Viktorija Golubic,1,0,1,0,1992,3
SUI,William Reais,0,0,0,0,1999,2
SUI,Yasmin Giger,0,0,0,0,1999,5
SUI,Yves Mermod,0,0,0,0,1996,1
SUI,Zoe Claessens,1,0,0,1,2001,2
SUI,Zoe Verge-depre,0,0,0,0,1998,1
SUI,del Ajla,0,0,0,0,1996,2
SUI,van Emma,0,0,0,0,1858,1
SUR,Irvin Hoost,0,0,0,0,1999,1
SUR,Jair Tjon,0,0,0,0,1993,4
SUR,Jalen Lisse,0,0,0,0,2000,1
SUR,Renzo Tjon-a-joe,0,0,0,0,1995,2
SUR,Soren Opti,0,0,0,0,1997,2
SUR,Suryanti Djoparto,0,0,0,0,2006,1
SVK,Adam Botek,1,0,0,1,1997,2
SVK,Andrea Podmanikova,0,0,0,0,1998,2
SVK,Andrej Csemez,0,0,0,0,1998,1
SVK,Barbora Balazova,0,0,0,0,1992,2
SVK,Barbora Mokosova,0,0,0,0,1997,5
SVK,Boris Makoev,0,0,0,0,1993,1
SVK,Danka Bartekova,0,0,0,0,1984,2
SVK,Denis Mysak,1,0,0,1,1995,1
SVK,Denisa Barankova,0,0,0,0,2001,2
SVK,Dominik Cerny,0,0,0,0,1997,2
SVK,Eliska Mintalova,0,0,0,0,1999,3
SVK,Emma Zapletalova,0,0,0,0,2000,1
SVK,Erik Varga,0,0,0,0,1976,2
SVK,Erik Vlcek,1,0,0,1,1981,1
SVK,Filip Polasek,0,0,0,0,1985,1
SVK,Gabriela Gajanova,0,0,0,0,1999,2
SVK,Hana Burzalova,0,0,0,0,2000,2
SVK,Jakub Grigar,1,0,1,0,1997,3
SVK,Jan Volko,0,0,0,0,1996,2
SVK,Jana Spotakova,0,0,0,0,1985,1
SVK,Juraj Sagan,0,0,0,0,1988,1
SVK,Juraj Tuzinsky,0,0,0,0,1984,2
SVK,Karolina Schmiedlova,0,0,0,0,1994,1
SVK,Lubomir Pistej,0,0,0,0,1984,1
SVK,Lukas Klein,0,0,0,0,1998,2
SVK,Lukas Kubis,0,0,0,0,2000,3
SVK,Marcel Lomnicky,0,0,0,0,1987,1
SVK,Maria Katerinka,0,0,0,0,1988,3
SVK,Marian Kovacocy,0,0,0,0,1984,2
SVK,Marius Fizel,0,0,0,0,1999,1
SVK,Martina Hrasnova,0,0,0,0,1983,1
SVK,Martina Repiska,0,0,0,0,1995,1
SVK,Matej Benus,1,0,0,1,1987,3
SVK,Matej Dusa,0,0,0,0,2000,1
SVK,Matej Toth,0,0,0,0,1983,1
SVK,Michal Morvay,0,0,0,0,1996,2
SVK,Miroslav Uradnik,0,0,0,0,1996,1
SVK,Monika Skachova,0,0,0,0,1999,1
SVK,Nora Jencusova,0,0,0,0,2002,2
SVK,Norbert Gombos,0,0,0,0,1990,1
SVK,Patrik Jany,0,0,0,0,1997,4
SVK,Peter Gelle,0,0,0,0,1984,1
SVK,Richard Nagy,0,0,0,0,1993,2
SVK,Richard Tury,0,0,0,0,1993,1
SVK,Robert Kubin,0,0,0,0,1910,1
SVK,Rory Sabbatini,1,0,1,0,1976,1
SVK,Samuel Balaz,1,0,0,1,1998,2
SVK,Tamara Potocka,0,0,0,0,2002,1
SVK,Vanesa Hockova,0,0,0,0,2000,1
SVK,Viktoria Forster,0,0,0,0,2002,2
SVK,Yang Wang,0,0,0,0,1976,2
SVK,Zuzana Pankova,0,0,0,0,2004,2
SVK,Zuzana Rehak,1,1,0,0,1984,3
SWE,Adam Chartoi,0,0,0,0,1997,1
SWE,Agnes Alexiusson,0,0,0,0,1996,2
SWE,Albin Lagergren,0,0,0,0,1992,2
SWE,Alex Noren,0,0,0,0,1982,2
SWE,Amanda Ilestedt,1,0,1,0,1993,1
SWE,Andreas Almgren,0,0,0,0,1995,1
SWE,Andreas Kramer,0,0,0,0,1997,2
SWE,Andreas Palicka,0,0,0,0,1986,2
SWE,Angelica Bengtsson,0,0,0,0,1993,1
SWE,Anna Anvegard,1,0,1,0,1997,1
SWE,Anna Bernholm,0,0,0,0,1991,1
SWE,Anna Lagerquist,0,0,0,0,1993,1
SWE,Anna Nordqvist,0,0,0,0,1987,1
SWE,Anton Dahlberg,2,0,1,1,1985,2
SWE,Anton Kallberg,1,0,1,0,1997,2
SWE,Anton Lindskog,0,0,0,0,1993,1
SWE,Antonia Ramel,0,0,0,0,1985,2
SWE,Armand Duplantis,2,2,0,0,1999,2
SWE,Axelina Johansson,0,0,0,0,2000,1
SWE,Caisa-marie Lindfors,0,0,0,0,2000,1
SWE,Carin Stromberg,0,0,0,0,1993,1
SWE,Carl Bengtstrom,0,0,0,0,2000,1
SWE,Carolina Wikstrom,0,0,0,0,1993,2
SWE,Caroline Andersson,0,0,0,0,2001,1
SWE,Caroline Seger,1,0,1,0,1985,1
SWE,Caroline Strenius,0,0,0,0,1989,1
SWE,Cecilia Jonsson,0,0,0,0,1990,1
SWE,Christina Kallberg,0,0,0,0,2000,3
SWE,Christine Bjerendal,0,0,0,0,1987,1
SWE,Daniel Pettersson,0,0,0,0,1992,2
SWE,Daniel Stahl,1,1,0,0,1981,2
SWE,David Ahman,1,1,0,0,2001,1
SWE,David Rumbutis,0,0,0,0,2000,7
SWE,Elias Persson,0,0,0,0,2002,2
SWE,Elin Hansson,0,0,0,0,1996,2
SWE,Emelie Fast,0,0,0,0,2004,1
SWE,Emil Blomberg,0,0,0,0,1992,1
SWE,Emil Jarudd,0,0,0,0,1998,2
SWE,Emilia Nilsson,0,0,0,0,2003,1
SWE,Emma Gullstrand,0,0,0,0,2000,1
SWE,Emma Kullberg,1,0,1,0,1991,1
SWE,Emma Lindqvist,0,0,0,0,1997,2
SWE,Erik Erlandsson,0,0,0,0,2004,1
SWE,Erik Holmer,0,0,0,0,1995,1
SWE,Erik Persson,0,0,0,0,1909,4
SWE,Erika Kinsey,0,0,0,0,1988,1
SWE,Evelina Eriksson,0,0,0,0,1996,1
SWE,Fanny Roos,0,0,0,0,1995,2
SWE,Felix Burestedt,0,0,0,0,1995,1
SWE,Felix Claar,0,0,0,0,1997,2
SWE,Felix Moeller,0,0,0,0,1965,1
SWE,Filippa Angeldal,1,0,1,0,1997,1
SWE,Filippa Bergand,0,0,0,0,1999,1
SWE,Fredric Pettersson,0,0,0,0,1989,1
SWE,Fredrik Bergstrom,1,0,1,0,1975,1
SWE,Frida Andersen,0,0,0,0,1990,2
SWE,Fridolina Rolfo,1,0,1,0,1993,1
SWE,Hampus Wanne,0,0,0,0,1993,2
SWE,Hampus Winberg,0,0,0,0,2006,1
SWE,Hanna Bennison,1,0,1,0,2002,1
SWE,Hanna Glas,1,0,1,0,1993,1
SWE,Hanna Jonsson,0,0,0,0,1984,1
SWE,Hanna Rosvall,0,0,0,0,2000,3
SWE,Hedvig Lindahl,1,0,1,0,1983,1
SWE,Henrik Larsson,0,0,0,0,1971,1
SWE,Henrik Norlander,0,0,0,0,1987,1
SWE,Isak Eliasson,0,0,0,0,1996,2
SWE,Isak Ohrstrom,0,0,0,0,1990,2
SWE,Jakob Soderqvist,0,0,0,0,2003,1
SWE,Jamina Roberts,0,0,0,0,1990,2
SWE,Jennifer Falk,1,0,1,0,1993,1
SWE,Jenny Carlson,0,0,0,0,1995,2
SWE,Jenny Rissveds,1,0,0,1,1994,2
SWE,Jesper Stalheim,0,0,0,0,1988,1
SWE,Jessica Ryde,0,0,0,0,1994,2
SWE,Jim Gottfridsson,0,0,0,0,1992,2
SWE,Johanna Bundsen,0,0,0,0,1991,2
SWE,Johanna Hjertberg,0,0,0,0,1997,1
SWE,Johanna Lindborg,0,0,0,0,1998,1
SWE,Johanna Westberg,0,0,0,0,1990,1
SWE,Jonatan Hellvig,1,1,0,0,2001,1
SWE,Jonathan Carlsbogard,0,0,0,0,1995,1
SWE,Jonathan Edvardsson,0,0,0,0,1997,1
SWE,Jonna Adlerteg,0,0,0,0,1995,1
SWE,Jonna Andersson,1,0,1,0,1993,1
SWE,Jonna Malmgren,0,0,0,0,2001,1
SWE,Josefin Olsson,1,0,1,0,1989,2
SWE,Julia Henriksson,0,0,0,0,2000,2
SWE,Julia Roddar,1,0,1,0,1992,1
SWE,Juliette Ramel,0,0,0,0,1987,4
SWE,Kalle Berglund,0,0,0,0,1996,1
SWE,Karl Wallinius,0,0,0,0,1999,1
SWE,Katarina Johansson,0,0,0,0,1991,1
SWE,Khaddi Sagnia,0,0,0,0,1994,1
SWE,Kim Amb,0,0,0,0,1990,1
SWE,Kosovare Asllani,1,0,1,0,1989,1
SWE,Kristian Karlsson,1,0,1,0,1991,3
SWE,Kristin Thorleifsdottir,0,0,0,0,1998,2
SWE,Lina Hurtig,1,0,1,0,1995,1
SWE,Linda Bergstroem,0,0,0,0,1995,1
SWE,Linda Bergstrom,0,0,0,0,1979,2
SWE,Linn Blohm,0,0,0,0,1992,2
SWE,Linn Grant,0,0,0,0,1999,1
SWE,Linn Hansson,0,0,0,0,1997,1
SWE,Linnea Stensils,0,0,0,0,1994,4
SWE,Louise Hansson,0,0,0,0,1996,8
SWE,Louise Romeike,0,0,0,0,1990,4
SWE,Lovisa Claesson,0,0,0,0,1995,1
SWE,Lovisa Karlsson,1,0,0,1,1995,2
SWE,Lucas Pellas,0,0,0,0,1995,2
SWE,Ludvig Aberg,0,0,0,0,1999,1
SWE,Ludwig Svennerstal,0,0,0,0,1990,2
SWE,Lukas Sandell,0,0,0,0,1997,2
SWE,Madelen Janogy,1,0,1,0,1995,1
SWE,Madelene Sagstrom,0,0,0,0,1992,1
SWE,Magdalena Eriksson,1,0,1,0,1993,1
SWE,Magdalena Mattsson,0,0,0,0,1989,1
SWE,Maja Askag,0,0,0,0,2002,1
SWE,Maja Nilsson,0,0,0,0,1999,1
SWE,Maja Stark,0,0,0,0,1999,1
SWE,Malin Baryard-johnsson,1,1,0,0,1975,3
SWE,Marcus Madsen,0,0,0,0,1994,2
SWE,Marcus Nyman,0,0,0,0,1990,2
SWE,Marcus Svensson,0,0,0,0,1990,2
SWE,Marlena Jawaid,0,0,0,0,2000,1
SWE,Martin Nathell,0,0,0,0,1995,1
SWE,Mathilda Lundstrom,0,0,0,0,1996,1
SWE,Mattias Falck,0,0,0,0,1991,2
SWE,Max Darj,0,0,0,0,1991,2
SWE,Max Salminen,0,0,0,0,1988,1
SWE,Melina Andersson,0,0,0,0,1999,1
SWE,Melissa Petren,0,0,0,0,1995,1
SWE,Meraf Bahta,0,0,0,0,1989,1
SWE,Michaela Meijer,0,0,0,0,1993,1
SWE,Michel Bjurberg,0,0,0,0,1995,1
SWE,Michelle Coleman,0,0,0,0,1993,8
SWE,Mikael Aggefors,0,0,0,0,1985,1
SWE,Moa Wikberg,0,0,0,0,1994,1
SWE,Nathalie Bjorn,1,0,1,0,1997,1
SWE,Nathalie Hagman,0,0,0,0,1991,2
SWE,Nebil Ibrahim,0,0,0,0,2000,1
SWE,Niclas Ekberg,0,0,0,0,1988,1
SWE,Nina Dano,0,0,0,0,2000,1
SWE,Nina Koppang,0,0,0,0,2002,1
SWE,Nora Lindahl,0,0,0,0,2004,1
SWE,Olivia Bergstrom,0,0,0,0,1996,1
SWE,Olivia Schough,1,0,1,0,1991,1
SWE,Oscar Bergendahl,0,0,0,0,1995,1
SWE,Oskar Edlund,0,0,0,0,2002,1
SWE,Oskar Rozenberg,0,0,0,0,1996,1
SWE,Oskar Sunnefeldt,0,0,0,0,1998,1
SWE,Patrik Kittel,0,0,0,0,1976,4
SWE,Peder Fredricson,2,1,1,0,1972,4
SWE,Perseus Karlstrom,0,0,0,0,1990,2
SWE,Petter Menning,0,0,0,0,1987,1
SWE,Ragnar Carlsson,0,0,0,0,2000,1
SWE,Rebecca Netzler,1,0,1,0,1995,1
SWE,Rebecca Peterson,0,0,0,0,1995,1
SWE,Rebecka Blomqvist,1,0,1,0,1997,1
SWE,Rickard Levin-andersson,0,0,0,0,1991,1
SWE,Robin Hanson,0,0,0,0,1959,5
SWE,Robin Pacek,0,0,0,0,1991,1
SWE,Rolf-goran Bengtsson,1,1,0,0,1962,3
SWE,Samuel Pihlstrom,0,0,0,0,2001,1
SWE,Sara Algotsson,0,0,0,0,1974,2
SWE,Sara Junevik,0,0,0,0,2000,4
SWE,Sarah Lahti,0,0,0,0,1995,1
SWE,Sarah Sjoestroem,3,2,1,0,1993,9
SWE,Sebastian Karlsson,0,0,0,0,1985,1
SWE,Simon Pettersson,1,0,1,0,1994,1
SWE,Simon Sundstrom,0,0,0,0,1998,1
SWE,Sofia Aastedt,0,0,0,0,2003,2
SWE,Sofia Hvenfelt,0,0,0,0,1996,1
SWE,Sofia Jakobsson,1,0,1,0,1990,1
SWE,Sofia Sjoborg,0,0,0,0,1805,2
SWE,Sophie Hansson,0,0,0,0,1998,7
SWE,Stefan Nilsson,0,0,0,0,1955,2
SWE,Stina Blackstenius,1,0,1,0,1996,1
SWE,Stina Lawner,0,0,0,0,1988,1
SWE,Suldan Hassan,0,0,0,0,1998,1
SWE,Tara Babulfath,1,0,0,1,2006,1
SWE,Thea Lofman,0,0,0,0,2003,1
SWE,Therese Nilshagen,0,0,0,0,1983,4
SWE,Therese Viklund,0,0,0,0,1987,2
SWE,Thobias Montler,0,0,0,0,1996,2
SWE,Tilda Mansson,0,0,0,0,2004,1
SWE,Tobias Thulin,0,0,0,0,1995,1
SWE,Tommy Macias,0,0,0,0,1993,1
SWE,Truls Moregard,2,0,2,0,2002,2
SWE,Tyra Axner,0,0,0,0,2002,1
SWE,Vanessa Kamga,0,0,0,0,1998,1
SWE,Victor Johansson,0,0,0,0,1998,6
SWE,Victor Lindgren,1,0,1,0,2003,2
SWE,Victoria Larsson,0,0,0,0,1995,2
SWE,Vidar Johansson,0,0,0,0,1996,1
SWE,Vilma Bobeck,1,0,1,0,1998,1
SWE,Wictor Petersson,0,0,0,0,1998,1
SWE,Zecira Musovic,1,0,1,0,1996,1
SWE,von Henrik,1,1,0,0,,4
SWZ,Chadd Ng,0,0,0,0,2006,1
SWZ,Hayley Hoy,0,0,0,0,2008,1
SWZ,Robyn Young,0,0,0,0,1975,1
SWZ,Sibusiso Matsenjwa,0,0,0,0,1988,2
SWZ,Simanga Dlamini,0,0,0,0,1997,1
SWZ,Thabiso Dlamini,0,0,0,0,1993,1
SYR,Alisar Youssef,0,0,0,0,2005,1
SYR,Amre Hamcho,0,0,0,0,1995,1
SYR,Ayman Kelzi,0,0,0,0,1993,1
SYR,Eddin Ghazal,0,0,0,0,1987,1
SYR,Hend Zaza,0,0,0,0,2009,1
SYR,Lais Najjar,0,0,0,0,2002,5
SYR,Man Asaad,1,0,0,1,1993,2
SYR,Mohamad Maso,0,0,0,0,1993,1
SYR,Omar Abbas,0,0,0,0,1999,1
SYR,Saber Hamcho,0,0,0,0,1992,1
TAN,Collins Saliboko,0,0,0,0,2002,1
TAN,Failuna Matanga,0,0,0,0,1992,1
TAN,Felix Simbu,0,0,0,0,1992,2
TAN,Gerald Geay,0,0,0,0,1996,2
TAN,Jackline Sakilu,0,0,0,0,1986,1
TAN,Magdalena Shauri,0,0,0,0,1996,1
TAN,Sophia Latiff,0,0,0,0,2006,1
TAN,Thomas Mlugu,0,0,0,0,1995,1
TGA,Amini Fonua,0,0,0,0,1989,1
TGA,Lawrence Fotofili,0,0,0,0,1998,1
TGA,Lopeti Uhi,0,0,0,0,2005,1
TGA,Maleselo Fukofuka,0,0,0,0,2005,1
TGA,Malia Day,0,0,0,0,2003,2
TGA,Malia Paseka,0,0,0,0,2000,1
TGA,Mechteld Manumua,0,0,0,0,2000,1
TGA,Pita Taufatofua,0,0,0,0,1983,1
THA,Arinadtha Chavatanont,0,0,0,0,1992,2
THA,Ariya Jutanugarn,0,0,0,0,1995,1
THA,Atthaya Thitikul,0,0,0,0,2003,1
THA,Baison Manikon,0,0,0,0,2001,2
THA,Banlung Tubtimdang,0,0,0,0,2005,1
THA,Benyapa Jantawan,0,0,0,0,1984,1
THA,Bunjong Sinsiri,0,0,0,0,1992,1
THA,Busanan Ongbamrungphan,0,0,0,0,1996,1
THA,Chatchai-decha Butdee,0,0,0,0,1985,1
THA,Chuthamat Raksat,0,0,0,0,1993,1
THA,Chutikan Kitwanitsathian,0,0,0,0,1998,1
THA,Dechapol Puavaranukroh,0,0,0,0,1997,2
THA,Duangaksorn Chaidee,0,0,0,0,1997,1
THA,Gunn Charoenkul,0,0,0,0,1992,1
THA,Isaranuudom Phurihiranphat,0,0,0,0,2004,1
THA,Isarapa Imprasertsuk,0,0,0,0,1995,1
THA,Jai Angsuthasawit,0,0,0,0,1995,2
THA,Janakabhorn Karunayadhaj,0,0,0,0,1997,1
THA,Janjaem Suwannapheng,1,0,0,1,2000,1
THA,Jazz Janewattananond,0,0,0,0,1995,1
THA,Jenjira Srisa,0,0,0,0,1995,3
THA,Jongkolphan Kititharakul,0,0,0,0,1993,2
THA,Jutamas Jitpong,0,0,0,0,1997,2
THA,Jutatip Maneephan,0,0,0,0,1988,1
THA,Kachakorn Warasiha,0,0,0,0,1994,1
THA,Kamolwan Chanyim,0,0,0,0,1996,1
THA,Kantaphon Wangcharoen,0,0,0,0,1998,1
THA,Kieran Tuntivate,0,0,0,0,1997,1
THA,Kiradech Aphibarnrat,0,0,0,0,1989,1
THA,Kittinupong Kedren,0,0,0,0,1996,1
THA,Komet Sukprasert,0,0,0,0,2000,1
THA,Korntawat Samran,0,0,0,0,1997,2
THA,Kunlavut Vitidsarn,1,0,1,0,2001,1
THA,Masayuki Terada,0,0,0,0,1954,1
THA,Naphaswan Yangpaiboon,0,0,0,0,1988,2
THA,Natthaphong Phonoppharat,0,0,0,0,1988,1
THA,Navaphat Wongcharoen,0,0,0,0,1997,2
THA,Nawamin Deenoi,0,0,0,0,1999,1
THA,Orasa Thiangkathok,0,0,0,0,1998,1
THA,Orawan Paranang,0,0,0,0,1997,3
THA,Panipak Wongpattanakit,2,2,0,0,1997,2
THA,Patty Tavatanakit,0,0,0,0,1999,2
THA,Phachara Khongwatmai,0,0,0,0,1999,1
THA,Phetdarin Somrat,0,0,0,0,1995,2
THA,Puripol Boonson,0,0,0,0,2006,1
THA,Ramnarong Sawekwiharee,0,0,0,0,1996,1
THA,Ratchanok Intanon,0,0,0,0,1995,2
THA,Rawinda Prajongjai,0,0,0,0,1993,2
THA,Sapsiree Taerattanachai,0,0,0,0,1992,2
THA,Savate Sresthaporn,0,0,0,0,1963,1
THA,Siripon Kaewduang-ngam,0,0,0,0,1994,1
THA,Siwakorn Wongpin,0,0,0,0,1999,1
THA,Sophia Montgomery,0,0,0,0,1857,1
THA,Subenrat Insaeng,0,0,0,0,1994,2
THA,Sudaporn Seesondee,1,0,0,1,1991,1
THA,Supak Jomkoh,0,0,0,0,1996,1
THA,Supanida Katethong,0,0,0,0,1997,1
THA,Surodchana Khambao,1,0,0,1,1999,1
THA,Suthasini Sawettabut,0,0,0,0,1994,3
THA,Sutiya Jiewchaloemmit,0,0,0,0,1986,1
THA,Tanyaporn Prucksakorn,0,0,0,0,1990,4
THA,Thanakhan Chaiyasombat,0,0,0,0,1999,1
THA,Theerapong Silachai,1,0,1,0,2003,1
THA,Weerapat Pitakanonda,0,0,0,0,1983,2
THA,Weeraphon Wichuma,1,0,1,0,2004,1
THA,Weerapon Jongjoho,0,0,0,0,2001,1
TJK,Akmal Murodov,0,0,0,0,1996,1
TJK,Anastasiya Tyurina,0,0,0,0,2001,1
TJK,Bakhodur Usmonov,0,0,0,0,1997,2
TJK,Behruzi Khojazoda,0,0,0,0,1995,1
TJK,Davlat Boltaev,1,0,0,1,1999,1
TJK,Ekaterina Bordachyova,0,0,0,0,2003,1
TJK,Fakhriddin Madkamov,0,0,0,0,2000,1
TJK,Favoris Muzrapov,0,0,0,0,1998,1
TJK,Ildar Akhmadiev,0,0,0,0,2000,1
TJK,Komronshokh Ustopiriyon,0,0,0,0,1993,2
TJK,Mijgona Samadova,0,0,0,0,1998,1
TJK,Nurali Emomali,0,0,0,0,2002,1
TJK,Olimjon Ishanov,0,0,0,0,1998,1
TJK,Shabbos Negmatulloev,0,0,0,0,1997,1
TJK,Siyovush Zukhurov,0,0,0,0,1993,1
TJK,Somon Makhmadbekov,1,0,0,1,1999,2
TJK,Temur Rakhimov,1,0,0,1,1997,2
TJK,Viktor Rassadin,0,0,0,0,1993,1
TKM,Darya Semyonova,0,0,0,0,2002,1
TKM,Davranbek Hasanbayev,0,0,0,0,2000,1
TKM,Gulbadam Babamuratova,0,0,0,0,1991,1
TKM,Hojamuhammet Toychyyev,0,0,0,0,1992,1
TKM,Kristina Shermetova,0,0,0,0,1993,1
TKM,Maysa Pardayeva,0,0,0,0,2005,1
TKM,Merdan Atayev,0,0,0,0,1995,2
TKM,Mergen Mamedov,0,0,0,0,1990,1
TKM,Musa Zhalayev,0,0,0,0,2003,1
TKM,Ovez Ovezov,0,0,0,0,1997,1
TKM,Polina Guryeva,1,0,1,0,1999,1
TKM,Rejepbay Rejepov,0,0,0,0,1992,1
TKM,Serdar Rahimov,0,0,0,0,2004,1
TKM,Valentina Meredova,0,0,0,0,1984,1
TLS,Imelda Ximenes,0,0,0,0,1998,2
TLS,Jolanio Guterres,0,0,0,0,2005,1
TLS,Manuel Ataide,0,0,0,0,2001,1
TLS,da Ana,0,0,0,0,1992,1
TLS,da Joao,0,0,0,0,1946,1
TOG,Agnes Gaitou,0,0,0,0,2007,1
TOG,Akoko Komlanvi,0,0,0,0,1994,1
TOG,Claire Ayivon,0,0,0,0,1996,1
TOG,Dodji Fanny,0,0,0,0,1987,1
TOG,Eloi Adjavon,0,0,0,0,1992,1
TOG,Fabrice Dabla,0,0,0,0,1992,1
TOG,Jordano Daou,0,0,0,0,2004,1
TOG,Mawupemon Otogbe,0,0,0,0,2003,1
TOG,Naomi Akakpo,0,0,0,0,2000,1
TPE,An Chen,0,0,0,0,1879,1
TPE,An-chi Han,0,0,0,0,1992,1
