Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year
Lieke Klaver,NED,Athletics,0,1,4,1,2,6,2024
Liemarvin Bonevacia,NED,Athletics,0,0,4,1,1,5,2024
Maayke Tjin-a-lim,NED,Athletics,0,0,1,0,0,1,2024
Maureen Koster,NED,Athletics,0,0,2,0,0,2,2024
Menno Vloon,NED,Athletics,0,0,2,0,0,2,2024
Mike Foppen,NED,Athletics,0,0,2,0,0,2,2024
Minke Bisschops,NED,Athletics,0,0,1,0,0,1,2024
Nadine Broersen,NED,Athletics,0,0,3,0,0,3,2024
Nadine Visser,NED,Athletics,0,0,5,0,0,5,2024
Naomi Sedney,NED,Athletics,0,0,3,0,0,3,2024
Nick Smidt,NED,Athletics,0,0,2,0,0,2,2024
Niels Laros,NED,Athletics,0,0,1,0,0,1,2024
Nout Wardenburg,NED,Athletics,0,0,1,1,1,2,2024
Nsikak Ekpo,NED,Athletics,0,0,1,0,0,1,2024
Onyema Adigida,NED,Athletics,0,0,1,0,0,1,2024
Pauline Hondema,NED,Athletics,0,0,1,0,0,1,2024
Ramsey Angela,NED,Athletics,0,0,1,1,1,2,2024
Rik Taam,NED,Athletics,0,0,1,0,0,1,2024
Ryan Clarke,NED,Athletics,0,0,1,0,0,1,2024
Sifan Hassan,NED,Athletics,3,3,2,0,6,8,2024
Sofie Dokter,NED,Athletics,0,0,1,0,0,1,2024
Solomon Bockarie,NED,Athletics,0,0,1,0,0,1,2024
Stefan Nillessen,NED,Athletics,0,0,1,0,0,1,2024
Susan Krumins,NED,Athletics,0,0,1,0,0,1,2024
Sven Roosen,NED,Athletics,0,0,1,0,0,1,2024
Tasa Jiya,NED,Athletics,0,0,2,0,0,2,2024
Taymir Burnet,NED,Athletics,0,0,3,0,0,3,2024
Terrence Agard,NED,Athletics,0,0,0,1,1,1,2024
Xavi Mo-ajok,NED,Athletics,0,0,1,0,0,1,2024
Zoe Sedney,NED,Athletics,0,0,1,0,0,1,2024
de Laura,NED,Athletics,0,0,2,0,0,2,2024
de Lisanne,NED,Athletics,0,0,3,1,1,4,2024
van Alida,NED,Athletics,0,0,2,0,0,2,2024
van Anne,NED,Athletics,0,0,1,1,1,2,2024
van Bart,NED,Athletics,0,0,1,0,0,1,2024
van Diane,NED,Athletics,0,0,2,0,0,2,2024
van Irene,NED,Athletics,0,0,1,0,0,1,2024
van Isabel,NED,Athletics,0,0,1,0,0,1,2024
van Jorinde,NED,Athletics,0,0,3,0,0,3,2024
van Joris,NED,Athletics,0,0,1,0,0,1,2024
van Leonie,NED,Athletics,0,0,1,0,0,1,2024
van Marije,NED,Athletics,0,0,3,0,0,3,2024
van Myrte,NED,Athletics,0,0,0,1,1,1,2024
van Tony,NED,Athletics,0,0,1,1,1,2,2024
Cheryl Seinen,NED,Badminton,0,0,1,0,0,1,2024
Jie Yao,NED,Badminton,0,0,2,0,0,2,2024
Mark Caljouw,NED,Badminton,0,0,1,0,0,1,2024
Robin Tabeling,NED,Badminton,0,0,2,0,0,2,2024
Selena Piek,NED,Badminton,0,0,5,0,0,5,2024
Alexander Brouwer,NED,Beach Volleyball,1,0,1,0,1,2,2024
Katja Stam,NED,Beach Volleyball,0,0,2,0,0,2,2024
Madelein Meppelink,NED,Beach Volleyball,0,0,3,0,0,3,2024
Matthew Immers,NED,Beach Volleyball,0,0,1,0,0,1,2024
Raisa Schoon,NED,Beach Volleyball,0,0,2,0,0,2,2024
Robert Meeuwsen,NED,Beach Volleyball,1,0,1,0,1,2,2024
Sanne Keizer,NED,Beach Volleyball,0,0,2,0,0,2,2024
Stefan Boermans,NED,Beach Volleyball,0,0,1,0,0,1,2024
de Yorick,NED,Beach Volleyball,0,0,1,0,0,1,2024
van Steven,NED,Beach Volleyball,0,0,1,0,0,1,2024
Chelsey Heijnen,NED,Boxing,0,0,1,0,0,1,2024
Enrico Lacruz,NED,Boxing,0,0,1,0,0,1,2024
Nouchka Fontijn,NED,Boxing,1,0,0,1,2,2,2024
INDIA,NED,Breaking,0,0,1,0,0,1,2024
LEE,NED,Breaking,0,0,1,0,0,1,2024
MENNO,NED,Breaking,0,0,1,0,0,1,2024
Joris Otten,NED,Canoe Slalom,0,0,2,0,0,2,2024
Lena Teunissen,NED,Canoe Slalom,0,0,2,0,0,2,2024
Martina Wegman,NED,Canoe Slalom,0,0,3,0,0,3,2024
Ruth Vorsselman,NED,Canoe Sprint,0,0,2,0,0,2,2024
Selma Konijn,NED,Canoe Sprint,0,0,2,0,0,2,2024
Amy Pieters,NED,Cycling,0,0,1,0,0,1,2024
Anne Terpstra,NED,Cycling,0,0,1,0,0,1,2024
Bauke Mollema,NED,Cycling,0,0,1,0,0,1,2024
Jeffrey Hoogland,NED,Cycling,0,0,2,0,0,2,2024
Kirsten Wild,NED,Cycling,0,0,3,0,0,3,2024
Laura Smulders,NED,Cycling,1,0,1,0,1,2,2024
Marianne Vos,NED,Cycling,0,2,4,0,2,6,2024
Niek Kimmann,NED,Cycling,0,0,1,0,0,1,2024
Tom Dumoulin,NED,Cycling,0,0,1,1,1,2,2024
Jaymio Brink,NED,Cycling BMX Racing,0,0,1,0,0,1,2024
Joris Harmsen,NED,Cycling BMX Racing,0,0,1,0,0,1,2024
Judy Baauw,NED,Cycling BMX Racing,0,0,2,0,0,2,2024
Laura Smulders,NED,Cycling BMX Racing,0,0,2,0,0,2,2024
Manon Veenstra,NED,Cycling BMX Racing,0,0,0,1,1,1,2024
Merel Smulders,NED,Cycling BMX Racing,1,0,1,0,1,2,2024
Niek Kimmann,NED,Cycling BMX Racing,0,1,0,0,1,1,2024
van Dave,NED,Cycling BMX Racing,0,0,1,0,0,1,2024
van Twan,NED,Cycling BMX Racing,0,0,1,0,0,1,2024
Anne Tauber,NED,Cycling Mountain Bike,0,0,1,0,0,1,2024
Anne Terpstra,NED,Cycling Mountain Bike,0,0,2,0,0,2,2024
Milan Vader,NED,Cycling Mountain Bike,0,0,1,0,0,1,2024
Puck Pieterse,NED,Cycling Mountain Bike,0,0,1,0,0,1,2024
van Mathieu,NED,Cycling Mountain Bike,0,0,1,0,0,1,2024
Bauke Mollema,NED,Cycling Road,0,0,1,0,0,1,2024
Daan Hoole,NED,Cycling Road,0,0,2,0,0,2,2024
Demi Vollering,NED,Cycling Road,0,0,3,0,0,3,2024
Lorena Wiebes,NED,Cycling Road,0,0,1,0,0,1,2024
Marianne Vos,NED,Cycling Road,0,0,1,1,1,2,2024
Tom Dumoulin,NED,Cycling Road,0,0,1,1,1,2,2024
Wilco Kelderman,NED,Cycling Road,0,0,1,0,0,1,2024
Yoeri Havik,NED,Cycling Road,0,0,1,0,0,1,2024
van Anna,NED,Cycling Road,1,0,1,0,1,2,2024
van Annemiek,NED,Cycling Road,0,1,0,1,2,2,2024
van Dylan,NED,Cycling Road,0,0,2,0,0,2,2024
van Ellen,NED,Cycling Road,0,0,2,0,0,2,2024
van Mathieu,NED,Cycling Road,0,0,1,0,0,1,2024
Amy Pieters,NED,Cycling Track,0,0,2,0,0,2,2024
Harrie Lavreysen,NED,Cycling Track,1,5,0,0,6,6,2024
Jeffrey Hoogland,NED,Cycling Track,0,2,3,1,3,6,2024
Kirsten Wild,NED,Cycling Track,1,0,1,0,1,2,2024
Kyra Lamberink,NED,Cycling Track,0,0,4,0,0,4,2024
Matthijs Buchli,NED,Cycling Track,0,1,2,0,1,3,2024
Shanne Braspennincx,NED,Cycling Track,0,1,2,0,1,3,2024
Yanne Dorenbos,NED,Cycling Track,0,0,1,0,0,1,2024
Yoeri Havik,NED,Cycling Track,0,0,4,0,0,4,2024
van Hetty,NED,Cycling Track,0,0,2,1,1,3,2024
van Laurine,NED,Cycling Track,0,0,3,0,0,3,2024
van Lisa,NED,Cycling Track,1,0,1,0,1,2,2024
van Maike,NED,Cycling Track,1,0,1,0,1,2,2024
van Roy,NED,Cycling Track,0,2,2,0,2,4,2024
van Steffie,NED,Cycling Track,0,0,3,0,0,3,2024
van Tijmen,NED,Cycling Track,0,1,0,0,1,1,2024
van Willem,NED,Cycling Track,0,0,4,0,0,4,2024
Else Praasterink,NED,Diving,0,0,1,0,0,1,2024
Inge Jansen,NED,Diving,0,0,1,0,0,1,2024
van Celine,NED,Diving,0,0,1,0,0,1,2024
Edward Gal,NED,Equestrian,0,0,3,0,0,3,2024
Elaine Pen,NED,Equestrian,0,0,2,0,0,2,2024
Emmelie Scholtens,NED,Equestrian,0,0,2,0,0,2,2024
Harrie Smolders,NED,Equestrian,0,0,4,0,0,4,2024
Janneke Boonzaaijer,NED,Equestrian,0,0,3,0,0,3,2024
Kim Emmen,NED,Equestrian,0,0,1,0,0,1,2024
Marc Houtzager,NED,Equestrian,0,0,2,0,0,2,2024
Merel Blom,NED,Equestrian,0,0,1,0,0,1,2024
Peter Minderhoud,NED,Equestrian,0,0,4,0,0,4,2024
Raf Kooremans,NED,Equestrian,0,0,2,0,0,2,2024
Willem Greve,NED,Equestrian,0,0,4,0,0,4,2024
de Sanne,NED,Equestrian,0,0,2,0,0,2,2024
van Dinja,NED,Equestrian,0,0,4,0,0,4,2024
van Maikel,NED,Equestrian,2,0,2,0,2,4,2024
van Marlies,NED,Equestrian,0,0,2,0,0,2,2024
Elaine Pen,NED,Equestrianism,0,0,2,0,0,2,2024
Harrie Smolders,NED,Equestrianism,0,0,2,0,0,2,2024
Marc Houtzager,NED,Equestrianism,0,0,3,1,1,4,2024
Merel Blom,NED,Equestrianism,0,0,2,0,0,2,2024
Bas Verwijlen,NED,Fencing,0,0,4,0,0,4,2024
Tristan Tulen,NED,Fencing,0,0,1,0,0,1,2024
Aniek Nouwen,NED,Football,0,0,1,0,0,1,2024
Anouk Dekker,NED,Football,0,0,1,0,0,1,2024
Dominique Janssen,NED,Football,0,0,1,0,0,1,2024
Inessa Kaagman,NED,Football,0,0,1,0,0,1,2024
Jackie Groenen,NED,Football,0,0,1,0,0,1,2024
Jill Roord,NED,Football,0,0,1,0,0,1,2024
Joelle Smits,NED,Football,0,0,1,0,0,1,2024
Lieke Martens,NED,Football,0,0,1,0,0,1,2024
Lineth Beerensteyn,NED,Football,0,0,1,0,0,1,2024
Lize Kop,NED,Football,0,0,1,0,0,1,2024
Loes Geurts,NED,Football,0,0,1,0,0,1,2024
Lynn Wilms,NED,Football,0,0,1,0,0,1,2024
Renate Jansen,NED,Football,0,0,1,0,0,1,2024
Sisca Folkertsma,NED,Football,0,0,1,0,0,1,2024
Victoria Pelova,NED,Football,0,0,1,0,0,1,2024
Vivianne Miedema,NED,Football,0,0,1,0,0,1,2024
van Danielle,NED,Football,0,0,1,0,0,1,2024
van Kika,NED,Football,0,0,1,0,0,1,2024
van Merel,NED,Football,0,0,1,0,0,1,2024
van Sari,NED,Football,0,0,1,0,0,1,2024
van Shanice,NED,Football,0,0,1,0,0,1,2024
van Stefanie,NED,Football,0,0,1,0,0,1,2024
van Anne,NED,Golf,0,0,2,0,0,2,2024
Bart Deurloo,NED,Gymnastics,0,0,7,0,0,7,2024
Epke Zonderland,NED,Gymnastics,0,1,5,0,1,6,2024
Eythora Thorsdottir,NED,Gymnastics,0,0,5,0,0,5,2024
Frank Rijken,NED,Gymnastics,0,0,7,0,0,7,2024
Lieke Wevers,NED,Gymnastics,0,0,5,0,0,5,2024
Sanne Wevers,NED,Gymnastics,0,1,2,0,1,3,2024
Angela Malestein,NED,Handball,0,0,3,0,0,3,2024
Bianca Schanssema,NED,Handball,0,0,1,0,0,1,2024
Danick Snelder,NED,Handball,0,0,2,0,0,2,2024
Debbie Bont,NED,Handball,0,0,1,0,0,1,2024
Dione Housheer,NED,Handball,0,0,2,0,0,2,2024
Estavana Polman,NED,Handball,0,0,2,0,0,2,2024
Inger Smits,NED,Handball,0,0,1,0,0,1,2024
Kelly Dulfer,NED,Handball,0,0,3,0,0,3,2024
Kim Molenaar,NED,Handball,0,0,1,0,0,1,2024
Larissa Nusser,NED,Handball,0,0,2,0,0,2,2024
Lois Abbingh,NED,Handball,0,0,3,0,0,3,2024
Martine Smeets,NED,Handball,0,0,2,0,0,2,2024
Merel Freriks,NED,Handball,0,0,1,0,0,1,2024
Nathalie Hendrikse,NED,Handball,0,0,1,0,0,1,2024
Nycke Groot,NED,Handball,0,0,1,0,0,1,2024
Rinka Duijndam,NED,Handball,0,0,2,0,0,2,2024
Tamara Haggerty,NED,Handball,0,0,1,0,0,1,2024
Tess Wester,NED,Handball,0,0,2,0,0,2,2024
Yara Ten,NED,Handball,0,0,1,0,0,1,2024
van Bo,NED,Handball,0,0,2,0,0,2,2024
van Judith,NED,Handball,0,0,1,0,0,1,2024
van Laura,NED,Handball,0,0,2,0,0,2,2024
van Lois,NED,Handball,0,0,1,0,0,1,2024
van Nikita,NED,Handball,0,0,1,0,0,1,2024
Anne Veenendaal,NED,Hockey,0,1,0,0,1,1,2024
Billy Bakker,NED,Hockey,0,0,2,1,1,3,2024
Duco Telgenkamp,NED,Hockey,0,1,0,0,1,1,2024
Felice Albers,NED,Hockey,0,2,0,0,2,2,2024
Floris Middendorp,NED,Hockey,0,1,0,0,1,1,2024
Floris Wortelboer,NED,Hockey,0,1,0,0,1,1,2024
Frederique Matla,NED,Hockey,0,2,0,0,2,2,2024
Freeke Moes,NED,Hockey,0,2,0,0,2,2,2024
Glenn Schuurman,NED,Hockey,0,0,2,0,0,2,2024
Jeanette Stam,NED,Hockey,0,1,0,0,1,1,2024
Jeroen Hertzberger,NED,Hockey,0,0,3,0,0,3,2024
Ji Janssen,NED,Hockey,0,1,0,0,1,1,2024
Jip Janssen,NED,Hockey,0,0,1,0,0,1,2024
Joosje Burg,NED,Hockey,0,1,0,0,1,1,2024
Jorrit Croon,NED,Hockey,0,0,2,0,0,2,2024
Josine Koning,NED,Hockey,0,1,0,0,1,1,2024
Justen Blok,NED,Hockey,0,1,1,0,1,2,2024
Koen Bijen,NED,Hockey,0,1,0,0,1,1,2024
Lars Balk,NED,Hockey,0,1,1,0,1,2,2024
Laura Nunnink,NED,Hockey,0,1,0,0,1,1,2024
Laurien Leurink,NED,Hockey,0,1,0,1,2,2,2024
Leonie Koolen,NED,Hockey,0,1,0,0,1,1,2024
Lisa Post,NED,Hockey,0,1,0,0,1,1,2024
Malou Pheninckx,NED,Hockey,0,1,0,0,1,1,2024
Maria Keetels,NED,Hockey,0,1,0,0,1,1,2024
Maria Nunnink,NED,Hockey,0,1,0,0,1,1,2024
Maria Verschoor,NED,Hockey,0,2,0,1,3,3,2024
Maria Welten,NED,Hockey,0,1,0,0,1,1,2024
Marijn Veen,NED,Hockey,0,1,0,0,1,1,2024
Marleen Jochems,NED,Hockey,0,1,0,0,1,1,2024
Mirco Pruijser,NED,Hockey,0,0,2,0,0,2,2024
Noa Fokke,NED,Hockey,0,1,0,0,1,1,2024
Pien Dicke,NED,Hockey,0,1,0,0,1,1,2024
Pien Sanders,NED,Hockey,0,2,0,0,2,2,2024
Pirmin Blaak,NED,Hockey,0,1,1,0,1,2,2024
Robbert Kemperman,NED,Hockey,0,0,2,1,1,3,2024
Roel Bovendeert,NED,Hockey,0,0,1,0,0,1,2024
Sanne Koolen,NED,Hockey,0,1,0,0,1,1,2024
Thierry Brinkman,NED,Hockey,0,1,1,0,1,2,2024
Tijmen Reyenga,NED,Hockey,0,1,0,0,1,1,2024
Tje Hoedemakers,NED,Hockey,0,1,0,0,1,1,2024
Willem Croon,NED,Hockey,0,1,0,0,1,1,2024
Yibbi Jansen,NED,Hockey,0,1,0,0,1,1,2024
de Derck,NED,Hockey,0,1,0,0,1,1,2024
de Eric,NED,Hockey,0,0,1,0,0,1,2024
de Gerdien,NED,Hockey,0,1,0,0,1,1,2024
de Joe,NED,Hockey,0,1,0,0,1,1,2024
de Jonas,NED,Hockey,0,1,1,0,1,2,2024
de Maria,NED,Hockey,0,1,0,0,1,1,2024
de Robert,NED,Hockey,0,0,1,0,0,1,2024
de Xan,NED,Hockey,0,1,0,0,1,1,2024
van Boris,NED,Hockey,0,0,1,0,0,1,2024
van Dianne,NED,Hockey,0,1,0,0,1,1,2024
van Jacqueline,NED,Hockey,0,1,0,0,1,1,2024
van Louis,NED,Hockey,0,0,1,0,0,1,2024
van Margot,NED,Hockey,0,1,0,0,1,1,2024
van Reinier,NED,Hockey,0,0,1,0,0,1,2024
van Renee,NED,Hockey,0,1,0,0,1,1,2024
van Seve,NED,Hockey,0,1,0,0,1,1,2024
van Steijn,NED,Hockey,0,1,0,0,1,1,2024
van Thijs,NED,Hockey,0,1,0,0,1,1,2024
Guusje Steenhuis,NED,Judo,0,0,4,0,0,4,2024
Henk Grol,NED,Judo,0,0,2,0,0,2,2024
Jelle Snippe,NED,Judo,0,0,2,0,0,2,2024
Julie Beurskens,NED,Judo,0,0,2,0,0,2,2024
Juul Franssen,NED,Judo,0,0,2,0,0,2,2024
Kim Polling,NED,Judo,0,0,1,0,0,1,2024
Marit Kamps,NED,Judo,0,0,2,0,0,2,2024
Michael Korrel,NED,Judo,0,0,4,0,0,4,2024
Sanne Verhagen,NED,Judo,0,0,3,0,0,3,2024
Tessie Savelkouls,NED,Judo,0,0,3,0,0,3,2024
Tornike Tsjakadoea,NED,Judo,0,0,4,0,0,4,2024
de Frank,NED,Judo,0,0,4,0,0,4,2024
van Joanne,NED,Judo,0,0,2,0,0,2,2024
van Noel,NED,Judo,0,0,4,0,0,4,2024
van Sanne,NED,Judo,1,0,3,0,1,4,2024
Ferry Weertman,NED,Marathon Swimming,0,0,1,0,0,1,2024
van Sharon,NED,Marathon Swimming,0,1,0,1,2,2,2024
Abe Wiersma,NED,Rowing,0,1,0,0,1,1,2024
Bente Paulis,NED,Rowing,0,0,0,1,1,1,2024
Benthe Boonstra,NED,Rowing,0,1,0,0,1,1,2024
Boudewijn Roell,NED,Rowing,0,0,1,0,0,1,2024
Bram Schwarz,NED,Rowing,0,0,1,0,0,1,2024
Dieuwke Fetter,NED,Rowing,0,0,0,1,1,1,2024
Dirk Uittenbogaard,NED,Rowing,1,1,0,0,2,2,2024
Eli Brouwer,NED,Rowing,0,0,1,0,0,1,2024
Eline Berger,NED,Rowing,0,0,1,0,0,1,2024
Ellen Hogerwerf,NED,Rowing,0,0,0,1,1,1,2024
Finn Florijn,NED,Rowing,0,1,1,0,1,2,2024
Guillaume Krommenhoek,NED,Rowing,0,0,1,0,0,1,2024
Guus Mollee,NED,Rowing,0,0,1,0,0,1,2024
Hermijntje Drenth,NED,Rowing,0,1,0,0,1,1,2024
Ilse Paulis,NED,Rowing,1,1,0,0,2,2,2024
Inge Janssen,NED,Rowing,0,0,2,1,1,3,2024
Jasper Tissen,NED,Rowing,0,0,1,0,0,1,2024
Karolien Florijn,NED,Rowing,0,1,0,1,2,2,2024
Koen Metsemakers,NED,Rowing,0,2,0,0,2,2,2024
Laila Youssifou,NED,Rowing,0,0,1,1,1,2,2024
Lisa Scheenaard,NED,Rowing,1,0,1,0,1,2,2024
Maarten Hurkmans,NED,Rowing,0,0,1,0,0,1,2024
Marieke Keijser,NED,Rowing,1,0,0,0,1,1,2024
Marloes Oldenburg,NED,Rowing,0,1,0,0,1,1,2024
Martine Veldhuis,NED,Rowing,0,0,1,0,0,1,2024
Mechiel Versluis,NED,Rowing,0,0,1,0,0,1,2024
Melvin Twellaar,NED,Rowing,0,0,0,2,2,2,2024
Mick Makker,NED,Rowing,0,0,0,1,1,1,2024
Nelson Ritsema,NED,Rowing,0,0,2,0,0,2,2024
Nicole Beukers,NED,Rowing,0,0,1,1,1,2,2024
Olav Molenaar,NED,Rowing,0,0,0,1,1,1,2024
Ralf Rienks,NED,Rowing,0,0,0,1,1,1,2024
Rik Rienks,NED,Rowing,0,0,1,0,0,1,2024
Robert Luecken,NED,Rowing,0,0,1,0,0,1,2024
Ruben Knab,NED,Rowing,0,0,2,1,1,3,2024
Sophie Souwer,NED,Rowing,0,0,1,0,0,1,2024
Stef Broenink,NED,Rowing,0,0,0,2,2,2,2024
Sven Schwarz,NED,Rowing,0,0,2,0,0,2,2024
Tessa Dullemans,NED,Rowing,0,0,0,1,1,1,2024
Tinka Offereins,NED,Rowing,0,1,0,0,1,1,2024
Tone Wieten,NED,Rowing,1,2,0,0,3,3,2024
Veronique Meester,NED,Rowing,0,1,0,1,2,2,2024
Ymkje Clevering,NED,Rowing,0,1,0,1,2,2,2024
de Roos,NED,Rowing,1,0,0,1,2,2,2024
de Sander,NED,Rowing,0,0,1,1,1,2,2024
van Bjorn,NED,Rowing,0,0,1,0,0,1,2024
van Gert-jan,NED,Rowing,0,0,0,1,1,1,2024
van Jacob,NED,Rowing,0,0,0,1,1,1,2024
van Jan,NED,Rowing,0,0,1,1,1,2,2024
van Lennart,NED,Rowing,0,1,0,0,1,1,2024
van Niki,NED,Rowing,0,0,1,0,0,1,2024
van Olivia,NED,Rowing,0,0,1,0,0,1,2024
van Simon,NED,Rowing,1,0,1,0,1,2,2024
Afrodite Zegers,NED,Sailing,0,0,1,0,0,1,2024
Annelous Lammerts,NED,Sailing,1,0,0,0,1,1,2024
Annemiek Bekkering,NED,Sailing,1,0,1,0,1,2,2024
Annette Duetz,NED,Sailing,1,1,1,0,2,3,2024
Bart Lambriex,NED,Sailing,0,0,2,0,0,2,2024
Bjarne Bouwer,NED,Sailing,0,0,1,0,0,1,2024
Duko Bos,NED,Sailing,0,0,1,0,0,1,2024
Kiran Badloe,NED,Sailing,0,1,0,0,1,1,2024
Lobke Berkhout,NED,Sailing,1,0,1,1,2,3,2024
Marit Bouwmeester,NED,Sailing,1,2,0,1,4,4,2024
Nicholas Heiner,NED,Sailing,0,0,1,0,0,1,2024
Sara Wennekes,NED,Sailing,0,0,1,0,0,1,2024
de Lilian,NED,Sailing,0,0,1,0,0,1,2024
van Floris,NED,Sailing,0,0,1,0,0,1,2024
van Laila,NED,Sailing,0,0,1,0,0,1,2024
van Luuc,NED,Sailing,1,0,0,0,1,1,2024
van Odile,NED,Sailing,0,1,0,0,1,1,2024
van Pim,NED,Sailing,0,0,1,0,0,1,2024
Keet Oldenbeuving,NED,Skateboarding,0,0,2,0,0,2,2024
Roos Zwetsloot,NED,Skateboarding,0,0,2,0,0,2,2024
Arjan Knipping,NED,Swimming,0,0,2,0,0,2,2024
Arno Kamminga,NED,Swimming,0,0,3,2,2,5,2024
Caspar Corbeau,NED,Swimming,1,0,5,0,1,6,2024
Femke Heemskerk,NED,Swimming,0,0,5,0,0,5,2024
Ferry Weertman,NED,Swimming,0,1,0,0,1,1,2024
Jesse Puts,NED,Swimming,0,0,2,0,0,2,2024
Kenzo Simons,NED,Swimming,0,0,1,0,0,1,2024
Kim Busch,NED,Swimming,0,0,3,0,0,3,2024
Kira Toussaint,NED,Swimming,0,0,7,0,0,7,2024
Marrit Steenbergen,NED,Swimming,0,0,10,0,0,10,2024
Nyls Korstanje,NED,Swimming,0,0,6,0,0,6,2024
Ranomi Kromowidjojo,NED,Swimming,0,3,11,1,4,15,2024
Renzo Tjon-a-joe,NED,Swimming,0,0,1,0,0,1,2024
Sean Niewold,NED,Swimming,0,0,1,0,0,1,2024
Silke Holkenborg,NED,Swimming,0,0,2,0,0,2,2024
Stan Pijnenburg,NED,Swimming,0,0,4,0,0,4,2024
Tes Schouten,NED,Swimming,1,0,4,0,1,5,2024
Tessa Giele,NED,Swimming,0,0,4,0,0,4,2024
de Imani,NED,Swimming,0,0,2,0,0,2,2024
de Maaike,NED,Swimming,0,0,4,0,0,4,2024
de Thom,NED,Swimming,0,0,2,0,0,2,2024
van Janna,NED,Swimming,0,0,2,0,0,2,2024
van Kai,NED,Swimming,0,0,4,0,0,4,2024
van Sam,NED,Swimming,0,0,2,0,0,2,2024
van Sharon,NED,Swimming,0,0,1,0,0,1,2024
van Valerie,NED,Swimming,0,0,1,0,0,1,2024
Britt Eerland,NED,Table Tennis,0,0,3,0,0,3,2024
Arantxa Rus,NED,Tennis,0,0,2,0,0,2,2024
Demi Schuurs,NED,Tennis,0,0,3,0,0,3,2024
Jean-julien Rojer,NED,Tennis,0,0,2,0,0,2,2024
Kiki Bertens,NED,Tennis,0,0,4,0,0,4,2024
Robin Haase,NED,Tennis,0,0,6,0,0,6,2024
Tallon Griekspoor,NED,Tennis,0,0,2,0,0,2,2024
Wesley Koolhof,NED,Tennis,0,0,3,0,0,3,2024
Maya Kingma,NED,Triathlon,0,0,3,0,0,3,2024
Mitch Kolkman,NED,Triathlon,0,0,1,0,0,1,2024
Rachel Klamer,NED,Triathlon,0,0,5,0,0,5,2024
Richard Murray,NED,Triathlon,0,0,1,0,0,1,2024
van Jorik,NED,Triathlon,0,0,1,0,0,1,2024
van Marco,NED,Triathlon,0,0,1,0,0,1,2024
Anne Buijs,NED,Volleyball,0,0,2,0,0,2,2024
Britt Bongaerts,NED,Volleyball,0,0,1,0,0,1,2024
Celeste Plak,NED,Volleyball,0,0,2,0,0,2,2024
Eline Timmerman,NED,Volleyball,0,0,1,0,0,1,2024
Elles Dambrink,NED,Volleyball,0,0,1,0,0,1,2024
Florien Reesink,NED,Volleyball,0,0,1,0,0,1,2024
Indy Baijens,NED,Volleyball,0,0,1,0,0,1,2024
Jolien Knollema,NED,Volleyball,0,0,1,0,0,1,2024
Juliet Lohuis,NED,Volleyball,0,0,1,0,0,1,2024
Marrit Jasper,NED,Volleyball,0,0,1,0,0,1,2024
Nika Daalderop,NED,Volleyball,0,0,1,0,0,1,2024
Nova Marring,NED,Volleyball,0,0,1,0,0,1,2024
van Sarah,NED,Volleyball,0,0,1,0,0,1,2024
Bente Rogge,NED,Water Polo,1,0,0,0,1,1,2024
Brigitte Sleeking,NED,Water Polo,1,0,1,0,1,2,2024
Dagmar Genee,NED,Water Polo,0,0,1,0,0,1,2024
Debby Willemsz,NED,Water Polo,0,0,1,0,0,1,2024
Ilse Koolhaas,NED,Water Polo,0,0,1,0,0,1,2024
Iris Wolves,NED,Water Polo,1,0,1,0,1,2,2024
Joanne Koenders,NED,Water Polo,0,0,1,0,0,1,2024
Kittylynn Joustra,NED,Water Polo,1,0,0,0,1,1,2024
Laura Aarts,NED,Water Polo,1,0,0,0,1,1,2024
Lieke Rogge,NED,Water Polo,1,0,0,0,1,1,2024
Lola Moolhuijzen,NED,Water Polo,1,0,0,0,1,1,2024
Lynn Joustra,NED,Water Polo,0,0,1,0,0,1,2024
Maartje Keuning,NED,Water Polo,1,0,1,0,1,2,2024
Maud Megens,NED,Water Polo,0,0,1,0,0,1,2024
Nina Ten,NED,Water Polo,1,0,0,0,1,1,2024
Nomi Stomphorst,NED,Water Polo,0,0,1,0,0,1,2024
Sarah Buis,NED,Water Polo,1,0,0,0,1,1,2024
Vivian Sevenich,NED,Water Polo,1,0,1,0,1,2,2024
van Sabrina,NED,Water Polo,1,0,1,0,1,2,2024
van Simone,NED,Water Polo,1,0,1,0,1,2,2024
Kofi Kuworge,NED,Weightlifting,0,0,1,0,0,1,2024
Sarswati Chaudhary,NEP,Athletics,0,0,1,0,0,1,2024
Shantoshi Shrestha,NEP,Athletics,0,0,1,0,0,1,2024
Prince Dahal,NEP,Badminton,0,0,1,0,0,1,2024
Manita Shrestha,NEP,Judo,0,0,1,0,0,1,2024
Soniya Bhatta,NEP,Judo,0,0,1,0,0,1,2024
Kalpana Pariyar,NEP,Shooting,0,0,1,0,0,1,2024
Sushmita Nepal,NEP,Shooting,0,0,1,0,0,1,2024
Alexander Shah,NEP,Swimming,0,0,2,0,0,2,2024
Duana Lama,NEP,Swimming,0,0,1,0,0,1,2024
Gaurika Singh,NEP,Swimming,0,0,2,0,0,2,2024
Santoo Shrestha,NEP,Table Tennis,0,0,1,0,0,1,2024
Uche Eke,NGR,Artistic Gymnastics,0,0,7,0,0,7,2024
Adewale Adeyemi,NGR,Athletics,0,0,1,0,0,1,2024
