NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals
SRI,Niluka Karunaratne,0,0,0,0
SRI,Nimali Waliwarsha,0,0,0,0
SRI,Tehani Egodawela,0,0,0,0
SRI,Tharushi Karunarathna,0,0,0,0
SRI,Viren Nettasinghe,0,0,0,0
SSD,Abraham Guem,0,0,0,0
SSD,Bul Kuol,0,0,0,0
SSD,Carlik Jones,0,0,0,0
SSD,Jackson Makoi,0,0,0,0
SSD,Jt Thor,0,0,0,0
SSD,Khaman Maluach,0,0,0,0
SSD,Kuany Kuany,0,0,0,0
SSD,Lucia Moris,0,0,0,0
SSD,Majok Deng,0,0,0,0
SSD,Marial Shayok,0,0,0,0
SSD,Nuni Omot,0,0,0,0
SSD,Peter Jok,0,0,0,0
SSD,Sunday Dech,0,0,0,0
SSD,Wenyen Gabriel,0,0,0,0
STP,D'jamila Tavares,0,0,0,0
STP,Gorete Semedo,0,0,0,0
STP,Herminia Teixeira,0,0,0,0
STP,Roque Fernandes,0,0,0,0
STP,da Buly,0,0,0,0
STP,de Roldeney,0,0,0,0
SUD,Abdalla Ahmed,0,0,0,0
SUD,Abobakr Abass,0,0,0,0
SUD,Esraa Khogali,0,0,0,0
SUD,Haneen Ibrahim,0,0,0,0
SUD,Mohamed Abdalrasool,0,0,0,0
SUD,Rana Saadeldin,0,0,0,0
SUD,Suliman Koumi,0,0,0,0
SUD,Yaseen Abdalla,0,0,0,0
SUD,Ziyad Saleem,0,0,0,0
SUI,Adrian Heidrich,0,0,0,0
SUI,Adrien Briffod,0,0,0,0
SUI,Albane Valenzuela,0,0,0,0
SUI,Alena Marx,0,0,0,0
SUI,Alessandra Keller,0,0,0,0
SUI,Alex Vogel,0,0,0,0
SUI,Alexandre Dallenbach,0,0,0,0
SUI,Alexis Bayard,0,0,0,0
SUI,Aline Seitz,0,0,0,0
SUI,Andrea Salvisberg,0,0,0,0
SUI,Andrin Gulich,1,0,0,1
SUI,Andrina Hodel,0,0,0,0
SUI,Andrina Suter,0,0,0,0
SUI,Angelica Moser,0,0,0,0
SUI,Anna Jurt,0,0,0,0
SUI,Annik Kaelin,0,0,0,0
SUI,Annina Fahr,0,0,0,0
SUI,Anouk Verge-depre,1,0,0,1
SUI,Antonio Djakovic,0,0,0,0
SUI,Audrey Gogniat,1,0,0,1
SUI,Audrey Werro,0,0,0,0
SUI,Barnabe Delarze,0,0,0,0
SUI,Beat Mandli,0,0,0,0
SUI,Belinda Bencic,2,1,1,0
SUI,Benjamin Gischard,0,0,0,0
SUI,Benjamin Steffen,0,0,0,0
SUI,Binta Ndiaye,0,0,0,0
SUI,Bryan Balsiger,0,0,0,0
SUI,Cathia Schar,0,0,0,0
SUI,Catia Gubelmann,0,0,0,0
SUI,Cedric Butti,0,0,0,0
SUI,Celia Dupre,0,0,0,0
SUI,Celine Burgi,0,0,0,0
SUI,Charles Devantay,0,0,0,0
SUI,Chiara Leone,1,1,0,0
SUI,Christian Baumann,0,0,0,0
SUI,Christoph Duerr,0,0,0,0
SUI,Cynthia Reinle,0,0,0,0
SUI,Cyrille Thiery,0,0,0,0
SUI,Daniel Eich,0,0,0,0
SUI,David Graf,0,0,0,0
SUI,Delia Sclabas,0,0,0,0
SUI,Ditaji Kambundji,0,0,0,0
SUI,Dominic Condrau,0,0,0,0
SUI,Eddy Yusof,0,0,0,0
SUI,Edouard Schmitz,0,0,0,0
SUI,Elena Hartmann,0,0,0,0
SUI,Elena Lengwiler,0,0,0,0
SUI,Elena Quirici,0,0,0,0
SUI,Elia Colombo,0,0,0,0
SUI,Elise Chabbey,0,0,0,0
SUI,Esmee Boebner,0,0,0,0
SUI,Estelle Wettstein,0,0,0,0
SUI,Eveline Bodenmuller,0,0,0,0
SUI,Fabienne Kocher,0,0,0,0
SUI,Fabienne Schlumpf,0,0,0,0
SUI,Fabienne Schweizer,0,0,0,0
SUI,Felix Svensson,0,0,0,0
SUI,Felix Vogg,0,0,0,0
SUI,Filib Steiner,0,0,0,0
SUI,Filippo Colombo,0,0,0,0
SUI,Florian Langenegger,0,0,0,0
SUI,Frederique Rol,0,0,0,0
SUI,Geraldine Frey,0,0,0,0
SUI,Gino Maeder,0,0,0,0
SUI,Giulia Senn,0,0,0,0
SUI,Giulia Steingruber,0,0,0,0
SUI,Heidi Diethelm,0,0,0,0
SUI,Helen Bekele,0,0,0,0
SUI,Jan Schaeuble,0,0,0,0
SUI,Jasmin Liechti,0,0,0,0
SUI,Jason Joseph,0,0,0,0
SUI,Jason Solari,0,0,0,0
SUI,Jeannine Gmelin,0,0,0,0
SUI,Jenjira Stadelmann,0,0,0,0
SUI,Jeremy Desplanches,1,0,0,1
SUI,Joana Heidrich,1,0,0,1
SUI,Joel Girrbach,0,0,0,0
SUI,Joel Schuerch,0,0,0,0
SUI,Jolanda Annen,0,0,0,0
SUI,Jolanda Neff,1,1,0,0
SUI,Jonah Plock,0,0,0,0
SUI,Jonas Raess,0,0,0,0
SUI,Julia Niederberger,0,0,0,0
SUI,Julie Derron,1,0,1,0
SUI,Julien Bonvin,0,0,0,0
SUI,Julien Wanders,0,0,0,0
SUI,Kai Schaetzle,0,0,0,0
SUI,Katharina Janzen,0,0,0,0
SUI,Kim Metraux,0,0,0,0
SUI,Lea Sprunger,0,0,0,0
SUI,Lena Bickel,0,0,0,0
SUI,Lena Wernli,0,0,0,0
SUI,Leonie Pointet,0,0,0,0
SUI,Linda Fahrni,0,0,0,0
SUI,Linda Indergand,1,0,0,1
SUI,Linda Zanetti,0,0,0,0
SUI,Lionel Spitz,0,0,0,0
SUI,Lisa Loetscher,0,0,0,0
SUI,Lisa Mamie,0,0,0,0
SUI,Loic Gasch,0,0,0,0
SUI,Lore Hoffmann,0,0,0,0
SUI,Luca Giubellini,0,0,0,0
SUI,Lucas Malcotti,0,0,0,0
SUI,Lucien Cujean,0,0,0,0
SUI,Maja Siegenthaler,0,0,0,0
SUI,Marc Hirschi,0,0,0,0
SUI,Maria Ugolkova,0,0,0,0
SUI,Markus Kessler,0,0,0,0
SUI,Marlen Reusser,1,0,1,0
SUI,Martin Dougoud,0,0,0,0
SUI,Martin Fuchs,0,0,0,0
SUI,Martina Strahl,0,0,0,0
SUI,Mateo Sanz,0,0,0,0
SUI,Mathias Flueckiger,1,0,1,0
SUI,Matteo Giubellini,0,0,0,0
SUI,Matthias Kyburz,0,0,0,0
SUI,Maud Jayet,0,0,0,0
SUI,Maurin Lange,0,0,0,0
SUI,Mauro Schmid,0,0,0,0
SUI,Max Heinzer,0,0,0,0
SUI,Max Studer,0,0,0,0
SUI,Melody Johner,0,0,0,0
SUI,Michael Schaer,0,0,0,0
SUI,Michele Niggeler,0,0,0,0
SUI,Michelle Andres,0,0,0,0
SUI,Michelle Heimberg,0,0,0,0
SUI,Mirco Gerson,0,0,0,0
SUI,Morgane Metraux,0,0,0,0
SUI,Mujinga Kambundji,0,0,0,0
SUI,Nadine Aeberhard,0,0,0,0
SUI,Nadja Minder,0,0,0,0
SUI,Naemi Braendle,0,0,0,0
SUI,Nicola Spirig,0,0,0,0
SUI,Nikita Ducarroz,1,0,0,1
SUI,Nils Liess,0,0,0,0
SUI,Nils Stump,0,0,0,0
SUI,Nina Betschart,0,0,0,0
SUI,Nina Brunner,1,0,0,1
SUI,Nina Christen,2,1,0,1
SUI,Nino Schurter,0,0,0,0
SUI,Noe Ponti,1,0,0,1
SUI,Noe Seifert,0,0,0,0
SUI,Noemi Rueegg,0,0,0,0
SUI,Pablo Braegger,0,0,0,0
SUI,Pascale Stocklin,0,0,0,0
SUI,Pascale Walker,0,0,0,0
SUI,Patricia Merz,0,0,0,0
SUI,Patrick Brunner,0,0,0,0
SUI,Paul Jacquot,0,0,0,0
SUI,Pauline Brunner,0,0,0,0
SUI,Petra Klingler,0,0,0,0
SUI,Pius Schwizer,0,0,0,0
SUI,Rachel Moret,0,0,0,0
SUI,Rachel Pellaud,0,0,0,0
SUI,Raphael Ahumada,0,0,0,0
SUI,Riccarda Dietsche,0,0,0,0
SUI,Ricky Petrucciani,0,0,0,0
SUI,Robin Froidevaux,0,0,0,0
SUI,Robin Godel,0,0,0,0
SUI,Roman Mityukov,1,0,0,1
SUI,Roman Roeoesli,1,0,0,1
SUI,Sabrina Jaquet,0,0,0,0
SUI,Salome Huesler,0,0,0,0
SUI,Salome Kora,0,0,0,0
SUI,Salome Lang,0,0,0,0
SUI,Sarah Atcho-jaquier,0,0,0,0
SUI,Sarah King,0,0,0,0
SUI,Sascha Lehmann,0,0,0,0
SUI,Scott Baerlocher,0,0,0,0
SUI,Sebastien Schneiter,0,0,0,0
SUI,Silke Lemmens,0,0,0,0
SUI,Silvan Wicki,0,0,0,0
SUI,Simon Ehammer,0,0,0,0
SUI,Simon Marquart,0,0,0,0
SUI,Simon Westermann,0,0,0,0
SUI,Sina Frei,1,0,1,0
SUI,Stan Wawrinka,0,0,0,0
SUI,Stefan Bissegger,0,0,0,0
SUI,Stefan Kueng,0,0,0,0
SUI,Stefan Reichmuth,0,0,0,0
SUI,Steve Guerdat,1,0,1,0
SUI,Sylvain Fridelance,0,0,0,0
SUI,Tadesse Abraham,0,0,0,0
SUI,Taha Serhani,0,0,0,0
SUI,Tanja Huberli,0,0,0,0
SUI,Tanja Hueberli,1,0,0,1
SUI,Thalya Burford,0,0,0,0
SUI,Thery Schir,0,0,0,0
SUI,Thierry Bollin,0,0,0,0
SUI,Thomas Koechlin,0,0,0,0
SUI,Tiago Behar,0,0,0,0
SUI,Tim Roth,0,0,0,0
SUI,Timothe Mumenthaler,0,0,0,0
SUI,Tobias Kuenzi,0,0,0,0
SUI,Valentina Rosamilia,0,0,0,0
SUI,Valere Thiebaud,0,0,0,0
SUI,Viktorija Golubic,1,0,1,0
SUI,Vincent Gendre,0,0,0,0
SUI,William Reais,0,0,0,0
SUI,Yasmin Giger,0,0,0,0
SUI,Yves Mermod,0,0,0,0
SUI,Zoe Claessens,1,0,0,1
SUI,Zoe Verge-depre,0,0,0,0
SUI,de Arno,0,0,0,0
SUI,del Ajla,0,0,0,0
SUI,van Emma,0,0,0,0
SUR,Irvin Hoost,0,0,0,0
SUR,Jair Tjon,0,0,0,0
SUR,Jalen Lisse,0,0,0,0
SUR,Renzo Tjon-a-joe,0,0,0,0
SUR,Soren Opti,0,0,0,0
SUR,Suryanti Djoparto,0,0,0,0
SVK,Adam Botek,1,0,0,1
SVK,Andrea Podmanikova,0,0,0,0
SVK,Andrej Csemez,0,0,0,0
SVK,Barbora Balazova,0,0,0,0
SVK,Barbora Mokosova,0,0,0,0
SVK,Boris Makoev,0,0,0,0
SVK,Danka Bartekova,0,0,0,0
SVK,Denis Mysak,1,0,0,1
SVK,Denisa Barankova,0,0,0,0
SVK,Dominik Cerny,0,0,0,0
SVK,Eliska Mintalova,0,0,0,0
SVK,Emma Zapletalova,0,0,0,0
SVK,Erik Varga,0,0,0,0
SVK,Erik Vlcek,1,0,0,1
SVK,Filip Polasek,0,0,0,0
SVK,Gabriela Gajanova,0,0,0,0
SVK,Hana Burzalova,0,0,0,0
SVK,Jakub Grigar,1,0,1,0
SVK,Jan Volko,0,0,0,0
SVK,Jana Spotakova,0,0,0,0
SVK,Juraj Sagan,0,0,0,0
SVK,Juraj Tuzinsky,0,0,0,0
SVK,Karolina Schmiedlova,0,0,0,0
SVK,Lubomir Pistej,0,0,0,0
SVK,Lukas Klein,0,0,0,0
SVK,Lukas Kubis,0,0,0,0
SVK,Mairbekovic Salkazanov,0,0,0,0
SVK,Marcel Lomnicky,0,0,0,0
SVK,Maria Katerinka,0,0,0,0
SVK,Marian Kovacocy,0,0,0,0
SVK,Marius Fizel,0,0,0,0
SVK,Martina Hrasnova,0,0,0,0
SVK,Martina Repiska,0,0,0,0
SVK,Matej Benus,1,0,0,1
SVK,Matej Dusa,0,0,0,0
SVK,Matej Toth,0,0,0,0
SVK,Michal Morvay,0,0,0,0
SVK,Miroslav Uradnik,0,0,0,0
SVK,Monika Skachova,0,0,0,0
SVK,Nora Jencusova,0,0,0,0
SVK,Norbert Gombos,0,0,0,0
SVK,Patrik Jany,0,0,0,0
SVK,Peter Gelle,0,0,0,0
SVK,Richard Nagy,0,0,0,0
SVK,Richard Tury,0,0,0,0
SVK,Robert Kubin,0,0,0,0
SVK,Rory Sabbatini,1,0,1,0
SVK,Samuel Balaz,1,0,0,1
SVK,Tamara Potocka,0,0,0,0
SVK,Triebelova Jessica,0,0,0,0
SVK,Vanesa Hockova,0,0,0,0
SVK,Viktoria Forster,0,0,0,0
SVK,Yang Wang,0,0,0,0
SVK,Zuzana Pankova,0,0,0,0
SVK,Zuzana Rehak,1,1,0,0
SWE,Adam Chartoi,0,0,0,0
SWE,Agnes Alexiusson,0,0,0,0
SWE,Albin Lagergren,0,0,0,0
SWE,Alex Noren,0,0,0,0
SWE,Amanda Ilestedt,1,0,1,0
SWE,Andreas Almgren,0,0,0,0
SWE,Andreas Kramer,0,0,0,0
SWE,Andreas Palicka,0,0,0,0
SWE,Angelica Bengtsson,0,0,0,0
SWE,Anna Anvegard,1,0,1,0
SWE,Anna Bernholm,0,0,0,0
SWE,Anna Lagerquist,0,0,0,0
SWE,Anna Nordqvist,0,0,0,0
SWE,Anton Dahlberg,2,0,1,1
SWE,Anton Kaellberg,0,0,0,0
SWE,Anton Kallberg,1,0,1,0
SWE,Anton Lindskog,0,0,0,0
SWE,Antonia Ramel,0,0,0,0
SWE,Armand Duplantis,2,2,0,0
SWE,Axelina Johansson,0,0,0,0
SWE,Bjoern Seeliger,0,0,0,0
SWE,Caisa-marie Lindfors,0,0,0,0
SWE,Carin Stroemberg,0,0,0,0
SWE,Carin Stromberg,0,0,0,0
SWE,Carl Bengtstrom,0,0,0,0
SWE,Carolina Wikstrom,0,0,0,0
SWE,Caroline Andersson,0,0,0,0
SWE,Caroline Seger,1,0,1,0
SWE,Caroline Strenius,0,0,0,0
SWE,Cecilia Jonsson,0,0,0,0
SWE,Christina Kaellberg,0,0,0,0
SWE,Christina Kallberg,0,0,0,0
SWE,Christine Bjerendal,0,0,0,0
SWE,Daniel Pettersson,0,0,0,0
SWE,Daniel Stahl,1,1,0,0
SWE,David Ahman,1,1,0,0
SWE,David Rumbutis,0,0,0,0
SWE,Elias Persson,0,0,0,0
SWE,Elin Hansson,0,0,0,0
SWE,Emelie Fast,0,0,0,0
SWE,Emil Blomberg,0,0,0,0
SWE,Emil Jarudd,0,0,0,0
SWE,Emilia Nilsson,0,0,0,0
SWE,Emma Gullstrand,0,0,0,0
SWE,Emma Kullberg,1,0,1,0
SWE,Emma Lindqvist,0,0,0,0
SWE,Erik Erlandsson,0,0,0,0
SWE,Erik Holmer,0,0,0,0
SWE,Erik Persson,0,0,0,0
SWE,Erika Kinsey,0,0,0,0
SWE,Evelina Eriksson,0,0,0,0
SWE,Fanny Roos,0,0,0,0
SWE,Felix Burestedt,0,0,0,0
SWE,Felix Claar,0,0,0,0
SWE,Felix Moeller,0,0,0,0
SWE,Filippa Angeldal,1,0,1,0
SWE,Filippa Bergand,0,0,0,0
SWE,Fredric Pettersson,0,0,0,0
SWE,Fredrik Bergstrom,1,0,1,0
SWE,Frida Andersen,0,0,0,0
SWE,Fridolina Rolfo,1,0,1,0
SWE,Hampus Wanne,0,0,0,0
SWE,Hampus Winberg,0,0,0,0
SWE,Hanna Bennison,1,0,1,0
SWE,Hanna Glas,1,0,1,0
SWE,Hanna Jonsson,0,0,0,0
SWE,Hanna Rosvall,0,0,0,0
SWE,Hedvig Lindahl,1,0,1,0
SWE,Henrik Larsson,0,0,0,0
SWE,Henrik Norlander,0,0,0,0
SWE,Isak Eliasson,0,0,0,0
SWE,Isak Ohrstrom,0,0,0,0
SWE,Jakob Soderqvist,0,0,0,0
SWE,Jamina Roberts,0,0,0,0
SWE,Jennifer Falk,1,0,1,0
SWE,Jenny Carlson,0,0,0,0
SWE,Jenny Rissveds,1,0,0,1
SWE,Jesper Stalheim,0,0,0,0
SWE,Jessica Ryde,0,0,0,0
SWE,Jim Gottfridsson,0,0,0,0
SWE,Johanna Bundsen,0,0,0,0
SWE,Johanna Hjertberg,0,0,0,0
SWE,Johanna Lindborg,0,0,0,0
SWE,Johanna Westberg,0,0,0,0
SWE,Jonatan Hellvig,1,1,0,0
SWE,Jonathan Carlsbogaard,0,0,0,0
SWE,Jonathan Carlsbogard,0,0,0,0
SWE,Jonathan Edvardsson,0,0,0,0
SWE,Jonna Adlerteg,0,0,0,0
SWE,Jonna Andersson,1,0,1,0
SWE,Jonna Malmgren,0,0,0,0
SWE,Josefin Olsson,1,0,1,0
SWE,Julia Henriksson,0,0,0,0
SWE,Julia Roddar,1,0,1,0
SWE,Juliette Ramel,0,0,0,0
SWE,Kalle Berglund,0,0,0,0
SWE,Karl Wallinius,0,0,0,0
SWE,Katarina Johansson,0,0,0,0
SWE,Khaddi Sagnia,0,0,0,0
SWE,Kim Amb,0,0,0,0
SWE,Kosovare Asllani,1,0,1,0
SWE,Kristian Karlsson,1,0,1,0
SWE,Kristin Thorleifsdottir,0,0,0,0
SWE,Lina Hurtig,1,0,1,0
SWE,Linda Bergstroem,0,0,0,0
SWE,Linda Bergstrom,0,0,0,0
SWE,Linn Blohm,0,0,0,0
SWE,Linn Grant,0,0,0,0
SWE,Linn Hansson,0,0,0,0
SWE,Linnea Stensils,0,0,0,0
SWE,Louise Hansson,0,0,0,0
SWE,Louise Romeike,0,0,0,0
SWE,Lovisa Claesson,0,0,0,0
SWE,Lovisa Karlsson,1,0,0,1
SWE,Lucas Pellas,0,0,0,0
SWE,Ludvig Aberg,0,0,0,0
SWE,Ludwig Svennerstal,0,0,0,0
SWE,Lukas Sandell,0,0,0,0
SWE,Madelen Janogy,1,0,1,0
SWE,Madelene Sagstrom,0,0,0,0
SWE,Magdalena Eriksson,1,0,1,0
SWE,Magdalena Mattsson,0,0,0,0
SWE,Maja Askag,0,0,0,0
SWE,Maja Nilsson,0,0,0,0
SWE,Maja Stark,0,0,0,0
SWE,Malin Asai,0,0,0,0
SWE,Malin Baryard-johnsson,1,1,0,0
SWE,Marcus Madsen,0,0,0,0
SWE,Marcus Nyman,0,0,0,0
SWE,Marcus Svensson,0,0,0,0
SWE,Marlena Jawaid,0,0,0,0
SWE,Martin Nathell,0,0,0,0
SWE,Mathilda Lundstroem,0,0,0,0
SWE,Mathilda Lundstrom,0,0,0,0
SWE,Mattias Falck,0,0,0,0
SWE,Max Darj,0,0,0,0
SWE,Max Salminen,0,0,0,0
SWE,Melina Andersson,0,0,0,0
SWE,Melissa Petren,0,0,0,0
SWE,Meraf Bahta,0,0,0,0
SWE,Michaela Meijer,0,0,0,0
SWE,Michel Bjurberg,0,0,0,0
SWE,Michelle Coleman,0,0,0,0
SWE,Mikael Aggefors,0,0,0,0
SWE,Moa Wikberg,0,0,0,0
SWE,Nathalie Bjorn,1,0,1,0
SWE,Nathalie Hagman,0,0,0,0
SWE,Nebil Ibrahim,0,0,0,0
SWE,Niclas Ekberg,0,0,0,0
SWE,Nina Dano,0,0,0,0
SWE,Nina Koppang,0,0,0,0
SWE,Nora Lindahl,0,0,0,0
SWE,Olivia Bergstrom,0,0,0,0
SWE,Olivia Loefqvist,0,0,0,0
SWE,Olivia Schough,1,0,1,0
SWE,Oscar Bergendahl,0,0,0,0
SWE,Oskar Edlund,0,0,0,0
SWE,Oskar Rozenberg,0,0,0,0
SWE,Oskar Sunnefeldt,0,0,0,0
SWE,Patrik Kittel,0,0,0,0
SWE,Peder Fredricson,2,1,1,0
SWE,Perseus Karlstrom,0,0,0,0
SWE,Petter Menning,0,0,0,0
SWE,Ragnar Carlsson,0,0,0,0
SWE,Rebecca Netzler,1,0,1,0
SWE,Rebecca Peterson,0,0,0,0
SWE,Rebecka Blomqvist,1,0,1,0
SWE,Rickard Levin-andersson,0,0,0,0
SWE,Robin Hanson,0,0,0,0
SWE,Robin Pacek,0,0,0,0
SWE,Rolf-goran Bengtsson,1,1,0,0
SWE,Samuel Pihlstrom,0,0,0,0
SWE,Sara Algotsson,0,0,0,0
SWE,Sara Junevik,0,0,0,0
SWE,Sarah Lahti,0,0,0,0
SWE,Sarah Sjoestroem,3,2,1,0
SWE,Sebastian Karlsson,0,0,0,0
SWE,Simon Pettersson,1,0,1,0
SWE,Simon Sundstrom,0,0,0,0
SWE,Sofia Aastedt,0,0,0,0
SWE,Sofia Hvenfelt,0,0,0,0
SWE,Sofia Jakobsson,1,0,1,0
SWE,Sofia Sjoborg,0,0,0,0
SWE,Sophie Hansson,0,0,0,0
SWE,Stefan Nilsson,0,0,0,0
SWE,Stina Blackstenius,1,0,1,0
SWE,Stina Lawner,0,0,0,0
SWE,Suldan Hassan,0,0,0,0
SWE,Tara Babulfath,1,0,0,1
SWE,Thea Lofman,0,0,0,0
SWE,Therese Nilshagen,0,0,0,0
SWE,Therese Viklund,0,0,0,0
SWE,Thobias Montler,0,0,0,0
SWE,Tilda Mansson,0,0,0,0
SWE,Tobias Thulin,0,0,0,0
SWE,Tommy Macias,0,0,0,0
SWE,Truls Moregard,2,0,2,0
SWE,Tyra Axner,0,0,0,0
SWE,Vanessa Kamga,0,0,0,0
SWE,Victor Johansson,0,0,0,0
SWE,Victor Lindgren,1,0,1,0
SWE,Victoria Larsson,0,0,0,0
SWE,Vidar Johansson,0,0,0,0
SWE,Vilma Bobeck,1,0,1,0
SWE,Wictor Petersson,0,0,0,0
SWE,Zecira Musovic,1,0,1,0
SWE,von Henrik,1,1,0,0
SWE,von Maria,0,0,0,0
SWZ,Chadd Ng,0,0,0,0
SWZ,Hayley Hoy,0,0,0,0
SWZ,Robyn Young,0,0,0,0
SWZ,Sibusiso Matsenjwa,0,0,0,0
SWZ,Simanga Dlamini,0,0,0,0
SWZ,Thabiso Dlamini,0,0,0,0
SYR,Alisar Youssef,0,0,0,0
SYR,Amre Hamcho,0,0,0,0
SYR,Ayman Kelzi,0,0,0,0
SYR,Eddin Ghazal,0,0,0,0
SYR,Hasan Bayan,0,0,0,0
SYR,Hend Zaza,0,0,0,0
SYR,Lais Najjar,0,0,0,0
SYR,Man Asaad,1,0,0,1
SYR,Mohamad Maso,0,0,0,0
SYR,Omar Abbas,0,0,0,0
SYR,Saber Hamcho,0,0,0,0
TAN,Collins Saliboko,0,0,0,0
TAN,Failuna Matanga,0,0,0,0
TAN,Felix Simbu,0,0,0,0
TAN,Gerald Geay,0,0,0,0
TAN,Jackline Sakilu,0,0,0,0
TAN,Magdalena Shauri,0,0,0,0
TAN,Sophia Latiff,0,0,0,0
TAN,Thomas Mlugu,0,0,0,0
TGA,Amini Fonua,0,0,0,0
TGA,Feofaaki Epenisa,0,0,0,0
TGA,Lawrence Fotofili,0,0,0,0
TGA,Lopeti Uhi,0,0,0,0
TGA,Maleselo Fukofuka,0,0,0,0
TGA,Malia Day,0,0,0,0
TGA,Malia Paseka,0,0,0,0
TGA,Mechteld Manumua,0,0,0,0
TGA,Pita Taufatofua,0,0,0,0
THA,Apisit Jaiyoo,0,0,0,0
THA,Arinadtha Chavatanont,0,0,0,0
THA,Ariya Jutanugarn,0,0,0,0
THA,Atthaya Thitikul,0,0,0,0
THA,Baison Manikon,0,0,0,0
THA,Banlung Tubtimdang,0,0,0,0
THA,Benyapa Jantawan,0,0,0,0
THA,Bunjong Sinsiri,0,0,0,0
THA,Busanan Ongbamrungphan,0,0,0,0
THA,Chatchai-decha Butdee,0,0,0,0
THA,Chuthamat Raksat,0,0,0,0
THA,Chutikan Kitwanitsathian,0,0,0,0
THA,Dechapol Puavaranukroh,0,0,0,0
THA,Duangaksorn Chaidee,0,0,0,0
THA,Dulyawat Kaewsriyong,0,0,0,0
THA,Gunn Charoenkul,0,0,0,0
THA,Isaranuudom Phurihiranphat,0,0,0,0
THA,Isarapa Imprasertsuk,0,0,0,0
THA,Jai Angsuthasawit,0,0,0,0
THA,Janakabhorn Karunayadhaj,0,0,0,0
THA,Janjaem Suwannapheng,1,0,0,1
THA,Jazz Janewattananond,0,0,0,0
THA,Jenjira Srisa,0,0,0,0
THA,Jinnipa Sawettabut,0,0,0,0
THA,Jonathan Weston,0,0,0,0
THA,Jongkolphan Kititharakul,0,0,0,0
THA,Jutamas Jitpong,0,0,0,0
THA,Jutatip Maneephan,0,0,0,0
THA,Kachakorn Warasiha,0,0,0,0
THA,Kamolwan Chanyim,0,0,0,0
THA,Kamonlak Saencha,0,0,0,0
THA,Kantaphon Wangcharoen,0,0,0,0
THA,Kieran Tuntivate,0,0,0,0
THA,Kiradech Aphibarnrat,0,0,0,0
THA,Kittinupong Kedren,0,0,0,0
THA,Komet Sukprasert,0,0,0,0
THA,Korntawat Samran,0,0,0,0
THA,Kunlavut Vitidsarn,1,0,1,0
THA,Masayuki Terada,0,0,0,0
THA,Mikhail Romanyk,0,0,0,0
THA,Naphaswan Yangpaiboon,0,0,0,0
THA,Natthaphong Phonoppharat,0,0,0,0
THA,Navaphat Wongcharoen,0,0,0,0
THA,Nawamin Deenoi,0,0,0,0
THA,Orasa Thiangkathok,0,0,0,0
THA,Orawan Paranang,0,0,0,0
THA,Panipak Wongpattanakit,2,2,0,0
THA,Patty Tavatanakit,0,0,0,0
THA,Phachara Khongwatmai,0,0,0,0
THA,Phetdarin Somrat,0,0,0,0
THA,Phurit Yohuang,0,0,0,0
THA,Premanut Wattananusith,0,0,0,0
THA,Puripol Boonson,0,0,0,0
THA,Ramnarong Sawekwiharee,0,0,0,0
THA,Ratchanok Intanon,0,0,0,0
THA,Rawinda Prajongjai,0,0,0,0
THA,Sapsiree Taerattanachai,0,0,0,0
THA,Sasikarn Tongchan,0,0,0,0
THA,Savate Sresthaporn,0,0,0,0
THA,Siripon Kaewduang-ngam,0,0,0,0
THA,Siwakorn Wongpin,0,0,0,0
THA,Sophia Montgomery,0,0,0,0
THA,Subenrat Insaeng,0,0,0,0
THA,Sudaporn Seesondee,1,0,0,1
THA,Supak Jomkoh,0,0,0,0
THA,Supanida Katethong,0,0,0,0
THA,Surodchana Khambao,1,0,0,1
THA,Suthasini Sawettabut,0,0,0,0
THA,Sutiya Jiewchaloemmit,0,0,0,0
THA,Tanyaporn Prucksakorn,0,0,0,0
THA,Thanakhan Chaiyasombat,0,0,0,0
THA,Thananya Somnuek,0,0,0,0
THA,Theerapong Silachai,1,0,1,0
THA,Thitisan Panmot,0,0,0,0
THA,Thongphaphum Vongsukdee,0,0,0,0
THA,Vareeraya Sukasem,0,0,0,0
THA,Weerapat Pitakanonda,0,0,0,0
THA,Weeraphon Wichuma,1,0,1,0
THA,Weerapon Jongjoho,0,0,0,0
TJK,Akmal Murodov,0,0,0,0
TJK,Anastasiya Tyurina,0,0,0,0
TJK,Bakhodur Usmonov,0,0,0,0
TJK,Behruzi Khojazoda,0,0,0,0
TJK,Davlat Boltaev,1,0,0,1
TJK,Dzhakhongir Madzhidov,0,0,0,0
TJK,Ekaterina Bordachyova,0,0,0,0
TJK,Fakhriddin Madkamov,0,0,0,0
TJK,Favoris Muzrapov,0,0,0,0
TJK,Ildar Akhmadiev,0,0,0,0
TJK,Komronshokh Ustopiriyon,0,0,0,0
TJK,Mijgona Samadova,0,0,0,0
TJK,Munira Abdusalomova,0,0,0,0
TJK,Nurali Emomali,0,0,0,0
TJK,Olimjon Ishanov,0,0,0,0
TJK,Shabbos Negmatulloev,0,0,0,0
TJK,Siyovush Zukhurov,0,0,0,0
TJK,Somon Makhmadbekov,1,0,0,1
TJK,Temur Rakhimov,1,0,0,1
TJK,Viktor Rassadin,0,0,0,0
TKM,Aynura Primova,0,0,0,0
TKM,Darya Semyonova,0,0,0,0
TKM,Davranbek Hasanbayev,0,0,0,0
TKM,Gulbadam Babamuratova,0,0,0,0
TKM,Hojamuhammet Toychyyev,0,0,0,0
