NOC,Year,Bronze,Gold,No medal,Silver,Total_Medals,More_Than_3_Medals,check1,check2
SVK,1992,0,0,0,0,0,1,0,0
SVK,1996,1,1,95,1,3,1,0,0
SVK,2000,1,2,126,3,6,1,0,0
SVK,2004,5,3,74,2,10,1,0,0
SVK,2008,1,4,57,5,10,1,0,0
SVK,2012,4,0,60,1,5,1,0,0
SVK,2016,0,3,55,5,8,1,0,0
SVK,2020,4,1,49,2,7,1,0,0
SVK,2024,1,0,37,0,1,1,0,0
SWE,1896,0,0,5,0,0,1,0,0
SWE,1900,1,3,23,0,4,1,0,0
SWE,1904,0,0,0,0,0,1,0,0
SWE,1906,14,2,74,5,21,1,0,0
SWE,1908,18,48,192,18,84,1,0,0
SWE,1912,25,103,524,62,190,1,0,0
SWE,1920,64,52,250,38,154,1,0,0
SWE,1924,43,7,184,22,72,1,0,0
SWE,1928,22,7,102,8,37,1,0,0
SWE,1932,12,13,96,7,32,1,0,0
SWE,1936,17,7,196,11,35,1,0,0
SWE,1948,30,30,148,15,75,1,0,0
SWE,1952,23,23,285,24,70,1,0,0
SWE,1956,6,14,152,14,34,1,0,0
SWE,1960,3,2,251,2,7,1,0,0
SWE,1964,8,3,160,4,15,1,0,0
SWE,1968,1,4,177,4,9,1,0,0
SWE,1972,8,4,164,10,22,1,0,0
SWE,1976,0,9,153,1,10,1,0,0
SWE,1980,9,3,181,8,20,1,0,0
SWE,1984,13,3,220,18,34,1,0,0
SWE,1988,11,0,235,5,16,1,0,0
SWE,1992,7,1,217,27,35,1,0,0
SWE,1996,5,3,202,23,31,1,0,0
SWE,2000,8,4,166,20,32,1,0,0
SWE,2004,2,5,145,5,12,1,0,0
SWE,2008,2,0,162,5,7,1,0,0
SWE,2012,3,2,146,17,22,1,0,0
SWE,2016,3,2,158,23,28,1,0,0
SWE,2020,0,6,139,28,34,1,0,0
SWE,2024,4,5,157,7,16,1,0,0
SWZ,1896,0,0,0,0,0,0,0,1
SWZ,1900,0,0,0,0,0,0,0,1
SWZ,1904,0,0,0,0,0,0,0,1
SWZ,1906,0,0,0,0,0,0,0,1
SWZ,1908,0,0,0,0,0,0,0,1
SWZ,1912,0,0,0,0,0,0,0,1
SWZ,1920,0,0,0,0,0,0,0,1
SWZ,1924,0,0,0,0,0,0,0,1
SWZ,1928,0,0,0,0,0,0,0,1
SWZ,1932,0,0,0,0,0,0,0,1
SWZ,1936,0,0,0,0,0,0,0,1
SWZ,1948,0,0,0,0,0,0,0,1
SWZ,1952,0,0,0,0,0,0,0,1
SWZ,1956,0,0,0,0,0,0,0,1
SWZ,1960,0,0,0,0,0,0,0,1
SWZ,1964,0,0,0,0,0,0,0,1
SWZ,1968,0,0,0,0,0,0,0,1
SWZ,1972,0,0,4,0,0,0,0,1
SWZ,1976,0,0,0,0,0,0,0,1
SWZ,1980,0,0,0,0,0,0,0,1
SWZ,1984,0,0,11,0,0,0,0,1
SWZ,1988,0,0,15,0,0,0,0,1
SWZ,1992,0,0,10,0,0,0,0,1
SWZ,1996,0,0,6,0,0,0,0,1
SWZ,2000,0,0,6,0,0,0,0,1
SWZ,2004,0,0,3,0,0,0,0,1
SWZ,2008,0,0,4,0,0,0,0,1
SWZ,2012,0,0,3,0,0,0,0,1
SWZ,2016,0,0,2,0,0,0,0,1
SWZ,2020,0,0,4,0,0,0,0,1
SWZ,2024,0,0,3,0,0,0,0,1
SYR,1896,0,0,0,0,0,0,1,0
SYR,1900,0,0,0,0,0,0,1,0
SYR,1904,0,0,0,0,0,0,1,0
SYR,1906,0,0,0,0,0,0,1,0
SYR,1908,0,0,0,0,0,0,1,0
SYR,1912,0,0,0,0,0,0,1,0
SYR,1920,0,0,0,0,0,0,1,0
SYR,1924,0,0,0,0,0,0,1,0
SYR,1928,0,0,0,0,0,0,1,0
SYR,1932,0,0,0,0,0,0,1,0
SYR,1936,0,0,0,0,0,0,1,0
SYR,1948,0,0,1,0,0,0,1,0
SYR,1952,0,0,0,0,0,0,1,0
SYR,1956,0,0,0,0,0,0,1,0
SYR,1960,0,0,0,0,0,0,1,0
SYR,1964,0,0,0,0,0,0,1,0
SYR,1968,0,0,2,0,0,0,1,0
SYR,1972,0,0,5,0,0,0,1,0
SYR,1976,0,0,0,0,0,0,1,0
SYR,1980,0,0,71,0,0,0,1,0
SYR,1984,0,0,8,1,1,0,1,0
SYR,1988,0,0,13,0,0,0,1,0
SYR,1992,0,0,9,0,0,0,1,0
SYR,1996,0,1,7,0,1,0,1,0
SYR,2000,0,0,8,0,0,0,1,0
SYR,2004,1,0,5,0,1,0,1,0
SYR,2008,0,0,7,0,0,0,1,0
SYR,2012,0,0,10,0,0,0,1,0
SYR,2016,0,0,7,0,0,0,1,0
SYR,2020,1,0,5,0,1,0,1,0
SYR,2024,0,0,10,0,0,0,1,0
TAN,1896,0,0,0,0,0,0,1,0
TAN,1900,0,0,0,0,0,0,1,0
TAN,1904,0,0,0,0,0,0,1,0
TAN,1906,0,0,0,0,0,0,1,0
TAN,1908,0,0,0,0,0,0,1,0
TAN,1912,0,0,0,0,0,0,1,0
TAN,1920,0,0,0,0,0,0,1,0
TAN,1924,0,0,0,0,0,0,1,0
TAN,1928,0,0,0,0,0,0,1,0
TAN,1932,0,0,0,0,0,0,1,0
TAN,1936,0,0,0,0,0,0,1,0
TAN,1948,0,0,0,0,0,0,1,0
TAN,1952,0,0,0,0,0,0,1,0
TAN,1956,0,0,0,0,0,0,1,0
TAN,1960,0,0,0,0,0,0,1,0
TAN,1964,0,0,4,0,0,0,1,0
TAN,1968,0,0,5,0,0,0,1,0
TAN,1972,0,0,22,0,0,0,1,0
TAN,1976,0,0,0,0,0,0,1,0
TAN,1980,0,0,46,2,2,0,1,0
TAN,1984,0,0,21,0,0,0,1,0
TAN,1988,0,0,10,0,0,0,1,0
TAN,1992,0,0,9,0,0,0,1,0
TAN,1996,0,0,7,0,0,0,1,0
TAN,2000,0,0,4,0,0,0,1,0
TAN,2004,0,0,9,0,0,0,1,0
TAN,2008,0,0,9,0,0,0,1,0
TAN,2012,0,0,6,0,0,0,1,0
TAN,2016,0,0,7,0,0,0,1,0
TAN,2020,0,0,3,0,0,0,1,0
TAN,2024,0,0,7,0,0,0,1,0
TCH,1896,0,0,0,0,0,1,0,0
TCH,1900,0,0,0,0,0,1,0,0
TCH,1904,0,0,0,0,0,1,0,0
TCH,1906,0,0,0,0,0,1,0,0
TCH,1908,0,0,0,0,0,1,0,0
TCH,1912,0,0,0,0,0,1,0,0
TCH,1920,10,0,172,0,10,1,0,0
TCH,1924,5,1,232,4,10,1,0,0
TCH,1928,2,2,131,12,16,1,0,0
TCH,1932,2,1,38,3,6,1,0,0
TCH,1936,1,5,275,12,18,1,0,0
TCH,1948,3,14,133,3,20,1,0,0
TCH,1952,10,11,193,4,25,1,0,0
TCH,1956,1,1,154,5,7,1,0,0
TCH,1960,11,4,180,7,22,1,0,0
TCH,1964,12,5,133,37,54,1,0,0
TCH,1968,15,7,174,7,29,1,0,0
TCH,1972,6,2,245,21,29,1,0,0
TCH,1976,9,2,236,4,15,1,0,0
TCH,1980,16,17,266,18,51,1,0,0
TCH,1984,0,0,0,0,0,1,0,0
TCH,1988,3,3,216,4,10,1,0,0
TCH,1992,1,4,261,3,8,1,0,0
TCH,1996,0,0,0,0,0,1,0,0
TCH,2000,0,0,0,0,0,1,0,0
TCH,2004,0,0,0,0,0,1,0,0
TCH,2008,0,0,0,0,0,1,0,0
TCH,2012,0,0,0,0,0,1,0,0
TCH,2016,0,0,0,0,0,1,0,0
TCH,2020,0,0,0,0,0,1,0,0
TCH,2024,0,0,0,0,0,1,0,0
TGA,1896,0,0,0,0,0,0,1,0
TGA,1900,0,0,0,0,0,0,1,0
TGA,1904,0,0,0,0,0,0,1,0
TGA,1906,0,0,0,0,0,0,1,0
TGA,1908,0,0,0,0,0,0,1,0
TGA,1912,0,0,0,0,0,0,1,0
TGA,1920,0,0,0,0,0,0,1,0
TGA,1924,0,0,0,0,0,0,1,0
TGA,1928,0,0,0,0,0,0,1,0
TGA,1932,0,0,0,0,0,0,1,0
TGA,1936,0,0,0,0,0,0,1,0
TGA,1948,0,0,0,0,0,0,1,0
TGA,1952,0,0,0,0,0,0,1,0
TGA,1956,0,0,0,0,0,0,1,0
TGA,1960,0,0,0,0,0,0,1,0
TGA,1964,0,0,0,0,0,0,1,0
TGA,1968,0,0,0,0,0,0,1,0
TGA,1972,0,0,0,0,0,0,1,0
TGA,1976,0,0,0,0,0,0,1,0
TGA,1980,0,0,0,0,0,0,1,0
TGA,1984,0,0,7,0,0,0,1,0
TGA,1988,0,0,7,0,0,0,1,0
TGA,1992,0,0,5,0,0,0,1,0
TGA,1996,0,0,4,1,1,0,1,0
TGA,2000,0,0,3,0,0,0,1,0
TGA,2004,0,0,5,0,0,0,1,0
TGA,2008,0,0,3,0,0,0,1,0
TGA,2012,0,0,3,0,0,0,1,0
TGA,2016,0,0,7,0,0,0,1,0
TGA,2020,0,0,6,0,0,0,1,0
TGA,2024,0,0,4,0,0,0,1,0
THA,1896,0,0,0,0,0,1,0,0
THA,1900,0,0,0,0,0,1,0,0
THA,1904,0,0,0,0,0,1,0,0
THA,1906,0,0,0,0,0,1,0,0
THA,1908,0,0,0,0,0,1,0,0
THA,1912,0,0,0,0,0,1,0,0
THA,1920,0,0,0,0,0,1,0,0
THA,1924,0,0,0,0,0,1,0,0
THA,1928,0,0,0,0,0,1,0,0
THA,1932,0,0,0,0,0,1,0,0
THA,1936,0,0,0,0,0,1,0,0
THA,1948,0,0,0,0,0,1,0,0
THA,1952,0,0,15,0,0,1,0,0
THA,1956,0,0,40,0,0,1,0,0
THA,1960,0,0,24,0,0,1,0,0
THA,1964,0,0,67,0,0,1,0,0
THA,1968,0,0,46,0,0,1,0,0
THA,1972,0,0,37,0,0,1,0,0
THA,1976,1,0,61,0,1,1,0,0
THA,1980,0,0,0,0,0,1,0,0
THA,1984,0,0,39,1,1,1,0,0
THA,1988,1,0,14,0,1,1,0,0
THA,1992,1,0,63,0,1,1,0,0
THA,1996,1,1,56,0,2,1,0,0
THA,2000,2,1,65,0,3,1,0,0
THA,2004,4,3,43,1,8,1,0,0
THA,2008,0,2,49,2,4,1,0,0
THA,2012,1,0,40,2,3,1,0,0
THA,2016,2,2,52,2,6,1,0,0
THA,2020,1,1,46,0,2,1,0,0
THA,2024,2,1,52,3,6,1,0,0
TJK,1896,0,0,0,0,0,0,1,0
TJK,1900,0,0,0,0,0,0,1,0
TJK,1904,0,0,0,0,0,0,1,0
TJK,1906,0,0,0,0,0,0,1,0
TJK,1908,0,0,0,0,0,0,1,0
TJK,1912,0,0,0,0,0,0,1,0
TJK,1920,0,0,0,0,0,0,1,0
TJK,1924,0,0,0,0,0,0,1,0
TJK,1928,0,0,0,0,0,0,1,0
TJK,1932,0,0,0,0,0,0,1,0
TJK,1936,0,0,0,0,0,0,1,0
TJK,1948,0,0,0,0,0,0,1,0
TJK,1952,0,0,0,0,0,0,1,0
TJK,1956,0,0,0,0,0,0,1,0
TJK,1960,0,0,0,0,0,0,1,0
TJK,1964,0,0,0,0,0,0,1,0
TJK,1968,0,0,0,0,0,0,1,0
TJK,1972,0,0,0,0,0,0,1,0
TJK,1976,0,0,0,0,0,0,1,0
TJK,1980,0,0,0,0,0,0,1,0
TJK,1984,0,0,0,0,0,0,1,0
TJK,1988,0,0,0,0,0,0,1,0
TJK,1992,0,0,0,0,0,0,1,0
TJK,1996,0,0,8,0,0,0,1,0
TJK,2000,0,0,4,0,0,0,1,0
TJK,2004,0,0,9,0,0,0,1,0
TJK,2008,1,0,14,1,2,0,1,0
TJK,2012,1,0,15,0,1,0,1,0
TJK,2016,0,1,6,0,1,0,1,0
TJK,2020,0,0,10,0,0,0,1,0
TJK,2024,3,0,11,0,3,0,1,0
TKM,1896,0,0,0,0,0,0,1,0
TKM,1900,0,0,0,0,0,0,1,0
TKM,1904,0,0,0,0,0,0,1,0
TKM,1906,0,0,0,0,0,0,1,0
TKM,1908,0,0,0,0,0,0,1,0
TKM,1912,0,0,0,0,0,0,1,0
TKM,1920,0,0,0,0,0,0,1,0
TKM,1924,0,0,0,0,0,0,1,0
TKM,1928,0,0,0,0,0,0,1,0
TKM,1932,0,0,0,0,0,0,1,0
TKM,1936,0,0,0,0,0,0,1,0
TKM,1948,0,0,0,0,0,0,1,0
TKM,1952,0,0,0,0,0,0,1,0
TKM,1956,0,0,0,0,0,0,1,0
TKM,1960,0,0,0,0,0,0,1,0
TKM,1964,0,0,0,0,0,0,1,0
TKM,1968,0,0,0,0,0,0,1,0
TKM,1972,0,0,0,0,0,0,1,0
TKM,1976,0,0,0,0,0,0,1,0
TKM,1980,0,0,0,0,0,0,1,0
TKM,1984,0,0,0,0,0,0,1,0
TKM,1988,0,0,0,0,0,0,1,0
TKM,1992,0,0,0,0,0,0,1,0
TKM,1996,0,0,7,0,0,0,1,0
TKM,2000,0,0,8,0,0,0,1,0
TKM,2004,0,0,10,0,0,0,1,0
TKM,2008,0,0,10,0,0,0,1,0
TKM,2012,0,0,10,0,0,0,1,0
TKM,2016,0,0,9,0,0,0,1,0
TKM,2020,0,0,9,1,1,0,1,0
TKM,2024,0,0,6,0,0,0,1,0
TLS,1896,0,0,0,0,0,0,0,1
TLS,1900,0,0,0,0,0,0,0,1
TLS,1904,0,0,0,0,0,0,0,1
TLS,1906,0,0,0,0,0,0,0,1
TLS,1908,0,0,0,0,0,0,0,1
TLS,1912,0,0,0,0,0,0,0,1
TLS,1920,0,0,0,0,0,0,0,1
TLS,1924,0,0,0,0,0,0,0,1
TLS,1928,0,0,0,0,0,0,0,1
TLS,1932,0,0,0,0,0,0,0,1
TLS,1936,0,0,0,0,0,0,0,1
TLS,1948,0,0,0,0,0,0,0,1
TLS,1952,0,0,0,0,0,0,0,1
TLS,1956,0,0,0,0,0,0,0,1
TLS,1960,0,0,0,0,0,0,0,1
TLS,1964,0,0,0,0,0,0,0,1
TLS,1968,0,0,0,0,0,0,0,1
TLS,1972,0,0,0,0,0,0,0,1
TLS,1976,0,0,0,0,0,0,0,1
TLS,1980,0,0,0,0,0,0,0,1
TLS,1984,0,0,0,0,0,0,0,1
TLS,1988,0,0,0,0,0,0,0,1
TLS,1992,0,0,0,0,0,0,0,1
TLS,1996,0,0,0,0,0,0,0,1
TLS,2000,0,0,0,0,0,0,0,1
TLS,2004,0,0,2,0,0,0,0,1
TLS,2008,0,0,1,0,0,0,0,1
TLS,2012,0,0,2,0,0,0,0,1
TLS,2016,0,0,3,0,0,0,0,1
TLS,2020,0,0,3,0,0,0,0,1
TLS,2024,0,0,4,0,0,0,0,1
TOG,1896,0,0,0,0,0,0,1,0
TOG,1900,0,0,0,0,0,0,1,0
TOG,1904,0,0,0,0,0,0,1,0
TOG,1906,0,0,0,0,0,0,1,0
TOG,1908,0,0,0,0,0,0,1,0
TOG,1912,0,0,0,0,0,0,1,0
TOG,1920,0,0,0,0,0,0,1,0
TOG,1924,0,0,0,0,0,0,1,0
TOG,1928,0,0,0,0,0,0,1,0
TOG,1932,0,0,0,0,0,0,1,0
TOG,1936,0,0,0,0,0,0,1,0
TOG,1948,0,0,0,0,0,0,1,0
TOG,1952,0,0,0,0,0,0,1,0
TOG,1956,0,0,0,0,0,0,1,0
TOG,1960,0,0,0,0,0,0,1,0
TOG,1964,0,0,0,0,0,0,1,0
TOG,1968,0,0,0,0,0,0,1,0
TOG,1972,0,0,7,0,0,0,1,0
TOG,1976,0,0,0,0,0,0,1,0
TOG,1980,0,0,0,0,0,0,1,0
TOG,1984,0,0,6,0,0,0,1,0
TOG,1988,0,0,6,0,0,0,1,0
TOG,1992,0,0,9,0,0,0,1,0
TOG,1996,0,0,7,0,0,0,1,0
TOG,2000,0,0,3,0,0,0,1,0
TOG,2004,0,0,3,0,0,0,1,0
TOG,2008,1,0,3,0,1,0,1,0
TOG,2012,0,0,6,0,0,0,1,0
TOG,2016,0,0,5,0,0,0,1,0
TOG,2020,0,0,4,0,0,0,1,0
TOG,2024,0,0,5,0,0,0,1,0
TPE,1896,0,0,0,0,0,1,0,0
TPE,1900,0,0,0,0,0,1,0,0
TPE,1904,0,0,0,0,0,1,0,0
TPE,1906,0,0,0,0,0,1,0,0
TPE,1908,0,0,0,0,0,1,0,0
TPE,1912,0,0,0,0,0,1,0,0
TPE,1920,0,0,0,0,0,1,0,0
TPE,1924,0,0,0,0,0,1,0,0
TPE,1928,0,0,0,0,0,1,0,0
TPE,1932,0,0,0,0,0,1,0,0
TPE,1936,0,0,0,0,0,1,0,0
TPE,1948,0,0,0,0,0,1,0,0
TPE,1952,0,0,0,0,0,1,0,0
TPE,1956,0,0,23,0,0,1,0,0
TPE,1960,0,0,30,1,1,1,0,0
TPE,1964,0,0,96,0,0,1,0,0
TPE,1968,1,0,92,0,1,1,0,0
TPE,1972,0,0,44,0,0,1,0,0
TPE,1976,0,0,0,0,0,1,0,0
TPE,1980,0,0,0,0,0,1,0,0
TPE,1984,1,0,51,0,1,1,0,0
TPE,1988,0,0,123,0,0,1,0,0
TPE,1992,0,0,18,20,20,1,0,0
TPE,1996,0,0,106,1,1,1,0,0
TPE,2000,4,0,70,1,5,1,0,0
TPE,2004,3,2,95,4,9,1,0,0
TPE,2008,4,0,88,0,4,1,0,0
TPE,2012,1,0,53,1,2,1,0,0
TPE,2016,4,1,62,0,5,1,0,0
TPE,2020,7,3,101,6,16,1,0,0
TPE,2024,5,3,70,0,8,1,0,0
TTO,1896,0,0,0,0,0,1,0,0
TTO,1900,0,0,0,0,0,1,0,0
TTO,1904,0,0,0,0,0,1,0,0
TTO,1906,0,0,0,0,0,1,0,0
TTO,1908,0,0,0,0,0,1,0,0
TTO,1912,0,0,0,0,0,1,0,0
TTO,1920,0,0,0,0,0,1,0,0
TTO,1924,0,0,0,0,0,1,0,0
TTO,1928,0,0,0,0,0,1,0,0
TTO,1932,0,0,0,0,0,1,0,0
TTO,1936,0,0,0,0,0,1,0,0
TTO,1948,0,0,8,1,1,1,0,0
TTO,1952,2,0,0,0,2,1,0,0
TTO,1956,0,0,10,0,0,1,0,0
TTO,1960,0,0,0,0,0,1,0,0
TTO,1964,5,0,12,1,6,1,0,0
TTO,1968,0,0,25,0,0,1,0,0
TTO,1972,0,0,36,0,0,1,0,0
TTO,1976,0,1,19,0,1,1,0,0
TTO,1980,0,0,15,0,0,1,0,0
TTO,1984,0,0,23,0,0,1,0,0
TTO,1988,0,0,10,0,0,1,0,0
TTO,1992,0,0,13,0,0,1,0,0
TTO,1996,2,0,14,0,2,1,0,0
TTO,2000,1,0,27,1,2,1,0,0
TTO,2004,1,0,25,0,1,1,0,0
TTO,2008,0,5,29,1,6,1,0,0
TTO,2012,5,1,28,4,10,1,0,0
TTO,2016,1,0,42,0,1,1,0,0
TTO,2020,0,0,44,0,0,1,0,0
TTO,2024,0,0,23,0,0,1,0,0
TUN,1896,0,0,0,0,0,0,1,0
TUN,1900,0,0,0,0,0,0,1,0
TUN,1904,0,0,0,0,0,0,1,0
TUN,1906,0,0,0,0,0,0,1,0
TUN,1908,0,0,0,0,0,0,1,0
TUN,1912,0,0,0,0,0,0,1,0
TUN,1920,0,0,0,0,0,0,1,0
TUN,1924,0,0,0,0,0,0,1,0
TUN,1928,0,0,0,0,0,0,1,0
TUN,1932,0,0,0,0,0,0,1,0
TUN,1936,0,0,0,0,0,0,1,0
TUN,1948,0,0,0,0,0,0,1,0
TUN,1952,0,0,0,0,0,0,1,0
TUN,1956,0,0,0,0,0,0,1,0
TUN,1960,0,0,56,0,0,0,1,0
TUN,1964,1,0,10,1,2,0,1,0
TUN,1968,1,1,6,0,2,0,1,0
TUN,1972,0,0,36,1,1,0,1,0
TUN,1976,0,0,16,0,0,0,1,0
TUN,1980,0,0,0,0,0,0,1,0
TUN,1984,0,0,28,0,0,0,1,0
TUN,1988,0,0,45,0,0,0,1,0
TUN,1992,0,0,15,0,0,0,1,0
TUN,1996,1,0,51,0,1,0,1,0
TUN,2000,0,0,47,0,0,0,1,0
TUN,2004,0,0,64,0,0,0,1,0
TUN,2008,0,1,28,0,1,0,1,0
TUN,2012,1,1,84,1,3,0,1,0
TUN,2016,3,0,62,0,3,0,1,0
TUN,2020,0,1,71,1,2,0,1,0
TUN,2024,1,1,28,1,3,0,1,0
TUR,1896,0,0,0,0,0,1,0,0
TUR,1900,0,0,0,0,0,1,0,0
TUR,1904,0,0,0,0,0,1,0,0
TUR,1906,0,0,2,0,0,1,0,0
TUR,1908,0,0,0,0,0,1,0,0
TUR,1912,0,0,7,0,0,1,0,0
TUR,1920,0,0,0,0,0,1,0,0
TUR,1924,0,0,23,0,0,1,0,0
TUR,1928,0,0,40,0,0,1,0,0
TUR,1932,0,0,2,0,0,1,0,0
TUR,1936,1,1,60,0,2,1,0,0
TUR,1948,2,6,75,4,12,1,0,0
TUR,1952,1,2,55,0,3,1,0,0
TUR,1956,2,3,21,2,7,1,0,0
TUR,1960,0,7,49,2,9,1,0,0
TUR,1964,1,2,19,3,6,1,0,0
TUR,1968,0,2,28,0,2,1,0,0
TUR,1972,0,0,49,1,1,1,0,0
TUR,1976,0,0,28,0,0,1,0,0
TUR,1980,0,0,0,0,0,1,0,0
TUR,1984,3,0,59,0,3,1,0,0
TUR,1988,0,1,49,1,2,1,0,0
TUR,1992,2,2,48,2,6,1,0,0
TUR,1996,1,4,55,1,6,1,0,0
TUR,2000,2,3,62,0,5,1,0,0
TUR,2004,5,3,63,3,11,1,0,0
TUR,2008,3,1,64,3,7,1,0,0
TUR,2012,1,2,114,2,5,1,0,0
TUR,2016,4,1,111,3,8,1,0,0
TUR,2020,9,2,126,2,13,1,0,0
TUR,2024,7,0,154,4,11,1,0,0
TUV,1896,0,0,0,0,0,0,0,1
TUV,1900,0,0,0,0,0,0,0,1
TUV,1904,0,0,0,0,0,0,0,1
TUV,1906,0,0,0,0,0,0,0,1
TUV,1908,0,0,0,0,0,0,0,1
TUV,1912,0,0,0,0,0,0,0,1
TUV,1920,0,0,0,0,0,0,0,1
TUV,1924,0,0,0,0,0,0,0,1
TUV,1928,0,0,0,0,0,0,0,1
TUV,1932,0,0,0,0,0,0,0,1
TUV,1936,0,0,0,0,0,0,0,1
TUV,1948,0,0,0,0,0,0,0,1
TUV,1952,0,0,0,0,0,0,0,1
TUV,1956,0,0,0,0,0,0,0,1
TUV,1960,0,0,0,0,0,0,0,1
TUV,1964,0,0,0,0,0,0,0,1
TUV,1968,0,0,0,0,0,0,0,1
TUV,1972,0,0,0,0,0,0,0,1
TUV,1976,0,0,0,0,0,0,0,1
TUV,1980,0,0,0,0,0,0,0,1
TUV,1984,0,0,0,0,0,0,0,1
TUV,1988,0,0,0,0,0,0,0,1
TUV,1992,0,0,0,0,0,0,0,1
TUV,1996,0,0,0,0,0,0,0,1
TUV,2000,0,0,0,0,0,0,0,1
TUV,2004,0,0,0,0,0,0,0,1
TUV,2008,0,0,3,0,0,0,0,1
TUV,2012,0,0,3,0,0,0,0,1
TUV,2016,0,0,1,0,0,0,0,1
TUV,2020,0,0,2,0,0,0,0,1
TUV,2024,0,0,2,0,0,0,0,1
UAE,1896,0,0,0,0,0,0,1,0
UAE,1900,0,0,0,0,0,0,1,0
UAE,1904,0,0,0,0,0,0,1,0
UAE,1906,0,0,0,0,0,0,1,0
UAE,1908,0,0,0,0,0,0,1,0
UAE,1912,0,0,0,0,0,0,1,0
UAE,1920,0,0,0,0,0,0,1,0
UAE,1924,0,0,0,0,0,0,1,0
UAE,1928,0,0,0,0,0,0,1,0
UAE,1932,0,0,0,0,0,0,1,0
UAE,1936,0,0,0,0,0,0,1,0
UAE,1948,0,0,0,0,0,0,1,0
UAE,1952,0,0,0,0,0,0,1,0
UAE,1956,0,0,0,0,0,0,1,0
UAE,1960,0,0,0,0,0,0,1,0
UAE,1964,0,0,0,0,0,0,1,0
UAE,1968,0,0,0,0,0,0,1,0
UAE,1972,0,0,0,0,0,0,1,0
UAE,1976,0,0,0,0,0,0,1,0
UAE,1980,0,0,0,0,0,0,1,0
UAE,1984,0,0,11,0,0,0,1,0
UAE,1988,0,0,36,0,0,0,1,0
UAE,1992,0,0,36,0,0,0,1,0
UAE,1996,0,0,4,0,0,0,1,0
UAE,2000,0,0,5,0,0,0,1,0
UAE,2004,0,1,4,0,1,0,1,0
UAE,2008,0,0,9,0,0,0,1,0
UAE,2012,0,0,26,0,0,0,1,0
UAE,2016,1,0,11,0,1,0,1,0
UAE,2020,0,0,5,0,0,0,1,0
UAE,2024,0,0,16,0,0,0,1,0
UAR,1896,0,0,0,0,0,0,1,0
UAR,1900,0,0,0,0,0,0,1,0
UAR,1904,0,0,0,0,0,0,1,0
UAR,1906,0,0,0,0,0,0,1,0
UAR,1908,0,0,0,0,0,0,1,0
UAR,1912,0,0,0,0,0,0,1,0
UAR,1920,0,0,0,0,0,0,1,0
UAR,1924,0,0,0,0,0,0,1,0
UAR,1928,0,0,0,0,0,0,1,0
UAR,1932,0,0,0,0,0,0,1,0
UAR,1936,0,0,0,0,0,0,1,0
UAR,1948,0,0,0,0,0,0,1,0
UAR,1952,0,0,0,0,0,0,1,0
UAR,1956,0,0,0,0,0,0,1,0
UAR,1960,1,0,121,1,2,0,1,0
UAR,1964,0,0,0,0,0,0,1,0
UAR,1968,0,0,0,0,0,0,1,0
UAR,1972,0,0,0,0,0,0,1,0
UAR,1976,0,0,0,0,0,0,1,0
UAR,1980,0,0,0,0,0,0,1,0
UAR,1984,0,0,0,0,0,0,1,0
UAR,1988,0,0,0,0,0,0,1,0
UAR,1992,0,0,0,0,0,0,1,0
UAR,1996,0,0,0,0,0,0,1,0
UAR,2000,0,0,0,0,0,0,1,0
UAR,2004,0,0,0,0,0,0,1,0
UAR,2008,0,0,0,0,0,0,1,0
UAR,2012,0,0,0,0,0,0,1,0
UAR,2016,0,0,0,0,0,0,1,0
UAR,2020,0,0,0,0,0,0,1,0
UAR,2024,0,0,0,0,0,0,1,0
UGA,1896,0,0,0,0,0,1,0,0
UGA,1900,0,0,0,0,0,1,0,0
UGA,1904,0,0,0,0,0,1,0,0
UGA,1906,0,0,0,0,0,1,0,0
UGA,1908,0,0,0,0,0,1,0,0
UGA,1912,0,0,0,0,0,1,0,0
UGA,1920,0,0,0,0,0,1,0,0
UGA,1924,0,0,0,0,0,1,0,0
UGA,1928,0,0,0,0,0,1,0,0
UGA,1932,0,0,0,0,0,1,0,0
UGA,1936,0,0,0,0,0,1,0,0
UGA,1948,0,0,0,0,0,1,0,0
UGA,1952,0,0,0,0,0,1,0,0
UGA,1956,0,0,5,0,0,1,0,0
UGA,1960,0,0,16,0,0,1,0,0
UGA,1964,0,0,19,0,0,1,0,0
UGA,1968,1,0,12,1,2,1,0,0
UGA,1972,0,1,33,1,2,1,0,0
UGA,1976,0,0,0,0,0,1,0,0
UGA,1980,0,0,15,1,1,1,0,0
UGA,1984,0,0,30,0,0,1,0,0
UGA,1988,0,0,30,0,0,1,0,0
UGA,1992,0,0,9,0,0,1,0,0
UGA,1996,1,0,11,0,1,1,0,0
UGA,2000,0,0,13,0,0,1,0,0
UGA,2004,0,0,11,0,0,1,0,0
UGA,2008,0,0,11,0,0,1,0,0
UGA,2012,0,1,15,0,1,1,0,0
UGA,2016,0,0,23,0,0,1,0,0
UGA,2020,1,2,24,1,4,1,0,0
UGA,2024,0,1,25,1,2,1,0,0
UKR,1896,0,0,0,0,0,1,0,0
UKR,1900,0,0,0,0,0,1,0,0
UKR,1904,0,0,0,0,0,1,0,0
UKR,1906,0,0,0,0,0,1,0,0
UKR,1908,0,0,0,0,0,1,0,0
UKR,1912,0,0,0,0,0,1,0,0
UKR,1920,0,0,0,0,0,1,0,0
UKR,1924,0,0,0,0,0,1,0,0
