NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight,Score,Rank
TGA,Weightlifting,0,0,0,5,0,5,4256,0,0,0,0,0.001174812,0,0.023463274,4
THA,Archery,0,0,0,7,0,7,2846,0,0,0,0,0.002459592,0,0.005542386,20
THA,Athletics,0,0,0,163,0,163,43294,0,0,0,0,0.003764956,0,0.085832248,5
THA,Badminton,0,1,0,65,1,66,1816,0,0.015151515,0,0.015151515,0.036343612,11100,0.111584783,4
THA,Basketball,0,0,0,9,0,9,5111,0,0,0,0,0.001760908,0,0.005489716,21
THA,Boxing,4,4,8,79,16,95,6584,0.042105263,0.042105263,0.084210526,0.168421053,0.014428919,4444444488,0.636545857,3
THA,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0,0.002203991,25
THA,Canoeing,0,0,0,1,0,1,6171,0,0,0,0,0.000162048,0,0,28
THA,Cycling,0,0,0,50,0,50,10859,0,0,0,0,0.004604476,0,0.028663006,10
THA,Cycling BMX Racing,0,0,0,3,0,3,115,0,0,0,0,0.026086957,0,0.047124671,8
THA,Cycling Road,0,0,0,4,0,4,493,0,0,0,0,0.00811359,0,0.015015569,14
THA,Cycling Track,0,0,0,2,0,2,878,0,0,0,0,0.002277904,0,0.004051664,24
THA,Diving,0,0,0,6,0,6,3193,0,0,0,0,0.001879111,0,0.004336001,22
THA,Equestrian,0,0,0,7,0,7,835,0,0,0,0,0.008383234,0,0.015786285,13
THA,Equestrianism,0,0,0,2,0,2,6344,0,0,0,0,0.000315259,0,0.000644522,27
THA,Fencing,0,0,0,19,0,19,11558,0,0,0,0,0.001643883,0,0.010628955,17
THA,Football,0,0,0,28,0,28,7906,0,0,0,0,0.003541614,0,0.016560587,12
THA,Golf,0,0,0,12,0,12,487,0,0,0,0,0.024640657,0,0.045010166,9
THA,Judo,0,0,0,12,0,12,4876,0,0,0,0,0.002461034,0,0.007640275,19
THA,Modern Pentathlon,0,0,0,1,0,1,1821,0,0,0,0,0.000549149,0,0.000736052,26
THA,Rowing,0,0,0,8,0,8,11625,0,0,0,0,0.000688172,0,0.004133885,23
THA,Sailing,0,0,0,39,0,39,7266,0,0,0,0,0.005367465,0,0.023491707,11
THA,Shooting,0,0,0,131,0,131,12580,0,0,0,0,0.010413355,0,0.072096068,6
THA,Skateboarding,0,0,0,1,0,1,168,0,0,0,0,0.005952381,0,0.010905026,16
THA,Swimming,0,0,0,88,0,88,26416,0,0,0,0,0.003331314,0,0.048163614,7
THA,Table Tennis,0,0,0,14,0,14,2480,0,0,0,0,0.005645161,0,0.012690274,15
THA,Taekwondo,2,2,3,11,7,18,870,0.111111111,0.111111111,0.166666667,0.388888889,0.020689655,2222222233,0.648370667,2
THA,Tennis,0,0,0,13,0,13,3446,0,0,0,0,0.00377249,0,0.009655037,18
THA,Weightlifting,5,4,5,33,14,47,4256,0.106382979,0.085106383,0.106382979,0.29787234,0.011043233,5555544455,0.766044264,1
TJK,Archery,0,0,0,2,0,2,2846,0,0,0,0,0.000702741,0,0.006594622,7
TJK,Athletics,1,0,0,12,1,13,43294,0.076923077,0,0,0.076923077,0.000300273,1111100000,0.463774774,2
TJK,Boxing,0,0,2,14,2,16,6584,0,0,0.125,0.125,0.002430134,22,0.253564391,4
TJK,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,0,0.005615935,9
TJK,Judo,0,0,3,17,3,20,4876,0,0,0.15,0.15,0.004101723,33,0.315645912,3
TJK,Shooting,0,0,0,4,0,4,12580,0,0,0,0,0.000317965,0,0.005681451,8
TJK,Swimming,0,0,0,11,0,11,26416,0,0,0,0,0.000416414,0,0.018491501,6
TJK,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,0,0.042115453,5
TJK,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,0,0,10
TJK,Wrestling,0,1,0,11,1,12,7734,0,0.083333333,0,0.083333333,0.00155159,11100,0.464510799,1
TKM,Athletics,0,0,0,13,0,13,43294,0,0,0,0,0.000300273,0,0.017241658,5
TKM,Boxing,0,0,0,7,0,7,6584,0,0,0,0,0.001063183,0,0.01829303,3
TKM,Judo,0,0,0,13,0,13,4876,0,0,0,0,0.00266612,0,0.050718318,2
TKM,Shooting,0,0,0,5,0,5,12580,0,0,0,0,0.000397456,0,0.00556111,7
TKM,Swimming,0,0,0,13,0,13,26416,0,0,0,0,0.000492126,0,0.017870097,4
TKM,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0,0.011333602,6
TKM,Weightlifting,0,1,0,14,1,15,4256,0,0.066666667,0,0.066666667,0.003524436,11100,1,1
TKM,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0,0,8
TLS,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,0,0.430211521,2
TLS,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0,0,4
TLS,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,0,0.198308663,3
TLS,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0,0.60118526,1
TOG,Athletics,0,0,0,33,0,33,43294,0,0,0,0,0.00076223,0,0.109214707,2
TOG,Boxing,0,0,0,8,0,8,6584,0,0,0,0,0.001215067,0,0.029122806,3
TOG,Canoeing,0,0,1,2,1,3,6171,0,0,0.333333333,0.333333333,0.000486145,11,0.896715843,1
TOG,Cycling,0,0,0,5,0,5,10859,0,0,0,0,0.000460448,0,0.015314292,5
TOG,Judo,0,0,0,3,0,3,4876,0,0,0,0,0.000615258,0,0.009235238,7
TOG,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0,0.007552813,9
TOG,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,0,0.018663716,4
TOG,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0,0.008826962,8
TOG,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0,0.000875566,10
TOG,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,0,0.013564912,6
TPE,Archery,0,6,6,103,12,115,2846,0,0.052173913,0.052173913,0.104347826,0.04040759,66666,0.256492157,6
TPE,Artistic Gymnastics,0,1,1,36,2,38,2297,0,0.026315789,0.026315789,0.052631579,0.016543317,11111,0.069232312,12
TPE,Athletics,0,1,1,136,2,138,43294,0,0.007246377,0.007246377,0.014492754,0.003187509,11111,0.072352546,11
TPE,Badminton,4,1,0,40,5,45,1816,0.088888889,0.022222222,0,0.111111111,0.024779736,4444411100,0.417569341,3
TPE,Baseball,0,20,0,47,20,67,894,0,0.298507463,0,0.298507463,0.074944072,20202000,0.505623759,1
TPE,Basketball,0,0,0,11,0,11,5111,0,0,0,0,0.002152221,0,0.004967199,23
TPE,Boxing,1,0,3,27,4,31,6584,0.032258065,0,0.096774194,0.129032258,0.004708384,1111100033,0.197869662,7
TPE,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,0,0.034556148,17
TPE,Canoe Slalom,0,0,0,5,0,5,256,0,0,0,0,0.01953125,0,0.022530127,18
TPE,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0,0.001377098,30
TPE,Cycling,0,0,0,41,0,41,10859,0,0,0,0,0.00377567,0,0.017801912,19
TPE,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0,0.002209485,28
TPE,Diving,0,0,0,6,0,6,3193,0,0,0,0,0.001879111,0,0.002988875,25
TPE,Equestrian,0,0,0,1,0,1,835,0,0,0,0,0.001197605,0,0.001229345,31
TPE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,0,0,32
TPE,Fencing,0,0,0,10,0,10,11558,0,0,0,0,0.000865202,0,0.004028794,24
TPE,Football,0,0,0,13,0,13,7906,0,0,0,0,0.001644321,0,0.005532613,22
TPE,Golf,0,0,1,10,1,11,487,0,0,0.090909091,0.090909091,0.022587269,11,0.081454479,10
TPE,Gymnastics,0,0,0,92,0,92,26707,0,0,0,0,0.00344479,0,0.038729183,16
TPE,Judo,0,1,0,48,1,49,4876,0,0.020408163,0,0.020408163,0.010049221,11100,0.047041089,14
TPE,Karate,0,0,1,1,1,2,81,0,0,0.5,0.5,0.024691358,11,0.314411729,5
TPE,Modern Pentathlon,0,0,0,3,0,3,1821,0,0,0,0,0.001647446,0,0.001966676,29
TPE,Rowing,0,0,0,6,0,6,11625,0,0,0,0,0.000516129,0,0.002233773,27
TPE,Sailing,0,0,0,13,0,13,7266,0,0,0,0,0.001789155,0,0.005588706,21
TPE,Shooting,0,0,1,73,1,74,12580,0,0,0.013513514,0.013513514,0.005882353,11,0.045044821,15
TPE,Softball,0,0,0,45,0,45,478,0,0,0,0,0.094142259,0,0.102119327,9
TPE,Swimming,0,0,0,166,0,166,26416,0,0,0,0,0.00628407,0,0.068152412,13
TPE,Table Tennis,0,1,3,79,4,83,2480,0,0.012048193,0.036144578,0.048192771,0.033467742,11133,0.113053545,8
TPE,Taekwondo,2,1,6,14,9,23,870,0.086956522,0.043478261,0.260869565,0.391304348,0.026436782,2222211166,0.438253437,2
TPE,Tennis,0,0,0,26,0,26,3446,0,0,0,0,0.00754498,0,0.013870358,20
TPE,Weightlifting,2,2,7,59,11,70,4256,0.028571429,0.028571429,0.1,0.157142857,0.016447368,2222222277,0.321838051,4
TPE,Wrestling,0,0,0,7,0,7,7734,0,0,0,0,0.000905094,0,0.002774751,26
TTO,Athletics,7,7,14,267,28,295,43294,0.023728814,0.023728814,0.047457627,0.094915254,0.006813877,7.78E+11,0.666723023,1
TTO,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,0,0.002476481,12
TTO,Boxing,0,0,0,6,0,6,6584,0,0,0,0,0.0009113,0,0.005917238,9
TTO,Cycling,0,0,0,47,0,47,10859,0,0,0,0,0.004328207,0,0.040785878,5
TTO,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0,0.011505245,7
TTO,Cycling Track,0,0,0,8,0,8,878,0,0,0,0,0.009111617,0,0.052912654,3
TTO,Gymnastics,0,0,0,4,0,4,26707,0,0,0,0,0.000149773,0,0.002169999,13
TTO,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,0,0.001765018,14
TTO,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0,0.000737152,15
TTO,Sailing,0,0,0,8,0,8,7266,0,0,0,0,0.001101018,0,0.007723542,8
TTO,Shooting,0,0,0,8,0,8,12580,0,0,0,0,0.00063593,0,0.005870651,10
TTO,Swimming,0,0,1,40,1,41,26416,0,0,0.024390244,0.024390244,0.00155209,11,0.051663767,4
TTO,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0,0.004114738,11
TTO,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0,0.013161963,6
TTO,Weightlifting,0,1,2,5,3,8,4256,0,0.125,0.25,0.375,0.001879699,11122,0.40639425,2
TUN,Archery,0,0,0,5,0,5,2846,0,0,0,0,0.001756852,0,0.003300344,27
TUN,Athletics,1,3,1,75,5,80,43294,0.0125,0.0375,0.0125,0.0625,0.001847831,1111133311,0.455405209,3
TUN,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0,0.006681685,17
TUN,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0,0.004195877,24
TUN,Boxing,0,0,2,48,2,50,6584,0,0,0.04,0.04,0.007594168,22,0.196601449,5
TUN,Canoe Slalom,0,0,0,3,0,3,256,0,0,0,0,0.01171875,0,0.020015718,12
TUN,Canoe Sprint,0,0,0,6,0,6,756,0,0,0,0,0.007936508,0,0.013682479,15
TUN,Canoeing,0,0,0,8,0,8,6171,0,0,0,0,0.001296386,0,0.003992806,25
TUN,Cycling,0,0,0,10,0,10,10859,0,0,0,0,0.000920895,0,0.004728484,23
TUN,Fencing,0,1,1,38,2,40,11558,0,0.025,0.025,0.05,0.003460806,11111,0.227092717,4
TUN,Football,0,0,0,65,0,65,7906,0,0,0,0,0.008221604,0,0.034602458,10
TUN,Gymnastics,0,0,0,8,0,8,26707,0,0,0,0,0.000299547,0,0.003579857,26
TUN,Handball,0,0,0,72,0,72,4419,0,0,0,0,0.016293279,0,0.044394354,9
TUN,Judo,0,0,0,43,0,43,4876,0,0,0,0,0.008818704,0,0.025750149,11
TUN,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,0,0.019159116,13
TUN,"Marathon Swimming, Swimming",0,0,0,4,0,4,52,0,0,0,0,0.076923077,0,0.121130589,6
TUN,Modern Pentathlon,0,0,0,6,0,6,1821,0,0,0,0,0.003294893,0,0.005891431,19
TUN,Rowing,0,0,0,13,0,13,11625,0,0,0,0,0.00111828,0,0.0062914,18
TUN,Sailing,0,0,0,11,0,11,7266,0,0,0,0,0.0015139,0,0.005541042,20
TUN,Shooting,0,0,0,11,0,11,12580,0,0,0,0,0.000874404,0,0.005207449,21
TUN,Swimming,3,0,1,29,4,33,26416,0.090909091,0,0.03030303,0.121212121,0.001249243,3333300011,0.46532908,2
TUN,Table Tennis,0,0,0,19,0,19,2480,0,0,0,0,0.00766129,0,0.015820982,14
TUN,Taekwondo,1,1,2,9,4,13,870,0.076923077,0.076923077,0.153846154,0.307692308,0.014942529,1111111122,0.645343827,1
TUN,Tennis,0,0,0,8,0,8,3446,0,0,0,0,0.002321532,0,0.00506485,22
TUN,indoor.1,0,0,0,82,0,82,4003,0,0,0,0,0.020484637,0,0.052356401,8
TUN,Weightlifting,0,0,0,18,0,18,4256,0,0,0,0,0.004229323,0,0.011076115,16
TUN,Wrestling,0,0,1,41,1,42,7734,0,0,0.023809524,0.023809524,0.005430566,11,0.111234861,7
TUR,Archery,1,0,3,66,4,70,2846,0.014285714,0,0.042857143,0.057142857,0.024595924,1111100033,0.084782155,8
TUR,Art Competitions,0,0,0,3,0,3,3578,0,0,0,0,0.000838457,0,0.000930141,26
TUR,Artistic Gymnastics,0,0,1,63,1,64,2297,0,0,0.015625,0.015625,0.027862429,11,0.043994247,11
TUR,Athletics,1,2,3,262,6,268,43294,0.003731343,0.007462687,0.01119403,0.02238806,0.006190234,1111122233,0.110851954,6
TUR,Badminton,0,0,0,4,0,4,1816,0,0,0,0,0.002202643,0,0.00253769,23
TUR,Basketball,0,0,0,42,0,42,5111,0,0,0,0,0.00821757,0,0.016140731,15
TUR,Boxing,1,5,4,71,10,81,6584,0.012345679,0.061728395,0.049382716,0.12345679,0.012302552,1111155544,0.183580261,5
TUR,Canoeing,0,0,0,2,0,2,6171,0,0,0,0,0.000324097,0,0.000323138,28
TUR,Cycling,0,0,0,40,0,40,10859,0,0,0,0,0.00368358,0,0.013028563,18
TUR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0,0.007118259,20
TUR,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,0,0.000523242,27
TUR,Equestrianism,0,0,0,39,0,39,6344,0,0,0,0,0.006147541,0,0.013982688,17
TUR,Fencing,0,0,0,38,0,38,11558,0,0,0,0,0.003287766,0,0.012285481,19
TUR,Football,0,0,0,71,0,71,7906,0,0,0,0,0.008980521,0,0.024325541,13
TUR,Gymnastics,0,0,0,11,0,11,26707,0,0,0,0,0.000411877,0,0.003199464,22
TUR,Judo,1,0,1,53,2,55,4876,0.018181818,0,0.018181818,0.036363636,0.011279737,1111100011,0.05971116,10
TUR,Karate,0,1,3,3,4,7,81,0,0.142857143,0.428571429,0.571428571,0.086419753,11133,0.373419407,2
TUR,"Marathon Swimming, Swimming",0,0,0,5,0,5,52,0,0,0,0,0.096153846,0,0.106241249,7
TUR,Modern Pentathlon,0,0,0,4,0,4,1821,0,0,0,0,0.002196595,0,0.002530829,24
TUR,Rowing,0,0,0,5,0,5,11625,0,0,0,0,0.000430108,0,0.001292126,25
TUR,Sailing,0,0,0,60,0,60,7266,0,0,0,0,0.008257638,0,0.020913617,14
TUR,Shooting,0,2,0,54,2,56,12580,0,0.035714286,0,0.035714286,0.00445151,22200,0.075647312,9
TUR,Swimming,0,0,0,130,0,130,26416,0,0,0,0,0.00492126,0,0.040205038,12
TUR,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,0,0.003651675,21
TUR,Taekwondo,1,3,6,12,10,22,870,0.045454545,0.136363636,0.272727273,0.454545455,0.025287356,1111133366,0.352248567,3
TUR,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0,0,29
TUR,indoor.1,0,0,0,37,0,37,4003,0,0,0,0,0.009243068,0,0.015741058,16
TUR,Weightlifting,8,2,2,57,12,69,4256,0.115942029,0.028985507,0.028985507,0.173913043,0.016212406,8888822222,0.305700182,4
TUR,Wrestling,29,18,21,218,68,286,7734,0.101398601,0.062937063,0.073426573,0.237762238,0.036979571,2.93E+19,0.713618771,1
TUV,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,0,0.809539197,1
TUV,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0,0.190460803,2
UAE,Athletics,0,0,0,25,0,25,43294,0,0,0,0,0.000577447,0,0.036079812,5
UAE,Cycling,0,0,0,16,0,16,10859,0,0,0,0,0.001473432,0,0.025275127,7
UAE,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0,0.015930064,8
UAE,Equestrian,0,0,0,6,0,6,835,0,0,0,0,0.007185629,0,0.057439572,4
UAE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,0,0.000171076,11
UAE,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,0,0.03113618,6
UAE,Judo,0,0,1,12,1,13,4876,0,0,0.076923077,0.076923077,0.00266612,11,0.530297847,1
UAE,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0,0,12
UAE,Shooting,1,0,0,16,1,17,12580,0.058823529,0,0,0.058823529,0.001351351,1111100000,0.522351292,2
UAE,Swimming,0,0,0,64,0,64,26416,0,0,0,0,0.002422774,0,0.090877533,3
UAE,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0,0.008585099,9
UAE,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0,0.003226741,10
UAR,Athletics,0,0,0,2,0,2,43294,0,0,0,0,4.62E-05,0,0,12
UAR,Boxing,0,0,1,3,1,4,6584,0,0,0.25,0.25,0.000607533,11,0.527447052,1
UAR,Diving,0,0,0,4,0,4,3193,0,0,0,0,0.00125274,0,0.012060275,9
UAR,Equestrianism,0,0,0,6,0,6,6344,0,0,0,0,0.000945776,0,0.010691959,10
UAR,Fencing,0,0,0,9,0,9,11558,0,0,0,0,0.000778681,0,0.012948685,7
UAR,Football,0,0,0,17,0,17,7906,0,0,0,0,0.002150266,0,0.030349893,4
UAR,Gymnastics,0,0,0,48,0,48,26707,0,0,0,0,0.001797282,0,0.069215939,3
UAR,Rowing,0,0,0,9,0,9,11625,0,0,0,0,0.000774194,0,0.01292537,8
UAR,Shooting,0,0,0,3,0,3,12580,0,0,0,0,0.000238474,0,0.002442182,11
UAR,Water Polo,0,0,0,10,0,10,4418,0,0,0,0,0.002263468,0,0.02445519,5
UAR,Weightlifting,0,0,0,7,0,7,4256,0,0,0,0,0.001644737,0,0.017193874,6
UAR,Wrestling,0,1,0,3,1,4,7734,0,0.25,0,0.25,0.000517197,11100,0.527436828,2
UGA,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0,0.001544584,9
UGA,Athletics,5,2,2,179,9,188,43294,0.026595745,0.010638298,0.010638298,0.04787234,0.004342403,5555522222,0.755292682,1
UGA,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,0,0.008032114,8
UGA,Boxing,0,3,1,70,4,74,6584,0,0.040540541,0.013513514,0.054054054,0.011239368,33311,0.468677485,2
UGA,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0,0.001096563,10
UGA,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0,0.015781025,5
UGA,Hockey,0,0,0,17,0,17,6264,0,0,0,0,0.002713921,0,0.027416036,3
UGA,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0,0.001091559,11
UGA,Swimming,0,0,0,14,0,14,26416,0,0,0,0,0.000529982,0,0.014369916,6
UGA,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,0,0.023304199,4
UGA,Weightlifting,0,0,0,7,0,7,4256,0,0,0,0,0.001644737,0,0.014126765,7
UKR,Archery,1,3,4,68,8,76,2846,0.013157895,0.039473684,0.052631579,0.105263158,0.026704146,1111133344,0.144229222,18
UKR,Artistic Gymnastics,0,1,0,83,1,84,2297,0,0.011904762,0,0.011904762,0.036569438,11100,0.06443801,25
UKR,Artistic Swimming,0,0,10,2,10,12,257,0,0,0.833333333,0.833333333,0.046692607,1010,0.411905466,2
UKR,Athletics,3,3,19,442,25,467,43294,0.006423983,0.006423983,0.040685225,0.053533191,0.010786714,3.33E+11,0.338207293,8
UKR,Badminton,0,0,0,21,0,21,1816,0,0,0,0,0.011563877,0,0.01492007,33
UKR,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0,0.005883547,41
UKR,Boxing,5,4,7,35,16,51,6584,0.098039216,0.078431373,0.137254902,0.31372549,0.007746051,5555544477,0.38591724,5
UKR,Breaking,0,0,0,3,0,3,33,0,0,0,0,0.090909091,0,0.092302964,21
UKR,Canoe Slalom,0,0,0,5,0,5,256,0,0,0,0,0.01953125,0,0.019465244,29
UKR,Canoe Sprint,0,4,1,25,5,30,756,0,0.133333333,0.033333333,0.166666667,0.03968254,44411,0.191701201,16
UKR,Canoeing,3,2,7,51,12,63,6171,0.047619048,0.031746032,0.111111111,0.19047619,0.010209042,3333322277,0.241382015,12
UKR,Cycling,0,4,2,95,6,101,10859,0,0.03960396,0.01980198,0.059405941,0.009301041,44422,0.130592805,19
UKR,Cycling Mountain Bike,0,0,0,3,0,3,144,0,0,0,0,0.020833333,0,0.020805789,28
UKR,Cycling Road,0,0,0,5,0,5,493,0,0,0,0,0.010141988,0,0.009156695,37
UKR,Cycling Track,0,1,0,5,1,6,878,0,0.166666667,0,0.166666667,0.006833713,11100,0.188000962,17
UKR,Diving,0,0,4,77,4,81,3193,0,0,0.049382716,0.049382716,0.025367992,44,0.081394307,23
UKR,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0,0.000553711,43
UKR,Equestrianism,0,0,0,26,0,26,6344,0,0,0,0,0.004098361,0,0.013453749,34
UKR,Fencing,9,4,5,96,18,114,11558,0.078947368,0.035087719,0.043859649,0.157894737,0.009863298,9999944455,0.389372357,4
UKR,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,0,0.009069804,38
UKR,Gymnastics,5,8,10,313,23,336,26707,0.014880952,0.023809524,0.029761905,0.068452381,0.012580971,5.56E+11,0.338214685,7
UKR,Handball,0,0,15,0,15,15,4419,0,0,1,1,0.003394433,1515,0.465968341,1
UKR,Judo,0,1,3,52,4,56,4876,0,0.017857143,0.053571429,0.071428571,0.011484824,11133,0.074772484,24
UKR,Karate,0,1,1,1,2,3,81,0,0.333333333,0.333333333,0.666666667,0.037037037,11111,0.392022611,3
UKR,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,0,0.010129367,35
UKR,Modern Pentathlon,0,1,1,17,2,19,1821,0,0.052631579,0.052631579,0.105263158,0.010433828,11111,0.082662063,22
UKR,Rhythmic Gymnastics,1,0,4,42,5,47,848,0.021276596,0,0.085106383,0.106382979,0.055424528,1111100044,0.127393982,20
UKR,Rowing,4,4,4,77,12,89,11625,0.04494382,0.04494382,0.04494382,0.134831461,0.007655914,4444444444,0.252260844,11
UKR,Sailing,2,5,4,35,11,46,7266,0.043478261,0.108695652,0.086956522,0.239130435,0.006330856,2222255544,0.262470465,10
UKR,Shooting,4,3,4,110,11,121,12580,0.033057851,0.024793388,0.033057851,0.090909091,0.009618442,4444433344,0.222763292,14
UKR,Sport Climbing,0,0,0,2,0,2,108,0,0,0,0,0.018518519,0,0.018236006,30
UKR,Swimming,4,3,2,212,9,221,26416,0.018099548,0.013574661,0.009049774,0.040723982,0.008366142,4444433322,0.211438553,15
UKR,Synchronized Swimming,0,0,0,18,0,18,909,0,0,0,0,0.01980198,0,0.021597086,27
UKR,Table Tennis,0,0,0,16,0,16,2480,0,0,0,0,0.006451613,0,0.009296528,36
UKR,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,0,0.001712766,42
UKR,Tennis,0,0,1,35,1,36,3446,0,0,0.027777778,0.027777778,0.010446895,11,0.030519855,26
UKR,Trampoline Gymnastics,0,0,0,1,0,1,64,0,0,0,0,0.015625,0,0.015023714,32
UKR,Trampolining,1,1,0,7,2,9,152,0.111111111,0.111111111,0,0.222222222,0.059210526,1111111100,0.315928116,9
UKR,Triathlon,0,0,0,12,0,12,822,0,0,0,0,0.01459854,0,0.015063426,31
UKR,indoor.1,0,0,0,12,0,12,4003,0,0,0,0,0.002997752,0,0.005939845,40
UKR,Water Polo,0,0,0,13,0,13,4418,0,0,0,0,0.002942508,0,0.006459767,39
UKR,Weightlifting,3,2,3,44,8,52,4256,0.057692308,0.038461538,0.057692308,0.153846154,0.012218045,3333322233,0.229660059,13
UKR,Wrestling,4,9,9,86,22,108,7734,0.037037037,0.083333333,0.083333333,0.203703704,0.013964313,4444499999,0.346784559,6
UNK,Art Competitions,0,0,0,2,0,2,3578,0,0,0,0,0.000558971,0,0,1
URS,Archery,1,3,3,18,7,25,2846,0.04,0.12,0.12,0.28,0.008784259,1111133333,0.097951794,23
URS,Athletics,83,70,89,613,242,855,43294,0.097076023,0.081871345,0.104093567,0.283040936,0.019748695,8.38E+19,0.630047684,2
URS,Basketball,48,50,48,0,146,146,5111,0.328767123,0.342465753,0.328767123,1,0.028565838,4.85E+19,0.450672597,4
URS,Boxing,14,19,18,45,51,96,6584,0.145833333,0.197916667,0.1875,0.53125,0.014580802,1.41E+19,0.213173817,17
URS,Canoeing,54,21,12,54,87,141,6171,0.382978723,0.14893617,0.085106383,0.617021277,0.022848809,5.45E+19,0.284459377,14
URS,Cycling,29,8,16,98,53,151,10859,0.19205298,0.052980132,0.105960265,0.350993377,0.013905516,2.93E+16,0.179829949,18
URS,Diving,4,4,6,86,14,100,3193,0.04,0.04,0.06,0.14,0.031318509,4444444466,0.092880359,24
URS,Equestrianism,16,7,6,133,29,162,6344,0.098765432,0.043209877,0.037037037,0.179012346,0.025535939,1.62E+14,0.126894666,21
URS,Fencing,63,47,36,133,146,279,11558,0.225806452,0.168458781,0.129032258,0.523297491,0.024139124,6.36E+19,0.406652639,6
URS,Football,36,0,51,15,87,102,7906,0.352941176,0,0.5,0.852941176,0.012901594,3.64E+16,0.336314251,9
URS,Gymnastics,141,99,48,509,288,797,26707,0.176913425,0.124215809,0.060225847,0.361355082,0.029842363,1.41E+24,0.675059622,1
URS,Handball,55,14,15,15,84,99,4419,0.555555556,0.141414141,0.151515152,0.848484848,0.022403259,5.56E+19,0.308043998,10
URS,Hockey,0,0,32,15,32,47,6264,0,0,0.680851064,0.680851064,0.007503193,3232,0.288645845,13
URS,Judo,5,5,13,8,23,31,4876,0.161290323,0.161290323,0.419354839,0.741935484,0.00635767,5.56E+11,0.225079483,16
URS,Modern Pentathlon,13,9,5,27,27,54,1821,0.240740741,0.166666667,0.092592593,0.5,0.029654036,1.31E+14,0.168279269,20
URS,Rhythmic Gymnastics,1,0,1,0,2,2,848,0.5,0,0.5,1,0.002358491,1111100011,0.260106647,15
