Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
Kristoffer Brun,NOR,Rowing,1,0,3,0,1,4,2024,0.07993218,4857
Martin Helseth,NOR,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Seim Kavlie,NOR,Rowing,0,0,1,0,0,1,2024,0,22629
Stabe Helvig,NOR,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Thea Helseth,NOR,Rowing,0,0,1,0,0,1,2024,0,22629
Weierholt Strandli,NOR,Rowing,0,0,1,0,0,1,2024,0,22629
Endre Funnemark,NOR,Sailing,0,0,1,0,0,1,2024,0,22629
Fadler Martinsen,NOR,Sailing,0,0,1,0,0,1,2024,0,22629
Flem Hoest,NOR,Sailing,1,0,0,0,1,1,2024,0.079861291,6185
Helene Naess,NOR,Sailing,0,0,2,0,0,2,2024,0.001165157,11953
Hermann Tomasgaard,NOR,Sailing,1,0,1,0,1,2,2024,0.079870749,5334
Line Flem,NOR,Sailing,0,0,1,0,0,1,2024,0,22629
Marie Roenningen,NOR,Sailing,0,0,2,0,0,2,2024,0.001165157,11953
Mina Mobekk,NOR,Sailing,0,0,1,0,0,1,2024,0,22629
Steller Mortensen,NOR,Sailing,0,0,1,0,0,1,2024,0,22629
Erik Watndal,NOR,Shooting,0,0,3,0,0,3,2024,0.002327667,8721
Hegg Duestad,NOR,Shooting,0,0,6,0,0,6,2024,0.005799355,7170
Henrik Larsen,NOR,Shooting,0,0,3,0,0,3,2024,0.002327667,8721
Jenny Stene,NOR,Shooting,0,0,4,0,0,4,2024,0.003487533,7794
Jon-hermann Hegg,NOR,Shooting,0,0,6,0,0,6,2024,0.005799355,7170
Martin Halvorsen,NOR,Shooting,0,0,3,0,0,3,2024,0.002327667,8721
Synnoeve Berg,NOR,Shooting,0,0,2,0,0,2,2024,0.001165157,11953
Henrik Christiansen,NOR,Swimming,0,0,6,0,0,6,2024,0.005799355,7170
Ingeborg Loeyning,NOR,Swimming,0,0,2,0,0,2,2024,0.001165157,11953
Klippenberg Grindheim,NOR,Swimming,0,0,1,0,0,1,2024,0,22629
Nicholas Lia,NOR,Swimming,0,0,1,0,0,1,2024,0,22629
Tomoe Hvas,NOR,Swimming,0,0,3,0,0,3,2024,0.002327667,8721
Andre Ordemann,NOR,Taekwondo,0,0,2,0,0,2,2024,0.001165157,11953
Casper Ruud,NOR,Tennis,0,0,1,0,0,1,2024,0,22629
Bergsvik Thorn,NOR,Triathlon,0,0,1,0,0,1,2024,0,22629
Casper Stornes,NOR,Triathlon,0,0,1,0,0,1,2024,0,22629
Gustav Iden,NOR,Triathlon,0,0,1,0,0,1,2024,0,22629
Kristian Blummenfelt,NOR,Triathlon,0,1,1,0,1,2,2024,0.08062117,3590
Lotte Miller,NOR,Triathlon,0,0,2,0,0,2,2024,0.001165157,11953
Solveig Lovseth,NOR,Triathlon,0,0,1,0,0,1,2024,0,22629
Amena Koanda,NOR,Weightlifting,0,1,0,0,1,1,2024,0.080611276,4224
Jacob Bullen,NOR,Wrestling,1,0,0,0,1,1,2024,0.079861291,6185
Jonah Harris,NRU,Athletics,0,0,1,0,0,1,2024,0,22629
Winzar Kakiouea,NRU,Athletics,0,0,1,0,0,1,2024,0,22629
Genzel Abouke,NRU,Weightlifting,0,0,1,0,0,1,2024,0,22629
Georgia-rose Brown,NZL,Artistic Gymnastics,0,0,6,0,0,6,2024,0.005799355,7170
Mikhail Koudinov,NZL,Artistic Gymnastics,0,0,7,0,0,7,2024,0.006951319,7022
Eva Morris,NZL,Artistic Swimming,0,0,1,0,0,1,2024,0,22629
Nina Brown,NZL,Artistic Swimming,0,0,1,0,0,1,2024,0,22629
Camille Buscomb,NZL,Athletics,0,0,2,0,0,2,2024,0.001165157,11953
Camille French,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Connor Bell,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Ethan Olivier,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Geordie Beamish,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Hamish Kerr,NZL,Athletics,0,1,1,0,1,2,2024,0.08062117,3590
Imogen Ayris,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Jacko Gill,NZL,Athletics,0,0,2,0,0,2,2024,0.001165157,11953
James Preston,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Julia Ratcliffe,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Lauren Bruce,NZL,Athletics,0,0,2,0,0,2,2024,0.001165157,11953
Maddison-lee Wesche,NZL,Athletics,0,0,1,1,1,2,2024,0.08611725,1957
Maia Ramsden,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Malcolm Hicks,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
McCARTNEY Eliza,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
McTAGGART Olivia,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Nick Willis,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Quentin Rew,NZL,Athletics,0,0,4,0,0,4,2024,0.003487533,7794
Samuel Tanner,NZL,Athletics,0,0,2,0,0,2,2024,0.001165157,11953
Tom Walsh,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Tomas Walsh,NZL,Athletics,2,0,0,0,2,2,2024,0.15195446,723
Tori Peeters,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
Valerie Adams,NZL,Athletics,1,0,0,0,1,1,2024,0.079861291,6185
Zane Robertson,NZL,Athletics,0,0,2,0,0,2,2024,0.001165157,11953
Zoe Hobbs,NZL,Athletics,0,0,1,0,0,1,2024,0,22629
David Nyika,NZL,Boxing,1,0,0,0,1,1,2024,0.079861291,6185
Callum Gilbert,NZL,Canoe Slalom,0,0,1,0,0,1,2024,0,22629
Finn Butcher,NZL,Canoe Slalom,0,1,1,0,1,2,2024,0.08062117,3590
Luuka Jones,NZL,Canoe Slalom,0,0,4,0,0,4,2024,0.003487533,7794
Aimee Fisher,NZL,Canoe Sprint,0,0,2,0,0,2,2024,0.001165157,11953
Alicia Hoskin,NZL,Canoe Sprint,0,2,2,0,2,4,2024,0.157412419,464
Caitlin Regal,NZL,Canoe Sprint,0,1,2,0,1,3,2024,0.080645817,3389
Grant Clancy,NZL,Canoe Sprint,0,0,2,0,0,2,2024,0.001165157,11953
Kurtis Imrie,NZL,Canoe Sprint,0,0,3,0,0,3,2024,0.002327667,8721
Lisa Carrington,NZL,Canoe Sprint,0,6,1,0,6,7,2024,0.412470573,22
Lucy Matehaere,NZL,Canoe Sprint,0,0,1,0,0,1,2024,0,22629
Max Brown,NZL,Canoe Sprint,0,0,3,0,0,3,2024,0.002327667,8721
Olivia Brett,NZL,Canoe Sprint,0,1,0,0,1,1,2024,0.080611276,4224
Tara Vaughan,NZL,Canoe Sprint,0,1,0,0,1,1,2024,0.080611276,4224
Teneale Hatton,NZL,Canoe Sprint,0,0,2,0,0,2,2024,0.001165157,11953
Aimee Fisher,NZL,Canoeing,0,0,1,0,0,1,2024,0,22629
Lisa Carrington,NZL,Canoeing,1,2,1,0,3,4,2024,0.185563414,296
Luuka Jones,NZL,Canoeing,0,0,2,1,1,3,2024,0.086139666,1640
Teneale Hatton,NZL,Canoeing,0,0,1,0,0,1,2024,0,22629
Aaron Gate,NZL,Cycling,1,0,1,0,1,2,2024,0.079870749,5334
Ethan Mitchell,NZL,Cycling,0,0,1,1,1,2,2024,0.08611725,1957
George Bennett,NZL,Cycling,0,0,1,0,0,1,2024,0,22629
Jaime Nielsen,NZL,Cycling,0,0,2,0,0,2,2024,0.001165157,11953
Regan Gough,NZL,Cycling,0,0,1,0,0,1,2024,0,22629
Rushlee Buchanan,NZL,Cycling,0,0,1,0,0,1,2024,0,22629
Sam Webster,NZL,Cycling,0,0,2,1,1,3,2024,0.086139666,1640
Samuel Gaze,NZL,Cycling,0,0,1,0,0,1,2024,0,22629
Stephen Cox,NZL,Cycling,0,0,1,0,0,1,2024,0,22629
Leila Walker,NZL,Cycling BMX Racing,0,0,1,0,0,1,2024,0,22629
Michael Bias,NZL,Cycling BMX Racing,0,0,1,0,0,1,2024,0,22629
Rebecca Petch,NZL,Cycling BMX Racing,0,0,1,0,0,1,2024,0,22629
Rico Bearman,NZL,Cycling BMX Racing,0,0,1,0,0,1,2024,0,22629
Anton Cooper,NZL,Cycling Mountain Bike,0,0,1,0,0,1,2024,0,22629
Samara Maxwell,NZL,Cycling Mountain Bike,0,0,1,0,0,1,2024,0,22629
Samuel Gaze,NZL,Cycling Mountain Bike,0,0,1,0,0,1,2024,0,22629
Corbin Strong,NZL,Cycling Road,0,0,1,0,0,1,2024,0,22629
George Bennett,NZL,Cycling Road,0,0,2,0,0,2,2024,0.001165157,11953
Kim Cadzow,NZL,Cycling Road,0,0,2,0,0,2,2024,0.001165157,11953
Laurence Pithie,NZL,Cycling Road,0,0,2,0,0,2,2024,0.001165157,11953
Niamh Fisher,NZL,Cycling Road,0,0,1,0,0,1,2024,0,22629
Patrick Bevin,NZL,Cycling Road,0,0,2,0,0,2,2024,0.001165157,11953
Aaron Gate,NZL,Cycling Track,0,0,4,0,0,4,2024,0.003487533,7794
Ally Wollaston,NZL,Cycling Track,1,0,0,1,2,2,2024,0.122817166,1169
Bryony Botha,NZL,Cycling Track,0,0,3,1,1,4,2024,0.086175276,1513
Callum Saunders,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Campbell Stewart,NZL,Cycling Track,0,0,4,1,1,5,2024,0.086224064,1456
Corbin Strong,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Ellesse Andrews,NZL,Cycling Track,0,2,1,2,4,5,2024,0.245775489,122
Emily Shearman,NZL,Cycling Track,0,0,1,1,1,2,2024,0.08611725,1957
Ethan Mitchell,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
George Jackson,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Holly Edmondston,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Jaime Nielsen,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Jessie Hodges,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Jordan Kerby,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Keegan Hornblow,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Kirstie James,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Nicholas Kergozou,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Nicole Shields,NZL,Cycling Track,0,0,1,1,1,2,2024,0.08611725,1957
Olivia King,NZL,Cycling Track,0,0,0,1,1,1,2024,0.086108042,2712
Rebecca Petch,NZL,Cycling Track,0,0,1,1,1,2,2024,0.08611725,1957
Regan Gough,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Rushlee Buchanan,NZL,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Sam Dakin,NZL,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
Sam Webster,NZL,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
Samantha Donnelly,NZL,Cycling Track,0,0,0,1,1,1,2024,0.086108042,2712
Shaane Fulton,NZL,Cycling Track,0,0,1,1,1,2,2024,0.08611725,1957
Tom Sexton,NZL,Cycling Track,0,0,1,0,0,1,2024,0,22629
Anton Down-jenkins,NZL,Diving,0,0,1,0,0,1,2024,0,22629
Bruce Goodin,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Bundy Philpott,NZL,Equestrian,0,0,1,0,0,1,2024,0,22629
Caroline Powell,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Clarke Johnstone,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Daniel Meech,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Jesse Campbell,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Jonelle Price,NZL,Equestrian,0,0,4,0,0,4,2024,0.003487533,7794
Melissa Galloway,NZL,Equestrian,0,0,1,0,0,1,2024,0,22629
Tim Price,NZL,Equestrian,0,0,4,0,0,4,2024,0.003487533,7794
Tom Tarver-priebe,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Uma O'neill,NZL,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Bruce Goodin,NZL,Equestrianism,0,0,7,0,0,7,2024,0.006951319,7022
Caroline Powell,NZL,Equestrianism,1,0,3,0,1,4,2024,0.07993218,4857
Clarke Johnstone,NZL,Equestrianism,0,0,2,0,0,2,2024,0.001165157,11953
Daniel Meech,NZL,Equestrianism,0,0,3,0,0,3,2024,0.002327667,8721
Tim Price,NZL,Equestrianism,0,0,2,0,0,2,2024,0.001165157,11953
Abby Erceg,NZL,Football,0,0,4,0,0,4,2024,0.003487533,7794
Alex Paulsen,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Ali Riley,NZL,Football,0,0,1,0,0,1,2024,0,22629
Ally Green,NZL,Football,0,0,1,0,0,1,2024,0,22629
Anna Green,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Anna Leat,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Annalie Longo,NZL,Football,0,0,4,0,0,4,2024,0.003487533,7794
Ben Old,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Ben Waine,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Betsy Hassett,NZL,Football,0,0,3,0,0,3,2024,0.002327667,8721
C.j Bott,NZL,Football,0,0,1,0,0,1,2024,0,22629
Callan Elliot,NZL,Football,0,0,1,0,0,1,2024,0,22629
Chris Wood,NZL,Football,0,0,1,0,0,1,2024,0,22629
Cj Bott,NZL,Football,0,0,1,0,0,1,2024,0,22629
Claudia Bunge,NZL,Football,0,0,1,0,0,1,2024,0,22629
Clayton Lewis,NZL,Football,0,0,1,0,0,1,2024,0,22629
Daisy Cleverley,NZL,Football,0,0,1,0,0,1,2024,0,22629
Dane Ingham,NZL,Football,0,0,1,0,0,1,2024,0,22629
Elijah Just,NZL,Football,0,0,1,0,0,1,2024,0,22629
Elizabeth Anton,NZL,Football,0,0,1,0,0,1,2024,0,22629
Emma Rolston,NZL,Football,0,0,1,0,0,1,2024,0,22629
Erin Nayler,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Fin Conchie,NZL,Football,0,0,1,0,0,1,2024,0,22629
Finn Surman,NZL,Football,0,0,1,0,0,1,2024,0,22629
Gabi Rennie,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
George Stanger,NZL,Football,0,0,1,0,0,1,2024,0,22629
Gianni Stensness,NZL,Football,0,0,1,0,0,1,2024,0,22629
Grace Jale,NZL,Football,0,0,1,0,0,1,2024,0,22629
Hannah Wilkinson,NZL,Football,0,0,3,0,0,3,2024,0.002327667,8721
Indiah-paige Riley,NZL,Football,0,0,1,0,0,1,2024,0,22629
Jacqui Hand,NZL,Football,0,0,1,0,0,1,2024,0,22629
Jamie Searle,NZL,Football,0,0,1,0,0,1,2024,0,22629
Jay Herdman,NZL,Football,0,0,1,0,0,1,2024,0,22629
Jesse Randall,NZL,Football,0,0,1,0,0,1,2024,0,22629
Joe Bell,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Joe Champness,NZL,Football,0,0,1,0,0,1,2024,0,22629
Kate Taylor,NZL,Football,0,0,1,0,0,1,2024,0,22629
Katie Bowen,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Katie Kitching,NZL,Football,0,0,1,0,0,1,2024,0,22629
Kees Sims,NZL,Football,0,0,1,0,0,1,2024,0,22629
Lachlan Bayliss,NZL,Football,0,0,1,0,0,1,2024,0,22629
Liam Gillion,NZL,Football,0,0,1,0,0,1,2024,0,22629
Liberato Cacace,NZL,Football,0,0,1,0,0,1,2024,0,22629
Luis Toomey,NZL,Football,0,0,1,0,0,1,2024,0,22629
Lukas Kelly-heald,NZL,Football,0,0,1,0,0,1,2024,0,22629
Macey Fraser,NZL,Football,0,0,1,0,0,1,2024,0,22629
Mackenzie Barry,NZL,Football,0,0,1,0,0,1,2024,0,22629
Malia Steinmetz,NZL,Football,0,0,1,0,0,1,2024,0,22629
Marko Stamenic,NZL,Football,0,0,1,0,0,1,2024,0,22629
Matthew Garbett,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Matthew Sheridan,NZL,Football,0,0,1,0,0,1,2024,0,22629
McCOWATT Callum,NZL,Football,0,0,1,0,0,1,2024,0,22629
Meikayla Moore,NZL,Football,0,0,3,0,0,3,2024,0.002327667,8721
Michael Boxall,NZL,Football,0,0,3,0,0,3,2024,0.002327667,8721
Michael Woud,NZL,Football,0,0,1,0,0,1,2024,0,22629
Michaela Foster,NZL,Football,0,0,1,0,0,1,2024,0,22629
Michaela Robertson,NZL,Football,0,0,1,0,0,1,2024,0,22629
Milly Clegg,NZL,Football,0,0,1,0,0,1,2024,0,22629
Nando Pijnaker,NZL,Football,0,0,1,0,0,1,2024,0,22629
Olivia Chance,NZL,Football,0,0,1,0,0,1,2024,0,22629
Paige Satchell,NZL,Football,0,0,1,0,0,1,2024,0,22629
Rebecca Smith,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Rebekah Stott,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Ria Percival,NZL,Football,0,0,4,0,0,4,2024,0.003487533,7794
Sam Sutton,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Sarpreet Singh,NZL,Football,0,0,1,0,0,1,2024,0,22629
Tyler Bindon,NZL,Football,0,0,1,0,0,1,2024,0,22629
Victoria Esson,NZL,Football,0,0,2,0,0,2,2024,0.001165157,11953
Winston Reid,NZL,Football,0,0,1,0,0,1,2024,0,22629
Daniel Hillier,NZL,Golf,0,0,1,0,0,1,2024,0,22629
Lydia Ko,NZL,Golf,1,1,0,0,2,2,2024,0.120052988,1338
Ryan Fox,NZL,Golf,0,0,3,0,0,3,2024,0.002327667,8721
Mikhail Koudinov,NZL,Gymnastics,0,0,7,0,0,7,2024,0.006951319,7022
Blair Tarrant,NZL,Hockey,0,0,3,0,0,3,2024,0.002327667,8721
Charlie Morrison,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Dane Lett,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
David Brydon,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Dylan Thomas,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Ella Gunson,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Frances Davies,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
George Muir,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Grace O'hanlon,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Hayden Phillips,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Holly Pearson,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Hope Ralph,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Hugo Inglis,NZL,Hockey,0,0,4,0,0,4,2024,0.003487533,7794
Ian Kerr,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Isaac Houlbrooke,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Jake Smith,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Jared Panchia,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Joseph Morrison,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Julia King,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Kane Russell,NZL,Hockey,0,0,3,0,0,3,2024,0.002327667,8721
Katie Doar,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Kelsey Smith,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Leon Hayward,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Liz Thompson,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
McALEESE Shea,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Megan Hull,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Nic Woods,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Nick Ross,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Nick Wilson,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Olivia Merry,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Olivia Shannon,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Rose Keddell,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Sam Lane,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Samantha Charlton,NZL,Hockey,0,0,3,0,0,3,2024,0.002327667,8721
Scott Boyde,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Sean Findlay,NZL,Hockey,0,0,2,0,0,2,2024,0.001165157,11953
Simon Child,NZL,Hockey,0,0,4,0,0,4,2024,0.003487533,7794
Simon Yorston,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Stacey Michelsen,NZL,Hockey,0,0,3,0,0,3,2024,0.002327667,8721
Stephanie Dickins,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Stephen Jenness,NZL,Hockey,0,0,3,0,0,3,2024,0.002327667,8721
Steve Edwards,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Tarryn Davey,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Tessa Jopp,NZL,Hockey,0,0,1,0,0,1,2024,0,22629
Sydnee Andrews,NZL,Judo,0,0,1,0,0,1,2024,0,22629
de Moira,NZL,Judo,0,0,1,0,0,1,2024,0,22629
Andrea Anacan,NZL,Karate,0,0,1,0,0,1,2024,0,22629
Alana Sherman,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Beth Ross,NZL,Rowing,0,0,0,1,1,1,2024,0.086108042,2712
Brook Robertson,NZL,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Brooke Donoghue,NZL,Rowing,0,0,0,1,1,1,2024,0.086108042,2712
Brooke Francis,NZL,Rowing,0,1,0,0,1,1,2024,0.080611276,4224
Caleb Shepherd,NZL,Rowing,0,0,1,1,1,2,2024,0.08611725,1957
Christopher Harris,NZL,Rowing,0,0,3,0,0,3,2024,0.002327667,8721
Daniel Williamson,NZL,Rowing,0,1,1,0,1,2,2024,0.08062117,3590
Davina Waddy,NZL,Rowing,1,0,0,0,1,1,2024,0.079861291,6185
Ella Greenslade,NZL,Rowing,0,0,0,1,1,1,2024,0.086108042,2712
Emma Dyke,NZL,Rowing,0,0,1,1,1,2,2024,0.08611725,1957
Emma Twigg,NZL,Rowing,0,1,3,1,2,5,2024,0.125313893,772
Eve Macfarlane,NZL,Rowing,0,0,3,0,0,3,2024,0.002327667,8721
Georgia Nugent-o'leary,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Grace Prendergast,NZL,Rowing,0,1,1,1,2,3,2024,0.125251367,833
Hamish Bond,NZL,Rowing,0,3,1,0,3,4,2024,0.229674165,153
Hannah Osborne,NZL,Rowing,0,0,0,1,1,1,2024,0.086108042,2712
Jack Lopas,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Jackie Gowler,NZL,Rowing,1,0,0,1,2,2,2024,0.122817166,1169
Jackie Kiddle,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Jordan Parry,NZL,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Kate Haines,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Kelsey Bevan,NZL,Rowing,0,0,1,1,1,2,2024,0.08611725,1957
Kerri Gowler,NZL,Rowing,0,1,1,1,2,3,2024,0.125251367,833
Kerri Williams,NZL,Rowing,1,0,0,0,1,1,2024,0.079861291,6185
Logan Ullrich,NZL,Rowing,0,0,0,1,1,1,2024,0.086108042,2712
Lucy Spoors,NZL,Rowing,0,1,0,1,2,2,2024,0.125233651,941
Matt Macdonald,NZL,Rowing,0,1,0,1,2,2,2024,0.125233651,941
Michael Brake,NZL,Rowing,0,1,1,0,1,2,2024,0.08062117,3590
Olivia Loe,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Ollie Maclean,NZL,Rowing,0,0,0,1,1,1,2024,0.086108042,2712
Phillip Wilson,NZL,Rowing,0,1,0,0,1,1,2024,0.080611276,4224
Phoebe Spoors,NZL,Rowing,1,0,0,0,1,1,2024,0.079861291,6185
Robbie Manson,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Ruby Tew,NZL,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Sam Bosworth,NZL,Rowing,0,1,0,0,1,1,2024,0.080611276,4224
Shannon Cox,NZL,Rowing,0,0,1,0,0,1,2024,0,22629
Shaun Kirkham,NZL,Rowing,0,1,1,0,1,2,2024,0.08062117,3590
Stephen Jones,NZL,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Thomas Mackintosh,NZL,Rowing,0,1,1,0,1,2,2024,0.08062117,3590
Tom Murray,NZL,Rowing,0,1,0,1,2,2,2024,0.125233651,941
Alena Saili,NZL,Rugby Sevens,0,2,0,0,2,2,2024,0.15737653,556
Amanaki Nicole,NZL,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Andrew Knewstubb,NZL,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Brady Rush,NZL,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Dylan Collier,NZL,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Etene Nanai-seturo,NZL,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Gayle Broughton,NZL,Rugby Sevens,0,1,0,1,2,2,2024,0.125233651,941
Jazmin Felix-hotham,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Joe Webber,NZL,Rugby Sevens,0,0,2,1,1,3,2024,0.086139666,1640
Jorja Miller,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Kelly Brazier,NZL,Rugby Sevens,0,1,0,1,2,2,2024,0.125233651,941
Kurt Baker,NZL,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Leroy Carter,NZL,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Mahina Paul,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Manaia Nuku,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
McGARVEY-BLACK Ngarohi,NZL,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Michaela Blyde,NZL,Rugby Sevens,0,2,0,0,2,2,2024,0.15737653,556
Moses Leo,NZL,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Portia Woodman,NZL,Rugby Sevens,0,1,0,1,2,2,2024,0.125233651,941
Portia Woodman-wickliffe,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Regan Ware,NZL,Rugby Sevens,0,0,2,1,1,3,2024,0.086139666,1640
Risi Pouri-lane,NZL,Rugby Sevens,0,2,0,0,2,2,2024,0.15737653,556
Ruby Tui,NZL,Rugby Sevens,0,1,0,1,2,2,2024,0.125233651,941
Sarah Hirini,NZL,Rugby Sevens,0,2,0,0,2,2,2024,0.15737653,556
Scott Curry,NZL,Rugby Sevens,0,0,2,1,1,3,2024,0.086139666,1640
Shiray Kaka,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Sione Molia,NZL,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Stacey Fluhler,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Stacey Waaka,NZL,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
