NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight
TKM,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0
TLS,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,0
TLS,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0
TLS,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,0
TLS,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
TOG,Athletics,0,0,0,33,0,33,43294,0,0,0,0,0.00076223,0
TOG,Boxing,0,0,0,8,0,8,6584,0,0,0,0,0.001215067,0
TOG,Canoeing,0,0,1,2,1,3,6171,0,0,0.333333333,0.333333333,0.000486145,11
TOG,Cycling,0,0,0,5,0,5,10859,0,0,0,0,0.000460448,0
TOG,Judo,0,0,0,3,0,3,4876,0,0,0,0,0.000615258,0
TOG,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0
TOG,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,0
TOG,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0
TOG,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
TOG,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,0
TPE,Archery,0,6,6,103,12,115,2846,0,0.052173913,0.052173913,0.104347826,0.04040759,66666
TPE,Artistic Gymnastics,0,1,1,36,2,38,2297,0,0.026315789,0.026315789,0.052631579,0.016543317,11111
TPE,Athletics,0,1,1,136,2,138,43294,0,0.007246377,0.007246377,0.014492754,0.003187509,11111
TPE,Badminton,4,1,0,40,5,45,1816,0.088888889,0.022222222,0,0.111111111,0.024779736,4444411100
TPE,Baseball,0,20,0,47,20,67,894,0,0.298507463,0,0.298507463,0.074944072,20202000
TPE,Basketball,0,0,0,11,0,11,5111,0,0,0,0,0.002152221,0
TPE,Boxing,1,0,3,27,4,31,6584,0.032258065,0,0.096774194,0.129032258,0.004708384,1111100033
TPE,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,0
TPE,Canoe Slalom,0,0,0,5,0,5,256,0,0,0,0,0.01953125,0
TPE,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0
TPE,Cycling,0,0,0,41,0,41,10859,0,0,0,0,0.00377567,0
TPE,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
TPE,Diving,0,0,0,6,0,6,3193,0,0,0,0,0.001879111,0
TPE,Equestrian,0,0,0,1,0,1,835,0,0,0,0,0.001197605,0
TPE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,0
TPE,Fencing,0,0,0,10,0,10,11558,0,0,0,0,0.000865202,0
TPE,Football,0,0,0,13,0,13,7906,0,0,0,0,0.001644321,0
TPE,Golf,0,0,1,10,1,11,487,0,0,0.090909091,0.090909091,0.022587269,11
TPE,Gymnastics,0,0,0,92,0,92,26707,0,0,0,0,0.00344479,0
TPE,Judo,0,1,0,48,1,49,4876,0,0.020408163,0,0.020408163,0.010049221,11100
TPE,Karate,0,0,1,1,1,2,81,0,0,0.5,0.5,0.024691358,11
TPE,Modern Pentathlon,0,0,0,3,0,3,1821,0,0,0,0,0.001647446,0
TPE,Rowing,0,0,0,6,0,6,11625,0,0,0,0,0.000516129,0
TPE,Sailing,0,0,0,13,0,13,7266,0,0,0,0,0.001789155,0
TPE,Shooting,0,0,1,73,1,74,12580,0,0,0.013513514,0.013513514,0.005882353,11
TPE,Softball,0,0,0,45,0,45,478,0,0,0,0,0.094142259,0
TPE,Swimming,0,0,0,166,0,166,26416,0,0,0,0,0.00628407,0
TPE,Table Tennis,0,1,3,79,4,83,2480,0,0.012048193,0.036144578,0.048192771,0.033467742,11133
TPE,Taekwondo,2,1,6,14,9,23,870,0.086956522,0.043478261,0.260869565,0.391304348,0.026436782,2222211166
TPE,Tennis,0,0,0,26,0,26,3446,0,0,0,0,0.00754498,0
TPE,Weightlifting,2,2,7,59,11,70,4256,0.028571429,0.028571429,0.1,0.157142857,0.016447368,2222222277
TPE,Wrestling,0,0,0,7,0,7,7734,0,0,0,0,0.000905094,0
TTO,Athletics,7,7,14,267,28,295,43294,0.023728814,0.023728814,0.047457627,0.094915254,0.006813877,7.77778E+11
TTO,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,0
TTO,Boxing,0,0,0,6,0,6,6584,0,0,0,0,0.0009113,0
TTO,Cycling,0,0,0,47,0,47,10859,0,0,0,0,0.004328207,0
TTO,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
TTO,Cycling Track,0,0,0,8,0,8,878,0,0,0,0,0.009111617,0
TTO,Gymnastics,0,0,0,4,0,4,26707,0,0,0,0,0.000149773,0
TTO,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,0
TTO,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0
TTO,Sailing,0,0,0,8,0,8,7266,0,0,0,0,0.001101018,0
TTO,Shooting,0,0,0,8,0,8,12580,0,0,0,0,0.00063593,0
TTO,Swimming,0,0,1,40,1,41,26416,0,0,0.024390244,0.024390244,0.00155209,11
TTO,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0
TTO,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0
TTO,Weightlifting,0,1,2,5,3,8,4256,0,0.125,0.25,0.375,0.001879699,11122
TUN,Archery,0,0,0,5,0,5,2846,0,0,0,0,0.001756852,0
TUN,Athletics,1,3,1,75,5,80,43294,0.0125,0.0375,0.0125,0.0625,0.001847831,1111133311
TUN,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0
TUN,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0
TUN,Boxing,0,0,2,48,2,50,6584,0,0,0.04,0.04,0.007594168,22
TUN,Canoe Slalom,0,0,0,3,0,3,256,0,0,0,0,0.01171875,0
TUN,Canoe Sprint,0,0,0,6,0,6,756,0,0,0,0,0.007936508,0
TUN,Canoeing,0,0,0,8,0,8,6171,0,0,0,0,0.001296386,0
TUN,Cycling,0,0,0,10,0,10,10859,0,0,0,0,0.000920895,0
TUN,Fencing,0,1,1,38,2,40,11558,0,0.025,0.025,0.05,0.003460806,11111
TUN,Football,0,0,0,65,0,65,7906,0,0,0,0,0.008221604,0
TUN,Gymnastics,0,0,0,8,0,8,26707,0,0,0,0,0.000299547,0
TUN,Handball,0,0,0,72,0,72,4419,0,0,0,0,0.016293279,0
TUN,Judo,0,0,0,43,0,43,4876,0,0,0,0,0.008818704,0
TUN,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,0
TUN,"Marathon Swimming, Swimming",0,0,0,4,0,4,52,0,0,0,0,0.076923077,0
TUN,Modern Pentathlon,0,0,0,6,0,6,1821,0,0,0,0,0.003294893,0
TUN,Rowing,0,0,0,13,0,13,11625,0,0,0,0,0.00111828,0
TUN,Sailing,0,0,0,11,0,11,7266,0,0,0,0,0.0015139,0
TUN,Shooting,0,0,0,11,0,11,12580,0,0,0,0,0.000874404,0
TUN,Swimming,3,0,1,29,4,33,26416,0.090909091,0,0.03030303,0.121212121,0.001249243,3333300011
TUN,Table Tennis,0,0,0,19,0,19,2480,0,0,0,0,0.00766129,0
TUN,Taekwondo,1,1,2,9,4,13,870,0.076923077,0.076923077,0.153846154,0.307692308,0.014942529,1111111122
TUN,Tennis,0,0,0,8,0,8,3446,0,0,0,0,0.002321532,0
TUN,Volleyball,0,0,0,82,0,82,4003,0,0,0,0,0.020484637,0
TUN,Weightlifting,0,0,0,18,0,18,4256,0,0,0,0,0.004229323,0
TUN,Wrestling,0,0,1,41,1,42,7734,0,0,0.023809524,0.023809524,0.005430566,11
TUR,Archery,1,0,3,66,4,70,2846,0.014285714,0,0.042857143,0.057142857,0.024595924,1111100033
TUR,Art Competitions,0,0,0,3,0,3,3578,0,0,0,0,0.000838457,0
TUR,Artistic Gymnastics,0,0,1,63,1,64,2297,0,0,0.015625,0.015625,0.027862429,11
TUR,Athletics,1,2,3,262,6,268,43294,0.003731343,0.007462687,0.01119403,0.02238806,0.006190234,1111122233
TUR,Badminton,0,0,0,4,0,4,1816,0,0,0,0,0.002202643,0
TUR,Basketball,0,0,0,42,0,42,5111,0,0,0,0,0.00821757,0
TUR,Boxing,1,5,4,71,10,81,6584,0.012345679,0.061728395,0.049382716,0.12345679,0.012302552,1111155544
TUR,Canoeing,0,0,0,2,0,2,6171,0,0,0,0,0.000324097,0
TUR,Cycling,0,0,0,40,0,40,10859,0,0,0,0,0.00368358,0
TUR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0
TUR,Diving,0,0,0,2,0,2,3193,0,0,0,0,0.00062637,0
TUR,Equestrianism,0,0,0,39,0,39,6344,0,0,0,0,0.006147541,0
TUR,Fencing,0,0,0,38,0,38,11558,0,0,0,0,0.003287766,0
TUR,Football,0,0,0,71,0,71,7906,0,0,0,0,0.008980521,0
TUR,Gymnastics,0,0,0,11,0,11,26707,0,0,0,0,0.000411877,0
TUR,Judo,1,0,1,53,2,55,4876,0.018181818,0,0.018181818,0.036363636,0.011279737,1111100011
TUR,Karate,0,1,3,3,4,7,81,0,0.142857143,0.428571429,0.571428571,0.086419753,11133
TUR,"Marathon Swimming, Swimming",0,0,0,5,0,5,52,0,0,0,0,0.096153846,0
TUR,Modern Pentathlon,0,0,0,4,0,4,1821,0,0,0,0,0.002196595,0
TUR,Rowing,0,0,0,5,0,5,11625,0,0,0,0,0.000430108,0
TUR,Sailing,0,0,0,60,0,60,7266,0,0,0,0,0.008257638,0
TUR,Shooting,0,2,0,54,2,56,12580,0,0.035714286,0,0.035714286,0.00445151,22200
TUR,Swimming,0,0,0,130,0,130,26416,0,0,0,0,0.00492126,0
TUR,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,0
TUR,Taekwondo,1,3,6,12,10,22,870,0.045454545,0.136363636,0.272727273,0.454545455,0.025287356,1111133366
TUR,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
TUR,Volleyball,0,0,0,37,0,37,4003,0,0,0,0,0.009243068,0
TUR,Weightlifting,8,2,2,57,12,69,4256,0.115942029,0.028985507,0.028985507,0.173913043,0.016212406,8888822222
TUR,Wrestling,29,18,21,218,68,286,7734,0.101398601,0.062937063,0.073426573,0.237762238,0.036979571,2.92929E+19
TUV,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,0
TUV,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0
UAE,Athletics,0,0,0,25,0,25,43294,0,0,0,0,0.000577447,0
UAE,Cycling,0,0,0,16,0,16,10859,0,0,0,0,0.001473432,0
UAE,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
UAE,Equestrian,0,0,0,6,0,6,835,0,0,0,0,0.007185629,0
UAE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,0
UAE,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,0
UAE,Judo,0,0,1,12,1,13,4876,0,0,0.076923077,0.076923077,0.00266612,11
UAE,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0
UAE,Shooting,1,0,0,16,1,17,12580,0.058823529,0,0,0.058823529,0.001351351,1111100000
UAE,Swimming,0,0,0,64,0,64,26416,0,0,0,0,0.002422774,0
UAE,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
UAE,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0
UAR,Athletics,0,0,0,2,0,2,43294,0,0,0,0,4.62E-05,0
UAR,Boxing,0,0,1,3,1,4,6584,0,0,0.25,0.25,0.000607533,11
UAR,Diving,0,0,0,4,0,4,3193,0,0,0,0,0.00125274,0
UAR,Equestrianism,0,0,0,6,0,6,6344,0,0,0,0,0.000945776,0
UAR,Fencing,0,0,0,9,0,9,11558,0,0,0,0,0.000778681,0
UAR,Football,0,0,0,17,0,17,7906,0,0,0,0,0.002150266,0
UAR,Gymnastics,0,0,0,48,0,48,26707,0,0,0,0,0.001797282,0
UAR,Rowing,0,0,0,9,0,9,11625,0,0,0,0,0.000774194,0
UAR,Shooting,0,0,0,3,0,3,12580,0,0,0,0,0.000238474,0
UAR,Water Polo,0,0,0,10,0,10,4418,0,0,0,0,0.002263468,0
UAR,Weightlifting,0,0,0,7,0,7,4256,0,0,0,0,0.001644737,0
UAR,Wrestling,0,1,0,3,1,4,7734,0,0.25,0,0.25,0.000517197,11100
UGA,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0
UGA,Athletics,5,2,2,179,9,188,43294,0.026595745,0.010638298,0.010638298,0.04787234,0.004342403,5555522222
UGA,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,0
UGA,Boxing,0,3,1,70,4,74,6584,0,0.040540541,0.013513514,0.054054054,0.011239368,33311
UGA,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0
UGA,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
UGA,Hockey,0,0,0,17,0,17,6264,0,0,0,0,0.002713921,0
UGA,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0
UGA,Swimming,0,0,0,14,0,14,26416,0,0,0,0,0.000529982,0
UGA,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,0
UGA,Weightlifting,0,0,0,7,0,7,4256,0,0,0,0,0.001644737,0
UKR,Archery,1,3,4,68,8,76,2846,0.013157895,0.039473684,0.052631579,0.105263158,0.026704146,1111133344
UKR,Artistic Gymnastics,0,1,0,83,1,84,2297,0,0.011904762,0,0.011904762,0.036569438,11100
UKR,Artistic Swimming,0,0,10,2,10,12,257,0,0,0.833333333,0.833333333,0.046692607,1010
UKR,Athletics,3,3,19,442,25,467,43294,0.006423983,0.006423983,0.040685225,0.053533191,0.010786714,3.33333E+11
UKR,Badminton,0,0,0,21,0,21,1816,0,0,0,0,0.011563877,0
UKR,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0
UKR,Boxing,5,4,7,35,16,51,6584,0.098039216,0.078431373,0.137254902,0.31372549,0.007746051,5555544477
UKR,Breaking,0,0,0,3,0,3,33,0,0,0,0,0.090909091,0
UKR,Canoe Slalom,0,0,0,5,0,5,256,0,0,0,0,0.01953125,0
UKR,Canoe Sprint,0,4,1,25,5,30,756,0,0.133333333,0.033333333,0.166666667,0.03968254,44411
UKR,Canoeing,3,2,7,51,12,63,6171,0.047619048,0.031746032,0.111111111,0.19047619,0.010209042,3333322277
UKR,Cycling,0,4,2,95,6,101,10859,0,0.03960396,0.01980198,0.059405941,0.009301041,44422
UKR,Cycling Mountain Bike,0,0,0,3,0,3,144,0,0,0,0,0.020833333,0
UKR,Cycling Road,0,0,0,5,0,5,493,0,0,0,0,0.010141988,0
UKR,Cycling Track,0,1,0,5,1,6,878,0,0.166666667,0,0.166666667,0.006833713,11100
UKR,Diving,0,0,4,77,4,81,3193,0,0,0.049382716,0.049382716,0.025367992,44
UKR,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0
UKR,Equestrianism,0,0,0,26,0,26,6344,0,0,0,0,0.004098361,0
UKR,Fencing,9,4,5,96,18,114,11558,0.078947368,0.035087719,0.043859649,0.157894737,0.009863298,9999944455
UKR,Football,0,0,0,18,0,18,7906,0,0,0,0,0.002276752,0
UKR,Gymnastics,5,8,10,313,23,336,26707,0.014880952,0.023809524,0.029761905,0.068452381,0.012580971,5.55559E+11
UKR,Handball,0,0,15,0,15,15,4419,0,0,1,1,0.003394433,1515
UKR,Judo,0,1,3,52,4,56,4876,0,0.017857143,0.053571429,0.071428571,0.011484824,11133
UKR,Karate,0,1,1,1,2,3,81,0,0.333333333,0.333333333,0.666666667,0.037037037,11111
UKR,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,0
UKR,Modern Pentathlon,0,1,1,17,2,19,1821,0,0.052631579,0.052631579,0.105263158,0.010433828,11111
UKR,Rhythmic Gymnastics,1,0,4,42,5,47,848,0.021276596,0,0.085106383,0.106382979,0.055424528,1111100044
UKR,Rowing,4,4,4,77,12,89,11625,0.04494382,0.04494382,0.04494382,0.134831461,0.007655914,4444444444
UKR,Sailing,2,5,4,35,11,46,7266,0.043478261,0.108695652,0.086956522,0.239130435,0.006330856,2222255544
UKR,Shooting,4,3,4,110,11,121,12580,0.033057851,0.024793388,0.033057851,0.090909091,0.009618442,4444433344
UKR,Sport Climbing,0,0,0,2,0,2,108,0,0,0,0,0.018518519,0
UKR,Swimming,4,3,2,212,9,221,26416,0.018099548,0.013574661,0.009049774,0.040723982,0.008366142,4444433322
UKR,Synchronized Swimming,0,0,0,18,0,18,909,0,0,0,0,0.01980198,0
UKR,Table Tennis,0,0,0,16,0,16,2480,0,0,0,0,0.006451613,0
UKR,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,0
UKR,Tennis,0,0,1,35,1,36,3446,0,0,0.027777778,0.027777778,0.010446895,11
UKR,Trampoline Gymnastics,0,0,0,1,0,1,64,0,0,0,0,0.015625,0
UKR,Trampolining,1,1,0,7,2,9,152,0.111111111,0.111111111,0,0.222222222,0.059210526,1111111100
UKR,Triathlon,0,0,0,12,0,12,822,0,0,0,0,0.01459854,0
UKR,Volleyball,0,0,0,12,0,12,4003,0,0,0,0,0.002997752,0
UKR,Water Polo,0,0,0,13,0,13,4418,0,0,0,0,0.002942508,0
UKR,Weightlifting,3,2,3,44,8,52,4256,0.057692308,0.038461538,0.057692308,0.153846154,0.012218045,3333322233
UKR,Wrestling,4,9,9,86,22,108,7734,0.037037037,0.083333333,0.083333333,0.203703704,0.013964313,4444499999
UNK,Art Competitions,0,0,0,2,0,2,3578,0,0,0,0,0.000558971,0
URS,Archery,1,3,3,18,7,25,2846,0.04,0.12,0.12,0.28,0.008784259,1111133333
URS,Athletics,83,70,89,613,242,855,43294,0.097076023,0.081871345,0.104093567,0.283040936,0.019748695,8.38384E+19
URS,Basketball,48,50,48,0,146,146,5111,0.328767123,0.342465753,0.328767123,1,0.028565838,4.84848E+19
URS,Boxing,14,19,18,45,51,96,6584,0.145833333,0.197916667,0.1875,0.53125,0.014580802,1.41414E+19
URS,Canoeing,54,21,12,54,87,141,6171,0.382978723,0.14893617,0.085106383,0.617021277,0.022848809,5.45455E+19
URS,Cycling,29,8,16,98,53,151,10859,0.19205298,0.052980132,0.105960265,0.350993377,0.013905516,2.92929E+16
URS,Diving,4,4,6,86,14,100,3193,0.04,0.04,0.06,0.14,0.031318509,4444444466
URS,Equestrianism,16,7,6,133,29,162,6344,0.098765432,0.043209877,0.037037037,0.179012346,0.025535939,1.61616E+14
URS,Fencing,63,47,36,133,146,279,11558,0.225806452,0.168458781,0.129032258,0.523297491,0.024139124,6.36364E+19
URS,Football,36,0,51,15,87,102,7906,0.352941176,0,0.5,0.852941176,0.012901594,3.63636E+16
URS,Gymnastics,141,99,48,509,288,797,26707,0.176913425,0.124215809,0.060225847,0.361355082,0.029842363,1.41141E+24
URS,Handball,55,14,15,15,84,99,4419,0.555555556,0.141414141,0.151515152,0.848484848,0.022403259,5.55556E+19
URS,Hockey,0,0,32,15,32,47,6264,0,0,0.680851064,0.680851064,0.007503193,3232
URS,Judo,5,5,13,8,23,31,4876,0.161290323,0.161290323,0.419354839,0.741935484,0.00635767,5.55556E+11
URS,Modern Pentathlon,13,9,5,27,27,54,1821,0.240740741,0.166666667,0.092592593,0.5,0.029654036,1.31313E+14
URS,Rhythmic Gymnastics,1,0,1,0,2,2,848,0.5,0,0.5,1,0.002358491,1111100011
URS,Rowing,23,87,45,166,155,321,11625,0.07165109,0.271028037,0.140186916,0.482866044,0.027612903,2.32323E+19
URS,Sailing,7,9,4,90,20,110,7266,0.063636364,0.081818182,0.036363636,0.181818182,0.015139004,7777799944
URS,Shooting,17,15,17,90,49,139,12580,0.122302158,0.107913669,0.122302158,0.352517986,0.011049285,1.71717E+19
URS,Swimming,18,46,60,347,124,471,26416,0.038216561,0.097664544,0.127388535,0.263269639,0.017830103,1.81818E+19
URS,Synchronized Swimming,0,0,0,5,0,5,909,0,0,0,0,0.00550055,0
URS,Table Tennis,0,0,0,8,0,8,2480,0,0,0,0,0.003225806,0
URS,Tennis,0,0,0,10,0,10,3446,0,0,0,0,0.002901915,0
URS,Volleyball,81,48,12,0,141,141,4003,0.574468085,0.340425532,0.085106383,1,0.035223582,8.18182E+19
URS,Water Polo,22,22,34,21,78,99,4418,0.222222222,0.222222222,0.343434343,0.787878788,0.02240833,2.22222E+19
URS,Weightlifting,39,21,2,9,62,71,4256,0.549295775,0.295774648,0.028169014,0.873239437,0.016682331,3.93939E+17
URS,Wrestling,62,31,23,44,116,160,7734,0.3875,0.19375,0.14375,0.725,0.020687872,6.26263E+19
URU,Art Competitions,0,0,0,8,0,8,3578,0,0,0,0,0.002235886,0
URU,Athletics,0,0,0,57,0,57,43294,0,0,0,0,0.00131658,0
URU,Basketball,0,0,24,57,24,81,5111,0,0,0.296296296,0.296296296,0.015848171,2424
URU,Boxing,0,0,1,35,1,36,6584,0,0,0.027777778,0.027777778,0.005467801,11
URU,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0
URU,Canoeing,0,0,0,4,0,4,6171,0,0,0,0,0.000648193,0
URU,Cycling,0,1,0,102,1,103,10859,0,0.009708738,0,0.009708738,0.00948522,11100
URU,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
URU,Diving,0,0,0,1,0,1,3193,0,0,0,0,0.000313185,0
URU,Equestrianism,0,0,0,9,0,9,6344,0,0,0,0,0.001418663,0
URU,Fencing,0,0,0,45,0,45,11558,0,0,0,0,0.003893407,0
URU,Football,31,0,0,16,31,47,7906,0.659574468,0,0,0.659574468,0.005944852,3.13131E+14
URU,Judo,0,0,0,8,0,8,4876,0,0,0,0,0.001640689,0
URU,Modern Pentathlon,0,0,0,11,0,11,1821,0,0,0,0,0.006040637,0
URU,Rowing,0,1,5,41,6,47,11625,0,0.021276596,0.106382979,0.127659574,0.004043011,11155
URU,Rugby Sevens,0,0,0,14,0,14,928,0,0,0,0,0.015086207,0
URU,Sailing,0,0,0,38,0,38,7266,0,0,0,0,0.005229838,0
URU,Shooting,0,0,0,7,0,7,12580,0,0,0,0,0.000556439,0
URU,Swimming,0,0,0,73,0,73,26416,0,0,0,0,0.002763477,0
URU,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
URU,Tennis,0,0,0,2,0,2,3446,0,0,0,0,0.000580383,0
URU,Water Polo,0,0,0,15,0,15,4418,0,0,0,0,0.003395201,0
URU,Weightlifting,0,0,0,4,0,4,4256,0,0,0,0,0.00093985,0
USA,3x3 Basketball,4,0,4,4,8,12,128,0.333333333,0,0.333333333,0.666666667,0.09375,4444400044
USA,Archery,22,20,18,138,60,198,2846,0.111111111,0.101010101,0.090909091,0.303030303,0.069571328,2.22222E+19
USA,Art Competitions,4,5,0,553,9,562,3578,0.007117438,0.008896797,0,0.016014235,0.157070989,4444455500
USA,Artistic Gymnastics,9,6,11,117,26,143,2297,0.062937063,0.041958042,0.076923077,0.181818182,0.062255115,9.99997E+11
USA,Artistic Swimming,0,9,0,4,9,13,257,0,0.692307692,0,0.692307692,0.050583658,99900
USA,Athletics,596,350,244,2335,1190,3525,43294,0.169078014,0.09929078,0.069219858,0.337588652,0.081420058,5.96597E+29
USA,Badminton,0,0,0,45,0,45,1816,0,0,0,0,0.024779736,0
USA,Baseball,24,0,44,20,68,88,894,0.272727273,0,0.5,0.772727273,0.098434004,2.42424E+16
USA,Baseball/Softball,0,39,0,0,39,39,234,0,1,0,1,0.166666667,39393900
USA,Basketball,329,24,36,0,389,389,5111,0.845758355,0.061696658,0.092544987,1,0.07611035,3.29329E+24
USA,Beach Volleyball,14,4,4,46,22,68,756,0.205882353,0.058823529,0.058823529,0.323529412,0.08994709,1.41414E+14
USA,Boxing,50,27,41,155,118,273,6584,0.183150183,0.098901099,0.15018315,0.432234432,0.041464156,5.05051E+19
USA,Breaking,0,0,1,3,1,4,33,0,0,0.25,0.25,0.121212121,11
USA,Canoe Slalom,0,0,1,8,1,9,256,0,0,0.111111111,0.111111111,0.03515625,11
USA,Canoe Sprint,1,1,0,4,2,6,756,0.166666667,0.166666667,0,0.333333333,0.007936508,1111111100
USA,Canoeing,8,7,6,290,21,311,6171,0.025723473,0.022508039,0.019292605,0.067524116,0.050397018,8888877766
USA,Cycling,16,31,31,445,78,523,10859,0.030592734,0.059273423,0.059273423,0.149139579,0.048162814,1.61616E+19
USA,Cycling BMX Freestyle,0,2,0,6,2,8,42,0,0.25,0,0.25,0.19047619,22200
USA,Cycling BMX Racing,0,0,0,12,0,12,115,0,0,0,0,0.104347826,0
USA,Cycling Mountain Bike,0,1,0,7,1,8,144,0,0.125,0,0.125,0.055555556,11100
USA,Cycling Road,0,0,0,15,0,15,493,0,0,0,0,0.030425963,0
USA,"Cycling Road, Cycling Track",0,0,0,5,0,5,30,0,0,0,0,0.166666667,0
USA,"Cycling Road, Triathlon",0,0,0,2,0,2,2,0,0,0,0,1,0
USA,Cycling Track,6,0,5,15,11,26,878,0.230769231,0,0.192307692,0.423076923,0.029612756,6666600055
USA,Diving,48,52,47,159,147,306,3193,0.156862745,0.169934641,0.153594771,0.480392157,0.095834638,4.84848E+19
USA,Equestrian,0,11,0,33,11,44,835,0,0.25,0,0.25,0.052694611,11111100
USA,Equestrianism,30,49,53,324,132,456,6344,0.065789474,0.10745614,0.11622807,0.289473684,0.071878941,3.0303E+19
USA,Fencing,10,19,52,686,81,767,11558,0.01303781,0.024771838,0.06779661,0.105606258,0.066360962,1.0101E+19
USA,Figure Skating,0,0,1,4,1,5,54,0,0,0.2,0.2,0.092592593,11
USA,Football,86,24,34,218,144,362,7906,0.237569061,0.066298343,0.093922652,0.397790055,0.045788009,8.68687E+19
USA,Golf,15,12,14,90,41,131,487,0.114503817,0.091603053,0.106870229,0.312977099,0.26899384,1.51515E+19
USA,Gymnastics,60,71,63,1819,194,2013,26707,0.029806259,0.03527074,0.031296572,0.096373572,0.075373498,6.06061E+19
USA,Handball,0,0,0,142,0,142,4419,0,0,0,0,0.032133967,0
USA,Hockey,0,0,30,168,30,198,6264,0,0,0.151515152,0.151515152,0.031609195,3030
USA,Ice Hockey,0,11,0,0,11,11,60,0,1,0,1,0.183333333,11111100
USA,Jeu De Paume,1,0,0,1,1,2,11,0.5,0,0,0.5,0.181818182,1111100000
USA,Judo,2,4,8,99,14,113,4876,0.017699115,0.03539823,0.07079646,0.123893805,0.023174733,2222244488
USA,Karate,0,0,1,3,1,4,81,0,0,0.25,0.25,0.049382716,11
USA,Lacrosse,0,12,0,0,12,12,60,0,1,0,1,0.2,12121200
USA,Marathon Swimming,0,0,0,5,0,5,89,0,0,0,0,0.056179775,0
USA,"Marathon Swimming, Swimming",0,0,0,3,0,3,52,0,0,0,0,0.057692308,0
USA,Modern Pentathlon,0,12,5,84,17,101,1821,0,0.118811881,0.04950495,0.168316832,0.055464031,12121255
USA,Polo,2,5,5,0,12,12,95,0.166666667,0.416666667,0.416666667,1,0.126315789,2222255555
USA,Rhythmic Gymnastics,0,0,0,29,0,29,848,0,0,0,0,0.034198113,0
USA,Roque,1,1,1,1,3,4,4,0.25,0.25,0.25,0.75,1,1111111111
USA,Rowing,190,101,97,519,388,907,11625,0.209481808,0.111356119,0.106945976,0.427783903,0.078021505,1.9019E+27
