Name,NOC,Sport,Participation_Count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals,TOPSIS Score,TOPSIS Score Sum,
Ferhat Arican,TUR,Artistic Gymnastics,2,0,0,1,1,0.079989894,0.097906654,1
Ibrahim Colak,TUR,Artistic Gymnastics,1,0,0,0,0,0,0.097906654,1
Nazli Savranbasi,TUR,Artistic Gymnastics,5,0,0,0,0,0.004486578,0.097906654,1
Abdulselam Imuk,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Ali Harvey,TUR,Athletics,2,0,0,0,0,0.001125348,0.006744677,1
Ayse Tekdal,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Eda Tugsuz,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Emel Dereli,TUR,Athletics,2,0,0,0,0,0.001125348,0.006744677,1
Ersu Sasma,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Ertan Ozkan,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Esref Apak,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Evin Demir,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Kayhan Ozer,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Kemboi Arikan,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Meryem Bekmez,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Meryem Erdogan,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Necati Er,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Oguz Uyar,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Ozkan Baltaci,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Sahin Senoduncu,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Salih Korkmaz,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Tugce Sahutoglu,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Yasemin Can,TUR,Athletics,4,0,0,0,0,0.003368633,0.006744677,1
Yasmani Copello,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Yavuz Agrali,TUR,Athletics,1,0,0,0,0,0,0.006744677,1
Zafer Barnes,TUR,Athletics,2,0,0,0,0,0.001125348,0.006744677,1
Neslihan Yigit,TUR,Badminton,1,0,0,0,0,0,0,1
Batuhan Ciftci,TUR,Boxing,1,0,0,0,0,0,0.166722788,1
Bayram Malkan,TUR,Boxing,1,0,0,0,0,0,0.166722788,1
Busenaz Surmeneli,TUR,Boxing,1,1,0,0,1,0.080581957,0.166722788,1
Esra Yildiz,TUR,Boxing,1,0,0,0,0,0,0.166722788,1
Naz Cakiroglu,TUR,Boxing,1,0,1,0,1,0.086140832,0.166722788,1
Necat Ekinci,TUR,Boxing,1,0,0,0,0,0,0.166722788,1
Onur Balkan,TUR,Cycling,1,0,0,0,0,0,0,1
Ahmet Orken,TUR,Cycling Road,1,0,0,0,0,0,0,1
Irem Karamete,TUR,Fencing,1,0,0,0,0,0,0,1
Bilal Ciloglu,TUR,Judo,1,0,0,0,0,0,0,1
Gulkader Senturk,TUR,Judo,1,0,0,0,0,0,0,1
Kayra Sayit,TUR,Judo,1,0,0,0,0,0,0,1
Mihael Zgank,TUR,Judo,1,0,0,0,0,0,0,1
Mihrac Akkus,TUR,Judo,1,0,0,0,0,0,0,1
Vedat Albayrak,TUR,Judo,1,0,0,0,0,0,0,1
Ali Sofuoglu,TUR,Karate,1,0,0,1,1,0.079981078,0.326084067,1
Dilara Bozan,TUR,Karate,1,0,0,0,0,0,0.326084067,1
Eray Samdan,TUR,Karate,1,0,1,0,1,0.086140832,0.326084067,1
Meltem Hocaoglu,TUR,Karate,1,0,0,0,0,0,0.326084067,1
Merve Coban,TUR,Karate,1,0,0,1,1,0.079981078,0.326084067,1
Serap Ozcelik,TUR,Karate,1,0,0,0,0,0,0.326084067,1
Ugur Aktas,TUR,Karate,1,0,0,1,1,0.079981078,0.326084067,1
Ilke Ozyuksel,TUR,Modern Pentathlon,1,0,0,0,0,0,0,1
Onat Kazakli,TUR,Rowing,1,0,0,0,0,0,0,1
Alican Kaynar,TUR,Sailing,3,0,0,0,0,0.002248224,0.003373572,1
Ates Cinar,TUR,Sailing,1,0,0,0,0,0,0.003373572,1
Beste Kaynakci,TUR,Sailing,1,0,0,0,0,0,0.003373572,1
Cavit Biriz,TUR,Sailing,1,0,0,0,0,0,0.003373572,1
Deniz Cinar,TUR,Sailing,1,0,0,0,0,0,0.003373572,1
Dilara Uralp,TUR,Sailing,2,0,0,0,0,0.001125348,0.003373572,1
Ecem Guzel,TUR,Sailing,1,0,0,0,0,0,0.003373572,1
Okyanus Arikan,TUR,Sailing,1,0,0,0,0,0,0.003373572,1
Ismail Keles,TUR,Shooting,1,0,0,0,0,0,0.001125348,1
Omer Akgun,TUR,Shooting,2,0,0,0,0,0.001125348,0.001125348,1
Ozgur Varlik,TUR,Shooting,1,0,0,0,0,0,0.001125348,1
Yusuf Dikec,TUR,Shooting,1,0,0,0,0,0,0.001125348,1
Baturalp Unlu,TUR,Swimming,1,0,0,0,0,0,0.008992901,1
Beril Bocekler,TUR,Swimming,2,0,0,0,0,0.001125348,0.008992901,1
Berkay Ogretir,TUR,Swimming,2,0,0,0,0,0.001125348,0.008992901,1
Berke Saka,TUR,Swimming,1,0,0,0,0,0,0.008992901,1
Can Gures,TUR,Swimming,1,0,0,0,0,0,0.008992901,1
Defne Tacyildiz,TUR,Swimming,1,0,0,0,0,0,0.008992901,1
Deniz Ertan,TUR,Swimming,3,0,0,0,0,0.002248224,0.008992901,1
Huseyin Sakci,TUR,Swimming,1,0,0,0,0,0,0.008992901,1
Merve Tuncel,TUR,Swimming,4,0,0,0,0,0.003368633,0.008992901,1
Viktoria Gunes,TUR,Swimming,2,0,0,0,0,0.001125348,0.008992901,1
Yigit Aslan,TUR,Swimming,1,0,0,0,0,0,0.008992901,1
Hakan Recber,TUR,Taekwondo,1,0,0,1,1,0.079981078,0.282984913,1
Kubra Ilgun,TUR,Taekwondo,1,0,0,1,1,0.079981078,0.282984913,1
Nafia Kus,TUR,Taekwondo,1,0,0,0,0,0,0.282984913,1
Nur Tatar,TUR,Taekwondo,3,0,1,1,2,0.123022756,0.282984913,1
Rukiye Yildirim,TUR,Taekwondo,1,0,0,0,0,0,0.282984913,1
Cansu Ozbay,TUR,Volleyball,1,0,0,0,0,0,0,1
Ebrar Karakurt,TUR,Volleyball,1,0,0,0,0,0,0,1
Eda Erdem,TUR,Volleyball,1,0,0,0,0,0,0,1
Hande Baladin,TUR,Volleyball,1,0,0,0,0,0,0,1
Kubra Caliskan,TUR,Volleyball,1,0,0,0,0,0,0,1
Meliha Ismailoglu,TUR,Volleyball,1,0,0,0,0,0,0,1
Meryem Boz,TUR,Volleyball,1,0,0,0,0,0,0,1
Naz Aydemir,TUR,Volleyball,1,0,0,0,0,0,0,1
Sebnem Akoz,TUR,Volleyball,1,0,0,0,0,0,0,1
Seyma Ercan,TUR,Volleyball,1,0,0,0,0,0,0,1
Tugba Senoglu,TUR,Volleyball,1,0,0,0,0,0,0,1
Zehra Gunes,TUR,Volleyball,1,0,0,0,0,0,0,1
Furkan Ozbek,TUR,Weightlifting,1,0,0,0,0,0,0,1
Nuray Levent,TUR,Weightlifting,1,0,0,0,0,0,0,1
Cenk Ildem,TUR,Wrestling,1,0,0,0,0,0,0.239952051,1
Evin Demirhan,TUR,Wrestling,1,0,0,0,0,0,0.239952051,1
Kerem Kamal,TUR,Wrestling,1,0,0,0,0,0,0.239952051,1
Osman Gocen,TUR,Wrestling,1,0,0,0,0,0,0.239952051,1
Riza Kayaalp,TUR,Wrestling,1,0,0,1,1,0.079981078,0.239952051,1
Suleyman Atli,TUR,Wrestling,1,0,0,0,0,0,0.239952051,1
Suleyman Karadeniz,TUR,Wrestling,1,0,0,0,0,0,0.239952051,1
Taha Akgul,TUR,Wrestling,1,0,0,1,1,0.079981078,0.239952051,1
Yasemin Adar,TUR,Wrestling,2,0,0,1,1,0.079989894,0.239952051,1
Hepoiteloto Maibuca,TUV,Athletics,1,0,0,0,0,0,0,1
Matie Stanley,TUV,Athletics,1,0,0,0,0,0,0,1
Mohamed Alhammadi,UAE,Athletics,1,0,0,0,0,0,0,1
Victor Scvortov,UAE,Judo,2,0,0,0,0,0.001125348,0.001125348,1
Saif Bin,UAE,Shooting,1,0,0,0,0,0,0,1
Yousuf Almatrooshi,UAE,Swimming,1,0,0,0,0,0,0,1
Albert Chemutai,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Esther Chebet,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Filex Chemongesi,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Fred Musobo,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Halimah Nakaayi,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Immaculate Chemutai,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Jacob Kiplimo,UGA,Athletics,3,0,0,1,1,0.080011912,0.372199716,1
Joshua Cheptegei,UGA,Athletics,4,1,1,0,2,0.125360635,0.372199716,1
Juliet Chekwel,UGA,Athletics,3,0,0,0,0,0.002248224,0.372199716,1
Leni Shida,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Mercyline Chelangat,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Oscar Chelimo,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Peruth Chemutai,UGA,Athletics,2,1,0,0,1,0.080591187,0.372199716,1
Prisca Chesang,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Ronald Musagala,UGA,Athletics,2,0,0,0,0,0.001125348,0.372199716,1
Sarah Chelangat,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Stephen Kiprotich,UGA,Athletics,3,1,0,0,1,0.080614185,0.372199716,1
Stephen Kissa,UGA,Athletics,1,0,0,0,0,0,0.372199716,1
Winnie Nanyondo,UGA,Athletics,3,0,0,0,0,0.002248224,0.372199716,1
Catherine Nanziri,UGA,Boxing,1,0,0,0,0,0,0,1
David Ssemujju,UGA,Boxing,1,0,0,0,0,0,0,1
Shadiri Bwogi,UGA,Boxing,1,0,0,0,0,0,0,1
Kathleen Noble,UGA,Rowing,1,0,0,0,0,0,0,1
Kirabo Namutebi,UGA,Swimming,1,0,0,0,0,0,0,1
Ogola Ambala,UGA,Swimming,1,0,0,0,0,0,0,1
Anastasiia Pavlova,UKR,Archery,2,0,0,0,0,0.001125348,0.007862622,1
Lidiia Sichenikova,UKR,Archery,2,0,0,0,0,0.001125348,0.007862622,1
Oleksii Hunbin,UKR,Archery,2,0,0,0,0,0.001125348,0.007862622,1
Veronika Marchenko,UKR,Archery,5,0,0,0,0,0.004486578,0.007862622,1
Diana Varinska,UKR,Artistic Gymnastics,5,0,0,0,0,0.004486578,0.034678673,1
Igor Radivilov,UKR,Artistic Gymnastics,7,0,0,0,0,0.006715091,0.034678673,1
Illia Kovtun,UKR,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.034678673,1
Petro Pakhniuk,UKR,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.034678673,1
Yevgen Yudenkov,UKR,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.034678673,1
Alina Shynkarenko,UKR,Artistic Swimming,1,0,0,1,1,0.079981078,0.784259008,1
Anastasiya Savchuk,UKR,Artistic Swimming,2,0,0,2,2,0.152186269,0.784259008,1
Kateryna Reznik,UKR,Artistic Swimming,1,0,0,1,1,0.079981078,0.784259008,1
Kseniya Sydorenko,UKR,Artistic Swimming,1,0,0,1,1,0.079981078,0.784259008,1
Marta Fiedina,UKR,Artistic Swimming,2,0,0,2,2,0.152186269,0.784259008,1
Maryna Aleksiiva,UKR,Artistic Swimming,1,0,0,1,1,0.079981078,0.784259008,1
Vladyslava Aleksiiva,UKR,Artistic Swimming,1,0,0,1,1,0.079981078,0.784259008,1
Yelyzaveta Yakhno,UKR,Artistic Swimming,1,0,0,1,1,0.079981078,0.784259008,1
Alina Lohvynenko,UKR,Athletics,5,0,0,0,0,0.004486578,0.109200603,1
Anastasiya Bryzhina,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Andriy Protsenko,UKR,Athletics,3,0,0,0,0,0.002248224,0.109200603,1
Anna Ryzhykova,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Bohdan-ivan Horodyskyy,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Danylo Danylenko,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Darya Mykhaylova,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Eduard Zabuzhenko,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Hanna Shevchuk,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Hlib Piskunov,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Ihor Musiyenko,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Iryna Gerashchenko,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Iryna Klymets,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Iryna Novozhylova,UKR,Athletics,4,0,0,0,0,0.003368633,0.109200603,1
Ivan Banzeruk,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Ivan Losev,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Kateryna Klymyuk,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Lyudmila Olyanovska,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Mariia Sakharuk,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Mariya Mykolenko,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Maryan Zakalnytskyy,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Maryna Bekh-romanchuk,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Maryna Kylypko,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Mykhaylo Kokhan,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Mykola Nyzhnyk,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Mykyta Barabanov,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Mykyta Nesterenko,UKR,Athletics,3,0,0,0,0,0.002248224,0.109200603,1
Nataliya Semenova,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Nataliya Strebkova,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Oleksandr Pohorilko,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Oleksandr Sitkovskiy,UKR,Athletics,4,0,0,0,0,0.003368633,0.109200603,1
Olha Golodna,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Olha Saladukha,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Serhiy Smelyk,UKR,Athletics,3,0,0,0,0,0.002248224,0.109200603,1
Tetyana Melnyk,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Valeriy Litaniuk,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Viktoriia Kaliuzhna,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Viktoriya Tkachuk,UKR,Athletics,3,0,0,0,0,0.002248224,0.109200603,1
Vladyslav Mazur,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Yana Hladiychuk,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Yana Kachur,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Yaroslava Mahuchikh,UKR,Athletics,1,0,0,1,1,0.079981078,0.109200603,1
Yevheniya Prokofyeva,UKR,Athletics,1,0,0,0,0,0,0.109200603,1
Yuliya Levchenko,UKR,Athletics,2,0,0,0,0,0.001125348,0.109200603,1
Artem Pochtarov,UKR,Badminton,2,0,0,0,0,0.001125348,0.001125348,1
Maria Ulitina,UKR,Badminton,1,0,0,0,0,0,0.001125348,1
Anna Lysenko,UKR,Boxing,1,0,0,0,0,0,0.08726618,1
Mykola Butsenko,UKR,Boxing,2,0,0,0,0,0.001125348,0.08726618,1
Oleksandr Khyzhniak,UKR,Boxing,1,0,1,0,1,0.086140832,0.08726618,1
Tsotne Rogava,UKR,Boxing,1,0,0,0,0,0,0.08726618,1
Yaroslav Khartsyz,UKR,Boxing,1,0,0,0,0,0,0.08726618,1
Viktoriia Us,UKR,Canoe Slalom,2,0,0,0,0,0.001125348,0.001125348,1
Anastasiia Chetverikova,UKR,Canoe Sprint,2,0,1,0,1,0.08614942,0.215908395,1
Anastasiia Todorova,UKR,Canoe Sprint,2,0,0,0,0,0.001125348,0.215908395,1
Dmytro Ianchuk,UKR,Canoe Sprint,1,0,0,0,0,0,0.215908395,1
Liudmyla Kuklinovska,UKR,Canoe Sprint,2,0,0,0,0,0.001125348,0.215908395,1
Liudmyla Luzan,UKR,Canoe Sprint,2,0,1,1,2,0.123006887,0.215908395,1
Mariia Kichasova-skoryk,UKR,Canoe Sprint,2,0,0,0,0,0.001125348,0.215908395,1
Mariya Povkh,UKR,Canoe Sprint,2,0,0,0,0,0.001125348,0.215908395,1
Pavlo Altukhov,UKR,Canoe Sprint,2,0,0,0,0,0.001125348,0.215908395,1
Yuliia Yuriichuk,UKR,Canoe Sprint,2,0,0,0,0,0.001125348,0.215908395,1
Yurii Vandiuk,UKR,Canoe Sprint,1,0,0,0,0,0,0.215908395,1
Yana Belomoina,UKR,Cycling,2,0,0,0,0,0.001125348,0.001125348,1
Anatolii Budiak,UKR,Cycling Road,1,0,0,0,0,0,0,1
Valeriya Kononenko,UKR,Cycling Road,1,0,0,0,0,0,0,1
Liubov Basova,UKR,Cycling Track,3,0,0,0,0,0.002248224,0.088418548,1
Olena Starikova,UKR,Cycling Track,3,0,1,0,1,0.086170324,0.088418548,1
Anna Pysmenska,UKR,Diving,1,0,0,0,0,0,0.001125348,1
Oleg Kolodiy,UKR,Diving,1,0,0,0,0,0,0.001125348,1
Oleh Serbin,UKR,Diving,1,0,0,0,0,0,0.001125348,1
Oleksii Sereda,UKR,Diving,2,0,0,0,0,0.001125348,0.001125348,1
Sofiia Lyskun,UKR,Diving,1,0,0,0,0,0,0.001125348,1
Viktoriya Kesar,UKR,Diving,1,0,0,0,0,0,0.001125348,1
Inna Logutenkova,UKR,Equestrian,1,0,0,0,0,0,0,1
Oleksandr Prodan,UKR,Equestrian,1,0,0,0,0,0,0,1
Anatolii Herey,UKR,Fencing,1,0,0,0,0,0,0.086727168,1
Bogdan Nikishin,UKR,Fencing,2,0,0,0,0,0.001125348,0.086727168,1
Igor Reizlin,UKR,Fencing,2,0,0,1,1,0.079989894,0.086727168,1
Olena Kryvytska,UKR,Fencing,5,0,0,0,0,0.004486578,0.086727168,1
Olga Kharlan,UKR,Fencing,1,0,0,0,0,0,0.086727168,1
Roman Svichkar,UKR,Fencing,2,0,0,0,0,0.001125348,0.086727168,1
Anastasiya Turchyn,UKR,Judo,1,0,0,0,0,0,0.082231774,1
Artem Lesiuk,UKR,Judo,1,0,0,0,0,0,0.082231774,1
Daria Bilodid,UKR,Judo,1,0,0,1,1,0.079981078,0.082231774,1
Georgii Zantaraia,UKR,Judo,1,0,0,0,0,0,0.082231774,1
Quedjau Nhabali,UKR,Judo,2,0,0,0,0,0.001125348,0.082231774,1
Yakiv Khammo,UKR,Judo,2,0,0,0,0,0.001125348,0.082231774,1
Yelyzaveta Kalanina,UKR,Judo,1,0,0,0,0,0,0.082231774,1
Anita Serogina,UKR,Karate,1,0,0,0,0,0,0.16612191,1
Anzhelika Terliuga,UKR,Karate,1,0,1,0,1,0.086140832,0.16612191,1
Stanislav Horuna,UKR,Karate,1,0,0,1,1,0.079981078,0.16612191,1
Krystyna Panchishko,UKR,Marathon Swimming,1,0,0,0,0,0,0,1
Pavlo Tymoshchenko,UKR,Modern Pentathlon,4,0,1,0,1,0.086203533,0.086203533,1
Anastasiya Voznyak,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Daryna Duda,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Khrystyna Pohranychna,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Mariia Vysochanska,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Mariola Bodnarchuk,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Viktoriia Onopriienko,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Yeva Meleshchuk,UKR,Rhythmic Gymnastics,1,0,0,0,0,0,0,1
Igor Khmara,UKR,Rowing,1,0,0,0,0,0,0,1
Stanislav Kovalov,UKR,Rowing,1,0,0,0,0,0,0,1
Iryna Malovichko,UKR,Shooting,1,0,0,0,0,0,0.418383745,1
Oleh Omelchuk,UKR,Shooting,8,0,0,1,1,0.080319337,0.418383745,1
Oleh Tsarkov,UKR,Shooting,5,0,0,0,0,0.004486578,0.418383745,1
Olena Kostevych,UKR,Shooting,11,1,0,3,4,0.2437502,0.418383745,1
Pavlo Korostylov,UKR,Shooting,4,0,0,0,0,0.003368633,0.418383745,1
Serhiy Kulish,UKR,Shooting,8,0,1,0,1,0.086458996,0.418383745,1
Daryna Zevina,UKR,Swimming,6,0,0,0,0,0.005602063,0.130875514,1
Denys Kesyl,UKR,Swimming,1,0,0,0,0,0,0.130875514,1
Ihor Troianovskyi,UKR,Swimming,2,0,0,0,0,0.001125348,0.130875514,1
Mykhailo Romanchuk,UKR,Swimming,3,0,1,1,2,0.123022756,0.130875514,1
Serhii Frolov,UKR,Swimming,2,0,0,0,0,0.001125348,0.130875514,1
Serhii Shevtsov,UKR,Swimming,1,0,0,0,0,0,0.130875514,1
Vladyslav Bukhov,UKR,Swimming,1,0,0,0,0,0,0.130875514,1
Ganna Gaponova,UKR,Table Tennis,1,0,0,0,0,0,0.002248224,1
Lei Kou,UKR,Table Tennis,3,0,0,0,0,0.002248224,0.002248224,1
Margaryta Pesotska,UKR,Table Tennis,1,0,0,0,0,0,0.002248224,1
Dayana Yastremska,UKR,Tennis,2,0,0,0,0,0.001125348,0.082297817,1
Elina Svitolina,UKR,Tennis,4,0,0,1,1,0.080047121,0.082297817,1
Liudmyla Kichenok,UKR,Tennis,2,0,0,0,0,0.001125348,0.082297817,1
Nadiia Kichenok,UKR,Tennis,1,0,0,0,0,0,0.082297817,1
Mykola Prostorov,UKR,Trampoline Gymnastics,1,0,0,0,0,0,0,1
Yuliya Yelistratova,UKR,Triathlon,1,0,0,0,0,0,0,1
Iryna Dekha,UKR,Weightlifting,2,0,0,0,0,0.001125348,0.001125348,1
Kamila Konotop,UKR,Weightlifting,1,0,0,0,0,0,0.001125348,1
Alla Belinska,UKR,Wrestling,1,0,0,0,0,0,0.372556335,1
Alla Cherkasova,UKR,Wrestling,2,0,0,1,1,0.079989894,0.372556335,1
Iryna Koliadenko,UKR,Wrestling,1,0,0,1,1,0.079981078,0.372556335,1
Lenur Temirov,UKR,Wrestling,2,0,0,0,0,0.001125348,0.372556335,1
Oksana Livach,UKR,Wrestling,1,0,0,0,0,0,0.372556335,1
Oleksandr Khotsianivskyi,UKR,Wrestling,1,0,0,0,0,0,0.372556335,1
Parviz Nasibov,UKR,Wrestling,1,0,1,0,1,0.086140832,0.372556335,1
Tetyana Kit,UKR,Wrestling,1,0,0,0,0,0,0.372556335,1
Vasyl Mykhailov,UKR,Wrestling,1,0,0,0,0,0,0.372556335,1
Zhan Beleniuk,UKR,Wrestling,2,1,1,0,2,0.125319183,0.372556335,1
Deborah Rodriguez,URU,Athletics,1,0,0,0,0,0,0,1
Emiliano Lasa,URU,Athletics,1,0,0,0,0,0,0,1
Pia Fernandez,URU,Athletics,1,0,0,0,0,0,0,1
Alain Aprahamian,URU,Judo,1,0,0,0,0,0,0,1
Bruno Cetraro,URU,Rowing,1,0,0,0,0,0,0,1
Felipe Kluver,URU,Rowing,1,0,0,0,0,0,0,1
Dolores Moreira,URU,Sailing,1,0,0,0,0,0,0,1
Dominique Knuppel,URU,Sailing,1,0,0,0,0,0,0,1
Pablo Defazio,URU,Sailing,1,0,0,0,0,0,0,1
Enzo Martinez,URU,Swimming,1,0,0,0,0,0,0,1
Nicole Frank,URU,Swimming,1,0,0,0,0,0,0,1
Allisha Gray,USA,3x3 Basketball,1,1,0,0,1,0.080581957,0.322327826,1
Jacquelyn Young,USA,3x3 Basketball,1,1,0,0,1,0.080581957,0.322327826,1
Kelsey Plum,USA,3x3 Basketball,1,1,0,0,1,0.080581957,0.322327826,1
Stefanie Dolson,USA,3x3 Basketball,1,1,0,0,1,0.080581957,0.322327826,1
Brady Ellison,USA,Archery,9,0,2,1,3,0.190645648,0.284719206,1
Casey Kaufhold,USA,Archery,2,0,0,0,0,0.001125348,0.284719206,1
Jack Williams,USA,Archery,2,0,0,0,0,0.001125348,0.284719206,1
Jacob Wukie,USA,Archery,4,0,1,0,1,0.086203533,0.284719206,1
Jennifer Mucino-fernandez,USA,Archery,2,0,0,0,0,0.001125348,0.284719206,1
Mackenzie Brown,USA,Archery,4,0,0,0,0,0.003368633,0.284719206,1
Thomas Scott,USA,Archery,2,0,0,0,0,0.001125348,0.284719206,1
Alec Yoder,USA,Artistic Gymnastics,1,0,0,0,0,0,0.653611652,1
Brody Malone,USA,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.653611652,1
Jade Carey,USA,Artistic Gymnastics,5,1,0,0,1,0.080701422,0.653611652,1
Jordan Chiles,USA,Artistic Gymnastics,6,0,1,0,1,0.086306797,0.653611652,1
Mc Grace,USA,Artistic Gymnastics,6,0,1,0,1,0.086306797,0.653611652,1
Mykayla Skinner,USA,Artistic Gymnastics,5,0,1,0,1,0.086249032,0.653611652,1
Samuel Mikulak,USA,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.653611652,1
Shane Wiskus,USA,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.653611652,1
Simone Biles,USA,Artistic Gymnastics,6,0,1,1,2,0.123119358,0.653611652,1
Sunisa Lee,USA,Artistic Gymnastics,6,1,1,1,3,0.159625574,0.653611652,1
Yul Moldauer,USA,Artistic Gymnastics,8,0,0,0,0,0.007825668,0.653611652,1
Anita Alvarez,USA,Artistic Swimming,1,0,0,0,0,0,0,1
Lindi Schroeder,USA,Artistic Swimming,1,0,0,0,0,0,0,1
Abdi Abdirahman,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Adelaide Aquilla,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Ajee Wilson,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Aleia Hobbs,USA,Athletics,1,0,1,0,1,0.086140832,5.071739387,1
Alex Young,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Alicia Monson,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Allyson Felix,USA,Athletics,12,7,3,1,11,0.605803381,5.071739387,1
Anavia Battle,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Anna Cockrell,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Annie Kunz,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Ariana Ince,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Athing Mu,USA,Athletics,2,2,0,0,2,0.157320572,5.071739387,1
Benard Keter,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Brittney Reese,USA,Athletics,4,1,2,0,3,0.194985048,5.071739387,1
Brooke Andersen,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Bryce Deadmon,USA,Athletics,2,1,0,1,2,0.12020334,5.071739387,1
Bryce Hoppel,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Chepkerker Tuliamuk,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Chris Benard,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Christina Clemons,USA,Athletics,1,0,0,0,0,0,5.071739387,1
Christopher Nilsen,USA,Athletics,1,0,1,0,1,0.086140832,5.071739387,1
